,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,-,0.3913,0.6569,-,-,-,-,33.1565,24.8453,0.0092,-,-,-,2.9254,2.9882,0.2568,1.4804,12.7733,0.0605,0.0248
2020-09-30,-,0.4153,0.7274,-,-,-,-,33.4579,25.7009,0.0089,-,-,-,2.8249,2.8835,0.2523,1.3716,12.6972,0.5304,0.4985
2020-06-30,-,0.442,0.8039,-,-,-,-,21.1449,15.3037,0.0072,-,-,-,1.4128,1.5132,0.1267,0.6797,12.1045,0.2088,0.1719
2020-03-31,-,0.4543,1.0725,-,-,-,-,8.169,4.2254,0.0062,-,-,-,0.4543,0.5127,0.0421,0.2226,11.604,0.4814,0.4707
2019-12-31,-,0.455,1.056,-,-,-,-,34.6692,27.7726,0.0098,-,-,-,2.9928,3.3976,0.2908,1.4646,11.5637,0.6362,0.6129
2019-09-30,-,0.4533,1.0116,-,-,-,-,39.6926,32.0072,0.0102,-,-,-,3.4747,3.9307,0.3421,1.7078,11.5313,0.0506,0.0207
2019-06-30,-,0.4347,1.1256,-,-,-,-,37.8882,30.701,0.0104,-,-,-,3.4783,3.9578,0.3363,1.7635,11.2426,0.3372,0.3116
2019-03-31,-,0.4512,1.0726,-,-,-,-,39.1993,31.5643,0.0099,-,-,-,3.4999,4.0094,0.3309,1.7185,10.9247,0.4664,0.4439
2018-12-31,-,0.4372,0.9586,-,-,-,-,35.4809,28.5844,0.0101,-,-,-,3.3741,3.8937,0.307,1.6931,10.606,0.5241,0.4808
2018-09-30,-,0.4619,0.9816,-,-,-,-,40.33,32.9973,0.0103,-,-,-,3.8845,4.5086,0.3578,1.8603,10.3002,0.5003,0.4779
2018-06-30,-,0.4588,1.0607,-,-,-,-,38.7218,31.391,0.0101,-,-,-,3.457,3.9834,0.3369,1.6747,10.3892,0.2748,0.2552
