,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,3.3413,0.3082,0.4456,27.5833,20.395,20.395,-,17.6655,15.2157,0.1115,1.2049,2.0513,43.8747,3.1086,6.1657,1.7314,2.1505,94.5955,5.867,4.1218
2020-09-30,3.2651,0.3131,0.4559,30.6115,30.3163,30.3163,-,28.4471,22.5518,0.1266,1.2833,1.9254,46.7436,5.1121,10.3658,2.8212,3.5114,92.4382,4.9711,3.7722
2020-06-30,2.6661,0.3233,0.5014,29.9465,24.1146,24.1146,-,21.9581,17.1258,0.1242,1.2486,1.8404,48.9029,3.961,8.3209,2.1278,2.6804,88.1798,4.2832,3.1285
2020-03-31,1.7042,0.3312,0.6159,14.8612,6.0321,6.0321,-,2.7134,2.703,0.0912,1.1646,1.7026,52.8616,0.4887,1.0707,0.2466,0.3269,85.1432,1.7072,0.0416
2019-12-31,1.7015,0.3125,0.5181,23.5006,16.7666,16.7666,-,14.1948,11.6685,0.1086,1.2186,1.9181,46.922,2.4471,5.3043,1.293,1.6823,85.7901,5.0447,3.2823
2019-09-30,2.2909,0.34,0.551,29.6156,24.3135,24.3135,-,22.1659,17.6806,0.1389,1.5385,1.8592,48.408,4.6866,10.2903,2.4317,3.0931,84.871,5.0414,3.8357
2019-06-30,1.8646,0.3489,0.6115,27.8937,22.3447,22.3447,-,18.7104,14.8105,0.1259,1.4274,1.8006,49.9839,3.7177,8.5781,1.8645,2.4204,81.6438,3.4448,2.2087
2019-03-31,1.8084,0.3602,0.6354,15.2183,7.3695,7.3695,-,4.0362,4.5687,0.0934,1.232,1.7054,52.7738,0.8622,2.0627,0.4269,0.5516,79.4897,1.8774,-0.1943
2018-12-31,1.7361,0.3555,0.6305,22.2795,14.4086,14.4086,-,11.3753,9.2506,0.1068,1.196,1.9497,46.1621,1.9094,4.6122,0.9894,1.2306,79.1904,4.1843,2.3757
2018-09-30,1.8828,0.3641,0.6494,25.662,19.7322,19.7322,-,17.1724,14.7766,0.1272,1.3921,1.8914,47.5838,3.6492,8.8673,1.881,2.3206,78.8099,3.2287,2.0535
2018-06-30,2.0548,0.3738,0.6629,26.2738,21.9521,21.9521,-,19.8024,15.4172,0.1253,1.3619,1.7798,50.5665,3.8205,9.5656,1.933,2.3922,77.0563,2.1003,0.6479
2018-03-31,3.9969,0.3683,0.6471,13.7645,4.8729,4.8729,-,1.5582,1.2497,0.0896,1.1398,1.7193,52.3462,0.2145,0.4968,0.1122,0.1355,74.3444,1.661,0.1384
2017-12-31,3.7901,0.3681,0.6465,26.694,18.9013,18.9013,-,16.851,38.8611,0.1079,1.1845,1.9918,45.1852,8.058,18.7174,4.1959,5.0921,74.4752,3.7848,2.1812
2017-09-30,2.7278,0.2748,0.3977,26.8152,20.8658,20.8658,-,18.7824,13.9323,0.1438,1.381,1.8672,48.1993,3.4965,9.0778,2.0027,2.5356,68.9477,2.9884,1.5222
2017-06-30,2.3287,0.281,0.4251,25.7722,20.0139,20.0139,-,18.2626,13.3781,0.1415,1.4357,1.8638,48.2882,3.3863,9.2531,1.8925,2.4346,66.8449,2.4653,0.6554
2017-03-31,1.7785,0.2763,0.453,17.4279,9.1425,9.1425,-,6.7351,5.0167,0.1141,1.2976,1.7609,51.1097,1.038,3.003,0.5722,0.7512,64.9265,1.1666,-0.4458
2016-12-31,1.9876,0.2666,0.407,23.7928,16.6235,16.6235,-,14.3724,10.4194,0.13,1.3862,2.0721,43.4351,2.3849,6.7121,1.3532,1.749,65.5722,4.1702,2.586
2016-09-30,1.9698,0.2698,0.4244,26.5701,21.9829,21.9829,-,20.8666,14.4469,0.1497,1.595,1.9489,46.1801,3.8351,10.7556,2.1629,2.8002,65.5217,3.3289,2.1491
2016-06-30,1.8649,0.2773,0.4448,25.3179,19.5281,19.5281,-,17.9626,12.4887,0.1351,1.4456,1.8286,49.2187,3.0403,8.8936,1.6882,2.1972,63.3138,2.2274,0.3915
