,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.3137,0.3734,0.6568,27.534,0.8985,0.8985,-,0.2831,0.1046,0.0805,7.9561,1.1564,77.8257,0.0338,-0.3889,0.0149,0.0212,49.8192,0.0411,-0.3758
2020-09-30,1.3238,0.3748,0.6642,25.0696,-5.8072,-5.8072,-,-4.0005,-4.8224,0.073,6.969,1.1586,77.6825,-0.7206,7.3962,-0.3156,-0.4505,49.5581,0.9238,0.5196
2020-06-30,1.3368,0.3747,0.7121,32.9655,-42.4145,-42.4145,-,-41.0901,-40.0798,0.0567,5.0648,0.9332,96.4411,-4.9844,70.9074,-2.1715,-3.117,50.7934,0.6526,0.2556
2020-03-31,0.938,0.3107,0.5844,33.822,6.8022,6.8022,-,5.8859,2.5543,0.0873,7.7845,1.2393,72.6237,0.5639,-7.1524,0.2593,0.3887,53.2718,1.7389,1.0519
2019-12-31,0.7982,0.2865,0.5073,37.5677,12.861,12.861,-,12.5784,10.0925,0.1039,8.2966,1.2209,73.7175,2.2876,-26.4068,1.0789,1.6322,53.2134,0.8971,0.1607
2019-09-30,0.8974,0.2888,0.5004,38.0387,10.2458,10.2458,-,6.5167,5.5126,0.0986,7.1844,1.2351,72.8708,0.9639,-9.4085,0.4665,0.6855,52.717,1.2401,0.2798
2019-06-30,0.7035,0.2737,0.6044,36.645,12.5555,12.5555,-,9.9151,8.6862,0.0967,8.4677,1.2928,69.6165,1.6771,-24.6379,0.7715,1.2181,54.1022,-1.5611,-1.9725
2019-03-31,0.7724,0.266,0.5459,43.8681,18.2683,18.2683,-,48.4989,36.5367,0.0696,5.7965,1.0225,88.0157,5.3575,243.3609,2.608,3.9327,58.5845,2.5116,1.7543
2018-12-31,0.9953,0.24,0.3799,41.1815,22.3355,22.3355,-,22.4204,18.2187,0.1531,6.633,1.5117,59.5354,5.122,17.0325,2.7876,3.8927,36.262,1.4012,0.6035
2018-09-30,0.942,0.2444,0.3951,43.3245,21.5155,21.5155,-,22.3822,16.231,0.1451,5.8247,1.5327,58.7208,4.5787,16.3989,2.4534,3.4599,35.2213,2.5151,1.7312
