,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2021-01-31,1.7653,1.2913,-4.4326,-23.3743,-85.5,-85.5,-,-91.9777,-75.5917,0.0973,-,0.5474,164.4178,43.3669,13.9535,-7.3171,-12.6339,-2.9133,-3.5679,-3.6894
2020-10-31,1.0729,1.2189,-5.5689,-38.802,-116.3109,-116.3109,-,-134.2549,-126.721,0.0691,-,2.4778,36.3227,79.4668,15.9162,-8.7028,-17.3931,-1.5264,-1.2801,-1.3774
2020-07-31,3.9132,0.9627,25.8427,47.584,25.449,25.449,-,20.6382,15.1838,0.1203,-,6.182,14.5583,69.1589,-9.4593,1.8721,2.5765,0.7013,-0.1056,-0.1485
2020-04-30,1.9591,0.9756,49.2006,57.6005,36.8967,36.8967,-,35.4865,25.4457,0.3539,-,13.584,6.6254,652.3839,-43.8852,9.066,15.8887,0.3691,8.1129,8.0433
2020-01-31,0.9733,1.2038,-7.9453,10.9175,-29.3919,-29.3919,-,-34.0964,-24.9772,0.1504,-,0.6332,142.131,40.2118,8.0505,-3.7083,-8.1952,-1.6541,-4.0627,-4.1891
2019-10-31,0.4758,1.0837,-21.5051,-57.4654,-150.9561,-150.9561,-,-162.5027,-116.9141,0.0583,-,2.1523,41.815,242.3251,13.9431,-6.6584,-20.2923,-0.388,-1.1054,-1.2466
2019-07-31,1.2916,0.837,5.135,-52.5598,-129.7974,-129.7974,-,-137.7436,-99.9235,0.0483,-,1.9751,45.5668,-50.1107,15.3416,-4.6857,-8.168,1.4471,-2.3948,-2.4699
2019-04-30,2.1597,0.7338,2.7563,62.9778,49.3591,49.3591,-,48.6434,37.639,0.7068,-,16.7844,5.3621,163.3841,-275.7123,26.8116,43.4956,2.6814,9.4899,9.4172
2019-01-31,2.101,1.1284,-8.7878,10.1109,-29.4844,-29.4844,-,-33.8748,-26.9979,0.1823,-,0.6177,145.6914,56.0787,10.9834,-4.6628,-7.2009,-1.0417,-3.5017,-3.5677
2018-10-31,2.0449,1.0215,-47.6082,-68.4781,-144.597,-144.597,-,-155.8329,-118.4085,0.0667,-,2.4291,37.0505,545.6876,18.9291,-7.654,-11.708,-0.1524,-1.2458,-1.5109
