,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2021-01-31,1.6767,0.8463,5.5063,66.3265,17.551,17.551,-,16.8027,12.381,0.1692,4.6698,1.8398,48.9184,38.0753,-10.8917,2.0953,5.8521,2.1435,1.6195,1.4836
2020-10-31,1.651,0.8767,7.1108,65.8898,12.8531,12.8531,-,12.3588,9.6751,0.1682,4.1638,1.7789,50.5932,37.027,-7.6366,1.6271,4.5651,1.6667,0.7091,0.5324
2020-07-31,1.6186,0.9025,9.2606,66.9225,10.4375,10.4375,-,7.9816,5.9094,0.1548,3.1691,2.1573,41.7191,27.1127,-4.0655,0.9149,2.6424,1.2793,1.0811,0.8739
2020-04-30,1.182,0.8256,4.7355,67.1663,19.7716,19.7716,-,17.8444,13.99,0.1863,3.1724,1.4399,62.5054,80.9917,-12.4051,2.6057,14.121,1.105,1.5931,1.4903
2020-01-31,1.1952,0.8025,4.0638,67.0228,19.0883,19.0883,-,19.6581,19.7294,0.1876,4.0973,1.7101,52.6282,98.227,-18.0928,3.7017,19.3978,1.2703,1.8673,1.7313
2019-10-31,1.3081,0.6811,2.1362,67.469,21.5901,21.5901,-,21.8089,17.7243,0.1835,4.018,1.7577,51.2035,45.3358,-18.9105,3.2521,14.4557,2.3406,-0.1867,0.0636
2019-07-31,1.4224,0.5702,1.7903,66.0194,8.4142,8.4142,-,9.6278,8.3333,0.1582,3.6207,2.2804,39.466,11.9351,-10.6295,1.3187,5.1295,3.6109,1.2757,1.144
2019-04-30,1.4507,0.5121,1.4165,64.4472,23.2412,23.2412,-,24.1206,24.8744,0.1821,4.3206,1.3092,68.7437,36.3303,-57.2254,4.5304,17.7261,4.5417,1.4835,1.3568
2019-01-31,1.563,0.4819,1.2545,62.8279,19.8976,19.8976,-,20.4095,15.9309,0.1857,5.81,1.7924,50.2111,20.2439,-43.838,2.9579,10.4886,4.9798,1.8343,1.6984
2018-10-31,1.6529,0.4278,1.0085,64.2057,18.853,18.853,-,19.3144,15.8866,0.1774,6.314,1.983,45.3856,15.7516,-85.7651,2.8184,9.0127,6.0236,0.6479,0.4805
2018-07-31,2.0609,0.4452,0.8023,65.3324,17.232,17.232,-,18.4532,19.1995,0.1655,5.268,2.3929,37.6119,14.7243,277.451,3.178,8.1697,7.3923,1.2119,0.974
2018-04-30,1.9688,0.4037,0.6771,62.5912,18.9781,18.9781,-,19.9513,17.6399,0.1645,5.041,1.5702,57.3175,12.7417,65.4628,2.9026,7.5976,8.654,1.6835,1.4973
2018-01-31,1.907,0.4144,0.7077,62.1183,31.8389,31.8389,-,32.7485,-31.1241,0.1572,5.949,2.0411,44.0936,-22.0129,-144.713,-4.8942,-12.8902,8.1194,1.6207,2.2788
