,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,-,0.2353,0.3078,-,2.918,3.985,-,2.918,3.1684,0.0605,-,-,-,1.2455,1.2873,0.1917,0.9524,53.3703,-3.3399,-3.4364
2020-09-30,-,0.2367,0.3102,-,9.999,11.6477,-,9.999,7.7128,0.043,-,-,-,2.1217,2.1923,0.332,1.6194,53.5009,2.0871,1.9796
2020-06-30,-,0.2432,0.3591,-,11.1744,12.7466,-,11.1744,8.7879,0.0436,-,-,-,2.5139,2.5998,0.3831,1.9026,51.9026,3.1038,2.9156
2020-03-31,-,0.2292,0.3381,-,7.0391,8.6308,-,7.0391,5.6076,0.0439,-,-,-,1.6423,1.7029,0.2464,1.266,48.2139,1.0814,0.8891
2019-12-31,-,0.227,0.3338,-,12.4365,13.9722,-,12.4366,9.7608,0.0453,-,-,-,2.9724,3.0811,0.442,2.2976,49.1039,2.2602,2.0576
2019-09-30,-,0.2398,0.3569,-,10.1149,11.6723,-,10.1149,8.1757,0.0442,-,-,-,2.5126,2.6069,0.3614,1.9101,46.7037,1.5735,1.3644
2019-06-30,-,0.2611,0.3535,-,11.6684,13.0805,-,11.6684,9.3214,0.0458,-,-,-,2.9747,3.0891,0.4271,2.1979,45.1061,2.0553,1.8789
2019-03-31,-,0.2462,0.3265,-,11.8256,13.2347,-,11.8256,9.4022,0.0467,-,-,-,3.1003,3.2252,0.4394,2.3371,42.6798,2.4101,2.2791
2018-12-31,-,0.2563,0.3446,-,10.7505,12.2084,-,10.7505,8.6469,0.0466,-,-,-,2.8892,3.0115,0.4026,2.1487,40.1849,2.0323,1.8142
2018-09-30,-,0.2594,0.3503,-,-12.9039,-11.4455,-,-12.9039,-9.724,0.047,-,-,-,-3.3423,-3.4838,-0.4574,-2.4753,38.9452,1.8006,1.6335
2018-06-30,-,0.2409,0.3385,-,12.2755,13.7425,-,12.2755,9.8779,0.0463,-,-,-,3.0223,3.1374,0.4578,2.2943,43.1972,1.8019,1.663
