,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.2506,0.5883,1.4739,37.3137,14.3615,14.3615,-,7.6217,8.1595,0.1692,-,-,-,4.8996,4.8996,1.3802,2.0174,24.9839,-0.2922,-0.6203
2020-09-30,1.2376,0.6007,1.553,39.901,20.431,20.431,-,13.3858,12.275,0.1666,-,-,-,7.6449,7.6449,2.0454,3.0523,23.3894,2.7697,2.5298
2020-06-30,1.123,0.621,1.692,40.7362,22.0863,22.0863,-,16.8438,11.7138,0.1654,-,-,-,7.7152,7.7152,1.9373,2.9241,21.1665,2.2916,1.98
2020-03-31,0.821,0.6276,1.7444,37.5885,16.6142,16.6142,-,13.7988,12.2938,0.1645,-,-,-,8.4319,8.4319,2.0224,3.1402,19.1216,0.5744,0.3578
2019-12-31,0.9012,0.6606,1.9466,36.6061,8.3863,8.3862,-,2.7313,10.7358,0.1609,-,-,-,7.7415,7.7415,1.7276,2.6273,17.279,-3.2346,-3.473
2019-09-30,0.7341,0.6442,1.8109,40.9347,18.6894,18.6894,-,19.3011,12.6836,0.1695,-,-,-,9.6953,9.6953,2.15,3.4491,15.6566,-1.1142,-1.2149
2019-06-30,0.8476,0.6735,2.0627,38.9481,14.349,14.349,-,10.1748,5.4975,0.1632,-,-,-,4.4329,4.4329,0.897,1.4474,13.9449,-1.202,-1.2894
2019-03-31,0.6079,0.6437,1.8069,36.5048,10.1545,10.1545,-,8.8401,7.6101,0.1661,-,-,-,6.0328,6.0328,1.264,2.1492,13.0448,-0.8404,-0.974
2018-12-31,1.4943,0.6642,1.9776,34.7145,5.1535,5.1535,-,2.8517,3.1989,0.1612,-,-,-,2.5566,2.5566,0.5156,0.8586,11.999,-2.7418,-2.8976
2018-09-30,1.3861,0.6246,1.6641,36.7119,12.0186,12.0186,-,9.4717,10.0725,0.1712,-,-,-,8.0412,8.0412,1.724,3.0183,11.4878,-1.5264,-1.6133
2018-06-30,1.5374,0.6498,1.8552,38.5138,11.8296,11.8296,-,10.9702,9.8368,0.1724,-,-,-,8.5475,8.5475,1.6959,2.9937,10.3261,-1.1463,-1.2066
2018-03-31,1.3017,0.6194,1.6272,37.8366,12.0669,12.0669,-,8.0959,7.8394,0.1836,-,-,-,7.2157,7.2157,1.4396,2.7466,9.2504,-0.5257,-0.6082
