,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,2.1459,0.6736,2.1316,57.6321,30.674,30.674,-,31.6211,29.8118,0.2197,1.3672,1.9853,45.3333,33.2656,-473.025,6.5503,10.8576,6.4965,2.7465,2.3408
2020-09-30,2.1355,0.7147,2.5878,66.8664,41.3661,41.3661,-,39.6165,35.4703,0.2344,1.0643,2.0847,43.172,48.7082,-155.8715,8.316,13.8948,5.3731,1.4842,3.2772
2020-06-30,1.9659,0.8235,4.817,57.4903,15.982,15.982,-,17.7396,17.2696,0.1514,0.8878,2.6492,33.973,25.5596,-17.8195,2.6138,4.5112,2.9309,1.6636,1.2909
2020-03-31,1.5667,0.8154,5.2374,55.9624,18.9992,18.9992,-,11.4647,8.9724,0.1633,1.3512,1.693,53.1614,15.3695,-9.1086,1.4653,2.8374,2.7019,0.9477,0.6461
2019-12-31,1.7626,0.7486,3.5309,58.3809,20.2876,20.2876,-,18.6528,18.2194,0.1533,1.488,1.855,48.5188,20.4964,-24.1577,2.7936,5.1532,3.9484,0.9646,0.7092
2019-09-30,1.8763,0.7324,3.2457,56.0033,14.5409,14.5409,-,12.7752,10.511,0.1461,1.5129,1.9482,46.1965,10.3076,-14.2736,1.5353,2.7581,4.2873,1.0501,0.9484
2019-06-30,1.7695,0.7108,3.0068,78.0592,55.1842,55.1842,-,57.0939,22.3041,0.2823,1.1917,4.0314,22.3249,39.3374,-67.2613,6.296,11.377,4.4852,3.9771,3.7786
2019-03-31,1.5522,0.7994,4.2429,56.2626,18.8679,18.8679,-,16.1782,13.3079,0.1464,1.2632,1.3694,65.7206,17.1495,-13.4129,1.9487,3.4404,3.1845,0.6538,0.5136
2018-12-31,1.5436,0.8097,4.5303,54.8121,14.6634,14.6634,-,11.5448,22.057,0.1414,1.2886,1.4133,63.6803,29.5272,-19.6903,3.1186,5.6196,2.9893,0.2911,0.1668
2018-09-30,1.5264,0.9501,20.285,50.6662,-11.7321,-11.7321,-,-13.8259,-8.877,0.1766,1.684,1.99,45.2258,-63.5688,5.9334,-1.5679,-3.1721,0.662,-0.2414,5.9233
2018-06-30,2.7337,0.4,0.9746,55.3344,16.1915,16.1915,-,16.7474,21.5528,0.0898,1.3955,1.7632,51.0436,5.2107,9.0621,1.9359,3.1265,15.7032,1.3878,1.2426
2018-03-31,3.5975,0.4484,0.9696,57.1073,7.6628,7.6628,-,6.0728,6.3218,0.0814,1.246,1.4767,60.9483,1.3854,2.4074,0.5146,0.7642,16.0722,0.3318,0.2098
2017-12-31,3.4062,0.4475,0.9549,55.8741,-0.0663,-0.0663,-,-0.9942,-99.1384,0.0938,1.4225,1.9767,45.5294,-25.0084,-43.5507,-9.2974,-13.816,16.1649,1.193,1.0399
2017-09-30,3.9968,0.3868,0.7121,54.8195,5.126,5.126,-,6.846,2.5204,0.0897,1.3037,1.6167,55.6676,0.4846,0.7309,0.2275,0.2971,20.8589,1.628,1.452
2017-06-30,2.9489,0.3828,0.7,53.6772,14.3921,14.3921,-,15.9747,16.1236,0.0834,1.2428,1.5207,59.1845,2.7651,4.1427,1.3436,1.7066,21.1944,0.1125,-0.006
2017-03-31,1.6666,0.2408,0.381,55.9809,14.5335,14.5335,-,17.0853,14.9322,0.0894,1.0687,1.194,75.3768,2.3904,3.6091,1.3356,1.8147,21.2146,0.555,0.4727
2016-12-31,1.9739,0.2415,0.3744,59.2766,12.9688,12.9688,-,14.5024,11.3686,0.1146,1.2791,2.8772,31.2802,2.1823,3.0701,1.3005,1.6553,21.1137,1.0609,0.9746
2016-09-30,3.1433,0.2396,0.3701,58.9263,29.1559,29.1559,-,31.6947,25.8571,0.1181,1.6324,2.7868,32.2946,5.0334,7.0787,3.0539,3.8276,21.523,1.5174,1.4194
2016-06-30,3.0658,0.2465,0.3843,58.0741,26.3402,26.3402,-,28.0113,23.8915,0.119,1.8939,3.1171,28.8733,4.7098,6.7708,2.8413,3.5488,20.7997,1.257,1.1641
2016-03-31,2.8689,0.2522,0.4029,61.4304,25.4909,25.4909,-,26.4817,20.9692,0.1109,1.5004,3.1939,28.1787,3.9275,5.7957,2.3252,2.9372,20.2025,0.5149,0.4303
2015-12-31,3.1275,0.2476,0.3622,56.1212,29.1775,29.1775,-,29.6104,25.9394,0.115,2.0839,4.3651,20.6182,4.9482,7.299,2.9784,3.723,20.2227,1.8055,1.7212
2015-09-30,3.6228,0.2409,0.3492,58.7243,20.9128,20.9128,-,22.9472,19.4648,0.1074,1.5094,2.778,32.3974,3.3807,4.7853,2.0907,2.5663,20.6129,1.0132,0.9704
2015-06-30,4.2624,0.23,0.3287,57.9733,21.1763,21.1763,-,23.9712,20.3018,0.1115,1.5483,2.974,30.2624,3.5637,4.4588,2.2622,2.7442,21.0368,1.3228,1.1908
2015-03-31,3.362,-,0.029,61.8799,19.3792,19.3792,-,22.3238,15.2742,0.1461,1.4121,3.3499,26.8668,2.7806,3.3975,2.2301,2.7806,23.1684,-0.3787,-0.4981
2014-12-31,3.5536,-,-,57.0785,29.0745,29.0745,-,32.3708,27.7786,0.1465,1.7303,3.1706,28.3857,5.0774,6.1769,4.0684,5.0774,23.4698,1.4021,1.2521
2014-09-30,3.7274,-,-,58.7866,29.7669,29.7669,-,33.6521,28.3174,0.1378,1.8916,2.7745,32.4387,4.8384,5.9038,3.9013,4.8384,23.4668,0.9445,0.8104
2014-06-30,3.7216,-,-,59.7414,30.4878,30.4878,-,36.6882,32.8828,0.1408,2.3122,3.2658,27.558,5.7674,6.9915,4.6262,5.7674,23.115,1.5673,1.4954
2014-03-31,3.5601,-,-,61.0178,31.2549,31.2549,-,35.684,30.768,0.133,2.1639,2.8719,31.3382,5.1186,6.25,4.0898,5.1186,22.6886,1.0581,0.7164
2013-12-31,3.8745,-,-,59.1362,22.5461,22.5461,-,26.5328,28.3147,0.1431,2.5432,4.9902,18.0353,3.8999,4.7617,3.12,3.8999,21.9484,1.615,1.493
2013-09-30,3.7512,-,-,58.1237,24.5024,24.5024,-,28.0975,23.16,0.1424,2.0845,3.0257,29.7454,4.1594,5.0782,3.2977,4.1594,21.4166,1.4533,1.3159
2013-06-30,3.1766,-,-,60.0032,26.8621,26.8621,-,30.5943,25.3084,0.1334,1.4459,3.2032,28.0971,4.1987,5.1071,3.3711,4.1987,21.8252,1.1741,0.9965
2013-03-31,3.3756,-,-,61.2671,30.6499,30.6499,-,34.8792,30.4703,0.1287,1.5984,3.2419,27.7613,4.9511,6.0256,3.9139,4.9511,21.8007,1.2493,1.0861
2012-12-31,3.4172,-,-,62.8282,34.6959,34.6959,-,38.6673,31.6717,0.1342,1.7518,3.6539,24.6311,5.3827,6.6541,4.2439,5.3827,20.6026,1.1279,1.0109
2012-09-30,2.9508,-,-,62.2254,25.3541,25.3541,-,31.3283,26.0932,0.1132,1.7864,3.3386,26.9575,3.6935,4.6422,2.8806,3.6935,19.663,0.8347,0.6854
2012-06-30,2.969,-,0.0297,62.8405,29.8746,29.8746,-,34.1764,26.0917,0.109,2.0963,3.7008,24.3191,3.6988,4.8401,2.8413,3.6988,19.045,0.5066,0.2827
2012-03-31,3.4494,-,0.0326,63.9288,30.6292,30.6292,-,35.0799,45.1143,0.119,2.283,4.1573,21.6488,4.5121,5.6926,3.4625,4.5121,18.6265,1.0701,0.9144
2011-12-31,2.8102,-,0.0326,62.5294,33.134,33.134,-,36.7657,29.9295,0.1245,2.4566,4.5227,19.8996,4.9128,6.4279,3.7228,4.9128,16.8921,1.0337,0.8251
2011-09-30,2.7024,-,0.0369,63.6297,30.0292,30.0292,-,32.1672,25.656,0.113,1.9569,4.145,21.7128,3.9078,5.1563,2.8939,3.9078,16.0452,1.0955,0.9788
2011-06-30,2.8748,-,0.0415,64.7254,30.7204,30.7204,-,35.1642,28.5675,0.1032,1.6972,4.3546,20.668,3.7451,4.923,2.8063,3.7451,15.6834,0.727,0.6002
2011-03-31,3.3865,-,0.044,72.6357,36.9509,36.9509,-,41.8346,25.814,0.1144,1.7475,5.4126,16.6279,5.0558,5.9038,3.737,5.0558,15.0066,1.0461,1.0008
2010-12-31,3.1273,-,0.0479,68.8471,37.2461,37.2461,-,43.9068,34.9462,0.107,1.8171,5.0959,17.6613,5.5067,6.8663,4.0012,5.5067,13.9143,0.0291,-0.0328
2010-09-30,2.2189,-,0.0521,72.0583,39.9797,39.9797,-,47.4737,29.332,0.0965,1.5606,4.0397,22.2787,5.1443,6.5635,3.5097,5.1443,12.9392,0.6417,0.5753
