,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,-,0.885,7.6961,-,40.8376,40.8376,-,23.3941,23.9947,0.0325,-,-,-,9.1167,9.0062,0.899,1.0357,9.897,2.8564,2.691
2020-09-30,-,0.9258,12.4687,-,38.0912,38.0912,-,18.9396,13.7579,0.0335,-,-,-,8.5432,8.3645,0.5327,0.621,6.2885,2.0176,1.8264
2020-06-30,-,0.9211,11.6761,-,42.453,42.453,-,23.9171,23.9363,0.0312,-,-,-,12.6701,12.4408,0.8539,0.9814,7.2854,0.2436,-0.1641
2020-03-31,-,0.9165,10.9733,-,48.3884,48.3884,-,33.1171,32.3347,0.0397,-,-,-,20.4732,20.1279,1.4812,1.6811,7.8327,2.4186,1.723
2019-12-31,-,0.8925,8.3,-,52.1879,52.1879,-,31.4011,34.2731,0.0477,-,-,-,20.5803,20.2805,1.8904,2.1807,8.864,3.0959,2.2776
2019-09-30,-,0.8964,8.6502,-,49.79,49.79,-,35.6551,38.421,0.0419,-,-,-,20.6977,20.4121,1.8577,2.1152,10.0374,3.1548,2.457
2019-06-30,-,0.874,6.9343,-,48.7144,48.7144,-,33.6311,35.4515,0.0455,-,-,-,17.2263,17.0083,1.8615,2.1436,10.9202,3.4043,2.7994
2019-03-31,-,0.8624,6.2666,-,51.2805,51.2805,-,37.9675,37.7521,0.0471,-,-,-,17.2792,17.0799,2.049,2.3505,11.9742,2.7101,2.0084
2018-12-31,-,0.8599,6.138,-,52.9088,52.9088,-,28.3492,48.754,0.0476,-,-,-,22.1936,21.9437,2.7152,3.0742,11.8499,3.2189,3.1799
2018-09-30,-,0.8587,6.0752,-,51.4838,51.4838,-,36.8885,39.6196,0.0452,-,-,-,16.6606,16.4776,2.0663,2.3289,12.6009,2.9575,2.1449
2018-06-30,-,0.8584,6.0601,-,52.5597,52.5597,-,38.3414,39.4932,0.0449,-,-,-,16.4614,16.2793,2.0472,2.3058,12.5429,3.2217,2.6961
2018-03-31,-,0.8543,5.863,-,50.3473,50.3473,-,45.311,44.5174,0.0449,-,-,-,17.9314,17.7403,2.3068,2.5849,13.0235,2.7158,2.1595
2017-12-31,-,0.8532,5.8112,-,52.913,52.9129,-,38.0883,40.322,0.0439,-,-,-,15.7262,15.5663,2.0455,2.2854,13.6222,2.788,2.0696
2017-09-30,-,0.8466,5.5179,-,49.1628,49.1628,-,34.9831,36.6037,0.0452,-,-,-,14.1122,13.9687,1.9097,2.1431,13.648,2.9406,2.3966
2017-06-30,-,0.8452,5.4584,-,50.3948,50.3948,-,26.0987,28.0556,0.044,-,-,-,10.3903,10.2856,1.4253,1.5926,13.8049,3.2961,2.7474
2017-03-31,-,0.8304,4.8951,-,50.2816,50.2816,-,35.5537,35.4993,0.0435,-,-,-,11.7608,11.6531,1.7808,1.9767,15.1473,2.5117,2.0367
2016-12-31,-,0.8225,4.6326,-,49.1246,49.1246,-,24.8404,27.6606,0.0458,-,-,-,9.2668,9.1857,1.4648,1.6308,15.8426,2.7258,2.0097
2016-09-30,-,0.8125,4.3325,-,49.8237,49.8237,-,33.9921,37.191,0.0429,-,-,-,11.1282,11.0374,1.8565,2.0698,16.9515,3.3777,2.6165
2016-06-30,-,0.8117,4.3111,-,50.1175,50.1175,-,33.8489,34.6203,0.0419,-,-,-,9.9989,9.917,1.6805,1.8672,16.9218,2.3541,1.9172
2016-03-31,-,0.8108,4.2845,-,51.2376,51.2376,-,34.84,35.9834,0.0426,-,-,-,10.6007,10.5144,1.7958,1.9897,17.3311,2.3284,1.806
2015-12-31,-,0.8112,4.2974,-,51.4066,51.4066,-,25.9217,28.4145,0.0452,-,-,-,8.8914,8.8168,1.5047,1.6644,16.8585,2.5828,1.8949
2015-09-30,-,0.8094,4.2477,-,49.812,49.812,-,32.4158,31.8156,0.0428,-,-,-,9.3214,9.2447,1.5965,1.7617,17.2172,2.3938,1.4708
2015-06-30,-,0.8038,4.0977,-,52.0628,52.0628,-,34.9424,35.056,0.0445,-,-,-,10.3802,10.2956,1.8307,2.0196,17.4076,2.6081,1.7702
2015-03-31,-,0.7841,3.6326,-,49.2644,49.2644,-,30.1749,44.3281,0.0399,-,-,-,10.6686,10.59,2.0748,2.286,19.186,2.1691,1.4322
2014-12-31,-,0.778,3.5038,-,50.5188,50.5187,-,32.5052,31.2267,0.0439,-,-,-,8.0575,7.9978,1.6118,1.7758,19.1497,2.5696,1.5085
2014-09-30,-,0.7833,3.614,-,49.2071,49.2071,-,18.6446,20.4073,0.0416,-,-,-,5.1003,5.0619,1.0008,1.0971,18.8771,2.1269,1.8018
2014-06-30,-,0.7817,3.5812,-,47.5076,47.5076,-,25.9396,34.3988,0.0386,-,-,-,8.0642,8.0059,1.6007,1.7476,19.6792,1.9612,1.4518
2014-03-31,-,0.7716,3.3779,-,48.4835,48.4835,-,26.5104,29.5282,0.0353,-,-,-,5.2728,5.2387,1.0978,1.1966,22.0959,2.1294,1.4609
2013-12-31,-,0.7687,3.3228,-,52.1973,52.1973,-,28.4831,34.7842,0.0329,-,-,-,5.0822,5.0491,1.0337,1.168,21.9653,2.4901,1.8043
2013-09-30,-,0.7696,3.3404,-,47.8236,47.8236,-,24.2204,27.176,0.0357,-,-,-,4.8626,4.8308,1.0237,1.113,21.9264,2.2417,1.487
2013-06-30,-,0.7692,3.3334,-,46.9993,46.9993,-,22.4619,31.3307,0.0339,-,-,-,5.3112,5.2765,1.1217,1.2176,21.932,2.198,1.5721
2013-03-31,-,0.7679,3.3082,-,45.8981,45.8981,-,22.4403,23.3024,0.0381,-,-,-,4.9341,4.9019,1.0489,1.1378,22.0072,1.7759,1.131
2012-12-31,-,0.7703,3.3531,-,55.5483,55.5483,-,23.259,43.7725,0.0221,-,-,-,3.1264,3.1061,0.657,0.7135,22.2427,2.282,1.5739
2012-09-30,-,0.7679,3.3088,-,45.9829,45.9829,-,22.4689,20.7486,0.0384,-,-,-,4.5213,4.4916,0.9581,1.0424,22.0497,2.0538,1.2486
2012-06-30,-,0.7591,3.1507,-,44.1328,44.1328,-,19.8446,18.1341,0.0371,-,-,-,3.6826,3.6594,0.8158,0.8816,23.5077,2.0167,1.3031
2012-03-31,-,0.7576,3.1261,-,46.1783,46.1783,-,23.1143,57.679,0.0345,-,-,-,10.786,10.7195,2.4118,2.5979,24.0634,1.9377,1.5175
2011-12-31,-,0.7689,3.3271,-,46.1946,46.1946,-,25.1497,30.9842,0.0447,-,-,-,8.0362,7.9709,1.6857,1.8421,18.8674,1.7294,1.231
2011-09-30,-,0.7646,3.248,-,45.0127,45.0127,-,22.2657,25.5036,0.042,-,-,-,6.1055,6.0555,1.3051,1.4255,18.7614,2.0425,1.5805
2011-06-30,-,0.7534,3.0551,-,44.9217,44.9217,-,21.4299,19.7069,0.0424,-,-,-,4.5352,4.4984,1.0211,1.1093,18.9687,1.5186,1.1651
2011-03-31,-,0.7554,3.0884,-,44.2104,44.2104,-,19.882,17.5916,0.0415,-,-,-,3.9832,3.9508,0.8941,0.9663,18.9567,1.5422,1.3386
2010-12-31,-,0.7562,3.1016,-,45.2488,45.2488,-,22.707,19.4623,0.045,-,-,-,4.7791,4.7406,1.0744,1.1558,19.2303,1.6385,1.4203
2010-09-30,-,0.7572,3.118,-,40.6213,40.6213,-,-3.7306,23.5505,0.0395,-,-,-,5.0434,5.0025,1.1317,1.2148,19.1459,1.73,1.5082
2010-06-30,-,0.7622,3.2055,-,44.5032,44.5032,-,16.4963,16.3356,0.039,-,-,-,3.5067,3.4767,0.7739,0.8267,18.1869,1.0905,0.87
2010-03-31,-,0.7767,3.4782,-,46.1495,46.1495,-,-0.2884,1.0132,0.037,-,-,-,0.4073,0.4037,0.0831,0.0901,17.7861,1.5654,1.3462
2009-12-31,-,0.7823,3.5945,-,27.7309,27.7309,-,11.5932,8.9034,0.0396,-,-,-,2.2567,2.2368,0.4468,0.4868,18.1382,1.6603,1.3672
2009-09-30,-,0.7854,3.6599,-,42.4006,42.4006,-,14.5196,11.4113,0.0356,-,-,-,2.7534,2.7287,0.5358,0.5856,18.0055,1.4398,1.2248
2009-06-30,-,0.7845,3.6412,-,40.4129,40.4129,-,-2.1851,-2.2974,0.0361,-,-,-,-0.2891,-0.2864,-0.0564,-0.0617,17.5262,1.467,1.1541
2009-03-31,-,0.8255,4.7312,-,39.6537,39.6537,-,15.0442,11.6243,0.0394,-,-,-,4.0304,3.98,0.628,0.6944,14.3981,1.8415,1.2609
2008-12-31,-,0.8533,5.8165,-,41.6668,41.6668,-,17.4161,14.1068,0.0439,-,-,-,6.4284,6.333,0.8387,0.9291,13.4099,1.8627,0.9499
2008-09-30,-,0.8437,5.3966,-,40.9742,40.9742,-,15.3269,12.0575,0.0394,-,-,-,6.2174,4.8214,0.6722,0.7537,14.6726,1.9973,1.0857
2008-06-30,-,0.8395,5.2312,-,41.0682,41.0682,-,13.6923,8.2965,0.039,-,-,-,4.3387,3.3809,0.4831,0.5426,15.0306,2.3614,1.3425
2008-03-31,-,0.8337,5.015,-,39.2914,39.2914,-,13.6109,9.8216,0.0381,-,-,-,4.7237,3.7089,0.549,0.6166,15.4786,1.0208,-0.0065
2007-12-31,-,0.8285,4.8321,-,45.6571,45.6571,-,17.0136,10.9049,0.0439,-,-,-,7.0585,5.5796,0.8423,0.9567,15.9777,2.6817,1.2122
2007-09-30,-,0.8205,4.5714,-,41.7462,41.7462,-,15.493,18.182,0.0383,-,-,-,8.2112,6.2607,0.9995,1.1237,16.9378,1.5126,0.2754
2007-06-30,-,0.8112,4.2956,-,38.9693,38.9693,-,10.5028,7.0002,0.0374,-,-,-,3.2512,2.4889,0.4162,0.47,17.1312,1.386,0.467
2007-03-31,-,0.8128,4.3409,-,40.9517,40.9517,-,14.8436,11.5452,0.0359,-,-,-,4.7185,3.646,0.6068,0.6827,17.6892,1.3884,0.4673
2006-12-31,-,0.7946,3.8683,-,42.0323,42.0323,-,19.2878,22.0778,0.042,-,-,-,9.283,7.2195,1.301,1.483,17.9733,1.7277,0.6717
2006-09-30,-,0.7763,3.4703,-,39.2464,39.2464,-,14.0618,11.5534,0.039,-,-,-,4.7759,3.5281,0.6894,0.7892,18.5468,1.3999,0.2424
2006-06-30,-,0.7722,3.3891,-,38.8174,38.8174,-,13.6848,10.3749,0.0382,-,-,-,4.1966,3.1205,0.6222,0.711,18.8567,1.4897,0.859
2006-03-31,-,0.7691,3.3307,-,37.987,37.987,-,12.078,13.206,0.0375,-,-,-,4.9555,3.6946,0.7463,0.8531,19.2218,1.1456,0.5305
2005-12-31,-,0.7661,3.2749,-,39.1291,39.1291,-,16.0949,12.9985,0.0421,-,-,-,4.6653,3.4955,0.7125,0.8177,19.5476,2.0096,0.6228
2005-09-30,-,0.768,3.3104,-,38.1653,38.1653,-,12.476,9.4964,0.0367,-,-,-,3.3631,2.5255,0.5123,0.5859,19.6934,1.4877,0.8919
2005-06-30,-,0.7619,3.2,-,38.403,38.403,-,12.1052,20.5843,0.0353,-,-,-,3.0369,2.3054,0.4815,0.5489,20.1849,1.305,0.7767
2005-03-31,-,0.766,3.2736,-,36.335,36.335,-,10.0261,7.6913,0.0345,-,-,-,2.8146,2.136,0.4406,0.4998,20.2062,0.4904,-0.2836
