,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,3.8138,0.4213,0.7279,18.1307,5.6031,5.6031,-,7.4382,5.4808,0.1796,3.2804,1.4723,61.1304,2.106,5.2959,1.0108,1.2189,18.4623,-0.045,-0.2563
2020-09-30,4.2063,0.4238,0.7354,57.0114,40.2282,40.2282,-,54.435,40.7067,0.1208,0.919,1.3605,66.1502,10.3369,26.5069,4.9651,5.9564,18.1112,0.4413,0.2479
2020-06-30,3.9276,0.4401,0.7859,50.9098,26.5922,26.5922,-,8.2713,5.0455,0.1112,1.3867,1.2807,70.273,1.4341,4.1381,0.6667,0.803,16.7211,1.6416,1.3725
2020-03-31,3.7888,0.4,0.6665,40.0872,24.9419,24.9419,-,4.2151,2.2674,0.17,2.1226,1.4024,64.1773,0.8882,2.2727,0.4447,0.533,16.7843,2.6106,2.4743
2019-12-31,3.5231,0.3948,0.6523,18.1842,5.2673,5.2673,-,11.0905,7.9407,0.1847,2.0019,1.3824,65.1059,3.0329,7.0546,1.5355,1.8356,16.9576,-0.7366,-0.8515
2019-09-30,3.7296,0.3953,0.6536,44.9569,29.8838,29.8838,-,26.2467,18.7102,0.1299,1.0034,1.2652,71.1361,4.9661,10.7435,2.4983,3.0032,16.6439,0.3237,0.2612
2019-06-30,3.7839,0.404,0.6779,45.961,25.4676,25.4676,-,26.1043,18.0661,0.1288,1.2028,1.2776,70.4457,4.6696,10.5299,2.3835,2.7829,16.0459,1.4493,1.3076
2019-03-31,4.5983,0.4394,0.7839,39.6802,25.3634,25.3634,-,25.6541,19.2224,0.1559,1.5456,1.412,63.7391,6.2594,17.5856,3.0526,3.5089,13.8775,2.5571,2.4621
2018-12-31,4.7357,-,-,21.3508,10.7452,10.7452,-,0.8652,0.2233,0.2661,1.9817,1.4696,61.2392,0.2306,0.5,0.1782,0.2306,-,-0.3397,-0.4138
2018-09-30,-,-,-,41.3223,27.8631,27.8631,-,32.7037,23.7702,-,-,-,-,-,-,-,-,-,0.3977,0.3301
2018-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.2641,-1.0258
2018-03-31,-,-,-,41.3723,26.4718,26.4718,-,26.553,18.5546,-,-,-,-,-,-,-,-,-,1.2641,1.0258
2017-12-31,-,-,-,24.5174,13.2239,13.2239,-,10.0386,27.9601,-,-,-,-,-,-,-,-,-,-,-
2017-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
