,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,0.7169,0.4638,0.9129,64.2131,25.2906,25.2907,-,21.0922,16.9933,0.0627,2.7152,1.3361,67.358,2.4409,-2.2999,1.0647,1.3088,99.9028,5.4494,5.2964
2020-09-30,0.7292,0.4725,0.955,64.1168,26.9087,26.9087,-,22.1873,17.1583,0.0578,2.2811,1.281,70.2555,2.3069,-2.1079,0.991,1.2169,96.8886,1.273,1.1595
2020-06-30,1.2724,0.3476,0.5938,64.6513,25.5632,25.5632,-,21.7701,16.7969,0.0682,2.1297,1.3214,68.1103,2.2187,-4.001,1.1451,1.4475,94.3521,4.2504,4.1539
2020-03-31,0.9608,0.3277,0.5501,63.4338,25.8533,25.8533,-,22.5513,17.7908,0.0745,2.3952,1.412,63.7403,2.5054,-4.1725,1.3249,1.6845,91.8742,3.4558,3.3561
2019-12-31,0.834,0.3299,0.5558,64.0164,28.5632,28.5632,-,82.3057,62.4534,0.077,2.5272,1.4038,64.1124,9.1773,-14.5397,4.8103,6.1497,91.1806,4.4448,4.3207
2019-09-30,1.079,0.4195,0.7231,64.4961,28.4385,28.4385,-,24.9465,20.4873,0.076,2.3459,1.456,61.814,3.2375,-4.0181,1.5573,1.8793,82.3704,3.8397,3.6774
2019-06-30,1.1102,0.3611,0.5653,63.8954,27.693,27.693,-,24.2276,18.7702,0.0836,2.3602,1.4166,63.5338,2.9901,-4.7564,1.5696,1.9105,80.2965,2.8515,2.7094
2019-03-31,1.0978,0.3554,0.5533,62.9739,26.9111,26.9111,-,32.5668,28.7135,0.0835,2.2969,1.5284,58.886,4.542,-7.3997,2.3978,2.9277,78.364,2.7727,2.6027
2018-12-31,1.1122,0.3896,0.6386,63.4382,26.4768,26.4768,-,23.1127,18.6805,0.0903,2.6373,1.5431,58.3238,3.3224,-4.7171,1.686,2.0278,74.8404,4.4631,4.2976
2018-09-30,0.7587,0.3688,0.6904,63.6991,28.6267,28.6267,-,23.6293,18.7761,0.0865,2.2559,1.4708,61.1921,3.2773,-4.3186,1.6241,2.0686,73.0429,3.9881,3.8557
2018-06-30,0.799,0.3977,0.77,63.0672,27.3866,27.3866,-,24.2251,17.6548,0.0842,2.3665,1.4419,62.4163,3.1275,-3.7749,1.4869,1.8838,70.6653,2.5436,2.3916
