,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,6.2813,0.2486,0.3309,26.9812,17.1066,17.1066,-,17.4318,13.3448,0.3,0.3191,-,-,6.227,6.3077,4.0201,4.6788,35.1172,-0.6814,-0.8724
2020-09-30,6.7025,0.2611,0.3534,25.7312,16.4037,16.4037,-,16.499,12.9523,0.3384,0.3884,-,-,6.8564,6.9502,4.3945,5.0662,33.3008,2.2385,2.0608
2020-06-30,6.8159,0.275,0.3794,24.2171,14.4304,14.4304,-,14.5158,11.7013,0.2999,0.3365,-,-,5.5875,5.6693,3.5212,4.0507,31.1498,2.6691,2.506
2020-03-31,7.2494,0.2863,0.4012,23.3156,12.9422,12.9422,-,13.8067,10.7267,0.2627,0.2823,-,-,4.5087,4.5784,2.8255,3.2178,29.5287,-0.7627,-0.7968
2019-12-31,7.1293,0.2648,0.3602,23.292,11.9556,11.9556,-,13.0152,10.727,0.2463,0.2592,-,-,4.1179,4.183,2.6497,3.0274,28.6751,-0.3048,-0.354
2019-09-30,7.2528,0.2482,0.3302,22.9693,12.9473,12.9473,-,13.1001,10.026,0.3229,0.344,-,-,4.8946,4.9735,3.2288,3.6796,27.9431,2.1497,1.9841
2019-06-30,6.914,0.2601,0.3516,21.9045,12.1211,12.1211,-,12.7734,9.6774,0.3223,0.3274,-,-,4.8254,4.9072,3.1109,3.5702,26.5443,1.4365,1.4272
2019-03-31,7.2668,0.2753,0.3799,21.1205,10.3616,10.3616,-,11.2093,8.5087,0.2751,0.2732,-,-,3.7172,3.7821,2.3616,2.6937,25.5512,-0.2408,-0.2229
2018-12-31,6.8517,0.2644,0.3595,21.8215,10.3751,10.3751,-,10.6763,8.1614,0.2421,0.2373,-,-,3.0834,3.1368,1.9724,2.2681,24.912,-0.9816,-1.0374
2018-09-30,7.2465,0.2591,0.3498,23.2193,13.1423,13.1423,-,13.4908,10.3478,0.3192,0.3328,-,-,5.1207,5.1825,3.3228,3.7938,24.3418,0.6226,0.6319
2018-06-30,7.0641,0.2608,0.3528,23.4054,13.6,13.6,-,13.8931,10.2316,0.3263,0.3297,-,-,5.1734,5.2386,3.3376,3.8243,23.2628,1.0568,0.9964
2018-03-31,7.3614,0.2786,0.3863,21.9543,11.3896,11.3896,-,11.7216,9.2497,0.2871,0.2919,-,-,4.1902,4.2456,2.6539,3.0226,22.1825,-0.062,0.4434
2017-12-31,7.0279,0.288,0.4045,22.5823,11.0541,11.0541,-,11.7382,5.6801,0.2572,0.257,-,-,2.3438,2.3732,1.4571,1.6688,21.4414,-0.1954,-0.2465
2017-09-30,6.9303,0.2704,0.3706,21.5239,11.5217,11.5217,-,11.6756,7.5329,0.3413,0.3533,-,-,4.0438,4.086,2.5713,2.9503,20.661,1.6513,1.5089
2017-06-30,6.6328,0.2824,0.3935,21.5893,11.6725,11.6725,-,11.7705,7.6528,0.3153,0.3099,-,-,3.8861,3.9284,2.4129,2.7887,19.8723,-0.1314,-0.2524
