,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,0.9565,0.3019,0.4929,100,18.6769,18.6769,-,17.9568,13.9964,0.0414,-,0.5404,166.5527,4.1947,4.7244,0.5815,2.9282,54.1422,13.6292,13.4503
2020-09-30,0.9772,0.3167,0.5318,100,22.1219,22.1219,-,11.5576,9.4357,0.0466,-,0.5064,177.7246,2.9125,3.1782,0.4402,1.9901,52.5495,9.8699,9.6813
2020-06-30,1.0292,0.3218,0.5414,100,17.1109,17.1109,-,10.5544,9.1684,0.042,-,0.4239,212.3348,2.4519,2.6821,0.3849,1.663,51.1947,-1.8117,-2.0043
2020-03-31,1.062,0.3297,0.531,100,16.8279,16.8279,-,11.5571,8.1721,0.0415,-,0.4341,207.3307,2.4729,2.7122,0.3393,1.6575,49.9609,16.9989,16.7502
2019-12-31,1.0963,0.2853,0.4931,100,17.77,17.77,-,17.8696,13.2902,0.05,-,0.4695,191.6924,3.8824,4.258,0.6674,2.7749,49.6844,3.8587,3.6042
2019-09-30,1.1092,0.2933,0.4596,100,23.0093,23.0093,-,16.3889,12.2222,0.0556,-,0.4817,186.8333,3.9892,4.3932,0.6825,2.8191,48.1929,4.7102,4.4622
2019-06-30,1.1116,0.2968,0.5562,100,20.5,20.5,-,17.1,12.9,0.0517,-,0.449,200.43,3.9458,4.3684,0.6696,2.7748,46.9975,-0.8423,-1.1426
2019-03-31,1.1106,0.295,0.6113,100,18.9349,18.9349,-,18.666,14.0398,0.0487,-,0.4116,218.6337,4.0559,4.4961,0.6837,2.8593,45.8206,-1.3885,-1.6152
2018-12-31,1.1203,0.3237,0.6016,100,21.7565,21.7565,-,16.5669,12.4252,0.052,-,0.4312,208.7425,4,4.4528,0.646,2.7051,44.2692,1.5275,1.3442
2018-09-30,1.1288,0.2947,0.5487,100,21.5596,21.5596,-,17.8389,13.3537,0.0524,-,0.3834,234.7248,4.0763,4.5243,0.703,2.8749,44.3004,4.4416,4.1835
2018-06-30,1.1241,0.2816,0.5137,100,19.9365,19.9365,-,16.8165,12.2686,0.052,-,0.3992,225.4424,3.712,4.1368,0.638,2.6667,42.8805,-2.5678,-2.7405
2018-03-31,1.1191,0.2886,0.5336,100,20.7324,20.7324,-,17.8783,13.0856,0.0515,-,0.3975,226.4228,4.0217,4.5038,0.6744,2.8612,41.5125,1.2215,0.9945
2017-12-31,1.1426,0.3469,0.6573,100,19.9321,19.9321,-,17.6104,6.7384,0.0489,-,0.3997,225.1487,2.0507,2.31,0.3298,1.3394,39.9782,2.8456,2.6028
2017-09-30,1.1572,0.3753,0.7458,100,17.5913,17.5912,-,16.1149,11.1331,0.0497,-,0.3799,236.8839,3.4145,3.7384,0.5573,2.1332,39.5105,-9.881,-10.1388
2017-06-30,1.1658,0.3254,0.6551,100,19.5463,19.5463,-,16.652,11.005,0.0497,-,0.3764,239.1332,3.3696,3.7028,0.5544,2.2731,38.2387,1.9752,1.7753
2017-03-31,1.1489,0.2823,0.5994,100,12.9346,12.9346,-,10.0795,7.0294,0.0486,-,0.3703,243.0501,2.0372,2.2464,0.3296,1.4621,37.1193,1.5113,1.211
2016-12-31,1.2004,0.3329,0.6704,100,16.6871,16.6871,-,13.574,9.5873,0.0483,-,0.3607,249.5123,2.8379,3.139,0.4664,1.8933,36.4136,5.5418,5.0038
2016-09-30,1.1685,0.3532,0.7813,102.0592,20.2183,20.2183,-,16.2791,11.4207,0.0474,-,0.3283,274.1144,3.5188,3.907,0.5658,2.2759,35.7694,-3.6863,-3.9277
2016-06-30,1.2011,0.2605,0.5802,99.2636,18.009,18.009,-,14.7696,9.0486,0.0481,-,0.4003,224.8328,2.655,2.8767,0.4597,1.9633,35.3444,0.1184,-0.0786
2016-03-31,1.2069,0.2673,0.5959,99.2158,17.3622,17.3622,-,14.4737,9.3838,0.0483,-,0.3802,236.7216,2.4981,2.7073,0.439,1.8303,34.5653,-2.0961,-2.2772
2015-12-31,1.2226,0.2657,0.5672,99.2316,16.3395,16.3395,-,13.0739,8.1738,0.0483,-,0.4182,215.1886,2.1961,2.377,0.4016,1.6127,34.2375,1.6968,1.4739
2015-09-30,1.2252,0.2806,0.6196,99.2682,20.1997,20.1997,-,17.467,9.4731,0.0517,-,0.4118,218.5351,3.3724,3.6607,0.6098,2.4262,33.5278,2.9852,2.8301
2015-06-30,1.2538,0.2851,0.594,99.2847,16.7575,16.7575,-,14.925,9.8757,0.0544,-,0.4135,217.6438,2.6623,2.8773,0.5093,1.9033,33.0278,0.5663,0.4165
2015-03-31,1.2419,0.2949,0.6429,98.9648,15.7255,15.7255,-,13.3803,8.644,0.0526,-,0.4403,204.4158,2.3383,2.5289,0.4357,1.6487,32.5835,0.957,0.8439
2014-12-31,1.2405,0.2864,0.6044,99.2579,18.3927,18.3927,-,15.5213,9.8327,0.0528,-,0.4315,208.5639,2.6773,2.9017,0.5032,1.9105,32.0627,1.6495,1.5597
2014-09-30,1.2468,0.2989,0.6293,99.1829,18.0331,18.0331,-,15.6551,10.5751,0.0562,-,0.4092,219.9247,2.9133,3.1664,0.5537,2.0427,31.3963,0.4033,0.2907
2014-06-30,1.2329,0.2938,0.6452,99.248,16.9544,16.9544,-,14.4152,9.8268,0.0538,-,0.4058,221.7635,2.5591,2.7894,0.4784,1.8073,30.6271,2.2051,2.1169
2014-03-31,1.1914,0.2394,0.5549,99.1802,15.0219,15.0219,-,12.701,8.6254,0.0527,-,0.4037,222.9363,2.1884,2.3918,0.4027,1.6644,29.9334,0.8108,0.6817
2013-12-31,1.1922,0.2431,0.5183,99.1765,17.0272,17.0272,-,14.7928,9.5757,0.0551,-,0.429,209.8014,2.8243,3.0941,0.5315,2.1377,29.4265,0.1158,0.0268
2013-09-30,1.1692,0.2512,0.5546,99.1816,14.4456,14.4456,-,13.7832,10.3922,0.0496,-,0.378,238.0816,2.852,3.1354,0.4918,2.1355,28.6502,1.7693,1.7163
2013-06-30,1.1706,0.2585,0.529,99.1856,13.619,13.619,-,11.3293,7.2941,0.0512,-,0.3651,246.526,2.0826,2.2977,0.3633,1.5442,27.8323,1.6747,1.5427
2013-03-31,1.1622,0.2707,0.626,99.0255,16.2559,16.2559,-,13.6122,6.8324,0.0515,-,0.3591,250.6051,2.7671,3.0518,0.4761,2.0182,28.1273,-0.4651,-0.6622
2012-12-31,1.1584,0.2692,0.5895,99.1061,17.1861,17.1861,-,12.9377,7.4435,0.0511,-,0.3873,232.3659,2.4647,2.7334,0.4215,1.8011,27.4987,1.7159,1.5794
