,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,2.6084,0.4195,1.0446,19.4232,9.9199,9.9199,-,9.3704,7.2873,0.197,3.6722,0.4278,210.4008,3.9057,3.9057,1.436,2.2672,29.9769,2.2912,1.2961
2020-09-30,3.141,0.433,1.0204,19.8075,10.5105,10.5105,-,9.925,7.81,0.1812,3.5201,0.389,231.3671,3.7852,3.7852,1.4155,2.1463,29.4092,2.3836,1.8868
2020-06-30,2.4778,0.4314,1.0634,20.2697,6.8545,6.8545,-,6.0088,4.8233,0.116,2.1485,0.2473,363.8972,1.5107,1.5107,0.5593,0.859,28.273,2.6976,1.4719
2020-03-31,2.4881,0.4285,1.1558,18.8329,9.8359,9.8359,-,8.9544,6.9628,0.1891,3.2986,0.3978,226.265,3.7292,3.7292,1.3167,2.1312,27.8779,1.2263,0.9603
2019-12-31,2.322,0.4229,1.1563,20.0615,11.7456,11.7456,-,11.2437,8.6853,0.2157,4.2404,0.4568,197.0328,5.4739,5.4739,1.8733,3.159,28.028,2.7109,1.6924
2019-09-30,2.3875,0.4027,1.0897,19.7927,12.7234,12.7234,-,12.213,9.5477,0.2293,3.9508,0.4751,189.4241,6.1018,6.1018,2.1892,3.6448,28.8189,2.0991,1.0806
2019-06-30,2.4321,0.4113,1.1034,19.4058,12.7763,12.7763,-,12.2875,9.3499,0.244,3.9965,0.4978,180.8134,6.4315,6.4315,2.281,3.7862,27.7517,2.3774,0.3895
2019-03-31,2.4912,0.4265,1.1198,19.5835,13.031,13.031,-,12.6303,9.6954,0.248,4.0996,0.4955,181.6189,6.9079,6.9079,2.4047,3.9617,26.2785,1.0437,1.2335
2018-12-31,2.3323,0.4272,1.158,18.9675,12.2108,12.2108,-,11.9815,9.2059,0.2464,4.2953,0.5166,174.2071,6.7276,6.7276,2.2686,3.8533,24.792,3.0229,1.9703
2018-09-30,2.6263,0.4179,1.0453,19.1634,12.13,12.13,-,11.6176,9.4723,0.2293,3.6019,0.4723,190.5371,5.9459,5.9459,2.1722,3.461,26.2178,2.0828,1.132
2018-06-30,2.5244,0.4091,1.0488,19.9459,12.7283,12.7283,-,12.3958,9.6396,0.2403,3.6927,0.4948,181.8914,6.374,6.374,2.3166,3.7667,25.0339,1.914,0.8578
2018-03-31,2.4524,0.4076,1.0657,19.7825,12.1666,12.1666,-,11.8394,9.0573,0.2377,4.2455,0.4886,184.2135,5.9774,5.9774,2.1533,3.5407,24.3528,1.486,0.8543
2017-12-31,2.486,0.4248,1.103,18.9968,11.5279,11.5279,-,11.0787,10.8019,0.2327,4.7592,0.5039,178.6107,7.3188,7.3188,2.5136,4.2098,22.8837,2.5313,1.3822
2017-09-30,2.5639,0.4292,1.113,19.8451,11.977,11.977,-,11.4987,7.959,0.219,4.1257,0.4654,193.3958,5.0746,5.0746,1.743,2.8966,22.5764,1.804,0.9553
2017-06-30,2.5045,0.4299,1.1391,19.9864,11.9595,11.9595,-,11.4579,7.9291,0.2133,4.2517,0.4476,201.0737,4.973,4.973,1.6914,2.8353,21.3507,1.6295,0.5996
2017-03-31,2.6606,0.4524,1.1817,19.9863,10.9984,10.9984,-,10.576,7.322,0.2014,4.3912,0.4189,214.8456,4.3832,4.3832,1.4748,2.4001,20.1517,1.7309,0.8597
2016-12-31,2.695,0.4707,1.2505,19.9376,10.7304,10.7304,-,10.2906,7.0946,0.1972,4.478,0.4197,214.4506,4.2611,4.2611,1.3993,2.2553,19.3259,2.3033,1.1561
2016-09-30,2.7017,0.4629,1.2224,20.6594,12.3617,12.3617,-,11.6464,8.147,0.2027,4.0911,0.4206,214.0015,4.9612,4.9612,1.651,2.6646,19.9036,-0.4543,-1.679
2016-06-30,2.4574,0.4728,1.2585,20.9327,15.4287,15.4287,-,14.6424,10.9059,0.206,4.2301,0.4359,206.4808,7.1732,7.1732,2.2462,3.7815,19.1432,2.4258,1.3117
2016-03-31,2.293,0.4786,1.3522,20.614,-9.3372,-9.3372,-,-9.9907,-13.8279,0.2013,4.1172,0.4156,216.5421,-9.3738,-9.3738,-2.7841,-4.8875,18.0461,2.2653,1.4261
2015-12-31,2.5691,0.455,1.2379,20.3407,12.1438,12.1438,-,11.4504,7.9719,0.2063,4.3558,0.4277,210.4181,5.0026,5.0026,1.6447,2.7263,19.7563,1.9864,1.0249
2015-09-30,2.82,0.4555,1.182,20.5459,13.5088,13.5088,-,12.8837,8.8959,0.2252,4.3123,0.4649,193.5802,5.8716,5.8716,2.0037,3.197,20.7687,1.8698,0.8659
2015-06-30,2.6588,0.4503,1.1873,20.0535,13.4137,13.4137,-,12.8388,8.8033,0.2372,4.5724,0.4819,186.7572,6.1951,6.1951,2.0882,3.4052,20.3398,1.9944,1.0712
2015-03-31,2.8204,0.4713,1.2144,19.0887,12.2685,12.2685,-,11.6229,7.83,0.2378,4.5168,0.4702,191.3918,5.6212,5.6212,1.8616,2.9721,18.9783,1.3373,0.567
2014-12-31,2.5212,0.4528,1.2188,18.7279,11.8693,11.8693,-,11.2852,7.7025,0.2483,4.4943,0.5074,177.3892,5.8387,5.8387,1.9123,3.1948,19.0499,1.4684,4.0209
2014-09-30,2.4444,0.4249,1.1474,18.7099,11.9227,11.9227,-,11.2085,7.5359,0.2344,4.0545,0.4848,185.6465,5.1852,5.1852,1.7664,2.9819,20.2222,2.1353,1.261
2014-06-30,2.6125,0.4393,1.1621,18.6056,11.2111,11.2111,-,10.5261,6.9853,0.2186,3.838,0.4519,199.1557,4.4585,4.4585,1.5267,2.4999,20.1841,1.5573,0.6795
2014-03-31,2.4612,0.4389,1.2005,17.9091,10.1007,10.1007,-,9.281,6.2536,0.2126,3.7531,0.4358,206.5218,3.9907,3.9907,1.3298,2.2393,19.3502,0.8025,0.2784
2013-12-31,2.529,0.465,1.2698,18.9872,11.2244,11.2244,-,10.5438,7.267,0.2219,4.5793,0.4678,192.4053,5.0375,5.0375,1.6125,2.6952,18.7251,1.9041,0.8055
2013-09-30,2.468,0.4588,1.2786,18.8135,11.1044,11.1044,-,10.2323,7.1952,0.2117,3.909,0.4393,204.8666,4.774,4.774,1.5233,2.5838,18.3025,1.5374,0.3199
2013-06-30,2.3106,0.4469,1.2944,18.7397,10.9104,10.9104,-,10.0663,6.7806,0.224,4.2002,0.4613,195.1036,4.7713,4.7713,1.5186,2.6391,17.2742,2.1645,1.0204
2013-03-31,2.2288,0.4382,1.3212,18.7295,9.6221,9.6221,-,8.5926,6.0164,0.2084,3.8979,0.4199,214.3231,3.9695,3.9695,1.2536,2.23,16.8162,1.0823,0.2458
2012-12-31,2.1495,0.4248,1.3477,18.7541,9.8749,9.8749,-,8.9617,6.3423,0.2146,4.1506,0.4344,207.1644,4.3356,4.3356,1.3609,2.494,16.5447,1.6822,-2.239
2012-09-30,2.0978,0.4227,1.3074,18.6299,9.9785,9.9785,-,9.0414,6.1149,0.2044,3.395,0.4181,215.2489,3.9849,3.9849,1.2497,2.3003,16.6065,1.3427,1.2006
2012-06-30,2.0439,0.413,1.2955,18.5027,10.8319,10.8319,-,10.013,6.6679,0.2443,4.1129,0.4931,182.5099,5.203,5.203,1.629,3.0542,16.1587,0.8914,0.7567
2012-03-31,1.8041,0.3529,1.2386,17.9268,10.7871,10.7871,-,10.0291,6.8529,0.263,4.7874,0.5348,168.2848,5.7229,5.7229,1.8025,3.7034,16.0334,0.353,0.3944
2011-12-31,1.7699,0.3385,1.2407,17.7057,10.7194,10.7194,-,9.7388,6.7514,0.2826,5.6227,0.5892,152.7412,6.1088,6.1088,1.9083,4.0407,15.0348,1.2093,-2.4713
2011-09-30,1.8402,0.3307,1.0954,18.1603,10.4062,10.4062,-,9.2716,6.6148,0.2603,4.8049,0.5552,162.1104,5.0341,5.0341,1.7219,3.3693,15.6211,1.0043,0.938
2011-06-30,1.8309,0.2873,0.9948,18.421,10.0866,10.0866,-,8.9176,6.052,0.243,4.3505,0.5282,170.379,4.0531,4.0531,1.4705,2.8888,16.185,0.9061,0.9984
2011-03-31,2.13,0.3312,0.9581,19.8349,10.3332,10.3332,-,8.7191,5.8868,0.217,4.4593,0.4619,194.8337,3.4219,3.4219,1.2773,2.2886,15.4595,1.2508,1.3151
2010-12-31,2.2829,0.3497,0.9847,19.5936,9.6283,9.6283,-,7.8184,5.557,0.2147,4.6009,0.4573,196.7918,3.1692,3.1692,1.1929,2.061,14.6669,1.0603,1.2559
2010-09-30,2.4699,0.3744,0.9861,20.5821,9.3215,9.3215,-,6.9538,4.7158,0.1818,3.9376,0.3882,231.8513,2.2555,2.2555,0.8574,1.4111,14.5804,0.9918,1.9012
2010-06-30,2.4383,0.3848,1.0406,20.6648,8.9323,8.9323,-,6.0306,4.042,0.1836,4.0609,0.384,234.3448,1.9942,1.9942,0.742,1.2269,13.7021,1.404,0.7853
2010-03-31,2.2342,0.3716,1.1167,20.7513,7.6747,7.6747,-,4.3036,3.0618,0.1594,3.2407,0.3294,273.2156,1.3412,1.3412,0.4882,0.8428,13.9795,0.7804,0.9273
2009-12-31,2.1288,0.375,1.1899,20.416,7.3603,7.3603,-,4.1823,2.0577,0.1538,2.8208,0.3177,283.3047,0.9033,0.9033,0.3164,0.5646,14.0212,1.3964,2.0537
2009-09-30,2.0697,0.3822,1.2657,18.1253,5.5147,5.5147,-,0.8354,0.6464,0.1359,2.6176,0.2693,334.1636,0.2583,0.2583,0.0879,0.1596,13.8461,1.242,1.1655
2009-06-30,2.2551,0.4268,1.3592,19.2601,7.7289,7.7289,-,1.509,1.4333,0.1239,2.3159,0.2411,373.216,0.5391,0.5391,0.1776,0.309,13.5319,0.8756,1.1741
2009-03-31,2.5182,0.4823,1.4856,21.4027,8.0657,8.0657,-,1.8427,1.3241,0.1318,2.5902,0.2519,357.2903,0.5559,0.5559,0.1745,0.2878,13.0271,0.2495,0.4552
2008-12-31,2.0756,0.4464,1.5443,19.7072,5.3931,5.3931,-,5.6845,3.8777,0.1795,3.5586,0.3339,269.5372,2.3335,2.3335,0.696,1.2918,13.3481,0.9361,1.2611
2008-09-30,2.0416,0.4328,1.4246,22.2577,13.5584,13.5584,-,10.7019,7.4659,0.2324,3.3189,0.4153,216.7043,5.6,5.6,1.7352,3.1762,14.7214,0.574,0.4059
2008-06-30,2.0613,0.4506,1.4886,22.135,13.3641,13.3641,-,10.845,7.6231,0.2283,3.5895,0.4117,218.5933,5.7878,5.7878,1.7407,3.1796,14.9062,1.0597,0.8467
2008-03-31,1.8403,0.406,1.5347,21.8134,15.7678,15.7678,-,10.7556,7.4218,0.224,4.3653,0.4007,224.5932,5.62,5.62,1.6628,3.3381,14.2418,0.9965,0.8919
2007-12-31,1.8853,0.4276,1.571,21.8232,5.501,5.5011,-,9.8795,6.9454,0.2172,4.6775,0.3885,231.683,5.2084,5.2084,1.5084,2.981,13.6078,1.5897,-0.973
2007-09-30,1.9031,0.3961,1.4865,22.0937,16.2613,16.2613,-,11.3007,8.0363,0.2211,4.441,0.38,236.8203,5.8182,5.8182,1.7767,3.5136,14.1075,1.2981,1.1787
2007-06-30,1.9186,0.3868,1.4768,21.6269,16.0594,16.0594,-,11.5737,8.027,0.2257,5.1421,0.3843,234.1739,5.8572,5.8572,1.8118,3.5918,13.6604,1.5177,1.4193
2007-03-31,1.811,0.3787,1.5662,21.3126,16.7449,16.7449,-,13.4948,9.1756,0.2473,4.8169,0.4192,214.708,7.6855,7.6855,2.2694,4.7749,12.7646,1.1005,1.1658
2006-12-31,1.7754,0.4069,1.6337,23.8851,16.5169,16.5169,-,13.1473,8.9974,0.2626,4.6402,0.4593,195.9549,8.5387,8.5387,2.3623,5.0641,17.9324,1.4504,-0.5356
2006-09-30,1.9656,0.4056,1.4715,19.9862,16.7547,16.7547,-,13.5635,9.5972,0.2721,5.9683,0.4683,192.1687,8.5621,8.5621,2.611,5.0894,12.6562,0.9805,0.8648
2006-06-30,1.9633,0.4132,1.4941,19.5322,16.2692,16.2692,-,13.1526,8.8748,0.2827,6.6283,0.482,186.7047,8.3667,8.3667,2.5092,4.9098,11.8227,1.221,1.1457
2006-03-31,1.8291,0.3999,1.5826,19.5446,16.0968,16.0968,-,12.9995,8.8792,0.2724,6.167,0.4658,193.216,8.3912,8.3912,2.4183,5.0357,10.8599,1.2598,1.264
2005-12-31,1.8321,0.407,1.6034,22.5832,15.6011,15.6011,-,12.3741,8.608,0.265,5.6793,0.4634,194.2291,8.0208,8.0208,2.2814,4.7562,15.3526,0.7823,-0.8349
2005-09-30,1.8531,0.3618,1.3896,19.7261,16.2158,16.2158,-,12.8495,8.6077,0.2715,4.8465,0.4633,194.2561,7.567,7.567,2.3368,4.829,10.5743,0.4353,0.2685
2005-06-30,1.8813,0.3681,1.36,19.0977,15.5566,15.5566,-,12.7328,6.7925,0.2809,5.4778,0.4887,184.1666,6.2221,6.2221,1.9082,3.9315,10.0584,0.8538,0.7428
2005-03-31,1.994,0.3701,1.2673,19.1311,15.2646,15.2646,-,12.5105,8.2381,0.2693,4.8359,0.4792,187.8094,6.9702,6.9702,2.2188,4.3905,10.0524,0.4673,0.3868
