,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2021-01-31,1.0314,0.4441,0.8781,27.7145,6.4787,6.4787,-,6.1047,4.8696,0.553,1.9229,-,-,9.5568,9.5568,2.6928,5.3126,28.8294,6.8876,5.651
2020-10-31,1.0492,0.4839,0.9476,31.4731,8.5498,8.5498,-,5.7352,4.4804,0.4467,1.22,-,-,7.6132,7.6132,2.0015,3.9289,26.5978,3.7948,2.6566
2020-07-31,1.1089,0.5301,1.1367,31.7824,10.0109,10.0109,-,9.5277,7.3558,0.4786,1.7658,-,-,13.4362,13.4362,3.5208,6.314,25.1433,7.6041,6.2936
2020-04-30,1.0141,0.5575,1.275,26.026,2.3859,2.3859,-,1.6773,1.4479,0.4378,1.6904,-,-,2.5428,2.5428,0.6338,1.1251,22.3416,2.5386,1.0656
2020-01-31,0.8906,0.4893,0.9718,27.1049,5.1158,5.1158,-,4.4918,3.5644,0.547,1.8968,-,-,7.0396,7.0396,1.9472,3.595,23.4689,5.7244,4.5873
2019-10-31,0.8312,0.4766,1.011,30.6992,5.3683,5.3683,-,4.8272,3.8253,0.4267,1.135,-,-,6.1152,6.1152,1.614,3.2007,22.7857,2.6303,0.7005
2019-07-31,0.8437,0.4669,0.9731,31.4678,7.1871,7.1871,-,6.6062,5.0917,0.4432,1.384,-,-,7.925,7.925,2.2567,4.225,23.1473,4.8268,3.3964
2019-04-30,0.8767,0.5053,1.1166,30.5157,6.439,6.439,-,5.7923,4.5101,0.434,1.3519,-,-,7.1242,7.1242,1.9498,3.5241,21.6997,0.6218,-0.6295
2019-01-31,0.8338,0.475,0.9981,26.4514,4.8612,4.8612,-,4.4129,3.4729,0.5565,1.7795,-,-,7.0638,7.0638,1.9327,3.7082,21.8189,4.3799,3.2802
2018-10-31,0.8322,0.477,1.0505,29.6616,4.5957,4.5957,-,4.0009,3.4903,0.409,1.0115,-,-,5.5596,5.5596,1.4138,2.9079,21.2337,1.7431,-0.1593
2018-07-31,0.8194,0.4751,0.9987,31.1487,6.3738,6.3738,-,5.7493,4.4948,0.4444,1.3432,-,-,7.155,7.155,1.9977,3.7556,21.2255,4.1291,2.2177
2018-04-30,0.903,0.4989,1.0208,30.7252,6.2034,6.2034,-,5.5241,4.2786,0.4311,1.3436,-,-,6.4259,6.4259,1.8418,3.2203,20.9376,0.9501,-0.5712
2018-01-31,0.9608,0.4883,0.9783,26.9243,4.9123,4.9123,-,4.4033,4.7296,0.5703,1.9536,-,-,9.3297,9.3297,2.6971,4.7742,21.5089,4.3981,3.542
2017-10-31,0.9645,0.5,1.123,30.5914,5.0196,5.0196,-,3.621,2.8328,0.4017,1.1136,-,-,4.2914,4.2914,1.1331,2.1459,20.393,2.9024,1.3518
2017-07-31,0.9222,0.492,1.0919,31.3515,6.5709,6.5709,-,5.8735,4.0339,0.4302,1.3939,-,-,6.0606,6.0606,1.7327,3.0789,20.2405,2.9512,1.6632
2017-04-30,0.9573,0.4986,1.1517,30.9684,7.1195,7.1195,-,6.349,4.1793,0.4207,1.414,-,-,6.1481,6.1481,1.7505,3.0829,19.9018,2.3505,1.4986
2017-01-31,0.9436,0.5018,1.164,28.9448,5.7908,5.7908,-,5.6091,3.7922,0.5735,1.8356,-,-,7.4774,7.4774,2.188,3.7254,19.6941,4.3337,3.7768
2016-10-31,1.0159,0.5222,1.1587,29.834,6.4534,6.4534,-,5.5897,3.6981,0.4259,1.1471,-,-,5.4928,5.4928,1.575,2.6245,19.6371,2.4764,1.5983
2016-07-31,1.0454,0.5103,1.0979,30.9048,7.7185,7.7185,-,5.8198,4.2056,0.4336,1.2944,-,-,5.3986,5.3986,1.6761,2.6438,20.1409,2.1267,1.452
2016-04-30,1.1605,0.501,1.1338,30.9397,8.1008,8.1008,-,5.5384,3.9022,0.4058,1.3223,-,-,4.8944,4.8944,1.5385,2.4422,21.1343,0.4091,-0.058
2016-01-31,1.1195,0.4797,0.9848,26.7595,10.0342,10.0342,-,9.3267,6.5939,0.5371,1.8415,-,-,10.967,10.967,3.5294,5.7064,21.5151,3.3085,2.8428
2015-10-31,1.0784,0.4728,0.959,29.3704,4.9736,4.9736,-,4.1163,3.117,0.4249,1.1992,-,-,3.5908,3.5908,1.1483,1.8932,21.4289,1.6388,0.9641
2015-07-31,1.1401,0.4588,0.9079,30.8487,7.6318,7.6318,-,6.7826,4.3209,0.4336,1.4588,-,-,5.5444,5.5444,1.9232,3.0009,22.1145,1.9742,1.4221
2015-04-30,1.226,0.4703,0.8958,30.4223,6.741,6.741,-,5.8356,3.7093,0.4251,1.469,-,-,4.5929,4.5929,1.6167,2.4328,22.2021,2.4923,1.957
2015-01-31,1.1609,0.4744,0.9091,28.4552,7.292,7.292,-,6.5977,-12.1379,0.5283,1.8789,-,-,6.8658,6.8658,2.3341,3.6086,21.863,3.7704,3.1267
2014-10-31,1.0231,0.4353,0.8005,29.4598,5.2394,5.2394,-,4.3932,2.0401,0.3714,1.2224,-,-,3.2126,3.2126,1.1321,1.814,25.8095,0.8335,0.1465
2014-07-31,1.0192,0.4345,0.7862,30.424,6.0329,6.0329,-,3.4794,1.38,0.3814,1.488,-,-,2.3794,2.3794,0.8795,1.3456,25.9341,1.5568,0.9759
2014-04-30,0.9155,0.4086,0.7799,29.4711,6.1356,6.1356,-,5.223,2.5095,0.3782,1.4861,-,-,3.4635,3.4635,1.2965,2.0483,26.019,0.8148,0.0846
2014-01-31,0.9058,0.4132,0.7746,27.7255,11.4764,11.4764,-,9.1247,2.5795,0.4533,1.7635,-,-,7.6643,7.6643,2.7922,4.4975,25.6442,2.702,4.212
2013-10-31,0.9039,0.4394,0.9153,29.6964,4.0735,4.0735,-,3.1174,1.9759,0.3722,1.1693,-,-,2.1107,2.1107,0.7353,1.1832,25.573,1.0566,-0.3717
