,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-10-31,1.3758,0.8387,5.3508,32.7222,9.7494,9.7494,-,4.0074,3.0884,0.4385,0.9553,-,-,16.9899,16.9899,1.3601,2.7397,5.4162,-0.3748,-0.9678
2020-07-31,1.297,0.8226,5.006,34.0781,14.4934,14.4934,-,13.6913,10.3143,0.5274,1.3013,-,-,64.9219,64.9219,5.4634,11.5179,5.7619,9.7207,9.2396
2020-04-30,1.1965,0.9217,12.7063,33.1029,10.1194,10.1194,-,9.0775,6.7751,0.4293,0.9215,-,-,77.9138,77.9138,2.9172,6.1006,2.2728,5.8862,5.4855
2020-01-31,1.009,0.8948,9.7901,31.085,5.9774,5.9774,-,4.8356,3.1759,0.406,0.8381,-,-,25.8621,25.8621,1.2921,2.7215,2.5845,0.1829,-0.4034
2019-10-31,1.0398,0.8713,7.2604,32.4362,8.9602,8.9602,-,7.9423,6.0156,0.4373,0.8565,-,-,42.677,42.677,2.6381,5.4942,3.2005,0.7513,0.2593
2019-07-31,1.0607,0.8623,6.6466,32.1075,11.3424,11.3424,-,10.5374,7.9554,0.5158,1.038,-,-,63.4849,63.4849,4.1184,8.7392,3.4021,1.9064,1.5138
2019-04-30,1.0874,0.8364,5.4234,31.4582,7.9871,7.9871,-,7.074,5.879,0.4105,0.8093,-,-,32.3239,32.3239,2.4202,5.2887,4.0704,2.6813,2.4542
2019-01-31,0.9814,0.7979,4.452,31.3051,-3.6239,-3.6239,-,-4.6338,-5.2473,0.4534,0.8557,-,-,-22.5851,-24.6333,-2.385,-4.5633,4.5493,-0.797,-1.1628
2018-10-31,1.0046,0.7283,2.8878,30.8757,5.4953,5.4953,-,4.6167,3.6061,0.4744,0.9736,-,-,11.6611,15.2596,1.7133,3.1681,6.6923,1.3145,0.9583
2018-07-31,1.0619,0.721,2.7385,32.9615,10.3552,10.3552,-,9.6227,7.253,0.5629,1.1782,-,-,26.293,33.7029,4.0965,7.3366,7.1282,2.958,2.5929
2018-04-30,1.0164,0.7224,2.7579,33.1106,8.4389,8.4389,-,7.5173,5.674,0.454,0.8794,-,-,17.1976,22.1674,2.5839,4.7746,6.9891,4.1513,3.8862
2018-01-31,1.0559,0.726,2.8938,27.4364,7.0866,7.0866,-,6.0991,3.5691,0.439,0.9868,-,-,9.433,12.1332,1.5698,2.5843,7.0759,-0.4269,-0.7897
2017-10-31,1.0197,0.7306,2.7931,34.0668,9.2248,9.2248,-,8.2707,5.1878,0.4559,0.8922,-,-,15.1864,19.7509,2.3707,4.0916,6.9097,0.4306,0.0634
2017-07-31,1.0299,0.7404,2.9053,34.2139,12.2185,12.2185,-,11.4029,7.248,0.5317,1.1243,-,-,25.6322,33.1465,3.8699,6.6545,6.6141,2.1858,1.8608
2017-04-30,1.0402,0.7403,2.9045,34.401,9.2467,9.2467,-,5.5397,3.5587,0.4482,0.9026,-,-,10.8841,13.5281,1.6005,2.8262,6.4842,3.8403,3.6119
2017-01-31,1.0022,0.6911,2.44,29.4095,8.0461,8.0461,-,7.0324,4.0928,0.4587,1.0654,-,-,10.3046,12.3879,1.9269,3.1832,7.4296,0.3471,-0.0293
2016-10-31,1.0075,0.6821,2.2652,34.3542,5.9661,5.9661,-,4.9304,2.389,0.445,0.9401,-,-,5.65,6.6796,1.0715,1.796,7.6838,0.7992,0.4275
2016-07-31,1.0127,0.6755,2.2516,34.4359,11.2322,11.2322,-,10.3231,6.3636,0.5007,1.129,-,-,16.6192,19.62,3.1998,5.3928,7.9705,1.6476,1.3323
2016-04-30,1.1666,0.6651,2.136,35.0335,10.4109,10.4109,-,9.3869,5.7766,0.4098,0.8953,-,-,12.2574,12.5248,2.3778,4.1051,8.0671,3.5818,3.3626
2016-01-31,1.0066,0.6013,1.6526,34.6529,6.3987,3.3165,-,2.2286,0.0755,0.4234,0.9146,-,-,0.1437,0.1467,0.0352,0.0573,8.411,0.2137,-0.1524
2015-10-31,0.9982,0.5792,1.5025,34.7493,8.266,9.2479,-,8.266,5.1045,0.4268,0.898,-,-,8.7849,8.9494,2.1876,3.697,9.1363,0.4729,0.2014
2015-07-31,0.9155,0.5433,1.3066,34.4766,10.6007,11.3673,-,10.6007,6.4618,0.5299,1.1714,-,-,12.9619,13.1958,3.4396,5.9192,9.361,1.8601,1.5111
2015-04-30,0.9665,0.5214,1.1976,35.4731,7.7713,8.7197,-,7.7713,4.742,0.4117,0.859,-,-,7.1014,7.1014,1.9612,3.3988,10.0074,2.6029,2.3624
2015-01-31,1.0538,0.5202,1.1394,34.6651,9.5933,6.5311,-,5.4785,3.5646,0.3953,0.9194,-,-,4.5144,4.5144,1.4186,2.1662,10.3833,0.1992,-0.0831
2014-10-31,1.1227,0.5018,1.0584,34.4858,6.9732,7.9526,-,6.9732,4.2541,0.402,0.9182,-,-,5.452,5.452,1.719,2.7164,11.0164,0.8408,0.6482
