,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2021-01-31,2.3402,0.6994,3.2632,36.2928,16.7691,19.7432,-,16.7691,13.4328,0.1207,0.9746,1.4683,61.2972,8.6895,12.8168,1.6216,2.6121,44.9402,0.4524,1.4204
2020-10-31,2.2393,0.7166,3.5536,33.5012,11.4685,14.3356,-,11.4685,7.7793,0.1296,1.2945,1.7947,50.147,5.856,8.88,1.0094,1.6594,41.2681,10.7888,11.5632
2020-07-31,2.2623,0.7253,3.7602,34.6219,14.2297,17.479,-,14.2297,9.0868,0.1155,1.0327,1.3289,67.7244,6.2912,9.4237,1.0496,1.7282,41.136,10.3926,11.2146
2020-04-30,2.1963,0.7431,4.2261,31.9788,10.0292,13.7253,-,10.0292,7.1977,0.1197,1.0199,1.2798,70.3231,5.6131,8.7207,0.8613,1.4419,37.9244,4.0556,5.0123
2020-01-31,2.1219,0.7187,3.7635,33.4688,7.4564,11.8595,-,7.4564,6.775,0.1063,0.7832,1.128,79.7864,4.342,6.7837,0.7212,1.2216,38.0397,-1.6015,-1.1129
2019-10-31,2.0381,0.7259,3.9707,31.9422,8.3367,12.2575,-,8.3367,7.2858,0.1355,1.1272,1.4633,61.5067,6.3239,10.1405,0.9889,1.7337,36.4597,9.3792,9.7285
2019-07-31,1.9945,0.7044,3.7027,31.5464,11.0901,14.8167,-,11.0901,8.9578,0.1365,1.0182,1.2023,74.8535,7.3268,11.5065,1.2226,2.1656,38.9681,5.9033,6.1706
2019-04-30,1.9362,0.7032,3.7503,31.6258,12.9871,16.0818,-,12.9871,10.0071,0.1559,1.0829,1.256,71.654,9.527,15.3038,1.5619,2.8273,37.6156,0.4762,1.2773
2019-01-31,1.983,0.7108,3.7993,31.9639,8.4795,12.9008,-,8.4795,6.2375,0.1142,0.7339,1.1114,80.982,4.4119,7.3768,0.7151,1.2759,35.5832,-5.1162,-4.8869
2018-10-31,1.9154,0.7069,3.7425,32.2338,10.4009,13.8311,-,10.4009,8.3364,0.1343,1.0378,1.3926,64.6291,6.9524,11.8437,1.1197,2.0375,35.4556,7.6156,7.7474
2018-07-31,1.9128,0.7214,4.0874,30.617,11.5444,14.3675,-,11.5444,8.8281,0.1486,1.1463,1.3678,65.7974,8.7883,15.8766,1.3129,2.4487,32.2252,1.6575,2.1149
2018-04-30,1.9113,0.7161,3.9899,31.5924,12.9076,15.7407,-,12.9077,11.2696,0.1534,1.0645,1.3495,66.6907,11.6094,21.8393,1.7313,3.2963,32.1322,0.3086,1.0069
2018-01-31,1.9788,0.7404,4.3814,31.952,7.4911,11.6323,-,7.4911,-7.7399,0.1038,0.7113,1.2014,74.9108,-5.7712,-11.8992,-0.8031,-1.4983,28.6141,-4.0149,-3.509
2017-10-31,2.1202,0.7303,4.1886,32.5493,9.5635,12.6528,-,9.5635,6.3607,0.1219,1.3853,1.5536,57.9287,5.3344,6.1378,0.7752,1.4386,29.7057,4.5492,4.973
2017-07-31,2.1003,0.7341,4.3703,32.7775,11.3976,14.1679,-,11.3976,8.22,0.1252,1.2341,1.4879,60.4876,7.4905,8.4103,1.0302,1.9917,26.6884,2.7501,3.2916
2017-04-30,2.1644,0.7514,4.6065,34.5034,14.1101,16.8481,-,14.1101,9.7538,0.1405,1.3191,1.521,59.1728,10.5059,11.8924,1.3707,2.6119,24.0535,1.7975,2.7827
2017-01-31,2.1958,0.7703,5.0588,32.7757,5.8309,9.5303,-,5.8309,3.5359,0.0999,0.955,1.3563,66.3576,2.9026,3.3454,0.3524,0.6668,21.4755,-2.3043,-1.6381
2016-10-31,2.1323,0.784,5.4529,33.5736,6.6629,9.7121,-,6.6629,4.3852,0.1126,1.2965,1.6113,55.8564,4.3547,5.0686,0.491,0.9407,20.748,7.7139,7.9688
2016-07-31,2.1015,0.7639,4.9938,33.1658,10.4857,13.4703,-,10.4857,7.2646,0.1149,1.1669,1.4141,63.6441,6.5675,7.5093,0.8347,1.5507,23.6614,5.1799,5.6015
2016-04-30,2.1021,0.7741,5.2669,29.7687,9.3113,11.7366,-,9.3113,6.2879,0.1332,1.362,1.3448,66.9269,6.8931,7.9518,0.8368,1.5574,22.8369,1.4614,2.2425
2016-01-31,2.2443,0.7875,5.4778,30.4896,6.3571,9.4923,-,6.3571,4.6031,0.0987,0.9037,1.2212,73.6959,3.8432,4.3567,0.4534,0.8166,20.9428,-2.4484,-1.9736
2015-10-31,2.0646,0.7791,5.453,30.4513,6.8054,9.2312,-,6.8054,5.2373,0.1159,1.2236,1.6477,54.6221,5.2016,5.8897,0.6066,1.1491,21.3384,7.6197,7.7427
2015-07-31,2.0547,0.7502,4.8083,29.4415,9.7252,11.9836,-,9.7252,6.7345,0.1289,1.2406,1.4929,60.2872,6.6239,7.3612,0.8683,1.6546,23.5399,4.0226,4.2861
2015-04-30,2.1106,0.7429,4.5639,30.3095,12.4469,14.4724,-,12.4469,8.4473,0.1371,1.2314,1.4495,62.0903,8.4491,9.3622,1.1592,2.1724,24.4885,1.0202,1.5233
2015-01-31,2.2559,0.7451,4.4391,30.7453,8.8922,11.7137,-,8.8922,6.0582,0.1095,0.9765,1.4903,60.3906,4.6904,5.1966,0.6637,1.1958,24.2972,-1.4756,-1.3075
2014-10-31,2.1686,0.729,4.0768,31.9873,12.008,13.9333,-,12.0081,7.2495,0.1462,1.4484,1.8645,48.2698,7.1689,7.9203,1.0596,1.9431,26.2385,7.7627,7.4359
2014-07-31,2.2161,0.6893,3.3934,30.4088,13.6018,15.2218,-,13.6018,8.9514,0.1539,1.2155,1.6441,54.7397,7.8551,8.5661,1.378,2.4403,30.2229,4.1179,4.1714
2014-04-30,2.1843,0.6847,3.399,30.9221,14.7147,16.3814,-,14.7147,9.8543,0.1634,1.1747,1.5661,57.4692,9.1979,10.0566,1.6122,2.9,29.3234,-0.2619,0.061
2014-01-31,2.2397,0.6846,3.3548,32.1205,12.6065,14.8498,-,12.6065,8.8986,0.1327,0.9354,1.559,57.7298,6.6418,7.2877,1.1816,2.0948,27.7461,-1.9877,-1.9193
2013-10-31,2.0521,0.6776,3.3577,32.9947,13.1653,15.1503,-,13.1653,8.5444,0.1588,1.2832,1.7989,50.0292,7.8606,8.636,1.356,2.5344,27.4682,6.8528,6.547
2013-07-31,2.178,0.7164,3.9215,31.6886,15.4777,17.3019,-,15.4777,9.9531,0.1716,1.2223,1.6899,53.257,11.5997,13.137,1.7084,3.2902,22.4414,4.4504,4.1795
2013-04-30,2.1661,0.7246,4.1074,31.4409,15.9784,17.7285,-,15.9784,9.9317,0.1877,1.2121,1.6533,54.4379,13.1163,14.9557,1.8645,3.612,21.3038,0.2374,0.358
2013-01-31,2.36,0.7476,4.3478,32.4279,12.7483,15.175,-,12.7483,8.7531,0.1345,0.8033,1.4133,63.6818,8.6781,10.0666,1.1775,2.1905,19.2155,-3.1791,-3.2926
2012-10-31,2.2376,0.7659,4.7246,30.1309,11.4629,13.5065,-,11.4629,7.0223,0.174,1.3233,1.7331,51.9295,10.0394,11.8047,1.2244,2.35,17.6945,5.7553,5.0259
2012-07-31,2.2263,0.7405,4.2114,29.5546,12.6658,14.698,-,12.6658,8.2166,0.1803,1.1514,1.6112,55.8577,10.6574,12.3988,1.4854,2.7657,18.9309,0.9269,0.5949
2012-04-30,2.0909,0.7168,4.0106,31.7137,15.9563,17.9116,-,15.9563,10.5529,0.1947,1.1181,1.6155,55.7098,14.3064,16.7514,2.0583,4.0516,18.5953,-0.77,-0.8884
2012-01-31,2.0276,0.714,4.1368,32.3727,11.8274,14.6664,-,11.8274,7.8756,0.1393,0.806,1.4622,61.5509,7.8829,9.3838,1.1001,2.2545,16.871,-3.0039,-3.1185
2011-10-31,2.0685,0.7134,3.9017,31.1843,12.274,14.3677,-,12.274,7.779,0.1786,1.3559,1.8428,48.8381,9.8607,11.815,1.394,2.8265,16.7826,4,3.4925
2011-07-31,2.0212,0.6782,3.475,30.8138,12.8896,15.091,-,12.8896,8.5082,0.1776,1.2356,1.7306,52.0065,9.4801,11.1978,1.5165,3.0505,18.2159,3.0676,2.8267
2011-04-30,2.0893,0.6854,3.5091,31.4579,15.0477,17.206,-,15.0476,10.1463,0.1913,1.3029,1.7709,50.8209,12.1973,14.4743,1.9463,3.8378,17.7113,0.5457,0.4536
2011-01-31,2.3414,0.7172,3.6686,33.0942,12.1911,15.5004,-,12.1911,8.3949,0.1427,0.9798,1.4688,61.2727,7.8082,9.4258,1.199,2.208,15.6439,-2.106,-2.149
2010-10-31,2.2104,0.7273,3.8628,31.8453,10.4179,13.0908,-,10.4179,6.3399,0.1665,1.6025,1.6262,55.3421,7.2881,8.8554,1.0618,1.9872,14.9306,2.7884,2.4482
2010-07-31,2.2427,0.7277,3.895,33.894,13.4813,16.3056,-,13.4813,9.0246,0.1635,1.4233,1.6079,55.9754,10.113,12.3732,1.4817,2.7533,14.4523,1.5653,1.5334
2010-04-30,2.4621,0.7543,4.1765,33.1753,13.8678,16.7749,-,13.8678,7.6779,0.1739,1.5869,1.5294,58.846,9.7148,12.1538,1.3405,2.3868,13.3213,1.7157,1.7705
2010-01-31,2.3317,0.7742,4.9679,33.6994,7.535,12.0543,-,7.535,5.0302,0.1186,1.1646,1.2292,73.2204,4.9258,6.387,0.6022,1.1125,11.7592,-0.7446,-0.7535
