,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,0.7767,0.3169,0.6407,53.1375,27.2474,27.2474,-,24.6999,19.1846,0.1644,1.5533,4.0973,21.9656,8.1565,-23.2685,3.2361,5.4705,19.7117,2.0807,1.8696
2020-09-30,0.8673,0.3302,0.6517,52.6763,27.3372,27.3372,-,27.42,21.7983,0.1611,1.6019,3.8307,23.4947,9.0337,-27.2538,3.593,5.9401,19.5903,1.8051,1.4894
2020-06-30,0.8487,0.3343,0.7406,49.4745,19.6689,19.6689,-,19.5559,15.4255,0.1466,1.6264,4.236,21.2465,6.059,-16.5685,2.3082,3.9565,18.9047,1.8074,1.5619
2020-03-31,0.825,0.3366,0.7839,49.3668,20.0593,20.0593,-,20.3207,16.5737,0.1452,1.6353,3.7099,24.2593,6.5651,-16.8875,2.4941,4.27,18.5572,1.5759,1.2971
2019-12-31,0.6271,0.2926,0.6129,51.3761,24.5724,24.5724,-,24.8465,20.0274,0.1633,1.6064,3.5104,25.6382,8.3183,-20.7139,3.3503,5.768,18.5904,1.6697,1.4404
2019-09-30,0.7247,0.3003,0.6282,50.9889,24.1038,24.1038,-,24.4016,19.8225,0.156,1.5962,3.4606,26.0069,7.8513,-21.759,3.1712,5.3868,18.8402,1.5747,1.1694
2019-06-30,0.7488,0.3,0.6325,47.7127,-30.3732,-30.3732,-,-29.6303,-31.0577,0.1485,1.7815,3.4526,26.067,-11.2259,30.9717,-4.5502,-7.7044,18.9959,1.7972,1.5863
2019-03-31,0.7865,0.2777,0.5449,48.8094,19.6149,19.6149,-,19.9125,16.286,0.1353,1.5728,3.167,28.4182,5.0825,-16.294,2.2815,3.6094,22.1499,1.3173,1.0374
2018-12-31,0.7819,0.2832,0.6177,48.8531,22.342,22.342,-,22.4567,17.9436,0.141,1.6889,3.4497,26.0896,6.0116,-17.4441,2.6001,4.234,21.7634,1.5219,1.2598
2018-09-30,0.799,0.2835,0.5959,49.1672,21.2942,21.2942,-,23.607,18.7717,0.1409,1.6372,3.3148,27.151,6.2285,-19.2969,2.7111,4.3816,21.074,1.3656,0.9556
2018-06-30,0.8259,0.2829,0.5916,45.0403,15.6759,15.6759,-,13.8702,11.0525,0.1395,1.9143,3.5218,25.5554,3.6405,-11.671,1.5975,2.5629,21.1701,1.5636,1.235
2018-03-31,0.9104,0.2899,0.6424,48.5044,19.7101,19.7101,-,19.9803,14.9684,0.1309,1.6101,3.162,28.4632,4.706,-16.5386,2.0423,3.2824,21.8508,1.2923,0.9595
2017-12-31,0.9428,0.2885,0.6896,49.9339,22.5295,22.5295,-,23.1848,13.9868,0.1374,1.6973,3.3568,26.8112,4.766,-16.93,2.0222,3.33,21.706,1.3906,1.1303
2017-09-30,0.9145,0.267,0.6174,50.3453,21.906,21.906,-,22.5245,16.7597,0.1356,1.6462,3.3697,26.7087,5.2734,-20.4474,2.3362,3.7961,21.8431,1.3495,0.9734
2017-06-30,0.877,0.2444,0.5664,47.7455,17.1653,17.1653,-,18.2039,13.3839,0.1335,1.817,3.5,25.7143,4.0203,-16.7989,1.8288,2.9831,21.8455,1.3031,0.949
2017-03-31,0.8901,0.2337,0.5576,49.7853,21.5316,21.5316,-,21.3778,15.777,0.1321,1.6483,3.5808,25.1343,4.7742,-19.2369,2.1644,3.5908,21.3245,1.1498,0.8971
2016-12-31,0.8851,0.2345,0.5483,50.7712,22.9889,22.9889,-,19.3166,46.3574,0.144,1.7334,3.5644,25.2498,4.8577,-18.4258,2.1883,3.6479,21.0266,1.1292,0.887
2016-09-30,1.0855,0.2429,0.528,50.9505,22.8296,22.8296,-,22.6299,16.0492,0.128,1.6207,3.5048,25.6793,4.9636,-28.9352,2.2279,3.6925,22.0295,1.0716,0.8941
2016-06-30,1.0979,0.2463,0.5277,47.9444,15.5384,15.5384,-,16.6812,11.7253,0.1267,1.7774,3.6821,24.4423,3.5262,-18.4322,1.5794,2.6102,21.7328,1.442,1.1021
2016-03-31,1.0944,0.2422,0.5483,49.762,21.06,21.06,-,20.476,17.0549,0.1236,1.5967,3.4317,26.226,3.9738,-24.7171,1.8328,2.9587,22.4842,1.1855,0.9111
2015-12-31,1.134,0.2202,0.506,49.9852,22.7786,22.7786,-,22.483,18.5752,0.131,1.6507,3.5829,25.1191,4.7436,-45.748,2.2494,3.6359,23.0322,1.5652,1.3384
2015-09-30,1.1284,0.2165,0.4843,50.6747,22.7991,22.7991,-,22.1093,15.3446,0.1279,1.556,3.4985,25.7252,4.4872,-43.5745,2.1483,3.4562,23.1364,1.2338,1.0616
2015-06-30,0.9952,0.2252,0.4813,47.9652,5.2277,5.2277,-,7.1332,2.9286,0.1374,1.8592,3.8945,23.1096,1.0327,-9.7235,0.4942,0.7865,23.2271,1.3906,1.2206
2015-03-31,0.99,0.2151,0.5118,47.2711,17.8677,17.8677,-,17.531,12.7171,0.1293,1.5148,3.3928,26.5269,3.8543,-23.1221,1.8337,2.9736,23.3616,1.2346,0.974
2014-12-31,0.9715,0.2185,0.5316,48.3212,19.3512,19.3512,-,18.7726,12.4466,0.1357,1.4757,3.1877,28.2336,4.1966,-22.9923,1.9624,3.2242,24,1.1917,1.1467
2014-09-30,0.9076,0.2214,0.4973,48.1434,19.3543,19.3543,-,18.6831,10.2818,0.1358,1.371,3.029,29.7123,4.1322,-18.4236,1.9655,3.1643,24.7322,1.258,1.9983
2014-06-30,0.9375,0.2206,0.5061,38.103,17.0057,17.0057,-,16.92,19.5464,0.0889,1.175,2.0092,44.7931,2.6007,-12.2915,1.2415,1.9947,25.8138,1.5393,1.2909
2014-03-31,0.8757,0.2293,0.5192,48.8824,16.8321,16.8321,-,16.1652,12.9932,0.1372,1.3892,3.0916,29.111,3.6721,-14.4703,1.7675,2.7851,25.8836,1.429,1.1179
2013-12-31,0.8939,0.2348,0.5077,50.3578,20.3896,20.3896,-,19.8208,15.9297,0.1476,1.4194,3.053,29.4796,4.7774,-18.5747,2.3068,3.5972,25.8678,1.138,0.8187
2013-09-30,0.7924,0.2117,0.5054,49.2367,19.7792,19.7792,-,19.1119,14.2535,0.1476,1.4301,3.1777,28.3221,4.4897,-16.1881,2.1534,3.4813,25.3168,0.699,0.4517
2013-06-30,0.7987,0.2176,0.4591,47.8889,13.061,13.061,-,12.46,9.2378,0.1457,1.5309,3.1188,28.8575,2.8015,-10.487,1.3593,2.1555,25.0552,1.4875,0.9589
2013-03-31,0.8864,0.2372,0.4742,49.7815,16.5307,16.5307,-,15.9627,12.1954,0.148,1.4287,3.0886,29.1392,3.8782,-13.7432,1.8623,2.9087,24.7931,1.3088,1.0331
