,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,-,0.2057,0.259,-,28.5322,28.5322,-,27.542,21.6176,0.0954,-,-,-,9.2895,9.4822,2.0828,6.8976,99.398,4.1217,3.8937
2020-09-30,-,0.1957,0.2434,-,14.9478,14.9478,-,12.5391,9.7913,0.0937,-,-,-,4.5586,4.6644,0.9393,3.4014,89.6809,4.2098,3.9853
2020-06-30,-,0.1973,0.2458,-,14.6289,14.6289,-,13.8073,10.9315,0.0923,-,-,-,4.9968,5.1141,1.0308,3.718,86.2173,5.8871,5.565
2020-03-31,-,0.2153,0.2744,-,7.4037,7.4037,-,6.5601,5.0913,0.0868,-,-,-,2.4726,2.5383,0.4728,1.7821,76.7397,3.1855,2.9839
2019-12-31,-,0.2032,0.2551,-,20.258,20.258,-,19.4474,14.8797,0.0956,-,-,-,7.4653,7.5598,1.4781,5.4338,81.4984,3.6826,3.2642
2019-09-30,-,0.2023,0.2536,-,11.2025,11.2025,-,10.4797,8.0314,0.0914,-,-,-,4.0324,3.9458,0.769,2.841,80.4308,5.5762,5.2098
2019-06-30,-,0.2131,0.2708,-,10.472,10.472,-,9.6734,7.3672,0.0941,-,-,-,3.7745,3.8807,0.7189,2.736,74.1697,4.0049,3.7285
2019-03-31,-,0.216,0.2756,-,15.6506,15.6506,-,14.7407,11.4741,0.0949,-,-,-,6.0127,6.1904,1.1154,4.3253,70.3243,2.1156,1.8785
2018-12-31,-,0.2324,0.3027,-,-6.5288,-6.5288,-,-7.4887,-6.1702,0.0845,-,-,-,-2.7964,-2.8857,-0.4829,-1.9522,64.1928,3.796,3.5661
2018-09-30,-,0.2144,0.2729,-,12.1548,12.1548,-,11.2566,9.0014,0.0914,-,-,-,4.5898,4.5654,0.8551,3.2543,68.5015,4.9618,4.7684
2018-06-30,-,0.2181,0.2789,-,9.9416,9.9416,-,8.8821,6.7135,0.0891,-,-,-,3.444,3.4252,0.6324,2.4248,66.634,4.1546,3.9659
2018-03-31,-,0.2273,0.2942,-,13.9611,13.9611,-,12.9273,10,0.0862,-,-,-,4.7964,4.7705,0.888,3.3395,66.1278,1.7394,1.5671
2017-12-31,-,0.2197,0.2816,-,18.0183,18.0183,-,17.0443,15.7523,0.0895,-,-,-,7.7578,7.9234,1.4357,5.5846,63.5239,2.9741,2.7496
2017-09-30,-,0.223,0.287,-,10.7909,10.7909,-,9.82,6.4422,0.087,-,-,-,3.269,3.3619,0.5861,2.3395,61.4417,5.102,4.9092
2017-06-30,-,0.2279,0.2952,-,9.9358,9.9358,-,8.6722,5.6048,0.0885,-,-,-,2.9309,3.0169,0.5223,2.0791,59.5596,1.345,1.1487
2017-03-31,-,0.2307,0.2999,-,11.4579,11.4579,-,10.4936,6.9058,0.0875,-,-,-,3.5803,3.6845,0.6304,2.5269,57.9671,2.3081,2.1088
2016-12-31,-,0.2358,0.3085,-,13.2407,13.2407,-,12.4026,7.9957,0.0934,-,-,-,4.4617,4.3402,0.7734,3.1204,56.2104,3.2886,2.9645
2016-09-30,-,0.1962,0.2441,-,9.1313,9.1313,-,8.2963,5.3248,0.085,-,-,-,2.71,2.6376,0.4791,1.9966,56.8859,3.7029,3.5147
2016-06-30,-,0.1991,0.2486,-,4.9978,4.9978,-,4.103,2.6408,0.0854,-,-,-,1.441,1.4017,0.2526,1.056,55.3989,1.7269,1.5454
2016-03-31,-,0.2007,0.2511,-,4.8585,4.8585,-,4.0018,2.4462,0.0837,-,-,-,1.323,1.2865,0.2322,0.9667,54.24,1.8647,1.7289
2015-12-31,-,0.2037,0.2559,-,9.1934,9.1934,-,8.2844,5.2928,0.083,-,-,-,2.6752,2.6002,0.4672,1.9444,52.5591,2.209,2.0088
2015-09-30,-,0.2015,0.2524,-,11.4643,11.4643,-,10.5782,6.8786,0.0853,-,-,-,3.4652,3.3705,0.6141,2.5313,52.5744,3.5219,3.2996
2015-06-30,-,0.1958,0.2435,-,6.8693,6.8693,-,5.8562,3.6295,0.0839,-,-,-,1.8157,1.768,0.3314,1.3404,52.9801,1.8187,1.636
2015-03-31,-,0.1897,0.2342,-,12.9468,12.9468,-,12.0755,7.2386,0.0828,-,-,-,3.3133,3.23,0.6265,2.4732,54.2274,1.3393,1.1997
2014-12-31,-,0.1873,0.2305,-,15.036,15.036,-,14.1797,9.0764,0.0807,-,-,-,4.0082,3.908,0.7596,3.0025,53.3589,1.4363,1.259
