,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,0.5607,0.6693,2.0378,65.0368,45.6798,45.6798,-,34.2934,33.9585,0.0385,-,3.464,25.9813,5.3694,-10.0594,1.3104,1.7755,21.9513,2.363,1.4277
2020-09-30,0.6151,0.6688,2.0316,67.2275,29.2059,29.2059,-,11.3055,10.969,0.0383,-,3.2659,27.5572,1.7154,-3.1892,0.4203,0.5681,22.0464,1.4624,0.6315
2020-06-30,1.7495,0.6814,2.1487,66.25,26.5972,26.5972,-,14.3056,11.9444,0.0352,-,3.2802,27.4375,2.0354,-4.1,0.489,0.6485,23.5636,1.8006,0.8151
2020-03-31,0.4672,0.6368,1.8471,66.6432,25.6158,25.6158,-,13.3709,11.0486,0.0368,-,2.8707,31.3512,1.8279,-3.9437,0.4791,0.6639,24.271,1.5622,0.4928
2019-12-31,0.6271,0.6321,1.7276,66.0589,26.648,26.648,-,15.0771,12.6227,0.0371,-,2.3926,37.6157,1.9926,-4.7232,0.5435,0.7331,25.2139,1.933,0.689
2019-09-30,0.7226,0.6105,1.5762,65.2497,28.5425,28.5425,-,16.6667,14.44,0.0387,-,2.2219,40.5061,2.1369,-6.5036,0.6311,0.8323,27.2236,1.5861,0.2967
2019-06-30,0.7621,0.6026,1.5247,65.3075,26.8832,26.8832,-,15.2039,12.9924,0.0379,-,2.4484,36.7588,1.8745,-5.9521,0.5662,0.745,27.6995,1.7076,0.4711
2019-03-31,0.7623,0.5931,1.4657,65.554,26.0653,26.0653,-,14.1335,11.7188,0.0373,-,2.5835,34.8367,1.6431,-5.4986,0.5109,0.6686,28.2356,1.2278,0.0767
2018-12-31,0.8161,0.5889,1.4417,64.6413,24.1581,24.1581,-,12.3719,9.8829,0.0417,-,2.7265,33.0088,1.4173,-4.0766,0.5006,0.5827,27.8819,1.7573,0.55
2018-09-30,0.9578,0.5702,1.3358,65.5273,26.1091,26.1091,-,12.2909,9.8909,0.0421,-,2.9193,30.8291,1.3339,-4.8249,0.5024,0.5733,29.6265,1.5961,0.4472
2018-06-30,0.9051,0.5577,1.2698,65.8647,25.9399,25.9399,-,13.9098,11.4286,0.0411,-,2.9231,30.7895,1.4324,-5.559,0.556,0.6336,30.2795,1.5683,0.6365
2018-03-31,0.9048,0.5489,1.2271,66.6667,26.8668,26.8668,-,9.0839,6.6205,0.0403,-,3.2313,27.8522,0.8884,-3.681,0.3535,0.4007,30.9205,1.1024,0.2
2017-12-31,0.8777,0.5653,1.3096,63.2689,16.8717,16.8717,-,2.9877,-0.703,0.0353,-,2.8593,31.4763,0.1621,-0.5488,0.0621,0.0705,30.3916,1.7463,0.7148
2017-09-30,7.1263,0.5435,1.1998,63.4995,24.5532,24.5532,-,11.1007,7.9962,0.0343,-,3.3443,26.9116,0.9075,6.1134,0.3708,0.4142,31.1915,1.0155,0.4076
2017-06-30,0.9533,0.6439,1.8235,64.0655,24.9518,24.9518,-,11.2717,10.79,0.0424,-,3.3924,26.5302,1.4756,-3.4117,0.4574,0.5254,20.732,1.3227,0.5083
2017-03-31,1.0158,0.645,1.8324,64.1732,25.0984,25.0984,-,12.1063,11.7126,0.0427,-,3.3565,26.8137,1.6161,-3.8878,0.5005,0.5737,20.3774,1.221,0.4972
2016-12-31,1.378,0.615,1.6106,61.9537,25.3657,25.3657,-,12.4918,12.0837,0.0455,-,2.7633,32.5694,1.6506,-6.7402,0.5501,0.6355,20.9607,1.3851,0.6369
2016-09-30,0.9353,0.6491,1.8646,63.1077,24.622,24.622,-,10.4239,8.8072,0.0447,-,3.5909,25.0634,1.4565,-3.5982,0.4437,0.5111,20.0069,1.1438,0.4895
2016-06-30,0.9334,0.6395,1.7884,63.766,24.0215,24.0215,-,9.3455,7.7993,0.0434,-,4.2024,21.4164,1.2386,-3.3403,0.3885,0.4465,20.5838,1.4049,0.822
2016-03-31,1.011,0.6222,1.6589,64.2982,22.6608,22.6608,-,5.5343,3.943,0.043,-,3.669,24.5298,0.6688,-2.2943,0.2203,0.2527,21.1903,1.3067,0.729
2015-12-31,1.1472,0.6295,1.7139,63.841,24.2897,24.2896,-,10.6412,13.7518,0.0431,-,3.019,29.8113,2.0133,-6.475,0.6506,0.746,21.2397,1.5021,0.7538
2015-09-30,1.2424,0.6245,1.6769,63.6362,25.1389,25.1389,-,10.9464,10.1058,0.0417,-,2.8287,31.8165,1.4406,-4.9102,0.4742,0.541,21.6924,1.1149,0.4036
2015-06-30,1.4323,0.5985,1.5034,63.7072,26.7646,26.7646,-,18.0537,127.0087,0.0428,-,3.5503,25.3501,2.2491,-11.9988,0.7925,0.903,22.1842,1.3947,0.7383
2015-03-31,1.1284,0.6457,1.8403,64.5595,27.1977,27.1977,-,12.249,12.4146,0.0427,-,3.0778,29.2412,1.7036,-4.8422,0.5294,0.6035,19.6511,1.3586,0.7539
2014-12-31,1.3764,0.6367,1.7694,61.3864,26.1174,26.1174,-,12.6821,15.3724,0.0422,-,2.846,31.6231,1.7673,-5.5615,0.5631,0.642,20.18,1.3479,0.5691
2014-09-30,1.1576,0.6256,1.6865,62.7708,26.7731,26.7731,-,10.8836,10.745,0.043,-,2.8637,31.4283,1.4449,-4.8978,0.4771,0.541,20.5558,1.2832,0.6845
2014-06-30,1.1908,0.625,1.6819,62.5464,24.7287,24.7287,-,2.5281,2.6202,0.0425,-,2.8888,31.1547,0.3678,-1.2764,0.1224,0.1379,20.6057,1.0827,0.6133
2014-03-31,1.2033,0.6232,1.6689,65.643,28.7195,28.7195,-,11.7136,10.3316,0.0426,-,3.5672,25.2298,1.4823,-5.1474,0.4997,0.5586,20.7752,1.0878,0.6586
2013-12-31,1.1802,0.6234,1.6704,65.2757,30.0488,30.0488,-,7.1934,-5.4394,0.0312,-,2.5679,35.0479,-0.8151,2.7829,-0.2747,-0.307,20.7776,1.0338,0.5698
2013-09-30,1.4709,0.7805,3.5951,64.7567,29.7524,29.7524,-,10.7383,6.1198,0.0481,-,3.1708,28.384,1.5503,-1.5673,0.2985,0.3402,10.241,0.9657,0.5133
2013-06-30,1.3661,0.7852,3.6885,66.09,31.2903,31.2903,-,12.2411,7.1244,0.0477,-,3.6558,24.6181,1.8249,-1.7412,0.3468,0.392,9.9933,0.9336,0.4607
