,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-09-30,2.0345,0.5772,1.365,74.6017,-11.9025,-11.9025,-,-18.0881,-8.6223,0.1033,-,2.1643,41.5839,-3.2719,-4.3006,-0.9975,-1.3835,8.2193,1.1326,0.5942
2020-06-30,2.3264,0.5616,1.2812,33.2487,-172.5888,-172.5888,-,-172.5888,-170.0508,0.038,-,0.765,117.6396,-20.1909,-26.0385,-6.5366,-8.8508,8.7546,0.3979,-0.4112
2020-03-31,2.6094,0.5153,1.0631,84.7628,-100.9583,-100.9583,-,-100.9583,-87.0149,0.1873,-,3.5135,25.6157,-41.8317,-51.4147,-15.1651,-20.2759,10.5483,1.4032,0.3316
2019-12-31,1.9984,0.4204,0.7253,79.6098,-5.0975,-5.0975,-,-1.3216,-40.4028,0.1158,-,1.8077,49.786,0.2027,0.2322,0.0875,0.1175,15.4974,1.3791,0.591
2019-09-30,1.7165,0.3963,0.6565,83.1615,14.3184,14.3184,-,10.882,6.2428,0.1213,-,2.2186,40.567,2.0789,2.3855,0.9448,1.255,16.9175,1.6038,0.2096
2019-06-30,1.4903,0.3804,0.614,83.6102,12.1263,12.1263,-,12.1263,27.4086,0.1085,-,2.1449,41.9601,2.159,2.4541,0.907,1.3377,17.0877,1.0909,-0.0735
2019-03-31,1.3735,0.4241,0.7364,73.772,-46.0612,-46.0612,-,-46.0612,-29.3791,0.0597,-,1.0395,86.5802,-4.811,-5.3877,-2.0911,-2.7707,18.9098,1.021,0.5771
2018-12-31,1.9933,0.3184,0.4849,108.1298,47.0229,47.0229,-,64.3893,43.855,0.1339,-,3.2266,27.8931,13.771,15.0006,6.4653,9.3857,20.4588,0.0788,-1.1441
2018-09-30,1.4755,0.3942,0.6797,80.6586,2.4583,2.4583,-,-0.6957,117.6716,0.1069,-,1.7586,51.1781,1.7532,1.9362,0.7733,1.062,18.8079,1.2442,0.2136
2018-06-30,1.6498,0.3107,0.4722,78.8762,-25.1301,-25.1301,-,-25.1301,-22.1124,0.0659,-,1.6845,53.4287,-3.8605,-4.1309,-1.701,-2.6612,24.9718,0.689,0.8641
2018-03-31,1.0439,0.4123,0.7273,75.2957,6.4604,6.4604,-,-11.1465,-8.9627,0.075,-,1.2968,69.404,-1.5373,-1.8603,-0.7197,-0.9035,26.113,1.1731,-
2017-12-31,1.4452,0.3236,0.4867,50.4355,51.2195,51.2195,-,60.8885,-15.9408,-0.038,-,-1.1608,-77.5348,-4.8922,-5.2024,-2.2817,-3.3089,26.8648,-0.7759,-1.2461
2017-09-30,1.6321,0.4653,0.8717,76.8236,11.1226,11.1226,-,10.7087,9.9845,0.0701,-,1.3222,68.0704,1.6256,2.4341,0.7039,0.8693,22.7314,0.9579,0.5258
2017-06-30,1.6137,0.4824,0.9319,78.9838,13.1178,13.1178,-,9.5612,10.1155,0.0807,-,1.7348,51.8799,1.8711,2.8781,0.7906,0.9686,21.5399,0.7793,0.623
2017-03-31,1.5283,0.4873,0.9505,87.1304,12.6725,12.6725,-,9.1524,8.5328,0.1359,-,2.6902,33.4554,2.9024,4.5559,1.213,1.4881,20.7643,1.4291,0.2011
2016-12-31,1.4419,0.4439,0.7981,186.1987,-182.235,-182.235,-,-182.3782,-123.1137,-0.073,-,-1.5442,-58.2808,27.1184,33.3688,12.0314,15.0813,24.3251,-0.7293,0.3815
2016-09-30,1.5612,0.5224,1.1285,100,34.609,34.609,-,27.829,23.4585,0.1579,-,3.8764,23.2176,10.009,16.5136,3.7556,4.7804,19.2004,1.3897,6.9798
