,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-09-30,-,0.6561,1.9077,-,47.5789,47.5789,-,37.4642,33.4184,0.0392,-,-,-,4.4748,4.4748,1.4137,1.5389,21.4402,1.4537,0.514
2020-06-30,-,0.6492,1.8506,-,45.8349,45.8349,-,34.9688,31.4476,0.0384,-,-,-,4.0523,4.0523,1.3043,1.4216,21.2715,1.6574,1.3931
2020-03-31,-,0.6488,1.8474,-,47.2823,47.2823,-,35.5964,32.5397,0.0389,-,-,-,4.1866,4.1866,1.3587,1.4703,21.5023,1.38,1.04
2019-12-31,-,0.6333,1.7272,-,49.0306,49.0306,-,36.6309,33.4371,0.0394,-,-,-,4.1168,4.1168,1.4097,1.5095,22.5554,1.222,0.5878
2019-09-30,-,0.6233,1.6548,-,48.1883,48.1883,-,35.569,32.0253,0.0406,-,-,-,3.9888,3.9888,1.3944,1.5025,22.4711,1.2861,0.9106
2019-06-30,-,0.6404,1.781,-,49.1956,49.1956,-,35.6623,32.3941,0.0386,-,-,-,3.9836,3.9836,1.343,1.4324,22.0119,1.4179,1.2074
2019-03-31,-,0.6432,1.803,-,47.6581,47.6581,-,33.3732,30.4193,0.0383,-,-,-,3.683,3.683,1.2562,1.314,21.7738,1.261,-0.4486
2018-12-31,-,0.6333,1.7274,-,50.9762,50.9762,-,36.5759,33.0116,0.0392,-,-,-,3.9222,3.9222,1.3921,1.4381,21.9145,1.1492,0.2631
2018-09-30,-,0.6322,1.7189,-,60.0737,60.0737,-,46.367,42.4879,0.0394,-,-,-,5.0427,5.0427,1.7912,1.8547,21.8971,1.3821,0.9869
2018-06-30,-,0.6371,1.7555,-,48.7566,48.7566,-,35.3118,32.0582,0.0384,-,-,-,3.7821,3.7821,1.3301,1.3726,21.529,1.2654,-0.0891
2018-03-31,-,0.6243,1.6617,-,46.9068,46.9068,-,33.8974,30.9144,0.0382,-,-,-,3.5128,3.5128,1.2774,1.3197,21.5489,1.2934,0.6331
2017-12-31,-,0.6257,1.672,-,90.087,90.087,-,80.763,76.6248,0.0378,-,-,-,8.4189,8.4189,3.0735,3.1508,21.6163,1.0732,-0.8106
2017-09-30,-,0.6263,1.6758,-,49.2268,49.2268,-,36.6834,32.9974,0.0401,-,-,-,3.9272,3.9272,1.4262,1.4677,20.4253,1.2027,0.9195
2017-06-30,-,0.6245,1.6631,-,49.4223,49.4223,-,33.7413,31.5236,0.0392,-,-,-,3.6491,3.6491,1.3371,1.3702,20.4693,1.3239,0.9985
