,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,-,0.1711,0.2539,-,0.8446,0.8446,-,0.8446,0.6386,0.0244,-,-,-,0.2112,0.2442,0.0199,0.175,83.79,5.6467,5.6467
2020-09-30,-,0.1737,0.2578,-,5.7633,5.7633,-,5.7633,3.9525,0.0205,-,-,-,0.9637,1.1042,0.0908,0.7963,81.2404,4.1493,4.1493
2020-06-30,-,0.1693,0.2493,-,1.3973,1.3973,-,1.3973,0.4823,0.0184,-,-,-,0.1975,0.2249,0.0195,0.1641,83.6693,0.9417,0.9417
2020-03-31,-,0.1708,0.2549,-,30.8192,30.8192,-,30.8192,23.8449,0.0248,-,-,-,6.2458,7.179,0.5966,5.1793,77.6393,2.0076,2.0076
2019-12-31,-,0.1789,0.2688,-,-0.2158,-0.2158,-,-0.2158,3.1266,0.0232,-,-,-,0.8858,1.0302,0.0794,0.7274,72.5218,5.4082,5.4082
2019-09-30,-,0.174,0.2586,-,14.9427,14.9427,-,14.9427,11.5216,0.0251,-,-,-,3.1915,3.6905,0.2948,2.6362,74.6182,4.51,4.51
2019-06-30,-,0.1833,0.276,-,13.128,13.128,-,13.128,9.6245,0.0239,-,-,-,2.7262,3.1956,0.2385,2.2265,68.4309,2.5285,2.5285
2019-03-31,-,0.1913,0.2951,-,10.6981,10.6981,-,10.6981,8.2751,0.0229,-,-,-,2.3579,2.8082,0.1942,1.9068,61.8177,2.1509,2.1509
2018-12-31,-,0.2078,0.3267,-,15.777,15.777,-,15.777,12.8336,0.0228,-,-,-,3.8937,4.7363,0.2999,3.0847,55.2444,1.1474,1.1474
2018-09-30,-,0.2184,0.3458,-,6.6241,6.6241,-,6.6241,5.4024,0.0233,-,-,-,1.7661,2.1596,0.131,1.3803,52.5103,3.6862,3.6862
2018-06-30,-,0.2249,0.3575,-,5.1971,5.1971,-,5.1971,3.9887,0.03,-,-,-,1.6607,2.0166,0.1266,1.2872,53.8237,5.5026,5.5026
