,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,-,0.0909,0.1025,-,-,-,-,46.8882,31.0232,0.0108,-,-,-,5.4217,5.3321,0.3799,4.7299,162.5326,7.5541,7.1416
2020-09-30,-,0.0957,0.1083,-,-,-,-,56.4443,39.1818,0.0116,-,-,-,6.2153,6.09,0.4891,5.3804,153.8461,5.806,5.5291
2020-06-30,-,0.1015,0.1197,-,-,-,-,41.1702,28.0801,0.0095,-,-,-,3.4762,3.4019,0.289,2.9813,144.3403,11.1562,10.6504
2020-03-31,-,0.0462,0.4853,-,-,-,-,31.4124,22.7008,0.0078,-,-,-,1.9531,1.91,0.1782,1.7746,139.5071,3.2367,2.7537
2019-12-31,-,0.0499,0.0552,-,-,-,-,44.4629,31.6836,0.0117,-,-,-,4.3754,4.2714,0.387,3.9434,128.1764,8.5677,7.9691
2019-09-30,-,0.1034,0.1184,-,-,-,-,49.7089,34.3497,0.0114,-,-,-,4.6577,4.8088,0.4129,4.1763,117.3184,5.0771,4.78
2019-06-30,-,0.1088,0.1264,-,-,-,-,54.2995,37.8914,0.0132,-,-,-,5.8984,6.1048,0.5278,5.2563,110.6663,2.1931,1.9408
2019-03-31,-,0.1127,0.1297,-,-,-,-,52.1827,37.757,0.0127,-,-,-,5.3177,5.5119,0.4847,4.7182,104.8091,6.4161,6.3124
2018-12-31,-,0.1168,0.2522,-,-,-,-,55.2609,38.728,0.0121,-,-,-,5.222,5.222,0.4829,4.6119,100.1187,4.3067,3.9863
2018-09-30,-,0.1207,0.6563,-,-,-,-,54.8992,40.0539,0.0118,-,-,-,5.5496,5.5496,0.4839,4.8795,95.2121,6.595,6.3386
2018-06-30,-,0.1265,0.2317,-,-,-,-,51.474,37.7426,0.0113,-,-,-,5.1412,5.1412,0.4422,4.4907,90.2979,-0.03,-0.1624
2018-03-31,-,0.1324,0.3943,-,-,-,-,51.514,35.6152,0.0102,-,-,-,4.5623,4.5623,0.3888,3.9583,86.1593,6.4898,6.346
2017-12-31,-,0.1387,0.4003,-,-,-,-,49.5895,22.3799,0.0102,-,-,-,2.8861,2.8861,0.2434,2.4859,81.7529,2.3596,2.0705
2017-09-30,-,0.1515,0.1797,-,-,-,-,49.3822,29.1852,0.01,-,-,-,3.6718,3.6718,0.3037,3.1154,79.6089,2.3173,2.056
2017-06-30,-,0.1565,0.1856,-,-,-,-,44.8318,27.0505,0.0094,-,-,-,3.2801,3.2801,0.2738,2.7668,76.6843,5.3531,5.1483
2017-03-31,-,0.1693,0.2051,-,-,-,-,40.1305,25.5678,0.0086,-,-,-,2.7637,2.7637,0.2324,2.2958,74.4537,2.1049,1.9056
2016-12-31,-,0.174,0.3464,-,-,-,-,40.2555,25.2674,0.0088,-,-,-,2.744,2.744,0.2319,2.2665,72.2823,3.8031,3.4941
2016-09-30,-,0.1761,0.2144,-,-,-,-,46.5825,26.8768,0.0096,-,-,-,3.106,3.106,0.2672,2.559,71.5184,2.4864,2.238
2016-06-30,-,0.1798,0.3576,-,-,-,-,44.3634,25.8689,0.0083,-,-,-,2.5973,2.5973,0.2188,2.1304,69.8457,1.646,1.4476
2016-03-31,-,0.1849,0.2269,-,-,-,-,38.967,23.6991,0.0077,-,-,-,2.1816,2.1816,0.1758,1.7782,67.9105,1.0763,0.8137
2015-12-31,-,0.1929,0.4715,-,-,-,-,40.5651,24.7028,0.0079,-,-,-,2.7004,2.7004,0.2014,2.1794,64.585,1.6495,1.3307
2015-09-30,-,0.1939,0.2417,-,-,-,-,43.9685,24.7876,0.0079,-,-,-,2.6541,2.6541,0.2108,2.1394,64.3677,0.819,0.5723
2015-06-30,-,0.201,0.2524,-,-,-,-,43.4974,25.0747,0.0085,-,-,-,2.9616,2.9616,0.2348,2.3663,61.9784,3.0363,2.796
2015-03-31,-,0.158,0.2059,-,-,-,-,46.4768,24.8643,0.009,-,-,-,2.3938,2.3938,0.2579,2.0155,83.7113,1.0288,0.796
2014-12-31,-,0.1002,0.1133,-,-,-,-,48.5916,16.022,0.0092,-,-,-,3.2034,3.2034,0.3299,2.8824,79.5628,0.5566,0.271
2014-09-30,-,0.1033,0.1169,-,-,-,-,36.7311,22.5174,0.0079,-,-,-,1.6283,1.6283,0.178,1.4601,77.5273,0.1368,-0.0498
2014-06-30,-,0.1035,0.1167,-,-,-,-,21.3066,23.456,0.0065,-,-,-,0.263,0.263,0.0311,0.2358,77.6807,3.3768,3.1225
2014-03-31,-,0.119,0.1365,-,-,-,-,66.3265,17.9722,0.017,-,-,-,8.1484,8.1484,0.9234,7.1788,73.2988,1.0699,0.942
2013-12-31,-,0.1288,0.1495,-,-,-,-,59.0939,14.4622,0.015,-,-,-,6.2212,6.2212,0.7252,5.4199,67.2342,1.6169,1.4148
2013-09-30,-,0.1349,0.1578,-,-,-,-,62.1502,15.9443,0.0179,-,-,-,7.3942,7.3942,0.9106,6.397,64.1038,1.4134,1.2589
2013-06-30,-,0.1458,0.1727,-,-,-,-,42.6254,19.4532,0.0113,-,-,-,2.8625,2.8625,0.3453,2.4452,58.7777,0.7316,0.5806
2013-03-31,-,0.1466,0.1745,-,-,-,-,36.8478,17.3296,0.0104,-,-,-,2.2744,2.2744,0.2656,1.941,59.1963,-0.023,-0.1685
2012-12-31,-,0.1494,0.2395,-,-,-,-,47.4543,18.521,0.012,-,-,-,3.8255,3.8255,0.4378,3.2537,58.378,1.5398,1.5202
2012-09-30,-,0.1521,0.3782,-,-,-,-,37.6463,19.5077,0.01,-,-,-,2.0796,2.0796,0.2463,1.7633,57.4093,2.9776,2.6795
2012-06-30,-,0.1579,0.1899,-,-,-,-,39.4877,21.2172,0.0105,-,-,-,2.3351,2.3351,0.2681,1.9665,55.0487,0.108,-0.1584
2012-03-31,-,0.2044,0.6195,-,-,-,-,32.544,17.7771,0.0094,-,-,-,1.7046,1.7046,0.1918,1.3562,53.1382,-0.2445,-0.4257
2011-12-31,-,0.2115,0.2682,-,-,-,-,34.2506,17.363,0.0103,-,-,-,1.9503,1.9503,0.2198,1.5378,51.7236,1.7536,1.5397
2011-09-30,-,0.2176,0.278,-,-,-,-,44.658,16.3142,0.012,-,-,-,3.4701,3.4701,0.3963,2.7152,50.6674,-1.8684,-2.068
2011-06-30,-,0.2322,0.3024,-,-,-,-,52.3547,25.8831,0.0131,-,-,-,4.4509,4.4509,0.4633,3.4175,46.7371,3.7869,3.6225
2011-03-31,-,0.3948,0.6714,-,-,-,-,44.9437,15.4745,0.0115,-,-,-,3.9574,3.9574,0.3926,2.3952,43.258,0.141,0.0118
2010-12-31,-,0.4089,0.713,-,-,-,-,27.9634,10.8697,0.0092,-,-,-,1.9437,1.9437,0.1939,1.149,41.3617,0.4351,0.2929
2010-09-30,-,0.4195,0.7579,-,-,-,-,42.639,20.8071,0.0116,-,-,-,3.0914,3.0914,0.3349,1.7946,40.4217,1.1711,0.9877
2010-06-30,-,0.3484,0.5621,-,-,-,-,25.15,15.1741,0.0093,-,-,-,1.3022,1.3022,0.1421,0.8485,38.8425,1.1049,0.9535
2010-03-31,-,0.3569,0.5807,-,-,-,-,29.2693,13.3151,0.0099,-,-,-,1.8855,1.8855,0.2068,1.2126,37.3058,1.1315,0.9716
