,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,2.6466,0.2351,0.3771,48.0454,26.4985,26.4985,-,25.2885,19.4434,0.1638,0.7478,1.4264,63.0938,5.5582,8.2123,3.2605,4.2516,71.099,5.7956,5.3194
2020-09-30,2.6304,0.2451,0.3982,49.8619,26.6886,26.6886,-,25.5204,19.0845,0.1502,0.6176,1.286,69.9851,5.0731,7.506,2.9469,3.8299,67.161,4.0876,3.9124
2020-06-30,3.3427,0.2905,0.4129,47.1076,20.5302,20.5302,-,18.9562,13.9721,0.1185,0.4886,1.0954,82.1593,3.0183,4.5197,1.7322,2.1414,64.4194,4.6419,4.4418
2020-03-31,2.4982,0.2204,0.3305,49.472,22.9758,22.9758,-,21.8141,16.0995,0.1532,0.5685,1.1716,76.82,4.2345,6.3938,2.552,3.3011,61.7126,3.88,3.5673
2019-12-31,2.5121,0.2163,0.3351,47.1629,24.4556,24.4556,-,23.4401,17.8601,0.1678,0.6637,1.2011,74.9341,5.1009,7.6987,3.0737,3.9975,62.7777,3.4881,3.1317
2019-09-30,2.3714,0.2218,0.3548,49.6895,25.3604,25.3604,-,24.3402,18.2524,0.1611,0.6021,1.1451,78.5928,5.0884,7.7618,3.0234,3.96,60.6279,2.387,1.8492
2019-06-30,2.4781,0.2227,0.3373,49.8055,26.3324,26.3324,-,25.2497,18.9635,0.1715,0.6579,1.2265,73.3775,5.5883,8.5058,3.3343,4.3438,59.9294,2.6174,2.1191
2019-03-31,2.4202,0.2273,0.3385,51.1663,27.0695,27.0695,-,25.8761,19.3013,0.1679,0.6366,1.1998,75.0114,5.6591,8.728,3.3164,4.3727,58.0799,3.5755,3.2202
2018-12-31,2.3287,0.2327,0.3631,48.021,25.0079,25.0079,-,24.021,18.3727,0.1773,0.7348,1.2043,74.7307,5.7494,9.0396,3.337,4.4113,56.0788,3.7679,3.384
2018-09-30,2.3146,0.2288,0.3484,50.54,25.8769,25.8769,-,24.3848,18.1717,0.1677,0.6432,1.1451,78.5959,5.2574,8.2366,3.1262,4.0543,56.6818,2.2653,1.7399
2018-06-30,2.3251,0.233,0.3448,51.0266,26.2833,26.2833,-,24.9633,18.7199,0.1811,0.6995,1.2649,71.1534,5.8716,9.3229,3.4655,4.5033,55.1692,3.2968,2.9364
2018-03-31,2.2787,0.2337,0.3518,50.4115,25.0775,25.0775,-,23.923,17.4238,0.1759,0.6834,1.2105,74.3474,5.3767,8.7366,3.1368,4.1199,54.8158,4.0121,3.7076
2017-12-31,1.776,0.2023,0.3993,47.7735,21.7935,21.7936,-,20.2134,13.2875,0.1857,0.7968,1.2618,71.3277,4.4814,7.4227,2.5376,3.575,52.4308,3.2656,2.8507
