,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,0.6616,0.5912,1.6957,100,28.494,28.494,-,19.61,15.7096,0.0373,-,2.8754,31.3001,2.2467,2.9622,0.5855,0.9185,35.5989,2.4066,-0.3846
2020-09-30,0.8704,0.5954,1.6424,100,40.1298,40.1298,-,32.6228,24.4671,0.0442,-,3.014,29.861,4.0541,5.3333,1.0822,1.6402,35.9243,2.4949,0.0817
2020-06-30,0.8973,0.6022,1.6696,100,33.6198,33.6198,-,24.9194,18.9044,0.0388,-,3.1242,28.8077,2.7769,3.689,0.7331,1.1048,34.9777,1.9392,-0.6133
2020-03-31,0.6509,0.5801,1.6523,100,28.3175,28.3175,-,18.8389,14.6919,0.0358,-,2.8904,31.1374,1.9862,2.6496,0.5266,0.834,34.4877,0.9945,-1.2486
2019-12-31,0.6284,0.5854,1.5452,100,24.8337,24.8337,-,15.0776,10.8648,0.0398,-,3.068,29.3348,1.601,2.1524,0.4321,0.6637,33.8527,2.4199,-0.3867
2019-09-30,0.537,0.5828,1.478,100,40.079,40.079,-,31.3919,23.692,0.0456,-,3.0239,29.7631,3.8772,5.2863,1.0792,1.6177,34.2424,2.5691,0.3481
2019-06-30,0.5626,0.5893,1.5049,100,34.2404,34.2404,-,25.737,19.2744,0.0404,-,2.6172,34.3878,2.8206,3.8866,0.7779,1.1584,33.3625,1.7237,-0.4033
2019-03-31,0.3205,0.5606,1.4897,100,29.2743,29.2743,-,18.6962,13.8991,0.0379,-,2.6482,33.9852,1.9049,2.642,0.5265,0.837,32.8619,0.9282,-0.7901
2018-12-31,0.373,0.5637,1.4685,100,29.1765,29.1765,-,20,13.1765,0.0401,-,2.8239,31.8706,1.91,2.6635,0.5277,0.8333,32.4545,2.2193,-0.3034
2018-09-30,0.4577,0.5639,1.4341,100,34.3238,34.3238,-,26.1271,19.1598,0.0467,-,2.8127,31.998,3.157,4.4069,0.886,1.3768,32.4481,2.5477,0.5431
2018-06-30,0.2823,0.5255,1.4583,100,35.4045,35.4045,-,26.0258,18.9918,0.0417,-,2.6327,34.1852,2.8243,4.0359,0.7914,1.3402,31.7802,1.7095,-0.3799
2018-03-31,0.2871,0.5402,1.4689,100,28.5151,28.5151,-,18.3969,13.929,0.0386,-,2.7875,32.2865,1.9446,2.6031,0.5373,0.8942,30.6167,1.2235,-0.7765
2017-12-31,0.3097,0.5468,1.4345,100,34.2266,34.2266,-,24.4823,-0.1218,0.0421,-,3.0184,29.8173,-0.0186,-0.025,-0.0051,-0.0084,30.1774,2.3967,-0.1955
2017-09-30,0.4923,0.5477,1.3539,100,46.1539,46.1539,-,36.3248,21.688,0.0483,-,3,30,3.6789,4.8975,1.0485,1.6641,30.935,2.7709,0.7765
2017-06-30,0.3036,0.5125,1.386,100,36.7299,36.7299,-,26.7773,15.5213,0.0445,-,2.9306,30.7109,2.4331,3.266,0.6907,1.1863,30.1999,1.3799,-0.4525
2017-03-31,0.3172,0.5211,1.3821,100,30.4233,30.4233,-,19.1799,12.3016,0.0406,-,3.024,29.7619,1.759,2.3592,0.4997,0.8424,29.7475,1.5475,0.0391
2016-12-31,0.3278,0.5246,1.3764,100,31.5461,31.5461,-,20.6983,12.5935,0.0434,-,2.9814,30.187,1.9356,2.6078,0.5465,0.9201,29.2986,1.8921,-0.1962
2016-09-30,0.4155,0.5277,1.3091,100,34.3011,34.3011,-,26.129,15.914,0.0518,-,3.0795,29.2258,2.8255,3.7707,0.8235,1.3344,29.4271,2.2978,0.4551
2016-06-30,0.3971,0.5321,1.3322,100,36.1548,36.1548,-,27.2068,16.5659,0.0467,-,3.4458,26.1185,2.6586,3.5677,0.7737,1.2439,28.9659,1.5587,-0.203
2016-03-31,0.3953,0.5356,1.329,100,28.8022,28.8022,-,18.3042,11.0363,0.0427,-,3.3773,26.6487,1.6135,2.1756,0.4708,0.7493,28.5931,1.4525,-0.1285
2015-12-31,0.4286,0.5378,1.2985,100,29.6296,29.6296,-,20.1788,12.6437,0.0454,-,3.0706,29.3103,1.9608,2.6421,0.5742,0.9063,28.3203,1.8833,-0.1667
2015-09-30,0.7543,0.5355,1.2307,100,40.2902,40.2902,-,32.0313,19.4196,0.0524,-,2.9263,30.7553,3.3685,4.5165,1.0172,1.5647,28.7686,2.4334,0.7
2015-06-30,0.5886,0.5188,1.2527,100,35.5499,35.5499,-,26.087,15.7289,0.0467,-,3.1388,28.6738,2.434,3.2002,0.7351,1.1713,28.0569,1.2222,-0.1611
2015-03-31,0.5939,0.5216,1.2115,100,29.2264,29.2264,-,19.0544,11.4613,0.0429,-,2.9116,30.9111,1.6023,2.1137,0.4919,0.7666,27.7507,1.1,-0.15
2014-12-31,0.4633,0.5254,1.2112,100,30.5706,30.5706,-,20.4271,12.7752,0.0456,-,3.1511,28.5617,1.9146,2.5386,0.5868,0.9086,27.4273,1.4249,-0.1136
2014-09-30,0.7148,0.5304,1.2046,100,39.8602,39.8602,-,31.1773,17.9852,0.0538,-,3.2633,27.5798,3.1833,4.2194,0.9965,1.4949,27.4435,2.1618,0.6992
2014-06-30,0.573,0.5178,1.2212,100,33.7566,33.7566,-,24.1797,14.481,0.0489,-,3.0657,29.3572,2.2608,3.0061,0.7142,1.0901,27.2027,1.1432,-0.0179
2014-03-31,0.5744,0.5211,1.2243,100,27.6055,27.6055,-,16.8412,10.0328,0.0445,-,2.9054,30.9771,1.4395,1.9235,0.4525,0.6894,26.8253,1.3645,0.2934
2013-12-31,0.4628,0.5252,1.2426,100,31.406,31.406,-,14.817,8.5336,0.0462,-,3.2561,27.6408,1.3153,1.7666,0.4121,0.6245,26.5043,1.1616,-0.6002
2013-09-30,0.5372,0.5284,1.2292,100,39.3055,39.3055,-,30.1978,18.3248,0.054,-,3.0266,29.7363,3.2357,4.3767,0.9844,1.5258,26.01,2.222,0.9137
2013-06-30,0.5202,0.532,1.2639,100,33.3976,33.3976,-,23.1571,13.9815,0.0484,-,2.9601,30.4042,2.2148,3.0095,0.6761,1.0364,25.6943,0.7836,-0.4232
2013-03-31,0.5132,0.5357,1.2534,100,25.8172,25.8172,-,13.961,9.0614,0.0431,-,3.2458,27.7282,1.2787,1.7454,0.3903,0.5935,25.3817,0.8384,-0.354
2012-12-31,0.502,0.5396,1.2588,100,25.2442,25.2442,-,14.204,8.4319,0.0447,-,3.2193,27.9562,1.2058,1.6547,0.364,0.5549,25.1146,1.2455,-0.143
2012-09-30,0.6388,0.5391,1.2444,100,39.3886,39.3886,-,30.6587,18.4911,0.057,-,3.0542,29.4677,3.465,4.7539,1.0556,1.5965,25.1734,2.3477,1.1999
2012-06-30,0.5957,0.5469,1.3187,100,36.2969,36.2969,-,26.457,14.3542,0.0517,-,3.0606,29.406,2.6996,3.7411,0.8094,1.2218,24.5352,0.9487,0.1323
2012-03-31,0.7921,0.5579,1.3035,100,25.8244,25.8244,-,13.6843,6.7503,0.0439,-,3.1808,28.2948,1.1586,1.6093,0.3496,0.5117,24.1512,0.8366,2.1246
2011-12-31,0.9386,0.5584,1.3926,100,27.6786,27.6786,-,15.9527,10.136,0.0433,-,3.3829,26.604,1.4382,2.0004,0.4123,0.6345,24.1392,1.3171,-0.3835
2011-09-30,1.0721,0.5581,1.3608,100,36.9852,36.9852,-,27.1913,18.0612,0.0523,-,3.3099,27.1912,3.0173,4.1887,0.8838,1.332,24.2906,1.7747,0.4757
2011-06-30,1.1247,0.564,1.4038,100,30.1096,30.1096,-,18.8502,12.1264,0.0466,-,2.9644,30.3605,1.7994,2.5217,0.5215,0.7837,23.7261,0.5698,-0.612
2011-03-31,1.1504,0.5647,1.3784,100,24.0064,24.0064,-,11.5037,4.3962,0.0422,-,3.1515,28.5583,0.9816,1.3813,0.2881,0.4268,23.6711,0.9175,-0.0837
2010-12-31,1.3172,0.5675,1.3764,100,25.1273,25.1273,-,11.8074,6.6435,0.0429,-,2.9293,30.7244,0.9209,1.2965,0.2699,0.3983,23.5875,1.0718,-0.3173
2010-09-30,0.8462,0.5661,1.3592,100,35.4165,35.4165,-,26.0522,16.5717,0.0536,-,2.7921,32.2334,2.8892,4.1371,0.8535,1.2523,23.6518,1.6518,0.5415
2010-06-30,0.7832,0.5686,1.3944,100,29.5395,29.5395,-,18.0484,11.4585,0.0461,-,2.6644,33.7782,1.684,2.4353,0.4939,0.7257,23.1364,0.6947,-0.3608
2010-03-31,0.7521,0.5688,1.3678,100,21.7813,21.7813,-,8.5307,5.4358,0.0419,-,2.5186,35.7347,0.7422,1.0781,0.2192,0.3197,22.9173,1.0068,0.1911
2009-12-31,0.8218,0.5701,1.3696,100,32.6548,32.6548,-,15.2766,8.1261,0.0333,-,2.0036,44.9192,1.2361,1.7951,0.3676,0.5308,22.9366,0.8458,-0.429
2009-09-30,0.8599,0.5667,1.3409,100,31.2183,31.2183,-,20.8544,13.4768,0.0509,-,2.8436,31.6504,2.2982,3.3423,0.6866,0.9946,22.8626,1.2988,0.3604
2009-06-30,0.6253,0.56,1.366,100,25.4034,25.4034,-,14.0559,8.4847,0.0465,-,2.9128,30.8985,1.3235,1.9379,0.3942,0.5816,22.5293,0.5099,-0.7144
2009-03-31,0.3597,0.561,1.4711,100,-61.228,-61.228,-,-73.1607,-75.0821,0.0426,-,2.8771,31.2814,-11.2853,-17.1043,-3.2004,-4.9477,22.9012,0.8906,-0.3342
