,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.885,0.5818,1.4535,48.8757,21.5426,21.5426,-,19.9231,16.1832,0.1813,1.0352,1.8242,49.3359,10.7494,-20.7277,2.936,4.4955,22.3817,4.3231,3.7677
2020-09-30,1.9042,0.6068,1.641,48.4671,22.8623,22.8623,-,21.6168,16.9222,0.184,1.0801,1.8062,49.8287,11.8647,-18.8481,3.1218,4.6655,20.7048,4.2435,3.6373
2020-06-30,1.9371,0.6385,1.9022,46.976,24.2475,24.2475,-,22.7007,17.9766,0.1592,0.9129,1.6093,55.9239,11.7911,-15.1805,2.855,4.2629,18.949,3.2825,2.6447
2020-03-31,1.6521,0.6534,2.2034,49.1146,20.5944,20.5944,-,19.4056,16,0.1747,0.9744,1.675,53.7325,12.6751,-13.923,2.8001,4.393,17.7487,2.086,1.5271
2019-12-31,1.4065,0.6337,2.006,46.6774,16.3358,16.3358,-,14.9427,11.9467,0.1816,1.0462,1.693,53.1611,9.5793,-10.0031,2.172,3.5089,17.6048,3.9668,3.1085
2019-09-30,2.3041,0.6189,1.8059,47.591,25.1658,25.1658,-,24.6027,19.8098,0.1878,1.0452,1.5918,56.5386,14.7529,-63.6984,3.7321,5.6226,18.7183,3.4928,3.0378
2019-06-30,1.9341,0.5952,1.5585,47.2158,20.8298,20.8298,-,17.6967,13.7927,0.2097,1.003,1.5205,59.1923,11.1517,-33.3039,2.9023,4.5139,17.6297,2.843,2.1254
2019-03-31,2.0174,0.6149,1.6778,45.1863,14.4474,14.4474,-,13.837,11.3316,0.2009,0.9498,1.52,59.2102,9.1524,-22.8916,2.2816,3.5245,16.9267,1.7808,1.1181
2018-12-31,1.8925,0.5766,1.4848,48.8987,22.4418,22.4418,-,21.6488,16.9541,0.2177,0.9299,1.5827,56.866,13.6982,-47.1678,3.6959,5.7999,17.0802,3.709,3.0337
2018-09-30,1.9655,0.5677,1.4398,48.9819,24.7301,24.7301,-,24.1045,18.9279,0.2187,0.9373,1.5297,58.8334,14.9937,-60.9141,4.1476,6.4822,17.7078,3.6073,3.0466
2018-06-30,1.5603,0.5199,1.3923,49.6186,28.6174,28.6174,-,28.0095,22.1335,0.2281,0.9974,1.5586,57.7437,17.8558,-75.5069,5.0628,8.572,17.7766,3.1463,2.5586
2018-03-31,1.654,0.5252,1.4186,48.8282,12.1648,12.1648,-,11.6574,7.2723,0.2146,0.9863,1.5762,57.1008,5.4896,-25.0828,1.571,2.6065,18.5938,0.2334,-0.1273
2017-12-31,1.8573,0.51,1.2002,48.761,22.3905,22.3905,-,20.9262,6.5457,0.2103,1.0149,1.627,55.3179,4.5173,-28.7356,1.3821,2.2135,19.5366,3.0357,2.3372
2017-09-30,2.0697,0.4702,0.9558,50.3304,24.5717,24.5717,-,24.4371,17.4865,0.2319,1.0211,1.585,56.7841,11.744,177.7916,4.0667,6.2223,20.4866,2.8569,2.3345
2017-06-30,2.2189,0.4878,0.9705,48.5275,27.5672,27.5672,-,27.4264,20.2689,0.23,1.0474,1.5877,56.685,13.6122,468.9349,4.6677,6.9726,19.5118,2.6774,2.2047
2017-03-31,1.9852,0.4946,1.0608,49.486,22.6675,22.6675,-,22.6025,17.2154,0.2308,1.0748,1.6275,55.2999,12.0109,-272.2793,3.9829,6.0709,18.485,1.6144,1.1471
2016-12-31,1.8855,0.508,1.1264,48.2331,20.0437,20.0437,-,21.9675,15.7593,0.2227,1.1208,1.6687,53.9337,11.1766,-101.1374,3.513,5.4993,17.3329,3.5715,2.9312
2016-09-30,1.903,0.4791,1.026,50.0973,24.6984,24.6984,-,24.1536,17.2396,0.2264,1.0654,1.6253,55.3729,11.0475,679.0816,3.9088,5.7552,20.0311,3.0973,2.5332
2016-06-30,1.5765,0.4379,0.9843,50.4176,24.354,24.354,-,23.9494,16.8494,0.2305,1.0515,1.6417,54.8199,10.8319,1243.269,3.8905,6.0887,19.7502,2.0709,1.5503
