,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.6419,0.481,0.9268,36.6151,14.0507,14.0507,-,12.8698,9.8572,0.2255,1.2131,2.2584,39.8512,5.8944,-15.7368,2.2232,3.0593,20.0166,2.2823,1.6808
2020-09-30,1.8837,0.4425,0.7938,35.1432,14.5391,14.5391,-,13.4496,9.9631,0.2534,1.4513,2.159,41.6851,6.3075,-29.2004,2.5433,3.5164,18.9205,1.7303,1.5637
2020-06-30,2.0543,0.4769,0.9118,35.0996,12.5745,12.5745,-,11.3389,8.4169,0.2173,1.2193,2.0918,43.0244,4.7176,-15.7838,1.835,2.4676,17.8294,1.9748,1.8613
2020-03-31,1.536,0.4633,1.0327,35.1608,11.0501,11.0501,-,9.9095,7.7779,0.2226,1.2936,2.0683,43.5147,4.6143,-12.6321,1.727,2.4766,17.0928,-0.098,-0.2784
2019-12-31,1.3469,0.4237,0.8997,36.1646,13.0908,13.0908,-,9.4458,7.0792,0.2337,1.3063,2.3536,38.2401,4.2837,-12.5105,1.6531,2.4689,0.0174,1.9986,1.6505
2019-09-30,1.3851,0.4548,1.0051,35.9287,11.5147,11.5147,-,9.9178,7.2378,0.2321,1.2319,2.2793,39.4853,4.5235,-11.3133,1.6816,2.4663,16.7926,1.7184,1.5229
2019-06-30,1.1308,0.4154,1.0301,35.6688,13.4289,13.4289,-,11.8498,9.1229,0.2376,1.3069,2.1342,42.1696,5.8472,-14.1311,2.1613,3.4184,16.7456,1.4247,1.2435
2019-03-31,1.4918,0.4912,1.1213,34.5508,10.2116,10.2116,-,8.5172,6.3785,0.2111,1.1778,2.0426,44.0613,3.7604,-7.8488,1.3436,1.9132,16.0644,-0.6321,-0.8104
2018-12-31,1.13,0.4535,1.0706,35.3206,9.8613,9.8613,-,8.2495,5.997,0.2382,1.3535,2.485,36.2167,3.9128,-7.4361,1.4301,2.1384,15.5161,1.7422,1.4881
2018-09-30,1.3021,0.471,1.1253,35.7691,10.6533,10.6533,-,9.9725,7.2277,0.2238,1.2961,2.1731,41.4151,4.4726,-8.5862,1.6192,2.3662,15.7958,1.4476,1.1714
2018-06-30,1.4673,0.4519,0.9856,36.676,13.198,13.198,-,12.2183,9.0693,0.2508,1.4432,2.1734,41.4101,5.964,-14.7219,2.2766,3.2686,15.2696,1.2771,1.0664
2018-03-31,1.4415,0.3947,0.8006,35.0391,9.517,9.517,-,8.5685,5.978,0.226,1.3162,1.9867,45.3013,3.1845,-10.5537,1.3527,1.9275,16.1613,-0.3412,-0.5838
2017-12-31,1.7663,0.3669,0.5796,35.6094,11.7758,11.7758,-,10.3002,9.2586,0.2508,1.5327,2.4896,36.1497,4.921,-27.0442,2.3225,3.1153,17.123,1.5913,1.1461
2017-09-30,1.8748,0.3648,0.5743,37.4685,14.7931,14.7931,-,14.0442,9.6026,0.2521,1.4053,2.2677,39.6878,5.0905,-31.4334,2.4227,3.2335,16.7713,1.1685,0.9371
2017-06-30,1.9632,0.3514,0.5419,37.5934,15.3215,15.3215,-,14.5891,10.085,0.2599,1.4656,2.2921,39.2654,5.4619,-39.3438,2.6707,3.5424,16.6787,1.2078,1.0168
2017-03-31,2.0572,0.3803,0.6136,34.8922,9.3529,9.3529,-,8.7462,6.5217,0.2312,1.3828,2.1009,42.8387,3.1843,-15.4986,1.5076,1.9734,15.7998,-0.1146,-0.3035
2016-12-31,1.7148,0.3772,0.6056,35.7714,11.7009,11.7009,-,11.7701,7.9594,0.2538,1.5741,2.3635,38.0785,4.4181,-18.0685,2.0357,2.7516,15.403,1.7073,1.4446
2016-09-30,1.9824,0.4019,0.6719,37.373,14.3159,14.3159,-,13.3464,9.6482,0.2454,1.424,2.2486,40.025,5.1648,-20.7067,2.3386,3.0892,15.2955,1.3654,1.18
2016-06-30,2.1488,0.4122,0.7025,36.5773,14.463,14.463,-,13.4227,9.6471,0.2546,1.4179,2.2796,39.4799,5.4806,-22.7248,2.454,3.2217,14.8315,1.0878,0.8892
2016-03-31,2.1628,0.4273,0.7475,34.1437,8.6308,8.6308,-,7.5915,5.5129,0.2239,1.2188,2.1056,42.7429,2.8113,-10.4937,1.2341,1.6099,14.1469,-0.0382,-0.3129
2015-12-31,1.871,0.3226,0.4766,34.3023,11.4559,11.4558,-,10.476,7.1691,0.2512,1.4482,2.4367,36.9348,3.57,-29.3763,1.7967,2.4182,15.3453,0.933,0.6765
2015-09-30,2.0874,0.3575,0.5579,35.0743,12.94,12.94,-,12.0036,8.6778,0.2438,1.4883,2.2241,40.4666,4.1592,-26.4062,1.9677,2.6724,15.0555,1.3602,1.1762
2015-06-30,2.2423,0.3697,0.5865,35.2244,11.0033,11.0033,-,10.3596,6.8406,0.2346,1.3812,2.0316,44.3009,3.2914,-19.812,1.5705,2.0747,14.817,0.7501,0.5671
2015-03-31,2.1942,0.242,0.3306,33.3298,7.0782,7.0782,-,6.5419,4.207,0.2327,1.2633,1.9925,45.1704,1.7793,22.3864,1.0012,1.3488,14.4184,-0.4102,-0.5597
2014-12-31,1.8569,0.2214,0.2961,32.8781,7.6183,7.6183,-,7.1951,4.3382,0.2565,1.5097,2.2654,39.7278,2.4966,40.7061,1.3941,1.9437,14.3107,0.9255,0.666
2014-09-30,1.919,0.2183,0.292,34.7925,12.2435,12.2435,-,11.9883,-1.9949,0.2592,1.3241,1.9789,45.4808,3.6102,38.5669,2.0705,2.8219,14.8357,0.8572,0.6357
2014-06-30,2.0733,0.1903,0.239,35.222,12.2177,12.2177,-,11.9159,9.0829,0.2451,1.2767,1.9189,46.9013,3.4089,32.3463,2.0596,2.7602,15.9752,0.7327,0.5733
2014-03-31,2.2309,0.1525,0.1836,33.2134,7.7944,7.7944,-,7.6369,4.5889,0.2165,1.1655,1.8412,48.882,1.7538,12.2779,1.1274,1.4864,15.8986,-0.9147,-1.0368
2013-12-31,1.7969,0.1165,0.1342,35.5672,8.5554,8.5554,-,8.3356,8.8163,0.1743,1.094,1.8078,49.783,1.6283,7.3171,1.034,1.4385,15.9185,0.77,0.5277
2013-09-30,1.7991,0.1205,0.1392,34.3445,9.3397,9.3397,-,9.1866,6.1435,0.2537,1.4815,2.0185,44.5866,2.5098,23.5489,1.5561,2.2073,15.3656,0.7005,0.5715
2013-06-30,1.7919,0.1239,0.1527,36.2361,10.2365,10.2365,-,9.4867,6.1515,0.2559,1.5119,2.0816,43.2353,2.5392,26.5289,1.5792,2.2246,15.2308,0.6937,0.5967
2013-03-31,2.1426,0.1078,0.1326,33.7303,6.3595,6.3595,-,6.191,4.191,0.2328,1.5521,2.0741,43.3921,1.5236,9.296,0.9807,1.3593,14.9149,-0.4257,-0.5091
2012-12-31,1.9417,0.1109,0.1365,35.6184,-2.2375,-2.2375,-,-2.6444,3.7429,0.1269,0.8861,1.2879,69.88,0.3019,2.2521,0.1859,0.2684,14.5536,0.9876,0.8173
2012-09-30,1.9043,0.1269,0.1476,33.2527,6.6659,6.6659,-,6.5339,4.4,0.2402,1.5468,2.2331,40.3025,1.7221,15.0112,1.0622,1.5036,14.5439,0.3976,0.3572
2012-06-30,1.7909,0.131,0.1606,33.9356,7.7301,7.7301,-,7.4308,5.1107,0.251,1.6029,2.3082,38.9907,2.1287,25.5195,1.2856,1.8498,14.0026,0.5867,0.4872
2012-03-31,1.8841,0.1579,0.1974,30.8964,2.6665,2.6665,-,2.4161,1.5648,0.219,1.574,2.106,42.7354,0.5954,11.3339,0.3564,0.5014,13.6787,-0.2693,-0.3294
2011-12-31,1.595,0.1549,0.1933,27.2914,-12.4871,-12.4871,-,-12.7953,-8.1041,0.2408,1.8941,2.5314,35.5542,-3.3373,-128.9091,-1.9489,-2.8204,13.6179,0.9819,0.808
2011-09-30,0.8856,0.0078,0.0359,30.1651,2.4528,2.4528,-,2.2288,0.2594,0.2208,1.6057,2.1644,41.5826,0.1175,-8.2508,0.0651,0.1165,13.7228,0.2108,0.1232
2011-06-30,-,-,-,32.7414,7.3283,7.3283,-,7.2609,4.9118,-,-,-,-,-,-,-,-,-,0.3753,0.2817
2011-03-31,-,-,-,29.4208,1.0912,1.0912,-,-2.0985,-1.4689,-,-,-,-,-,-,-,-,-,-0.4378,-0.5016
2010-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.3617,-0.1857
2010-09-30,-,-,-,33.4399,8.031,8.031,-,4.5259,3.3698,-,-,-,-,-,-,-,-,-,0.3617,0.1857
2009-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
