,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.2012,0.7817,5.2476,8.0023,-6.7924,-6.7924,-,-10.5975,-7.7548,0.1345,3.0602,3.5977,25.0159,-9.0585,-9.0585,-1.0443,-1.9773,7.5222,1.1822,0.7883
2020-09-30,1.1997,0.7622,4.7428,16.7409,6.2692,6.2692,-,7.3491,6.3598,0.1443,2.9503,3.7078,24.273,7.2073,7.2073,0.9194,1.714,8.0959,2.7615,2.4503
2020-06-30,1.3377,0.7953,5.6791,7.4286,-14.2429,-14.2429,-,5.596,5.7664,0.0719,1.7546,2.127,42.3122,3.6234,3.6234,0.415,0.7417,7.533,2.2842,1.9931
2020-03-31,1.3152,0.7939,5.6343,11.0664,-4.5396,-4.5396,-,-3.3392,-5.8071,0.1299,2.6982,5.1804,17.3733,-6.7109,-6.7109,-0.7545,-1.383,7.254,-0.1194,-0.5685
2019-12-31,1.1622,0.7531,4.6737,12.3455,-1.1507,-1.1507,-,-6.1337,-4.21,0.1536,3.2275,4.2996,20.9324,-5.0316,-5.0316,-0.6467,-1.2423,8.1128,0.727,0.1581
2019-09-30,1.1682,0.7377,4.355,12.7278,-0.7056,-0.7056,-,-0.0514,1.149,0.1433,2.5927,3.4827,25.8419,1.1954,1.1954,0.1639,0.3136,8.669,1.1847,0.7329
2019-06-30,1.2036,0.7407,4.3188,13.3735,0.2316,0.2316,-,0.5276,0.3809,0.1482,2.7062,3.5511,25.344,0.4151,0.4151,0.0572,0.1076,8.8525,1.6069,1.1302
2019-03-31,1.2213,0.738,4.3136,15.8644,2.9795,2.9795,-,3.9909,2.8407,0.1532,2.7521,3.3574,26.8068,3.247,3.247,0.4493,0.8508,8.9255,0.8867,0.4781
2018-12-31,1.1996,0.7369,4.2877,14.4498,1.5122,1.5122,-,-0.0407,-0.2776,0.1629,3.1866,3.7332,24.1081,-0.3114,-0.3114,-0.0437,-0.0819,8.8109,0.3411,-0.1888
2018-09-30,1.2121,0.7371,4.1899,16.1897,2.2938,2.2938,-,2.9045,2.631,0.1454,2.4643,0.7412,121.4257,2.7117,2.7117,0.3834,0.7129,8.9973,1.2943,0.7992
