,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-09-30,-,0.2082,0.311,-,15.4903,15.4903,-,14.1167,12.6162,0.0504,-,-,-,2.1165,3.3815,0.6358,1.676,124.9801,7.7852,7.7852
2020-06-30,-,0.1996,0.2988,-,-2.9494,-2.9494,-,-4.374,-3.6839,0.0495,-,-,-,-0.6045,-0.9832,-0.1824,-0.4838,121.3222,4.4234,4.4234
2020-03-31,-,0.2056,0.3107,-,7.7823,7.7823,-,6.0673,3.274,0.0445,-,-,-,0.4828,0.8045,0.1456,0.3835,115.6418,3.7666,3.7666
2019-12-31,-,0.1968,0.2941,-,17.052,17.052,-,15.3582,13.4241,0.0494,-,-,-,2.12,3.4528,0.6629,1.7027,122.4213,3.096,3.096
2019-09-30,-,0.1958,0.2696,-,16.1526,16.1526,-,14.6048,12.0619,0.0516,-,-,-,1.9992,3.2867,0.6229,1.6078,120.3261,4.8388,4.8388
2019-06-30,-,0.1991,0.275,-,17.6146,17.6146,-,15.9259,13.4866,0.0489,-,-,-,2.1375,3.5674,0.659,1.712,117.9667,3.0205,3.0205
2019-03-31,-,0.1874,0.2674,-,17.4073,17.4073,-,15.5917,13.2047,0.046,-,-,-,1.9864,3.3618,0.607,1.6143,114.2676,2.8643,2.8643
2018-12-31,-,0.1937,0.2785,-,9.0087,9.0087,-,6.7401,4.6551,0.0455,-,-,-,0.7056,1.2285,0.2116,0.5689,109.5637,3.3771,3.3771
2018-09-30,-,0.1926,0.2761,-,18.2171,18.2171,-,16.16,14.0686,0.0522,-,-,-,2.4169,4.1781,0.7341,1.9514,110.4617,3.6718,3.6718
2018-06-30,-,0.1929,0.2785,-,19.8825,19.8825,-,17.7673,15.2056,0.0508,-,-,-,2.5387,4.4297,0.7724,2.0489,109.9693,3.5169,3.5169
2018-03-31,-,0.1996,0.3094,-,17.6734,17.6734,-,15.5408,13.8169,0.0464,-,-,-,2.1097,3.7101,0.6411,1.6887,110.0979,1.1737,1.1737
2017-12-31,-,0.1842,0.2731,-,17.2676,17.2676,-,14.3606,19.1266,0.048,-,-,-,2.9958,5.2648,0.9178,2.4439,110.3242,2.2426,2.2426
2017-09-30,-,0.1863,0.2771,-,0.5226,0.5226,-,-1.8002,-0.813,0.0514,-,-,-,-0.1387,-0.2482,-0.0418,-0.1128,108.7365,3.8382,3.8382
2017-06-30,-,0.1881,0.278,-,21.263,21.263,-,18.5619,16.0952,0.0497,-,-,-,2.5919,4.6054,0.8007,2.1043,108.1902,1.3328,1.3328
2017-03-31,-,0.1999,0.2845,-,19.787,19.787,-,16.2583,14.5539,0.0467,-,-,-,2.2205,4.0239,0.679,1.7765,105.3544,2.1429,2.1429
2016-12-31,-,0.2071,0.3006,-,26.3712,26.3712,-,22.882,19.7111,0.0511,-,-,-,3.3351,6.1497,1.0076,2.6443,103.6013,3.2178,3.2178
2016-09-30,-,0.2069,0.3003,-,22.3291,22.3291,-,19.1978,15.9493,0.0527,-,-,-,2.8115,5.251,0.8405,2.2298,103.9619,3.5701,3.5701
2016-06-30,-,0.211,0.3078,-,14.3346,14.3346,-,11.1561,9.1934,0.0493,-,-,-,1.5373,2.9873,0.4532,1.2129,101.5584,2.303,2.303
2016-03-31,-,0.2159,0.3168,-,12.4618,12.4618,-,8.1867,6.3836,0.0439,-,-,-,0.9565,1.9478,0.2803,0.75,98.8555,2.2666,2.2666
2015-12-31,-,0.2437,0.3704,-,18.5296,18.5296,-,16.0291,14.5971,0.0457,-,-,-,2.3443,2.9123,0.6676,1.7729,89.7669,3.5011,3.5011
2015-09-30,-,0.1249,0.2149,-,15.1304,15.1304,-,13.5496,10.8397,0.0498,-,-,-,1.8128,2.2551,0.5401,1.5863,89.8809,2.4963,2.4963
2015-06-30,-,0.1233,0.2118,-,22.9002,22.9002,-,21.4937,18.6609,0.0506,-,-,-,3.1873,3.9939,0.9435,2.7943,91.2715,2.5122,2.5122
