,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.0731,0.45,0.8573,72.2114,38.2433,38.2433,-,33.6961,26.0785,0.0678,3.2353,3.0342,29.6619,4.5365,4.5365,1.7676,2.4951,58.6723,3.3694,1.8203
2020-09-30,1.2863,0.4582,0.8515,68.2761,33.5196,33.5196,-,28.8907,22.6257,0.0656,3.2186,2.8381,31.7119,3.8083,3.8083,1.4903,2.0635,58.8263,3.9559,2.8387
2020-06-30,1.2145,0.4591,0.8544,70.8873,29.2566,29.2566,-,24.1247,18.801,0.0549,2.3619,2.5365,35.482,2.6378,2.6378,1.0326,1.4269,58.2535,3.157,2.1028
2020-03-31,0.8953,0.4424,0.8201,71.1238,21.6381,21.6381,-,16.6095,14.4762,0.0701,2.8604,2.9528,30.48,2.5598,2.5598,1.0177,1.4274,58.1,3.6915,2.8875
2019-12-31,0.9048,0.439,0.8032,69.777,35.7621,35.7621,-,30.7807,24.7212,0.0709,3.332,2.9239,30.7807,4.3862,4.3862,1.7562,2.4608,58.8744,3.3142,1.7177
2019-09-30,0.7302,0.4211,0.7767,69.1306,35.0581,35.0581,-,30.5526,23.0905,0.0758,3.297,2.9198,30.8237,4.3116,4.3116,1.752,2.4959,58.4398,4.0313,2.3097
2019-06-30,0.7809,0.4198,0.7496,70.4615,36.4103,36.4103,-,31.9316,24.6154,0.0787,3.375,2.8152,31.9692,4.7156,4.7156,1.9423,2.7362,58.1268,4.0379,2.343
2019-03-31,0.6662,0.4081,0.7439,69.5775,34.0141,34.0141,-,30.3169,23.8028,0.0766,3.7895,2.7099,33.2113,4.4159,4.4159,1.8267,2.6139,57.6425,3.2702,2.101
2018-12-31,0.7186,0.4074,0.7255,73.0663,37.2238,37.2238,-,32.1133,24.1713,0.0799,3.7681,2.8702,31.357,4.5697,4.5697,1.9371,2.7081,57.3,2.931,1.1282
2018-09-30,0.864,0.4072,0.7193,68.5782,34.6115,34.6115,-,30.811,23.753,0.0811,3.4682,2.8255,31.8527,4.5349,4.5349,1.9327,2.6881,56.8393,3.9302,2.2758
2018-06-30,0.8095,0.3558,0.5825,69.1857,35.4037,35.4037,-,31.8841,24.4652,0.081,3.4346,2.8,32.1429,4.2877,4.2877,1.9839,2.7621,59.133,3.5823,2.0988
2018-03-31,1.0381,0.3699,0.6266,67.869,30.7324,30.7324,-,26.0214,20.2797,0.0751,3.5633,2.7924,32.2304,3.3622,3.3622,1.5265,2.1186,58.1082,2.8541,1.56
2017-12-31,0.8444,0.3583,0.6013,74.7471,37.3923,37.3923,-,33.4582,148.595,0.0747,3.036,2.7948,32.2031,24.2558,24.2558,11.1114,15.5638,57.5703,2.691,1.5206
2017-09-30,0.8284,0.4217,0.7763,72.3221,33.5206,33.5206,-,29.9626,18.9139,0.076,3.0163,2.7441,32.7978,3.9758,3.9758,1.4394,2.2993,44.4768,3.1026,1.8597
2017-06-30,0.8263,0.4227,0.7797,70.3451,33.0679,33.0679,-,29.5791,18.8093,0.0755,2.7059,2.8477,31.6041,3.9251,3.9251,1.4232,2.2658,43.9375,2.4979,1.0599
2017-03-31,0.9525,0.4331,0.8078,68.932,29.3981,29.3981,-,25.4369,16.8155,0.0733,2.847,2.5802,34.8816,3.4565,3.4565,1.232,1.9596,43.2289,2.9142,1.526
2016-12-31,0.9795,0.4352,0.823,67.5502,27.9518,27.9518,-,25.743,16.5864,0.0714,3.144,2.6349,34.1566,3.3524,3.3524,1.1923,1.8934,42.7281,2.3511,0.5732
2016-09-30,1.0381,0.4353,0.8152,70.0872,32.4881,32.4881,-,27.9319,18.225,0.0729,2.5083,2.6292,34.2314,3.7109,3.7109,1.3283,2.0956,42.4605,3.0708,1.9204
2016-06-30,1.0626,0.4376,0.8229,69.0302,31.3773,31.3773,-,25.9169,16.4629,0.0715,2.4837,2.4914,36.1247,3.2999,3.2999,1.1796,1.8559,41.8089,1.8873,0.1712
2016-03-31,1.0737,0.4347,0.7771,70.1653,29.876,29.876,-,24.7934,15.9504,0.0716,2.2921,2.5182,35.7397,3.1662,3.1662,1.1455,1.7899,41.3305,2.9408,1.6494
2015-12-31,1.126,0.4352,0.8281,64.7736,25.4964,25.4964,-,20.8102,14.2176,0.0738,3.2731,2.6617,33.8126,2.9619,2.9619,1.0574,1.6728,40.9275,2.254,0.3582
2015-09-30,0.8458,0.4231,0.7829,66.3104,30.2986,30.2986,-,26.6863,16.6605,0.0809,3.1736,2.4597,36.5905,3.7266,3.7266,1.3482,2.1498,40.6236,2.3438,-0.5691
2015-06-30,1.0953,0.424,0.7775,65.7943,30.0037,30.0037,-,25.7648,15.9233,0.0814,3.3502,2.5716,34.9982,3.5853,3.5853,1.2999,2.0652,40.0714,2.9173,1.3124
2015-03-31,1.0057,0.4094,0.7345,63.6541,23.6073,23.6073,-,19.2832,11.9984,0.0783,3.4813,2.4874,36.1823,2.5498,2.5498,0.9458,1.5058,39.882,2.0381,0.8236
