,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.5063,0.4787,0.9182,36.5902,13.8132,13.8132,-,12.3798,10.2284,0.1945,1.3507,1.5656,57.4875,5.3786,-10.2853,1.9898,2.804,23.5527,2.8709,2.5962
2020-09-30,1.4748,0.4842,0.9665,37.6792,15.8385,15.8385,-,14.357,11.4571,0.1946,1.2993,1.4527,61.9524,6.1699,-11.2132,2.229,3.1826,22.5285,2.3301,2.0408
2020-06-30,1.3244,0.4927,1.1348,36.7934,12.3307,12.3307,-,10.461,8.3223,0.1645,1.0695,1.3121,68.5927,4.0384,-6.5147,1.3689,2.0486,21.4595,1.8774,1.6184
2020-03-31,1.292,0.4985,1.1618,36.9726,13.6057,13.6057,-,12.893,10.6453,0.1851,1.2249,1.3549,66.4239,5.9141,-8.9198,1.9709,2.9658,20.7068,0.5204,0.2533
2019-12-31,1.4578,0.4961,1.0125,36.6816,13.9724,13.9724,-,11.0962,9.4685,0.2048,1.3946,1.4588,61.6962,5.5437,-9.3106,1.9392,2.7935,21.0161,2.4589,2.1306
2019-09-30,1.4167,0.4908,1.0245,36.8965,15.4882,15.4882,-,14.1305,11.2859,0.2106,1.4106,1.4382,62.5764,6.8267,-11.3009,2.3763,3.4761,20.7732,2.3874,2.0742
2019-06-30,1.3417,0.4993,1.1181,37.1454,15.2404,15.2404,-,13.7924,10.9397,0.2063,1.3401,1.405,64.0568,6.7028,-10.0568,2.2571,3.3564,20.3198,1.4178,1.0683
2019-03-31,1.2992,0.509,1.1585,36.1525,9.748,9.748,-,8.0196,6.1287,0.1992,1.3295,1.3559,66.3773,3.7253,-5.0602,1.2209,1.8293,19.5243,0.1669,-0.0846
2018-12-31,1.3701,0.5153,1.1428,35.6544,12.094,12.094,-,10.3195,7.826,0.2162,1.5545,1.4685,61.2882,5.7058,-7.7328,1.8883,2.7655,19.1052,2.3861,2.17
2018-09-30,1.3009,0.5204,1.1938,36.9989,12.5944,12.5944,-,11.0459,9.0022,0.2065,1.3693,1.3611,66.1208,5.7245,-7.2574,1.859,2.7454,18.7786,1.6663,1.4076
2018-06-30,1.3494,0.5116,1.1475,36.9967,13.1506,13.1506,-,11.759,7.7837,0.2122,1.4827,1.4034,64.1309,5.8599,-7.9137,1.9645,2.8623,19.2317,1.0362,0.6966
2018-03-31,1.4188,0.4055,0.7779,36.8101,10.2464,10.2464,-,8.1977,8.0257,0.1553,1.0637,1.1574,77.7596,2.4611,-5.9235,1.0377,1.4632,28.7411,0.0989,-0.1718
