,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.6133,0.6495,1.9531,100,49.9515,49.9515,-,52.6214,43.3252,0.1227,-,1.5571,57.801,27.5123,-793.3333,5.315,9.6429,6.5206,2.2346,2.0851
2020-09-30,1.8547,0.6823,2.1472,100,54.8606,54.8606,-,49.9088,39.4319,0.1214,-,1.6279,55.2854,25.8368,796.3158,4.7889,8.2094,5.8736,1.6556,1.4902
2020-06-30,1.9531,0.6579,1.9234,100,51.1844,51.1844,-,50.6747,42.5787,0.1038,-,1.5533,57.94,21.8529,151.5475,4.42,7.4753,6.4721,1.4501,1.2681
2020-03-31,1.866,0.6969,2.2987,100,55.1509,55.1509,-,49.5635,42.23,0.1308,-,1.6424,54.7992,31.2189,-1801.064,5.524,9.4639,5.4014,1.8406,1.6337
2019-12-31,1.4199,0.5903,1.4411,100,54.3498,54.3498,-,56.0716,47.5759,0.151,-,1.7558,51.2596,35.491,438.4134,7.1829,14.5389,5.8759,2.9008,2.7214
2019-09-30,1.3858,0.6086,1.5548,100,59.4359,59.4359,-,56.7271,47.1905,0.1719,-,1.7868,50.3694,42.3719,-3572.881,8.1136,16.5854,4.9257,2.3275,2.1107
2019-06-30,1.4915,0.6079,1.5503,100,58.2786,58.2786,-,61.2448,49.7933,0.1663,-,1.5777,57.046,40.6753,734.0502,8.2811,15.9489,4.9557,1.5072,1.3287
2019-03-31,1.405,0.5277,1.2137,100,56.9041,56.9041,-,56.647,47.8786,0.1653,-,1.5091,59.6374,35.8767,152.4979,7.9167,16.9442,5.0684,1.2713,1.1337
2018-12-31,1.3949,0.5185,1.1691,100,32.414,32.414,-,31.9149,23.6144,0.1531,-,1.6727,53.8062,16.5928,59.0282,3.6163,7.9897,5.2551,1.2542,1.1382
2018-09-30,1.5516,0.5027,1.097,100,58.6711,58.6711,-,58.0811,48.7173,0.167,-,1.7119,52.5731,32.764,104.169,8.1362,16.2948,5.6,2.2833,2.1573
