,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,5.6729,0.3406,0.5165,66.2788,34.0075,34.0075,-,33.4979,29.2772,0.1618,0.8103,1.2934,69.5852,9.5503,14.2886,4.7373,6.2978,7.1859,0.7746,0.7141
2020-09-30,5.2809,0.3676,0.5812,67.3302,32.5231,32.5231,-,31.3869,27.3694,0.1695,0.7617,1.3783,65.2997,9.9072,15.9049,4.6397,6.2658,6.401,0.6029,0.5557
2020-06-30,5.1129,0.3749,0.5997,66.4446,32.6361,32.6361,-,31.0797,38.0106,0.1503,0.7049,1.3473,66.7989,12.507,20.5866,5.7118,7.8182,6.2124,0.7769,0.7201
2020-03-31,5.9548,0.3802,0.6134,65.2121,32.6289,32.6289,-,32.3402,28.6858,0.1583,0.8858,1.4855,60.5866,9.9504,15.4537,4.5419,6.1673,6.0757,0.7812,0.7179
2019-12-31,6.6005,0.3652,0.5753,65.4225,30.6778,30.6778,-,30.6747,26.503,0.1519,0.8508,1.582,56.8907,8.4593,12.7471,4.0269,5.3699,6.4089,0.8711,0.8213
2019-09-30,7.0789,0.3579,0.5574,64.4085,29.2669,29.2669,-,29.61,26.2937,0.1448,0.804,1.4394,62.5252,7.8682,11.7123,3.8078,5.0521,6.5759,0.5148,0.4397
2019-06-30,6.8419,0.3498,0.5379,64.0363,31.1873,31.1873,-,31.9202,66.0428,0.1487,0.8119,1.5459,58.2189,19.9189,29.246,9.8173,12.952,6.7878,0.8339,0.7264
2019-03-31,6.4581,0.3737,0.5967,62.8395,28.9722,28.9722,-,29.5839,24.0813,0.1426,0.7387,1.423,63.2462,7.8553,12.213,3.4337,4.9196,6.0975,0.767,0.689
2018-12-31,6.5389,0.361,0.565,64.6636,31.583,31.583,-,31.6648,22.862,0.1483,0.7309,1.4739,61.0632,7.5134,11.4093,3.3915,4.8008,6.4207,0.8073,0.7617
2018-09-30,3.5674,0.3414,0.7798,67.3828,36.6774,36.6774,-,36.5918,30.9201,0.1404,0.7563,1.4531,61.9373,10.3237,15.1249,4.3403,6.7987,6.9021,0.7335,0.6687
2018-06-30,4.0261,0.3392,0.7719,66.1242,35.1251,35.1251,-,35.3314,30.6676,0.1422,0.7595,2.2607,39.811,10.0559,14.7051,4.3619,6.645,6.9293,0.5151,0.4727
2018-03-31,4.1555,0.3368,0.7636,65.3634,34.6652,34.6652,-,34.2745,29.8531,0.1403,0.8211,2.0234,44.4801,9.9245,14.5887,4.1882,6.582,6.9758,0.7567,0.7093
2017-12-31,4.4845,0.3328,0.7499,65.7969,32.2898,32.2898,-,31.7885,-12.048,0.1364,0.8204,2.6417,34.0689,-3.7778,-5.257,-1.6434,-2.5206,9.0998,0.8297,0.7544
2017-09-30,14.1403,0.4038,0.6772,64.9377,32.165,32.165,-,31.433,26.8437,0.1269,0.8227,2.4684,36.4604,7.0314,9.4987,3.4068,4.1923,7.8076,0.767,0.7222
2017-06-30,11.8481,0.4031,0.6754,65.3925,33.119,33.119,-,32.4881,27.1275,0.1317,0.8427,2.3474,38.34,7.4141,10.0758,3.5733,4.4253,7.7858,0.8222,0.8032
2017-03-31,9.2316,0.3147,0.4591,63.127,29.9806,29.9806,-,29.3123,24.1241,0.1447,0.8876,2.2563,39.8876,6.4904,8.9575,3.4898,4.4481,7.6459,0.7675,0.7414
2016-12-31,10.0607,0.3162,0.4623,61.7385,27.0553,27.0553,-,26.9399,23.6801,0.1396,0.8932,2.4561,36.644,6.0851,8.4958,3.3049,4.1613,7.5849,0.6693,0.6222
2016-09-30,5.3272,0.3169,0.581,61.5843,30.6509,30.6509,-,29.4272,24.5128,0.1339,0.965,2.2144,40.6427,6.4449,9.0971,3.2823,4.4024,7.5376,0.4276,0.3787
2016-06-30,4.6062,0.3196,0.5882,61.2985,21.6159,21.6159,-,20.4806,16.3107,0.1337,0.9613,2.2069,40.7821,4.3808,6.2789,2.1806,2.9807,7.4243,0.8793,0.9215
2016-03-31,7.1979,0.3186,0.4676,57.4228,32.0049,32.0049,-,30.8572,25.1796,0.1395,1.0077,1.9937,45.142,6.537,9.5786,3.5115,4.4543,7.5226,0.5824,0.5225
2015-12-31,7.3802,0.3176,0.4654,57.1949,17.5269,17.5269,-,15.649,13.2077,0.1297,0.7959,2.2097,40.7301,3.1398,4.6361,1.7135,2.1427,7.5029,0.6197,0.7454
2015-09-30,6.5877,0.321,0.4729,50.9059,-13.4691,-13.4691,-,-14.6072,-12.8252,0.1426,0.9499,1.9914,45.1946,-3.4113,-5.2979,-1.8288,-2.3161,7.4407,0.4123,0.3588
2015-06-30,6.0531,0.3013,0.4317,52.136,16.2996,16.2996,-,21.1922,16.9367,0.1382,0.9665,2.089,43.0819,4.3082,6.5048,2.3401,3.01,8.0402,0.767,0.7233
2015-03-31,6.137,0.3073,0.4437,54.6143,18.2672,18.2672,-,17.3086,13.7603,0.1385,0.8813,2.0733,43.409,3.5243,5.4457,1.9059,2.4412,7.9361,0.6096,0.5818
2014-12-31,6.2021,0.3085,0.4461,55.4114,-11.3047,-11.3047,-,-12.6454,-12.7087,0.1374,0.8244,2.1926,41.0465,-3.2133,-5.0593,-1.7465,-2.2221,7.9247,0.62,0.6383
2014-09-30,6.0507,0.2933,0.4151,58.3897,17.3983,17.3983,-,16.2821,17.2298,0.1348,0.7914,2.0582,43.7273,4.1461,6.7643,2.3223,2.9299,8.5232,0.4042,0.2955
2014-06-30,5.2346,0.2918,0.412,57.4286,18.141,18.141,-,16.749,13.198,0.1458,0.9454,2.1718,41.4411,3.4896,5.7593,1.9247,2.4714,8.5428,0.8062,0.7307
2014-03-31,5.0571,0.2942,0.418,56.1248,17.6228,17.6228,-,18.4771,20.2324,0.1391,0.9147,1.9915,45.1913,5.1047,8.6374,2.8142,3.6027,8.4913,0.7336,0.6442
2013-12-31,4.9595,0.2982,0.4261,52.9882,11.3489,11.3489,-,10.4085,7.1506,0.144,0.9811,2.1516,41.8293,1.8825,3.2745,1.0298,1.3212,8.3529,0.8143,0.6538
2013-09-30,5.313,0.1728,0.2109,59.3253,21.9754,21.9754,-,21.3837,17.6201,0.1555,0.8556,1.9646,45.8101,4.2995,5.6325,2.7396,3.5566,8.4877,0.3304,0.2157
2013-06-30,4.7912,0.1672,0.2008,61.0659,24.8424,24.8424,-,23.7192,19.5684,0.1545,0.8591,2.1307,42.2389,4.7454,6.1702,3.0238,3.9519,8.7198,0.7281,0.6129
2013-03-31,3.3042,0.1616,0.3092,62.1775,25.5054,25.5054,-,25.0641,21.7212,0.1396,0.8536,2.016,44.6435,4.9294,6.3598,2.9714,4.1328,8.9757,0.6996,0.5522
2012-12-31,2.5585,0.0015,0.1196,60.0316,19.4196,19.4196,-,18.9574,12.6584,0.1619,0.9388,2.2881,39.3339,2.9685,3.8764,2.0495,2.9639,8.8253,0.8539,0.6598
2012-09-30,2.4426,0.0022,0.1203,61.9012,26.5463,26.5463,-,25.6247,20.5253,0.1682,0.9176,1.9684,45.7223,4.9792,6.5552,3.4522,4.9684,8.8085,0.4577,0.2891
2012-06-30,2.2497,0.0022,0.1218,61.4903,22.4845,22.4845,-,22.4666,18.2879,0.1618,0.962,1.9056,47.229,4.3586,5.8036,2.9598,4.349,8.671,0.635,0.3839
2012-03-31,3.7412,0.1098,0.1233,58.7225,19.5875,19.5875,-,19.5472,9.5441,0.1556,1.071,1.9281,46.6779,0.9072,1.2223,0.6187,0.8076,8.5666,0.6507,0.4644
2011-12-31,3.8593,0.1097,0.1233,58.8407,19.3639,19.3639,-,19.7653,14.903,0.168,1.0428,2.4017,37.474,3.5189,4.8057,2.5032,3.1328,8.5836,0.8354,0.6118
2011-09-30,3.8895,0.1104,0.1241,62.1811,27.1037,27.1037,-,26.459,20.982,0.1806,0.9501,1.9181,46.9224,5.3112,7.2356,3.7894,4.7248,8.6131,0.4013,0.2374
2011-06-30,4.1701,0.1067,0.1195,62.3832,28.3998,28.3998,-,28.077,20.0471,0.1776,0.9905,2.1049,42.757,5.0021,6.1522,3.5602,4.4682,8.4888,0.8193,0.6672
2011-03-31,4.2863,0.1085,0.1217,61.4149,27.0273,27.0273,-,26.7686,22.4591,0.1758,0.9966,1.9894,45.2402,5.5283,6.8101,3.9473,4.9285,8.3457,0.8381,0.7422
2010-12-31,4.6569,0.1117,0.1258,62.0416,24.7985,24.7985,-,24.1296,17.8795,0.1821,1.0693,2.0855,43.1556,4.595,5.7475,3.2561,4.0816,8.0444,0.6567,0.5441
2010-09-30,4.0971,0.1136,0.1281,61.6818,28.6075,28.6075,-,28.0205,18.7738,0.1894,1.1749,1.6835,53.4598,5.0194,6.3484,3.5566,4.4494,7.9103,0.5254,0.3994
2010-06-30,3.2048,0.1131,0.1275,60.2422,24.928,24.928,-,25.2528,10.3284,0.1625,1.0921,1.3375,67.2875,2.4843,3.0256,1.6786,2.2034,7.8211,0.4869,0.3559
2010-03-31,3.4548,-,-,60.6632,-9.4838,-9.4838,-,-9.3572,-6.6623,0.1653,1.0503,1.626,55.3498,-1.4096,-1.4096,-1.1012,-1.4096,7.9547,0.5502,0.465
2009-12-31,5.9503,-,-,61.6217,23.0466,23.0466,-,23.8132,12.3829,0.1579,0.927,1.6818,53.5144,2.3038,2.3038,1.9555,2.3038,8.3508,0.1028,0.0121
2009-09-30,5.8689,-,-,56.011,20.0556,20.0556,-,20.4788,9.3383,0.1467,1.0278,1.9524,46.0978,1.6309,1.6309,1.3704,1.6309,8.4275,0.4437,0.36
2009-06-30,5.8969,-,-,48.3019,5.4724,5.4724,-,5.7216,2.0529,0.128,0.9361,1.7859,50.3944,0.3121,0.325,0.2628,0.3121,8.4781,0.3293,0.2346
2009-03-31,5.8141,-,-,49.3737,-4.9914,-4.9914,-,-5.0585,-7.78,0.1085,0.7168,1.476,60.9747,-1.0041,-1.0041,-0.8443,-1.0041,8.6347,0.3681,0.244
2008-12-31,5.7801,-,-,48.4775,-19.6847,-19.6847,-,-17.8864,-9.444,0.1279,0.8408,1.4336,62.7794,-1.4149,-1.4149,-1.2082,-1.4149,9.0131,0.2488,0.1522
2008-09-30,5.1499,-,-,58.1699,18.672,18.672,-,20.4879,13.4809,0.1354,0.7964,1.8662,48.2265,2.1405,2.1405,1.8258,2.1405,9.986,0.485,0.3687
2008-06-30,4.8826,-,-,60.4594,18.9278,18.9278,-,20.0913,13.176,0.1352,0.7276,1.8427,48.8415,2.0982,2.0982,1.781,2.0982,9.8199,0.3634,0.2597
2008-03-31,4.7101,-,-,59.3722,16.6304,16.6304,-,19.0134,12.5217,0.1327,0.7499,1.81,49.7246,1.9599,1.9599,1.6612,1.9599,9.7147,0.4929,0.3507
2007-12-31,4.7453,-,-,62.1647,26.0316,26.0316,-,30.0918,19.8176,0.1484,0.8007,1.8838,47.777,3.4668,3.4668,2.9412,3.4668,9.6303,0.2045,0.0112
2007-09-30,3.6018,-,-,61.1634,20.9012,20.9012,-,24.2125,15.9567,0.1401,0.7798,1.9031,47.2913,2.7725,2.7725,2.2348,2.7725,9.4096,0.5333,0.3602
2007-06-30,4.5517,-,-,62.5728,23.1358,23.1358,-,26.5261,17.3287,0.1476,0.7584,2.173,41.4182,2.9456,2.9456,2.5578,2.9456,9.7704,0.5092,0.0807
2007-03-31,4.5066,-,-,60.0706,18.1026,18.1026,-,21.2632,15.962,0.1353,0.764,1.9009,47.3465,2.4987,2.4987,2.1591,2.4987,9.4971,0.4463,0.2538
2006-12-31,4.2992,-,-,61.9522,25.4991,25.4991,-,28.4676,19.6135,0.1428,0.7667,1.7954,50.127,3.2724,3.2724,2.8009,3.2724,9.3011,0.2618,-0.0387
2006-09-30,3.7744,-,-,59.485,3.2084,3.2084,-,5.8716,4.0454,0.1445,0.91,1.6958,53.0718,0.7005,0.7005,0.5844,0.7005,9.0574,0.6517,0.3625
2006-06-30,4.151,-,-,64.5715,25.6063,25.6063,-,28.1236,18.8825,0.1549,0.8553,1.7127,52.5486,3.464,3.464,2.9253,3.464,8.6714,0.5554,0.2595
2006-03-31,6.0047,-,-,65.7417,30.7483,30.7483,-,33.0523,22.4,0.1572,0.8007,1.8397,48.9217,4.107,4.107,3.5216,4.107,8.1325,0.3796,0.2345
2005-12-31,5.9165,-,-,65.8119,29.84,29.84,-,32.4181,21.9229,0.1507,0.7702,2.0157,44.6503,3.8826,3.8826,3.303,3.8826,7.8465,0.3921,0.2973
2005-09-30,6.4751,-,-,66.5096,27.1519,27.1519,-,29.754,20.4619,0.1345,0.7751,1.9915,45.1913,3.1558,3.1558,2.6991,3.1558,8.2295,0.5012,0.4474
2005-06-30,5.6596,-,-,63.0059,16.8349,16.8349,-,19.4866,11.8826,0.1309,0.8268,2.0062,44.8611,1.7717,1.7717,1.5549,1.7717,8.2002,0.5723,0.4238
2005-03-31,6.5563,-,-,72.0391,45.0883,45.0883,-,46.9604,31.3695,0.1361,0.7017,2.0652,43.58,5.0137,5.0137,4.2704,5.0137,7.6345,1.5509,1.2254
