,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-09-30,1.2192,0.2743,0.4233,30.3576,11.0825,11.0825,-,9.4043,6.8683,0.1011,0.7298,1.3011,69.1732,1.2783,-5.8322,0.6967,0.9276,52.824,1.2066,1.0925
2020-06-30,1.1397,0.2761,0.452,28.0131,9.1746,9.1746,-,6.5788,4.996,0.0941,0.695,1.2319,73.0557,0.8684,-3.6284,0.4647,0.6286,51.9212,1.6298,1.4659
2020-03-31,1.4224,0.3221,0.4846,29.986,11.2597,11.2597,-,7.731,5.7827,0.1028,0.7567,1.1542,77.973,1.135,-4.473,0.5923,0.7694,51.4915,-0.4279,-0.5684
2019-12-31,1.2867,0.3025,0.4432,28.496,9.5465,9.5465,-,7.3805,5.7423,0.125,0.9551,1.4234,63.2288,1.3729,-5.5524,0.7242,0.9576,52.1315,2.7631,2.3102
2019-09-30,1.3787,0.3226,0.4877,29.9446,8.4478,8.4478,-,5.6602,4.5511,0.1059,0.7164,1.1963,75.2346,0.9312,-3.5105,0.4793,0.6308,50.7596,0.647,0.3839
2019-06-30,1.317,0.3153,0.4711,27.4874,8.9702,8.9702,-,6.4482,4.655,0.1181,0.8617,1.3098,68.7148,1.0442,-3.8323,0.5422,0.715,52.2638,2.0592,1.9906
2019-03-31,1.3462,0.3218,0.5074,24.4101,4.2231,4.2231,-,0.9099,-0.2824,0.0835,0.6186,0.9229,97.524,-0.0409,0.1467,-0.021,-0.0277,60.0698,0.2583,0.0198
2018-12-31,2.7023,0.5693,1.3443,26.5737,8.3552,8.3552,-,5.1479,3.079,0.1292,0.9715,0.9747,92.3314,1.2154,-5.3053,0.4032,0.5235,29.6962,2.8677,2.5884
2018-09-30,2.8449,0.5675,1.3281,28.02,11.6163,11.6163,-,9.5287,8.1369,0.126,0.8956,0.8688,103.5878,2.9584,-13.0528,1.0066,1.2796,30.1257,-0.3097,-0.561
2018-06-30,1.5231,0.3926,0.6557,29.1421,11.1114,11.1114,-,8.4353,7.5936,0.1665,0.9119,0.9163,98.2217,2.8968,-11.4326,1.247,1.7596,29.8241,0.452,0.2322
2018-03-31,1.4962,0.3851,0.6427,29.4346,12.4296,12.4296,-,10.754,8.3666,0.1536,0.8987,0.8325,108.1095,2.9267,-11.324,1.272,1.7998,31.054,0.2511,0.1518
2017-12-31,1.4397,0.392,0.6613,24.9588,8.5139,8.5138,-,6.9477,4.5549,0.1634,1.0867,0.9217,97.6407,1.757,-5.9446,0.7553,1.0683,29.4534,1.6893,1.3862
2017-09-30,1.5539,0.4,0.6848,26.4323,10.6131,10.6131,-,8.475,7.0359,0.1485,0.9215,0.8371,107.5135,2.5011,-8.6766,1.0611,1.5007,28.5038,0.4176,0.1971
2017-06-30,1.5821,0.4281,0.7682,29.3872,12.1595,12.1595,-,10.3758,7.7259,0.1448,0.8821,0.8257,108.9931,2.7922,-8.1206,1.1207,1.5968,26.925,0.1296,-0.0663
2017-03-31,1.4722,0.4294,0.7894,29.4429,12.5008,12.5008,-,10.8582,8.0662,0.1519,0.9182,0.8711,103.3136,3.0397,-7.9226,1.1939,1.7345,24.7014,-0.2719,-0.4702
2016-12-31,1.9823,0.372,0.6358,28.8413,8.0325,8.0325,-,4.3501,4.9752,0.1155,0.8212,0.8063,111.6154,1.5563,-29.7355,0.704,0.9774,31.1954,2.2088,2.0111
2016-09-30,2.7125,0.3214,0.4738,31.4519,17.7769,17.7769,-,17.0562,12.2012,0.1971,0.9337,1.0823,83.1594,4.7633,20.806,2.4044,3.2321,19.4295,0.3716,0.2314
2016-06-30,2.5587,0.3013,0.4312,32.8066,18.4195,18.4195,-,17.563,12.5048,0.2141,0.9853,1.2341,72.9291,5.243,20.7782,2.6777,3.6634,19.1507,1.5428,1.425
2016-03-31,2.5645,0.3233,0.4778,33.0531,18.4165,18.4165,-,17.8055,12.1968,0.2284,1.0796,1.2456,72.252,5.6103,25.2033,2.7852,3.7965,18.6272,0.82,0.7287
2015-12-31,2.3166,0.2891,0.4069,32.134,18.1557,18.1557,-,17.9382,12.2206,0.2579,1.1811,1.3909,64.7068,5.9823,25.301,3.1515,4.2529,18.5258,2.0255,1.8704
2015-09-30,2.5206,0.185,0.2272,31.7555,18.786,18.786,-,17.8858,12.2517,0.2434,1.0676,1.2945,69.5233,4.9954,14.2613,2.9819,4.0714,20.5792,1.4836,1.3598
2015-06-30,2.2586,0.1699,0.2049,31.6122,18.4008,18.4008,-,17.701,11.9836,0.2568,1.0827,1.2451,72.2812,5.1885,15.9378,3.0776,4.3071,20.2381,0.6902,0.5633
2015-03-31,2.1615,0.1879,0.2316,31.1943,18.1311,18.1311,-,17.255,11.7475,0.2584,1.0917,1.2297,73.1867,5.2914,17.7479,3.036,4.2973,18.8112,0.4483,0.3629
2014-12-31,2.2169,0.2235,0.2882,30.9791,16.6852,16.6852,-,15.9839,11.4266,0.2485,1.1089,1.3004,69.2078,5.1256,17.7169,2.8054,3.9802,18.7828,2.503,2.3312
2014-09-30,2.2732,0.2255,0.2917,31.0381,17.0553,17.0553,-,16.4598,11.2631,0.247,1.1242,1.1149,80.725,5.0377,18.9554,2.7926,3.9016,18.5924,0.9544,0.8255
2014-06-30,2.2843,0.2208,0.2837,30.7301,18.1,18.1,-,17.5142,12.0853,0.2311,1.0517,1.0196,88.2743,5.0238,17.4379,2.8037,3.9148,18.3336,1.1475,1.0115
2014-03-31,2.4689,0.2113,0.2682,30.143,17.5255,17.5255,-,16.883,11.4684,0.2384,1.1562,1.092,82.4149,4.7688,15.6439,2.7476,3.761,17.4227,0.2708,0.2199
2013-12-31,2.3007,0.221,0.284,29.3661,16.32,16.32,-,15.7806,10.9598,0.2415,1.1938,1.229,73.2305,4.665,17.8388,2.6237,3.634,16.5485,1.5589,1.3744
2013-09-30,2.4816,0.2624,0.3558,29.7963,17.4012,17.4012,-,16.5322,11.711,0.2241,1.1073,1.1072,81.2876,4.8741,21.1172,2.6249,3.5953,15.7526,0.4103,0.3213
2013-06-30,2.2698,0.2202,0.2824,30.232,17.6416,17.6416,-,17.1926,11.6517,0.2535,1.0965,1.3062,68.9032,5.3096,20.6801,2.9661,4.1405,14.6016,0.1326,0.1016
