,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.3551,0.3011,0.5329,61.0558,37.6681,37.6681,-,34.9246,28.0791,0.1702,1.0252,1.1727,76.7454,10.1843,-35.3132,4.7791,7.1173,33.3258,4.3079,4.1657
2020-09-30,1.3463,0.3159,0.5765,54.7128,25.7261,25.7261,-,24.248,18.3293,0.1404,0.8973,1.2082,74.4918,5.4689,-15.8925,2.5742,3.741,28.8858,1.8762,1.6809
2020-06-30,1.3165,0.3538,0.6676,55.1108,21.6379,21.6379,-,20.3059,16.8977,0.1223,0.7628,1.1452,78.5888,4.6239,-10.3294,2.0675,2.9878,26.6138,1.2378,1.105
2020-03-31,1.8378,0.4215,0.7361,47.2141,6.8489,6.8489,-,5.3172,5.1602,0.1022,0.8759,1.0419,86.3793,1.2217,-2.2594,0.5281,0.7068,24.7942,0.5379,0.3549
2019-12-31,1.8017,0.4231,0.7371,49.433,17.1631,17.1631,-,8.1063,8.0076,0.1232,1.1411,1.1107,81.0266,2.294,-4.0836,0.9872,1.3233,25.3178,1.9308,1.727
2019-09-30,1.3033,0.3928,0.834,48.4176,11.1271,11.1271,-,8.9478,8.2835,0.1089,0.9307,1.0938,82.2802,2.1653,-3.9596,0.9032,1.3148,24.3651,0.9565,0.8026
2019-06-30,1.8927,0.4374,0.7805,48.1363,12.6966,12.6966,-,9.9412,9.562,0.1129,0.9044,1.104,81.5218,2.5543,-4.2742,1.0805,1.437,24.3706,0.4203,0.2719
2019-03-31,1.6809,0.412,0.7058,47.447,8.2206,8.2206,-,5.6672,5.4586,0.1066,0.9055,1.0398,86.5581,1.3437,-2.4147,0.5825,0.7901,23.7934,-0.0478,-0.2214
2018-12-31,1.6,0.4206,0.7317,49.7456,15.2949,15.2949,-,10.5016,9.4258,0.1266,1.1234,1.1955,75.283,2.7591,-4.5506,1.1936,1.5986,23.3727,1.4319,1.1374
2018-09-30,1.6971,0.4226,0.7396,49.2838,11.8939,11.8939,-,11.5734,11.352,0.115,0.9654,1.2229,73.5929,2.9328,-4.7993,1.2869,1.6935,23.1573,0.8326,0.9873
2018-06-30,1.6871,0.4408,0.795,48.3592,12.5204,12.5204,-,10.195,9.1081,0.1181,0.9898,1.247,72.1729,2.5693,-3.8166,1.0855,1.4368,22.7354,0.655,0.5031
2018-03-31,1.3326,0.4212,0.813,45.3781,6.2014,6.2014,-,4.4264,4.0412,0.1051,0.9385,1.1185,80.4641,1.0189,-1.465,0.425,0.5897,23.0994,-0.1308,-0.3342
2017-12-31,1.2619,0.4168,0.8014,47.9137,14.5852,14.5852,-,12.6068,-6.4082,0.1053,0.9503,1.1617,77.4705,-1.5358,2.0826,-0.6311,-0.8957,22.6818,1.1573,1.016
2017-09-30,2.5868,0.3043,0.4379,48.5259,14.0793,14.0793,-,18.9534,16.4319,0.117,0.9666,1.2579,71.5501,3.807,-34.6783,2.0373,2.6485,23.0115,0.5251,0.4273
2017-06-30,2.4327,0.3088,0.4476,47.0969,13.5627,13.5627,-,12.9428,37.3095,0.1188,1.0519,1.2419,72.4677,2.5722,-16.9021,1.3621,1.7779,22.13,0.432,0.3827
2017-03-31,1.8591,0.3227,0.4775,46.6347,9.6887,9.6887,-,7.7771,7.5086,0.1184,1.0368,1.2506,71.9636,1.6325,-6.2318,0.8308,1.1056,20.1075,0.4876,0.4333
2016-12-31,1.9722,0.3268,0.4859,48.9036,16.2249,16.2249,-,12.2071,11.4419,0.1325,1.1732,1.3317,67.5811,2.8924,-12.1039,1.4565,1.9472,19.6463,1.3443,1.4691
2016-09-30,2.1051,0.3464,0.5306,48.3101,14.7294,14.7294,-,12.5402,11.298,0.1195,0.869,1.1607,77.5425,2.5249,-8.5456,1.2526,1.6502,19.4996,0.6663,0.3978
2016-06-30,1.9226,0.3361,0.5067,47.2835,12.3575,12.3575,-,11.3518,11.9082,0.1279,0.9415,1.2304,73.146,2.7658,-9.0469,1.3771,1.8364,19.0888,0.8797,0.9862
2016-03-31,1.8931,0.3533,0.547,47.2045,12.1637,12.1637,-,9.9376,9.531,0.1183,0.8372,1.1403,78.9291,2.0368,-5.732,0.9914,1.3171,18.8,0.2881,0.2283
2015-12-31,1.8401,0.3241,0.4799,49.2126,10.9894,10.9894,-,8.7898,15.148,0.1081,0.8819,1.0856,82.9059,2.1124,-7.2838,1.07,1.4279,18.8375,1.1065,1.0146
2015-09-30,1.9374,0.3334,0.5006,45.1876,13.4706,13.4706,-,11.3507,9.7372,0.1398,0.9865,1.3603,66.1608,2.6723,-8.7996,1.3616,1.7814,18.3578,0.5387,0.4703
2015-06-30,1.8636,0.3175,0.466,44.7791,12.082,12.082,-,10.1591,8.6848,0.1381,1.0218,1.3247,67.9419,2.3101,-8.0421,1.2001,1.5768,18.7103,0.5564,0.5072
2015-03-31,1.8572,0.33,0.4931,44.6714,10.8903,10.8903,-,9.1023,7.6549,0.1308,1.0014,1.2685,70.9508,1.957,-6.077,1.0007,1.3111,18.1985,0.332,0.2925
2014-12-31,1.7889,0.3386,0.5124,47.0676,-3.4391,-3.4391,-,-5.6882,6.9804,0.1069,0.8178,0.9373,96.0222,0.0141,-0.0392,0.007,0.0093,18.1551,0.8493,0.828
2014-09-30,1.8933,0.2939,0.4168,44.8869,10.8433,10.8433,-,8.8202,7.7995,0.1395,1.0608,1.2694,70.899,2.0796,-9.388,1.1038,1.4684,18.2606,0.5551,0.4867
2014-06-30,1.8677,0.3031,0.4355,44.5878,12.5208,12.5208,-,10.9091,9.0782,0.1413,1.1086,1.2534,71.8035,2.5293,-10.3358,1.321,1.7627,18.2148,0.4763,0.4024
2014-03-31,1.8128,0.3135,0.458,44.423,9.7552,9.7552,-,7.6276,6.4499,0.1336,1.0569,1.1978,75.1359,1.7222,-6.3441,0.8801,1.1822,17.9431,0.5951,0.5422
2013-12-31,1.7333,0.3185,0.4687,46.88,15.9005,15.9005,-,11.3427,11.3453,0.1493,1.2003,1.2629,71.2673,3.7073,-12.1401,1.8735,2.5265,17.7089,0.6291,0.563
2013-09-30,1.6092,0.3271,0.4876,44.6788,11.1002,11.1002,-,8.7366,7.6993,0.1356,1.0377,1.2183,73.8705,2.1235,-5.883,1.0584,1.4288,17.0808,0.4239,0.8093
2013-06-30,1.6093,0.3501,0.5399,44.6965,7.4381,7.4381,-,5.0587,5.1649,0.1419,1.1524,1.2435,72.3761,1.4665,-3.6633,0.7156,0.9531,16.606,0.2489,0.1492
2013-03-31,1.5639,0.3572,0.5597,44.4984,7.1038,7.1038,-,4.7214,6.3746,0.1327,1.0798,1.2303,73.1539,1.7602,-4.1199,0.8479,1.1315,16.3985,0.0953,-0.0078
2012-12-31,1.6723,0.3261,0.4849,46.1857,-4.6663,-4.6663,-,-6.7797,-2.8168,0.1443,1.223,1.2317,73.0693,-0.6879,1.8719,-0.342,-0.4636,16.8627,0.3453,0.1879
2012-09-30,1.6161,0.324,0.48,45.2783,8.4807,8.4807,-,6.1511,5.8073,0.131,1.0668,1.2903,69.7489,1.4924,-3.8345,0.7452,1.0089,16.9505,0.1772,0.0654
2012-06-30,1.5277,0.3258,0.4832,45.7644,9.5416,9.5416,-,7.3648,6.4457,0.1373,1.1578,1.3398,67.1763,1.7805,-4.1559,0.8832,1.2004,16.5293,0.6661,0.612
2012-03-31,1.5064,0.3316,0.4961,45.4137,7.1213,7.1213,-,4.61,4.4176,0.1322,1.1073,1.2526,71.8511,1.1726,-2.5693,0.5713,0.7838,16.5384,0.1362,0.0904
2011-12-31,1.475,0.339,0.5129,44.303,-4.7943,-4.7943,-,-7.1733,-15.5083,0.1399,1.2477,1.3158,68.3995,-4.5176,9.1092,-2.1585,-2.986,16.2802,0.7199,0.6715
2011-09-30,1.0615,0.0716,0.2612,44.0143,7.978,7.978,-,7.1134,8.0855,0.1331,1.1095,1.2593,71.4683,1.4397,-8.6023,0.8232,1.3366,17.2007,0.4229,0.3472
2011-06-30,1.924,0.2554,0.343,43.6671,8.2283,8.2283,-,7.3368,6.2123,0.1332,1.2143,1.2517,71.8995,1.4874,-8.0919,0.8093,1.1076,17.302,0.4617,0.3879
2011-03-31,2.1277,0.2122,0.2706,44.7945,9.265,9.265,-,7.9778,5.5712,0.1353,1.098,1.2943,69.5345,1.4304,-24.8338,0.8255,1.1268,16.9284,0.3704,0.3037
