,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-09-30,0.8292,0.1975,0.3665,44.0554,14.1357,14.1357,-,14.1794,10.2115,0.0786,2.2129,1.6997,52.9497,1.5027,13.0148,0.8371,1.2059,92.5566,3.5369,2.0608
2020-06-30,0.7998,0.1878,0.3647,43.2492,9.2677,9.2677,-,9.6911,7.1821,0.0743,2.1102,1.5966,56.3682,1.0078,8.2705,0.5626,0.8186,91.2213,3.3623,1.8656
2020-03-31,0.7433,0.1753,0.3579,42.9737,10.877,10.877,-,11.1886,8.5027,0.0799,2.2753,1.6501,54.5422,1.2852,10.5593,0.7183,1.06,89.7827,2.518,1.0169
2019-12-31,0.8513,0.1719,0.2709,40.8616,9.2514,9.2514,-,9.4915,7.2175,0.0817,2.4673,1.6381,54.9407,1.0365,6.383,0.6165,0.8583,96.4145,3.967,2.1193
2019-09-30,0.9016,0.1708,0.2574,41.9857,14.2857,14.2857,-,14.3,10.5,0.0829,2.4567,1.6517,54.4886,1.4251,7.9482,0.8662,1.1817,95.3674,3.4637,1.683
2019-06-30,1.0152,0.1882,0.2639,40.5886,9.2865,9.2865,-,9.4808,7.246,0.0826,2.5059,1.607,56.0064,1.025,5.3515,0.6216,0.8321,97.6792,1.8485,0.2582
2019-03-31,1.3544,0.1771,0.2498,40.7258,8.7702,8.7702,-,8.2229,7.4453,0.0758,2.4691,1.5818,56.898,0.8211,3.353,0.5074,0.6757,104.1631,1.9448,0.4097
2018-12-31,1.3331,0.1771,0.268,31.8221,55.7835,55.7835,-,54.7837,51.336,0.0621,2.3955,1.35,66.6661,4.9702,20.2889,3.0379,4.0898,104.3049,2.878,0.8649
2018-09-30,0.8562,0.4955,1.2342,43.5505,22.2407,22.2407,-,20.7114,15.3258,0.1506,2.7299,1.6242,55.4122,7.1269,15.8888,2.4025,3.5955,23.3971,2.9774,1.6786
2018-06-30,0.9649,0.5255,1.2957,43.9553,22.6347,22.6347,-,21.1235,15.7687,0.1535,2.8152,1.6217,55.4961,7.644,17.8024,2.5156,3.6272,22.7001,2.7148,1.5087
2018-03-31,0.942,0.5159,1.2844,44.3178,21.8907,21.8907,-,20.2816,15.4878,0.1449,2.6834,1.57,57.3248,6.8565,15.4097,2.2922,3.3193,23.9553,2.3658,1.2482
2017-12-31,0.9933,0.5445,1.3823,44.9548,22.2338,22.2338,-,20.7029,1.1482,0.1406,2.5765,1.6807,53.5491,0.7526,1.9655,0.2398,0.3428,22.7041,2.8942,1.7206
2017-09-30,1.1099,0.5505,1.3723,43.4634,21.629,21.629,-,20.0205,14.3395,0.1434,2.8143,1.6153,55.7187,6.4626,14.8262,2.135,2.905,23.5099,2.7339,1.6327
2017-06-30,1.025,0.5664,1.4963,43.578,21.3832,21.3832,-,19.9718,14.326,0.1419,2.8151,1.5824,56.8772,6.7093,16.7331,2.1037,2.9092,21.8863,2.4196,1.2978
2017-03-31,1.3402,0.6,1.5705,43.2185,20.7845,20.7845,-,19.8314,14.2595,0.1387,2.7611,1.5769,57.0748,6.7728,17.9556,2.0544,2.7092,20.9039,2.4706,1.3327
2016-12-31,1.1622,0.621,1.7488,44.289,22.9955,22.9955,-,21.2179,15.3555,0.1368,2.6782,1.6112,55.8586,7.7008,24.0666,2.1674,2.9182,19.0979,2.5894,1.1625
2016-09-30,1.3402,0.6207,1.7457,43.5567,18.299,18.299,-,16.7158,12.4816,0.1366,2.8494,1.5986,56.2997,6.1015,18.2979,1.7299,2.3145,19.7555,2.7271,1.4263
2016-06-30,1.3275,0.6236,1.7948,44.9156,22.0638,22.0638,-,20.4128,14.9719,0.1345,2.6261,1.5307,58.7955,7.3734,22.9003,2.0645,2.7753,19.4473,2.4466,1.21
2016-03-31,1.5953,0.6348,1.7727,44.9582,22.0805,22.0805,-,19.4898,14.1889,0.1319,2.4973,1.489,60.4424,6.8992,22.0748,1.9238,2.5194,18.5967,1.9291,0.8023
2015-12-31,1.3872,0.6519,1.9259,45.0482,24.0462,24.0462,-,22.4278,16.262,0.1417,2.6855,1.6209,55.526,8.9923,34.7861,2.3527,3.1304,16.8247,2.6965,1.3819
2015-09-30,1.2846,0.661,2.0493,44.6016,22.1147,22.1147,-,20.8116,14.9293,0.1455,2.8289,1.5893,56.627,8.8932,38.2407,2.2378,3.0144,16.3036,2.394,0.9593
2015-06-30,1.2556,0.6225,1.7491,44.6311,17.531,17.531,-,16.0701,11.2491,0.1436,2.7664,1.5557,57.8525,5.9693,18.7979,1.673,2.2533,18.6545,2.4912,1.2705
2015-03-31,1.1675,0.6192,1.7423,44.5049,22.597,22.597,-,21.0011,15.0889,0.1442,2.8598,1.5745,57.16,7.9362,23.844,2.2381,3.0217,18.7056,1.7418,0.3806
