,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.6186,0.3573,0.5632,19.6638,5.6801,5.6801,-,15.1809,9.1187,0.2449,2.4526,1.345,66.9154,5.7258,12.8291,2.4019,3.68,28.142,1.635,0.8315
2020-09-30,2.3488,0.3617,0.5767,20.4025,11.2076,11.2076,-,10.734,4.3804,0.2326,2.4748,1.2817,70.2171,2.623,4.792,1.1844,1.6742,20.113,2.3103,1.7897
2020-06-30,2.3558,0.367,0.6422,12.202,-5.4698,-5.4698,-,-6.3114,-6.8724,0.138,1.4976,0.929,96.8794,-1.7636,-3.2838,-0.8126,-1.1163,22.9814,0.3119,0.0589
2020-03-31,1.7613,0.2549,0.4009,19.6139,8.2931,8.2931,-,8.1615,5.6604,0.2398,2.1629,1.3135,68.5169,2.8166,5.1446,1.4418,2.0987,23.4625,1.2755,0.6984
2019-12-31,1.6471,0.2568,0.4046,21.2974,18.6792,18.6792,-,18.5619,8.5971,0.2638,2.4957,1.3321,67.5616,4.8927,9.1154,2.4428,3.6361,23.4681,0.8801,0.212
2019-09-30,1.579,0.2656,0.4533,21.0273,11.0754,11.0754,-,10.9551,7.7849,0.2443,2.4296,1.2567,71.6172,4.5216,8.7861,2.0296,3.3205,22.1702,1.736,1.2581
2019-06-30,1.6641,0.3,0.4665,20.1098,11.1721,11.1721,-,9.9961,6.7425,0.2493,2.4945,1.2365,72.7832,4.0426,8.1395,1.7789,2.83,21.8,2.0651,1.4453
2019-03-31,1.6177,0.3049,0.4759,20.226,10.2884,10.2884,-,10.2104,6.2354,0.254,2.5366,1.2426,72.4279,3.8997,8.1274,1.6924,2.7108,21.1564,0.1931,-0.367
2018-12-31,1.5861,0.3088,0.4865,21.1344,10.3341,10.3341,-,10.373,8.9355,0.255,2.5992,1.2948,69.5105,5.7077,12.0799,2.4567,3.9453,20.8679,2.7106,1.9683
2018-09-30,1.6625,0.3334,0.5123,20.7829,11.2187,11.2187,-,11.4205,8.2324,0.255,2.4226,1.2023,74.8584,5.1796,11.5905,2.223,3.4528,20.0229,1.211,0.6287
2018-06-30,1.5846,0.3415,0.536,21.5293,11.6184,11.6184,-,11.6555,10.0965,0.2755,2.6418,1.2642,71.1915,7.0054,16.3783,2.9047,4.613,19.4095,1.2871,0.7645
2018-03-31,1.5176,0.3467,0.5791,21.2285,11.9612,11.9612,-,11.9253,8.0819,0.2774,2.7399,1.2389,72.6433,5.9017,14.4512,2.3618,3.8554,19.1137,0.166,-0.593
2017-12-31,1.461,0.3548,0.572,21.8166,8.0353,8.0353,-,7.9579,-5.6494,0.2642,2.6385,1.2809,70.2606,-3.458,-9.1153,-1.3517,-2.2312,18.1483,2.6225,1.8139
2017-09-30,1.4283,0.3482,0.6116,21.5876,11.365,11.365,-,11.3401,7.6525,0.2461,2.4497,1.1809,76.2143,4.969,12.7623,1.9824,3.2389,18.5748,1.069,0.4271
2017-06-30,1.5162,0.3601,0.6012,21.463,12.4744,12.4744,-,12.4409,8.8714,0.2573,2.6758,1.2322,73.0372,5.9888,14.7067,2.3804,3.832,17.492,1.6036,1.0245
2017-03-31,1.4445,0.3696,0.6597,21.4499,12.1105,12.1105,-,11.8779,7.8604,0.265,2.8782,1.2444,72.3253,5.7361,15.1683,2.1973,3.6159,16.3967,0.2841,-0.3341
2016-12-31,1.3919,0.3823,0.6722,21.9832,12.8065,12.8066,-,12.7313,8.1098,0.2557,2.7486,1.3372,67.3028,5.9057,17.1625,2.2072,3.6479,15.5557,2.0354,1.3375
2016-09-30,1.3452,0.3554,0.6899,21.2763,6.788,6.788,-,6.4086,3.7621,0.2458,2.5365,1.2552,71.7008,2.456,5.9458,1.0336,1.5832,17.7979,1.1028,0.5323
2016-06-30,1.3363,0.3607,0.7015,21.3249,11.5662,11.5662,-,11.1455,7.0582,0.2591,2.4611,1.2891,69.8184,4.6697,11.9825,1.9514,2.9852,17.5302,1.514,0.9306
2016-03-31,1.3774,0.3618,0.6909,20.4664,11.646,11.646,-,11.1787,7.2335,0.2537,2.3857,1.2189,73.8376,4.605,11.9622,1.9372,2.9391,17.283,0.1577,-0.3154
2015-12-31,1.3301,0.3674,0.7023,21.0494,7.0228,7.0228,-,6.8391,4.371,0.2406,2.3165,1.2751,70.5807,2.8335,7.7368,1.1659,1.7926,16.5576,1.7657,1.0604
2015-09-30,2.1438,0.3141,0.4776,21.1359,12.5849,12.5849,-,12.3567,8.3546,0.2451,2.8404,1.2143,74.1162,4.3797,6.3705,2.1582,3.0041,16.8993,0.6716,0.076
2015-06-30,2.0796,0.3158,0.4808,21.1132,11.9346,11.9346,-,11.6935,7.2887,0.2616,3.0491,1.2917,69.6737,4.1957,6.1326,2.0267,2.8706,16.5765,1.265,0.6239
2015-03-31,2.0764,0.327,0.516,21.6208,13.0834,13.0834,-,13.0934,9.0162,0.2638,3.0717,1.2681,70.9722,5.2688,7.8408,2.4951,3.5461,15.7448,0.144,-0.4725
2014-12-31,1.3702,0.1625,0.3631,20.749,10.6531,10.6531,-,10.7787,7.0234,0.2756,3.1216,1.3799,65.2217,3.9936,6.3151,2.0393,3.3445,16.3004,1.1139,0.3946
2014-09-30,1.3905,0.1566,0.3451,20.8897,11.6973,11.6973,-,12.0516,8.1984,0.279,3.0229,1.3861,64.9323,4.5524,6.6811,2.3756,3.8393,16.7134,0.9683,0.3485
2014-06-30,1.3992,0.1532,0.3198,21.5203,12.772,12.772,-,12.9813,8.6573,0.2946,3.2655,1.3979,64.3846,5.1339,7.544,2.6807,4.3476,17.0468,1.218,0.648
2014-03-31,1.5811,0.2157,0.3655,21.3905,11.1895,11.1895,-,11.2903,7.634,0.2833,3.1695,1.348,66.7669,4.4738,6.7081,2.2724,3.509,16.3471,0.2023,-0.348
2013-12-31,1.7233,0.2194,0.3366,21.5657,9.9555,9.9554,-,10.2843,7.4997,0.2726,3.2281,1.5101,59.5974,4.113,6.1345,2.1599,3.2106,15.9363,0.8736,0.36
2013-09-30,1.7354,0.2287,0.3704,21.0165,12.4903,12.4903,-,12.6896,9.2349,0.2594,3.1375,1.3404,67.1437,5.0339,7.7036,2.4827,3.8825,15.0939,0.9416,0.488
2013-06-30,1.5944,0.2191,0.3778,20.9409,12.8518,12.8518,-,13.026,9.1927,0.2824,3.4092,1.4137,63.6639,5.5313,8.6429,2.6859,4.3197,14.2212,1.2221,0.7581
2013-03-31,1.6432,0.235,0.3798,20.242,10.7234,10.7234,-,10.7774,7.6711,0.2835,3.2845,1.4041,64.1003,4.7002,7.4613,2.276,3.5955,13.6797,0.0699,-0.305
2012-12-31,1.5425,0.2075,0.3392,20.0221,9.9296,9.9296,-,10.1798,7.0502,0.2686,3.0717,1.4984,60.0646,4.024,6.4437,1.9779,3.189,13.6109,1.3302,0.8461
2012-09-30,1.5899,0.2181,0.3551,20.2749,9.6154,9.6154,-,10.0342,5.9639,0.2671,2.8435,1.3439,66.9691,3.4101,5.478,1.6686,2.6663,13.2672,1.0131,0.5945
2012-06-30,1.5995,0.2458,0.393,20.6421,10.4234,10.4234,-,10.488,6.4964,0.2984,3.1166,1.3982,64.3681,4.3006,7.1191,2.0287,3.2436,12.821,1.1558,0.7522
2012-03-31,1.2811,0.2378,0.5182,20.6954,11.8013,11.8013,-,11.566,8.2614,0.3045,3.1545,1.3966,64.4424,6.0166,10.7676,2.6061,4.5861,11.8694,0.1206,-0.2513
2011-12-31,1.122,0.2345,0.5418,20.2797,10.7741,10.7741,-,10.4527,6.8783,0.2977,3.1125,1.4993,60.0271,5.1855,10.0411,2.1347,3.9697,11.3027,0.9074,0.4463
2011-09-30,1.1786,0.2602,0.5647,19.5781,11.095,11.095,-,10.7769,7.9027,0.294,2.9871,1.4475,62.1783,5.9496,11.6226,2.4072,4.4016,11.2363,0.875,0.4277
2011-06-30,1.1906,0.269,0.5799,19.6338,12.5522,12.5522,-,11.9364,8.907,0.2921,2.95,1.4322,62.8387,6.696,13.301,2.6871,4.8947,11.3972,1.1329,0.7785
2011-03-31,1.4054,0.3486,0.6099,19.8105,10.3618,10.3618,-,9.8417,7.1949,0.2881,2.8278,1.3536,66.491,5.4975,11.532,2.1542,3.5812,10.7475,-0.159,-0.4285
