,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,0.803,0.9007,9.6249,34.4086,15.488,15.488,-,13.9371,11.1456,0.276,1.6668,2.1638,41.5943,62.8308,-29.3864,3.1159,6.2421,2.5657,2.5849,1.7193
2020-09-30,0.9956,0.9315,14.5026,33.9526,14.2217,14.2217,-,12.0863,10.079,0.2833,1.7308,2.2038,40.8392,83.7088,-57.4316,2.9218,5.7309,1.6951,1.6253,0.8883
2020-06-30,0.9091,0.9359,16.3091,38.5299,20.0564,20.0564,-,18.5603,14.7658,0.2852,1.5534,2.2787,39.497,139.798,-76.3797,4.2787,8.9661,1.4516,4.6315,3.7942
2020-03-31,0.8709,0.9937,183.6522,35.7556,18.0475,18.0475,-,16.65,13.1763,0.3195,2.091,1.9885,45.2605,1467.391,-51.3308,4.3057,9.3026,0.135,2.0459,1.023
2019-12-31,0.7309,0.9697,39.933,34.1698,16.3867,16.3867,-,13.8119,11.9354,0.2999,1.6855,2.0252,44.4403,286.5979,-42.7035,3.638,8.678,0.5681,2.6782,1.791
2019-09-30,0.7467,0.986,88.1023,33.5129,19.7198,19.7198,-,18.125,14.4612,0.3087,1.7341,2.0121,44.7285,772.7272,-50.3704,4.5234,10.8177,0.2565,2.5622,2.2958
2019-06-30,0.808,0.9926,159.84,32.3465,14.5842,14.5842,-,12.9299,10.5573,0.2993,1.6746,1.9166,46.9591,989.9999,-34.6639,3.2254,7.3322,0.1453,1.7601,1.0289
2019-03-31,0.7302,1.0139,-96.2195,30.8224,14.1377,14.1377,-,12.5621,9.7993,0.3047,1.7259,1.9491,46.1753,-,-29.9101,3.065,7.8876,-0.2385,0.9162,0.0029
2018-12-31,0.7713,1.0074,-162.0652,30.6851,13.9856,13.9856,-,10.7026,8.9954,0.3147,1.7468,2.1114,42.6264,-915.2174,-27.6974,2.8998,6.7892,-0.1333,2.7012,1.9154
2018-09-30,0.7506,0.9809,67.1875,30.9035,14.6006,14.6006,-,12.5928,9.8429,0.3142,1.7887,1.9853,45.3339,-,-33.7719,3.1681,7.8961,0.3234,2.0003,1.414
2018-06-30,0.7555,0.97,42.0618,31.603,14.6394,14.6394,-,12.4457,9.8827,0.3161,1.7994,2.014,44.6872,-,-35.0679,3.1928,7.8494,0.512,2.2567,1.8022
2018-03-31,0.8049,0.9164,13.8378,27.9856,5.2209,5.2209,-,3.6779,1.9658,0.3092,1.9162,1.9154,46.988,-,-9.5005,0.6339,1.4617,1.5875,1.5372,1.0011
2017-12-31,0.8896,0.8801,8.4184,34.9337,17.9883,17.9883,-,16.1417,13.4043,0.3038,1.6732,1.9883,45.264,70.8617,-90.0576,4.1251,8.4988,2.5121,2.4068,1.8866
2017-09-30,0.9656,0.9341,15.3534,35.7342,18.6067,18.6067,-,16.6988,12.1543,0.31,1.7151,1.9767,45.5305,-,-53.4626,3.8474,7.6638,1.4158,2.2878,1.693
2017-06-30,0.9153,0.9534,24.2387,36.1014,17.7885,17.7885,-,15.6469,11.604,0.3036,1.6824,2.0603,43.6823,-,-45.1505,3.5833,7.5971,0.9369,2.3194,1.8367
2017-03-31,0.8718,0.9467,21.4171,36.8561,18.8277,18.8277,-,16.7185,12.5,0.3052,1.6458,2.0252,44.4405,-,-49.3139,3.8962,8.4721,1.0199,1.2158,0.6163
2016-12-31,0.875,0.9822,64.718,37.1139,19.5507,19.5507,-,16.4182,10.9095,0.317,1.7338,2.1273,42.3072,442.735,-38.0044,3.5475,7.9012,0.3281,2.4045,1.9464
2016-09-30,0.9196,0.9212,13.8802,36.3518,18.1977,18.1977,-,16.478,11.9721,0.3083,1.6843,2.0675,43.5307,-,-58.2213,3.7788,8.0498,1.5384,2.6321,2.1177
2016-06-30,0.9782,0.9421,18.1061,36.2685,18.265,18.265,-,16.565,12.3365,0.3106,1.6182,2.04,44.1173,-,-53.3703,3.9133,7.8865,1.179,2.3773,1.8872
2016-03-31,0.9555,0.9545,24.0213,36.6175,17.9625,17.9625,-,16.3539,12.1761,0.302,1.4916,1.9849,45.3418,-,-47.9042,3.7787,7.7423,0.9136,1.5217,0.9163
2015-12-31,0.8546,0.9935,194.375,35.8229,13.8797,13.8797,-,12.3155,7.3364,0.3058,1.5259,1.9899,45.228,860.0001,-24.4666,2.3177,5.5971,0.1108,1.8142,1.1105
2015-09-30,0.8776,0.9569,27.4819,35.6507,16.5112,16.5112,-,15.0276,10.958,0.3161,1.6123,2.0657,43.5693,-,-45.6428,3.5437,8.2643,0.7603,2.3214,1.5793
2015-06-30,0.8157,0.8817,10.2137,35.6881,-11.7166,-11.7166,-,-13.2027,-6.569,0.3026,1.5329,2.0311,44.3119,-,36.2176,-1.9093,-4.6597,2.0423,2.1054,1.4403
2015-03-31,0.8702,0.9369,18.7646,35.3656,15.9454,15.9454,-,14.4958,9.9766,0.3116,1.6017,2.0905,43.0527,-,-43.1616,3.2286,7.4414,1.1316,0.0544,-0.7176
2014-12-31,0.8929,0.8493,6.963,32.1665,3.2726,3.2726,-,1.947,-1.7191,0.311,1.731,2.1718,41.4395,-4.8048,7.6312,-0.3092,-0.7241,2.7347,1.5395,0.7285
2014-09-30,1.1056,0.5533,1.4085,34.909,17.3457,17.3457,-,16.0206,11.1155,0.2679,1.4428,1.989,45.2492,-,48.2558,3.078,5.7067,12.2109,2.6189,1.837
2014-06-30,1.1689,0.5492,1.3388,34.3226,15.6471,15.6471,-,14.2944,10.2766,0.2556,1.3796,1.9087,47.1532,-,36.4017,2.6939,4.8066,13.0909,2.2363,1.7514
2014-03-31,1.0622,0.5223,1.2816,34.07,14.5488,14.5488,-,13.1574,11.0088,0.2572,1.4101,1.8667,48.2136,-,33.0411,2.5787,4.7527,13.0709,1.1437,0.4685
2013-12-31,1.12,0.5117,1.1208,31.8255,13.9203,13.9203,-,12.1163,14.5127,0.1963,1.1339,1.4593,61.6721,6.9066,20.6876,1.8764,3.3726,13.4979,2.4189,1.8052
2013-09-30,1.1927,0.5199,1.3012,34.3026,15.3364,15.3364,-,14.0631,10.3763,0.2717,1.5399,2.1031,42.7936,-,37.7674,2.9178,5.4516,13.0385,2.3798,1.918
2013-06-30,1.0909,0.5362,1.4354,34.1751,15.113,15.113,-,13.8599,9.9867,0.2699,1.4899,2.1153,42.5479,-,44.2557,2.8031,5.4444,12.1658,1.4961,0.9562
2013-03-31,0.98,0.4783,1.2997,34.261,14.7236,14.7236,-,13.5577,9.985,0.2693,1.4788,1.9573,45.9816,-,38.721,2.7904,5.766,12.9614,1.5544,1.0423
2012-12-31,1.0818,0.4895,1.1699,24.36,3.7726,3.7726,-,1.9402,7.1948,0.1867,1.1955,1.4046,64.0744,1.6077,4.9883,0.4277,0.8207,13.5808,2.8333,2.0049
2012-09-30,1.1495,0.4677,1.0968,33.6637,14.9257,14.9257,-,13.6676,9.8551,0.2618,1.4665,1.9188,46.9043,-,23.7506,2.68,4.8956,14.884,2.1259,1.4283
2012-06-30,1.2842,0.4987,1.0949,33.308,14.3101,14.3101,-,13.0575,9.4515,0.2689,1.484,1.9653,45.7943,-,23.9704,2.6434,4.5363,14.5058,1.8685,1.3076
2012-03-31,1.2035,0.503,1.1348,32.5129,13.3562,13.3562,-,12.0779,8.9296,0.268,1.5025,1.9615,45.8844,-,24.2893,2.4902,4.2926,14.4047,1.4732,0.8235
2011-12-31,1.1642,0.4953,1.1091,29.83,11.8045,11.8045,-,10.5101,7.7473,0.2672,1.5416,1.9892,45.2434,7.6325,21.9335,2.1783,3.8521,13.9727,1.2588,0.5599
2011-09-30,1.1243,0.4981,1.1312,29.5058,12.3003,12.3003,-,11.0925,8.0268,0.2742,1.5671,2.2112,40.7023,-,21.3819,2.3332,4.2076,13.8902,1.903,1.3998
2011-06-30,1.0863,0.4808,1.0982,29.6064,11.8844,11.8844,-,10.6104,7.7581,0.2568,1.4685,2.0729,43.417,-,18.2202,2.1094,3.8294,14.9337,1.9624,1.4404
2011-03-31,1.0877,0.4858,1.0706,29.0913,10.8173,10.8173,-,9.6242,6.9596,0.2516,1.4858,1.8654,48.2482,-,16.2092,1.8607,3.3432,14.4762,0.6159,0.0394
2010-12-31,1.1855,0.4522,0.881,32.4138,13.7734,13.7734,-,12.6108,9.6946,0.2555,1.4454,2.053,43.8384,8.3844,20.7006,2.6178,4.5928,15.2421,2.2687,1.4354
2010-09-30,1.1808,0.4425,0.9169,32.4162,14.0189,14.0189,-,12.9343,9.4196,0.2555,1.4009,2.0634,43.6172,-,18.9095,2.5095,4.5941,14.5441,1.824,1.219
2010-06-30,1.0302,0.4566,1.059,33.8481,14.6387,14.6387,-,13.5269,10.2532,0.2596,1.4389,2.0322,44.2866,-,25.2048,2.7948,5.3757,12.9046,1.4223,0.9949
2010-03-31,1.0881,0.4359,0.9489,34.0641,13.7539,13.7539,-,12.5957,7.9421,0.2545,1.5152,1.8909,47.5967,-,17.1179,2.1635,4.0835,13.6852,1.1066,0.6678
2009-12-31,1.1911,0.4572,0.9494,33.4404,14.3918,14.3918,-,13.2076,9.8756,0.2594,1.6311,1.9415,46.3549,9.174,24.7981,2.7175,4.98,13.6451,2.4016,1.7563
2009-09-30,1.0889,0.4468,1.0278,35.1516,17.7285,17.7285,-,16.5072,11.8461,0.2643,1.5819,2.0061,44.8626,-,25.1855,3.2871,6.1463,13.2602,1.889,1.5072
2009-06-30,1.2689,0.5347,1.2273,33.2769,12.8834,12.8834,-,11.5084,8.5255,0.2605,1.5326,2.0279,44.3812,-,23.9421,2.3697,4.1882,11.5303,2.3972,1.95
2009-03-31,1.1517,0.5611,1.6231,32.3615,13.9773,13.9773,-,12.5306,9.0585,0.2557,1.3896,1.8839,47.7743,-,39.1462,2.4526,4.9609,9.2124,1.6639,1.1637
2008-12-31,1.2233,0.534,1.3999,31.6442,13.5494,13.5494,-,12.1357,9.1127,0.2542,1.2607,1.8451,48.7777,10.6548,29.9078,2.5098,4.9655,10.3022,1.6001,1.0623
2008-09-30,1.0685,0.4666,1.2493,29.2717,12.2049,12.2049,-,10.9844,8.2633,0.2673,1.3756,2.0169,44.6237,-,21.456,2.3956,4.784,12.0449,1.5529,1.0267
2008-06-30,1.2103,0.4713,1.1322,29.6444,12.9844,12.9844,-,11.666,8.33,0.2551,1.3393,1.9261,46.7259,-,18.3139,2.3388,4.3306,13.4632,1.795,1.2883
