,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,2.8033,0.2779,0.3921,47.0177,19.5218,19.5218,-,19.07,14.3496,0.1612,0.5883,1.483,60.6871,3.995,26.9317,2.3134,2.8846,14.3601,0.866,0.717
2020-09-30,2.5217,0.2834,0.4384,49.0796,18.5623,18.5623,-,17.1352,13.0063,0.1452,0.5002,1.4998,60.0089,3.3536,24.5586,1.8881,2.4034,13.793,0.6241,0.5489
2020-06-30,2.0342,0.2687,0.4837,52.322,20.7068,20.7068,-,16.9899,12.7085,0.1527,0.5296,1.5805,56.9449,3.499,32.6549,1.9402,2.5588,13.3533,0.4888,0.3762
2020-03-31,1.9183,0.2718,0.4923,48.6487,6.3193,6.3193,-,5.1446,3.4205,0.1444,0.5825,1.4931,60.276,0.9049,10.7261,0.494,0.6589,13.0748,0.377,0.2827
2019-12-31,2.6842,0.2573,0.3617,47.5151,11.0528,11.0528,-,8.5698,0.3443,0.1559,0.6602,1.5347,58.6423,0.09,0.6494,0.0537,0.0668,13.925,0.6759,0.5833
2019-09-30,2.375,0.2565,0.3982,48.7529,15.7853,15.7853,-,14.2443,13.1665,0.1474,0.6075,1.43,62.9386,3.3186,24.5478,1.9403,2.4675,13.9372,1.1352,1.0547
2019-06-30,2.469,0.2551,0.4014,48.4251,13.2235,13.2235,-,12.0588,9.5681,0.1486,0.6298,1.3502,66.6584,2.4122,16.0988,1.4213,1.7967,14.0998,0.4948,0.4317
2019-03-31,2.4528,0.2566,0.4043,52.5842,18.2315,18.2315,-,16.8093,13.8842,0.1387,0.5473,1.2468,72.183,3.2453,7.191,1.9258,2.4124,14.0545,0.4047,0.3597
2018-12-31,4.0905,0.1836,0.2248,50.9928,19.1534,19.1534,-,18.7567,21.9675,0.1612,0.6242,1.3852,64.9711,5.2492,11.936,3.5422,4.2857,13.8492,0.7029,0.6521
2018-09-30,4.208,0.1784,0.2172,51.0635,20.3616,20.3616,-,19.6409,16.8203,0.1522,0.5652,1.494,60.2405,3.7683,8.3298,2.5605,3.0959,14.0331,0.8715,0.8202
2018-06-30,4.0679,0.1901,0.2347,51.369,19.5857,19.5857,-,18.3238,15.8078,0.1674,0.573,1.4879,60.4891,3.9864,9.7185,2.6455,3.2287,13.0069,0.788,0.7424
