,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.9353,0.0577,0.0647,36.3767,11.1138,11.1138,-,11.1616,7.5526,0.2472,-,1.3554,66.403,2.9162,6.6401,1.8673,2.7481,20.4453,1.6763,1.5096
2020-09-30,2.615,0.178,0.2199,37.6149,14.2116,14.2116,-,14.7066,8.2017,0.2258,-,1.3608,66.1372,3.1239,6.7942,1.8523,2.5679,20.6679,1.6934,1.5033
2020-06-30,2.656,0.1808,0.2241,34.625,11.675,11.675,-,12.375,9.025,0.2196,-,1.2469,72.18,3.2902,6.4987,1.9818,2.6954,20.2435,1.818,1.6443
2020-03-31,2.8987,0.1863,0.2325,34.9823,13.7041,13.7041,-,12.071,8.6864,0.2424,-,1.3121,68.5917,3.458,6.5606,2.1057,2.8138,19.6174,0.9103,0.7051
2019-12-31,2.5515,0.0597,0.067,35.831,14.6125,14.6125,-,14.6125,9.2204,0.2644,-,1.3157,68.4034,3.5837,6.5811,2.4377,3.3697,20.1131,1.6295,1.4721
2019-09-30,2.532,0.0621,0.0698,36.888,15.7486,15.7486,-,15.4896,11.6996,0.2681,-,1.2356,72.839,4.644,8.5454,3.1368,4.3554,19.4582,1.3365,1.1521
2019-06-30,2.5517,0.0637,0.0707,36.5129,14.9481,14.9481,-,16.3246,12.2917,0.2669,-,1.223,73.5909,4.8214,8.8599,3.2803,4.5144,19.125,1.0287,0.8548
2019-03-31,2.8982,0.0613,0.067,37.3479,13.1144,13.1144,-,14.1849,10.7299,0.2553,-,1.2171,73.9489,3.9601,6.9856,2.7398,3.7174,19.5712,0.4678,0.2835
2018-12-31,3.1771,0.0605,0.0652,38.4839,16.7837,16.7837,-,19.7384,15.6939,0.2606,-,1.2944,69.5326,5.6723,9.5392,4.0894,5.3289,19.799,1.1798,1.0187
2018-09-30,3.2406,0.0538,0.066,39.1859,18.2688,18.2688,-,16.2335,11.6969,0.267,-,1.2796,70.336,4.3451,6.8931,3.123,4.1114,18.9276,1.5043,1.3389
2018-06-30,3.2728,0.0574,0.0703,39.6655,16.7249,16.7249,-,15.5517,11.3829,0.2706,-,1.2503,71.982,4.2825,6.9597,3.0798,4.0365,18.3586,1.0956,0.9394
2018-03-31,3.6412,0.0577,0.0703,38.6247,17.7147,17.7147,-,17.817,13.2924,0.26,-,1.2439,72.3543,4.7324,7.1038,3.4563,4.4593,18.7509,0.6587,0.4958
2017-12-31,3.2092,0.0614,0.0818,38.349,17.163,17.163,-,18.6259,-0.4702,0.2515,-,1.1881,75.7524,-0.1687,-0.2577,-0.1183,-0.1584,18.1446,1.3917,1.259
2017-09-30,3.2912,0.0618,0.075,37.9448,17.2066,17.2066,-,17.4721,13.1439,0.2583,-,1.144,78.6723,4.5086,6.6766,3.3951,4.23,18.6085,1.3034,1.172
2017-06-30,3.3536,0.0665,0.0945,38.3924,16.5123,16.5123,-,17.3025,12.8065,0.2633,-,1.1881,75.752,4.4834,6.7018,3.3721,4.1852,17.7678,0.894,0.7895
2017-03-31,3.0337,0.0718,0.1211,38.1275,16.0745,16.0745,-,18.3023,15.7078,0.2602,-,1.1668,77.132,5.5795,8.5732,4.0869,5.179,16.9491,0.4563,0.3476
2016-12-31,3.5567,0.0692,0.0818,39.9769,16.2045,16.2045,-,16.1756,12.0162,0.2427,-,1.1917,75.5199,3.8777,5.7594,2.9168,3.6095,17.6447,0.9873,0.8453
2016-09-30,3.564,0.0739,0.0871,39.8494,16.8839,16.8839,-,17.7527,12.8584,0.2517,-,1.1843,75.9957,4.3139,6.4597,3.2369,3.995,16.9672,0.9902,0.8686
2016-06-30,3.6599,0.0785,0.0921,39.5252,17.5371,17.5371,-,17.6558,7.4777,0.2565,-,1.1707,76.8739,2.555,3.9109,1.9178,2.3545,16.2406,0.6016,0.4779
2016-03-31,3.6924,0.082,0.1062,40.1936,17.3017,17.3017,-,18.3948,13.7726,0.2514,-,1.1638,77.332,4.5879,7.0131,3.4627,4.2118,15.8567,0.1176,0.0131
