,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.0822,0.5179,1.1402,23.5254,12.3491,12.3491,-,11.2453,8.5719,0.2849,2.0274,1.8649,48.2597,10.6392,2636.842,2.4619,5.129,74.746,17.267,16.951
2020-09-30,1.0222,0.5372,1.6358,21.8295,10.773,10.773,-,10.2249,7.5033,0.2599,1.8664,1.9481,46.1992,9.3034,-106.1333,1.9549,4.306,69,18.3117,16.8144
2020-06-30,0.9811,0.5545,1.7569,15.6111,1.905,1.905,-,1.0638,0.8659,0.2164,1.6022,2.023,44.4879,0.6369,-3.6443,0.1339,0.2837,63.3065,0.9774,-0.1793
2020-03-31,0.9517,0.5395,1.7724,16.185,6.0116,6.0116,-,5.0636,3.5145,0.223,1.4255,2.2398,40.1827,3.6935,-23.3704,0.7579,1.701,64.1936,-12.8594,-13.7441
2019-12-31,0.884,0.5013,1.2125,19.4723,7.8781,7.8781,-,6.1501,5.3512,0.285,1.7777,2.4486,36.7559,6.9937,-52.6508,1.5253,3.4875,65.3651,27.9751,26.6355
2019-09-30,0.8676,0.5097,1.4161,14.5551,13.6123,13.6123,-,13.298,7.032,0.2766,1.5088,1.9672,45.7513,9.2175,-52.907,1.9776,4.5195,62.6825,3.9521,18.2777
2019-06-30,0.8424,0.5312,1.8776,17.9715,3.683,3.683,-,3.8951,1.2919,0.2612,1.4142,2.1726,41.425,1.9635,-6.9032,0.3626,0.9205,58.2064,1.1077,-0.5915
2019-03-31,0.8338,0.5266,1.808,17.0588,5.5252,5.5252,-,7.1849,9.895,0.2418,1.3338,2.1422,42.0126,12.7454,-46.6535,2.4078,6.0336,59.0318,-13.876,-15.1628
2018-12-31,0.8161,0.558,1.8805,16.7845,5.4594,5.4594,-,4.523,3.0035,0.3085,1.8595,2.5611,35.1413,5.3042,-11.0246,0.9266,2.3445,50.0781,27.7068,25.9481
2018-09-30,0.8746,0.5904,2.1708,16.8044,5.614,5.614,-,4.187,3.9429,0.279,1.5423,1.8487,48.6838,6.5296,-14.4482,1.1313,2.6746,51.6875,-0.9666,-3.1899
2018-06-30,0.9167,0.5884,2.0452,17.1206,-9.1829,-9.1829,-,-11.8483,-12.7821,0.2695,1.405,2.086,43.144,-19.1089,42.3459,-3.3508,-7.8646,51.4462,1.4375,-0.1471
2018-03-31,0.9047,0.4453,1.1268,16.5343,2.9118,2.9118,-,2.2195,1.9141,0.2415,1.225,1.8483,48.6927,1.8008,-17.3752,0.4622,0.9989,73.5211,-9.889,-10.7212
2017-12-31,0.9324,0.4613,1.0176,17.2746,4.6826,4.6826,-,3.6654,-4.7001,0.2846,1.5786,2.1396,42.0642,-5.3042,46.8158,-1.3574,-2.8571,72.2254,17.4352,14.0075
2017-09-30,0.8976,0.3922,1.0167,16.8882,6.1093,6.1093,-,4.9465,5.0941,0.26,1.3462,1.7466,51.5282,4.7828,-2720,1.3053,2.9072,78.9861,2.0974,-0.1056
2017-06-30,0.9087,0.39,0.9509,16.383,5.1244,5.1244,-,3.9648,3.5347,0.2646,1.3842,1.7979,50.058,3.1514,716,0.8859,1.9225,77.8082,3.1804,1.5558
2017-03-31,0.9664,0.4025,0.8715,17.2587,5.5161,5.5161,-,4.1371,3.1968,0.2457,1.2874,1.7499,51.4313,2.7359,61.4786,0.8111,1.6348,78.0405,-5.7237,-6.8421
2016-12-31,0.9578,0.4036,0.7804,16.9731,6.029,6.029,-,5.4455,3.1825,0.2953,1.7903,2.0863,43.1383,3.2472,84.5455,0.9711,1.9367,77.4054,17.8586,14.0916
2016-09-30,0.9869,0.3839,0.9031,17.9116,7.1265,7.1265,-,5.8117,4.5351,0.2599,1.3429,1.7599,51.1395,4.0892,76.7296,1.2085,2.5194,79.56,2.9439,0.9803
2016-06-30,0.9821,0.3889,0.8947,18.6418,7.0796,7.0796,-,5.5021,6.1562,0.2603,1.3199,1.8584,48.4282,5.8632,190,1.7127,3.583,77.7733,3.2223,2.2542
2016-03-31,0.9087,0.3634,0.8794,17.8293,6.1742,6.1742,-,4.6577,3.2496,0.2346,1.2251,1.7128,52.5455,2.7388,-283.6364,0.793,1.7436,74.9474,-8.4419,-9.4764
2015-12-31,0.8877,0.3795,0.7046,17.482,6.0612,6.0612,-,5.0719,3.2374,0.2925,1.7518,2.1976,40.9532,3.331,-1890,0.9942,2.0669,73.6883,17.34,13.6261
2015-09-30,0.9596,0.3769,0.8312,17.6237,6.2346,6.2346,-,5.0597,4.4533,0.2689,1.4771,1.8109,49.6987,4.3185,555.5555,1.274,2.6908,74.218,2.9926,1.4509
2015-06-30,1.0099,0.3907,0.8134,17.3771,5.2419,5.2419,-,5.2803,3.3986,0.2669,1.3944,1.9275,46.6936,3.1635,53.0086,0.9481,1.9275,74.9744,2.15,0.3875
2015-03-31,1.0438,0.4091,0.8062,17.6022,6.2526,6.2526,-,4.2716,3.9414,0.2523,1.3301,1.9245,46.7643,3.4471,63.871,1.0308,2.0368,73.641,-7.1125,-8.275
2014-12-31,0.9637,0.3794,0.75,17.0915,4.681,4.681,-,2.8486,1.3493,0.3001,1.8164,2.1687,41.4993,1.8634,58.0645,0.5399,1.1563,74.3077,20.1884,16.4824
2014-09-30,1.087,0.3157,0.5929,17.1435,6.9444,6.9444,-,5.4104,4.7678,0.3071,1.4695,2.1798,41.2873,4.4248,12.3166,1.4961,3.028,68.0897,3.0151,1.1307
2014-06-30,1.1515,0.315,0.5188,16.8091,6.2153,6.2153,-,5.0192,3.8232,0.3,1.3851,2.1071,42.7125,3.4573,9.5558,1.1853,2.3682,68.6026,-0.3536,-2.071
2014-03-31,1.1749,0.338,0.628,17.3046,6.4405,6.4405,-,4.9049,3.6672,0.272,1.3533,2.0976,42.9063,3.146,9.1416,1.0224,2.0825,67.7013,-4.2695,-5.7431
2013-12-31,1.0336,0.2683,0.4893,17.8586,6.9548,6.9548,-,4.4794,3.556,0.3275,1.7363,2.5387,35.4519,3.7147,11.6294,1.203,2.718,65.3766,12.6311,9.4285
2013-09-30,1.0485,0.277,0.5109,18.0653,6.6838,6.6838,-,5.4239,4.1854,0.299,1.4387,2.1038,42.7803,4.158,14.6864,1.2708,3.006,60.5823,5.4045,3.7104
2013-06-30,1.0605,0.2936,0.5262,17.2072,6.9082,6.9082,-,5.1601,4.1702,0.3109,1.5693,2.1426,42.0051,4.4225,16.8026,1.3487,3.1241,58.962,1.3626,0.0599
2013-03-31,1.1576,0.3474,0.5347,17.0904,5.9793,5.9793,-,4.4727,5.9322,0.2771,1.371,2.0423,44.0678,5.604,22.4063,1.6763,3.6573,58.0506,-3.7794,-4.6592
2012-12-31,1.0487,0.308,0.5635,16.9484,5.3851,5.3851,-,3.6318,2.5464,0.3112,1.6903,2.3508,38.2843,2.9311,13.9434,0.8314,2.0282,55.2785,10.8071,8.3859
2012-09-30,1.0384,0.3018,0.5517,15.6431,4.7397,4.7397,-,2.826,1.6466,0.3002,1.4592,1.9832,45.3805,1.8014,8.1549,0.5343,1.2577,56.9359,2.4748,1.3673
2012-06-30,1.0358,0.308,0.5639,16.1419,4.3016,4.3016,-,2.7494,2.5055,0.3088,1.4642,2.1224,42.4058,2.7791,14.068,0.8215,1.9231,56.0779,0.8834,-0.2923
2012-03-31,0.9644,0.2675,0.5583,14.9494,4.6918,4.6918,-,3.0589,2.1159,0.2896,1.4179,2.0289,44.3583,2.1759,9.9081,0.646,1.5938,57.8961,-5.3885,-6.5605
2011-12-31,1.0199,0.3322,0.582,14.501,4.1752,4.1752,-,2.6477,4.1752,0.3234,1.7833,2.3325,38.5845,4.9766,26.7588,1.4031,3.3235,56.3158,11.1652,8.758
2011-09-30,1.0348,0.3297,0.579,12.3892,2.9405,2.9405,-,1.2541,3.827,0.3083,1.4148,2.0456,43.9978,4.1734,21.3948,1.2064,2.7975,57.0658,-1.3321,-3.3033
2011-06-30,1.0504,0.3226,0.5603,14.1438,4.7146,4.7146,-,-7.8224,-3.4038,0.2972,1.3224,1.9267,46.7125,-3.6453,-16.5657,-1.0305,-2.4691,59.1974,-0.1714,-1.8457
2011-03-31,1.2129,0.3242,0.5486,14.1559,5.1806,5.1806,-,3.4992,3.84,0.282,1.2859,1.8752,47.9959,3.8933,16.8881,1.1404,2.6312,60.1579,-2.8755,-4.3132
2010-12-31,1.1896,0.3369,0.5808,13.2117,4.0071,4.0071,-,2.6185,3.3922,0.3235,1.567,2.2129,40.6705,4.1204,22.25,1.1422,2.7322,56.8421,9.0398,6.482
2010-09-30,1.1799,0.3473,0.6108,14.3395,5.1781,5.1781,-,1.6818,1.7482,0.2897,1.2552,1.7708,50.8254,2.0102,13.9262,0.5321,1.312,54.329,2.6641,1.1197
2010-06-30,1.1619,0.3667,0.6666,16.7843,7.3004,7.3004,-,4.5655,4.5214,0.3078,1.4099,1.9034,47.2828,5.6713,75.4386,1.4594,3.5917,49.8816,1.2634,-0.1691
2010-03-31,1.1961,0.3972,0.7515,14.9579,5.6414,5.6414,-,4.0028,3.839,0.2833,1.4908,1.7508,51.4045,4.5898,63.5037,1.154,2.7667,50.5467,0.9245,-0.9635
2009-12-31,1.1825,0.3996,0.7721,14.1447,4.0913,4.0913,-,1.8914,1.9531,0.3222,1.9008,1.9456,46.2582,2.7128,43.4043,0.6758,1.6289,50.1333,11.8898,9.4378
2009-09-30,1.2024,0.404,0.7906,13.787,4.2028,4.2028,-,1.779,1.9346,0.3027,1.6034,1.64,54.8766,2.519,57.4074,0.626,1.5012,49.8919,8.6662,7.554
2009-06-30,1.2001,0.4178,0.8514,13.2886,3.2142,3.2142,-,1.5351,1.871,0.3034,1.4624,1.7923,50.2135,2.482,-119.4444,0.626,1.4449,46.8243,3.5879,2.3398
2009-03-31,1.0776,0.3899,0.9909,14.682,4.6512,4.6512,-,1.5971,1.9053,0.2703,1.1834,1.8435,48.8204,2.3848,-15.3684,0.5529,1.4551,41.3649,-3.6412,-4.9665
2008-12-31,1.0865,0.3945,0.8451,10.9618,0.2317,0.2317,-,-2.5261,1.0197,0.3189,1.4828,2.0518,43.8633,1.6596,-10.7143,0.3769,1.0049,42.0959,4.3821,3.2936
2008-09-30,1.1197,0.3309,0.7603,13.9739,3.6108,3.6108,-,2.4888,3.3252,0.3388,1.3813,1.8832,47.7907,4.2296,42.9668,1.161,2.8302,54.411,-0.5382,-2.2372
2008-06-30,1.1856,0.3183,0.6485,14.8148,3.9992,3.9992,-,2.5611,2.305,0.3421,1.4433,1.9315,46.5958,3.0382,20.813,0.8626,2.0712,56.9324,4.8313,3.3586
2008-03-31,1.2261,0.3473,0.6898,13.3073,3.446,3.446,-,2.2323,2.0373,0.3181,1.3736,1.7995,50.013,2.4564,21.3675,0.6895,1.6033,54.28,-4.3726,-5.7439
2007-12-31,1.1123,0.299,0.5352,15.7371,6.2347,6.2347,-,4.4507,3.5117,0.3801,1.6837,2.0449,44.0113,5.3439,70.3704,1.4919,3.7462,51.4605,9.998,7.5608
2007-09-30,1.1045,0.3067,0.6841,14.2975,5.3306,5.3306,-,4.0496,3.6157,0.3343,1.4138,1.7568,51.2293,4.6419,129.6296,1.2087,3.2181,48.961,1.6785,1.2953
2007-06-30,1.1035,0.3198,0.7295,15.101,5.0886,5.0886,-,4.1203,3.3169,0.3397,1.4665,1.8092,49.7466,4.5136,-335.4167,1.1267,3.0702,45.7308,1.9155,0.7935
2007-03-31,1.0943,0.327,0.7193,14.3085,5.1492,5.1492,-,3.8961,2.6658,0.3164,1.416,1.7382,51.7772,3.5994,-70.4545,0.894,2.4223,43.6076,-1.99,-3.1289
2006-12-31,1.0784,0.3539,0.7115,14.0729,3.8655,3.8655,-,2.7179,2.1542,0.361,1.8177,1.8561,48.488,4.0816,-53.3865,0.9739,2.6373,42.0897,7.7847,5.5879
