,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,"$5,248","$6,546",$-157,"$6,389",$672,-,-,"$-1,282","$-2,538","$10,229","$-5,002",-,"$-40,478",-,$-130,$-130,$127,"$-45,483",$-623,"$7,066","$6,443",$-418,$-418,"$-3,074","$-3,169",$-218,"$-35,472",-,"$-3,074"
2018-03-31,"$4,759","$5,994",$730,"$6,724",$-439,-,-,$153,"$-2,248","$8,947","$-5,957",-,$-178,-,"$-1,123","$-1,123",$106,"$-7,152","$-2,346",-,"$-2,346",$-134,$-134,"$-3,070","$2,048","$-3,502","$-1,707",-,"$-3,070"
2017-12-31,"$19,136","$6,071","$-16,922","$-10,851",$-334,-,-,"$-2,262",$-343,"$9,537","$-4,891",-,$-28,-,$214,$214,$126,"$-4,579",$2,-,$2,$4,$4,"$-3,008",$230,"$-2,772","$2,186",-,"$-3,008"
2017-09-30,"$3,123","$6,042","$2,589","$8,631",$-771,-,-,"$-1,096",$-543,"$10,803","$-5,006",-,$-65,-,$66,$66,$38,"$-4,967","$18,455",-,"$18,455",-,-,"$-3,009","$1,639","$17,085","$22,921",-,"$-3,009"
2017-06-30,"$4,014","$6,147",$563,"$6,710",$-326,-,-,$-128,"$-1,633","$8,705","$-4,966",-,"$1,431",-,$152,$152,$-45,"$-3,428","$8,610",$-2,"$8,608",$-278,$-278,"$-3,012",$250,"$5,568","$10,845",-,"$-3,012"
2017-03-31,"$3,574","$6,127","$1,116","$7,243",$445,-,-,$47,"$-1,090","$8,965","$-5,784",-,$-156,-,$17,$17,$-46,"$-5,969","$9,387",-,"$9,387",$-156,$-156,"$-3,009",$-173,"$6,049","$9,045",-,"$-3,009"
2016-12-31,"$2,515","$6,129","$1,663","$7,792",$105,-,-,"$-2,226",$-830,"$9,240","$-6,233",-,$425,-,$172,$172,$507,"$-5,129",$-135,-,$-135,$-59,$-59,"$-2,947","$-1,082","$-4,223",$-112,-,"$-2,947"
2016-09-30,"$3,418","$6,579","$1,572","$8,151",$-744,-,-,"$-1,864",$-749,"$10,995","$-5,581",-,"$-2,360",-,$1,$1,$-232,"$-8,172","$-1,559",-,"$-1,559",$-229,$-229,"$-2,951",$603,"$-4,136","$-1,313",-,"$-2,951"
2016-06-30,"$3,515","$6,576",$702,"$7,278",$-407,-,-,$132,$683,"$10,307","$-5,251",-,$-294,-,$55,$55,$-219,"$-5,709","$-2,671",-,"$-2,671",$-167,$-167,"$-2,952","$-1,608","$-7,398","$-2,800",-,"$-2,952"
2016-03-31,"$3,885","$6,563","$1,663","$8,226",$43,-,-,"$1,091","$-2,856","$7,900","$-4,451",-,$-84,-,$445,$445,$-218,"$-4,308","$3,682",-,"$3,682",$89,$89,"$-2,947",$471,"$1,295","$4,887",-,"$-2,947"
2015-12-31,"$4,086","$6,477","$1,106","$7,583",$-707,-,-,"$-3,762","$-4,447","$9,185","$-5,862",-,$-61,-,$55,$55,$-229,"$-6,097",$-78,$1,$-77,$-259,$-259,"$-2,889",$-944,"$-4,169","$-1,081",-,"$-2,889"
2015-09-30,"$3,078","$6,265",$646,"$6,911",$303,-,-,"$-2,892",$-132,"$10,797","$-5,028",-,"$-9,733",-,$-400,$-400,$-226,"$-15,387","$-7,034",$-1,"$-7,035",$113,$113,"$-2,438",$-804,"$-10,164","$-14,754",-,"$-2,438"
2015-06-30,"$3,184","$4,696","$1,202","$5,898",$-305,-,-,$9,$396,"$9,160","$-4,480",-,"$-1,376",-,-,-,$-217,"$-6,073","$15,063",-,"$15,063",$12,$12,"$-2,439",$789,"$13,425","$16,512",-,"$-2,439"
2015-03-31,"$3,339","$4,578",$504,"$5,082",$739,-,-,$268,$-810,"$6,738","$-3,848",-,"$-19,506",-,"$1,890","$1,890",$-123,"$-21,587","$15,976",-,"$15,976",$8,$8,"$-2,434","$-2,860","$10,690","$-4,159",-,"$-2,434"
2014-12-31,"$-3,918","$4,567","$10,758","$15,325",$576,-,-,"$-5,708","$-7,612","$5,745","$-4,370",-,$961,-,$103,$103,$-51,"$-3,357","$7,445",-,"$7,445",$5,$5,"$-2,382","$-1,311","$3,757","$6,145",-,"$-2,382"
2014-09-30,"$3,299","$4,539","$1,156","$5,695",$-703,-,-,$-209,$984,"$8,724","$-5,180",-,$-43,-,"$-1,995","$-1,995",$-61,"$-7,279","$-6,868",$-150,"$-7,018",$-214,$-214,"$-2,386",$-674,"$-10,292","$-8,847",-,"$-2,386"
2014-06-30,"$3,621","$4,550","$-1,147","$3,403",$-68,-,-,$-571,"$1,230","$8,070","$-5,933",-,"$4,375",-,$2,$2,$-63,"$-1,619","$3,936",$151,"$4,087",$-145,$-145,"$-2,386",$-313,"$1,243","$7,694",-,"$-2,386"
2014-03-31,"$3,734","$4,617",$714,"$5,331",$-498,-,-,$-480,$47,"$8,799","$-5,716",-,$-311,-,-,-,$-55,"$-6,082","$1,120",$-17,"$1,103","$-1,224","$-1,224","$-2,398",$74,"$-2,445",$272,-,"$-2,398"
2013-12-31,"$7,164","$4,680","$-3,755",$925,$-889,-,-,$-109,$-730,"$7,917","$-5,379",-,$989,-,-,-,$-74,"$-4,464","$4,853","$-1,831","$3,022","$-1,888","$-1,888","$-2,371",$-248,"$-1,485","$1,968",-,"$-2,371"
2013-09-30,"$3,905","$4,615","$1,592","$6,207",$-150,-,-,$-439,$-669,"$9,168","$-5,900",-,"$-2,822",-,-,-,$-73,"$-8,795",$-308,$608,$300,"$-1,913","$-1,913","$-2,395",$458,"$-3,550","$-3,177",-,"$-2,395"
2013-06-30,"$3,880","$4,571",$563,"$5,134",$-585,-,-,$-80,$670,"$9,512","$-5,413",-,$683,-,$301,$301,$-79,"$-4,508","$1,509",$-505,"$1,004","$-3,258","$-3,258","$-2,428",$351,"$-4,331",$673,-,"$-2,428"
2013-03-31,"$3,773","$4,529",$499,"$5,028",$295,-,-,$864,$-516,"$8,199","$-4,252",-,"$-1,040",-,-,-,$-65,"$-5,357","$3,084","$1,748","$4,832","$-5,855","$-5,855","$-2,502",$-310,"$-3,835",$-993,-,"$-2,502"
2012-12-31,"$-3,779","$4,572","$8,458","$13,030",$-794,-,-,$-564,$596,"$10,520","$-5,846",-,$-272,-,$-246,$-246,$-65,"$-6,429","$5,860",$1,"$5,861","$-4,361","$-4,361","$-2,503",$-9,"$-1,012","$3,079",-,"$-2,503"
2012-09-30,"$3,701","$4,512","$4,186","$8,698",$-111,-,-,$113,$-746,"$11,331","$-4,877",-,$-67,-,$187,$187,$-69,"$-4,826","$-1,007",-,"$-1,007","$-3,667","$-3,667","$-2,551",$632,"$-6,593",$-88,-,"$-2,551"
2012-06-30,"$3,965","$4,499",$-853,"$3,646",$-533,-,-,$348,"$2,062","$9,480","$-4,481",-,$740,-,$119,$119,$-66,"$-3,688",$-882,-,$-882,"$-2,399","$-2,399","$-2,581",$-404,"$-6,266",$-474,-,"$-2,581"
2012-03-31,"$3,652","$4,560",$433,"$4,993",$73,-,-,"$1,120",$-462,"$7,845","$-4,261",-,$-417,-,$5,$5,$-64,"$-4,737",$782,-,$782,"$-1,848","$-1,848","$-2,606",$-130,"$-3,802",$-694,-,"$-2,606"
2011-12-31,"$-6,628","$7,483","$4,482","$11,965",$-591,-,-,"$-2,739","$-1,138","$7,593","$-5,485",-,$-713,-,$17,$17,$-44,"$-6,225","$-6,275",$-33,"$-6,308",$21,$21,"$-2,545",$-17,"$-8,849","$-7,481",-,"$-2,545"
2011-09-30,"$3,686","$4,618","$2,271","$6,889",$-52,-,-,$335,$-213,"$10,393","$-5,220",-,$-322,-,-,-,$-33,"$-5,575","$4,942",$-17,"$4,925",$17,$17,"$-2,545",$-284,"$2,113","$6,931",-,"$-2,545"
2011-06-30,"$3,658","$4,602","$2,131","$6,733",$-593,-,-,$299,"$-1,022","$9,025","$-5,272",-,$11,-,$-82,$-82,$-32,"$-5,375","$2,959","$-1,567","$1,392",$181,$181,"$-2,542",$-241,"$-1,210","$2,440",-,"$-2,542"
2011-03-31,"$3,468","$4,584",$749,"$5,333",$72,-,-,$708,$-529,"$7,732","$-4,133",-,$-43,-,$127,$127,$-26,"$-4,075","$-1,264",$-36,"$-1,300",$18,$18,"$-2,540",$119,"$-3,703",$-46,-,"$-2,540"
2010-12-31,"$1,161","$4,992","$3,899","$8,891",$-367,-,-,$-680,$584,"$9,872","$-6,360",-,$-282,-,$337,$337,$-188,"$-6,493","$-4,014","$1,625","$-2,389",$26,$26,"$-2,480",$-117,"$-4,960","$-1,581",-,"$-2,480"
2010-09-30,"$12,396","$4,873","$-7,258","$-2,385",$-128,-,-,$106,$180,"$9,539","$-5,314",-,"$1,746",-,$108,$108,$-191,"$-3,651","$1,616","$-3,313","$-1,697",$19,$19,"$-2,476",$135,"$-4,019","$1,869",-,"$-2,476"
2010-06-30,"$4,082","$4,819",$29,"$4,848",$-1,-,-,$297,$-724,"$8,573","$-4,708",-,"$-2,363",-,$-525,$-525,$-187,"$-7,783","$-2,149","$2,957",$808,$2,$2,"$-2,481",$-290,"$-1,961","$-1,171",-,"$-2,481"
2010-03-31,"$2,540","$4,780","$1,721","$6,501",$395,-,-,$92,"$-1,556","$7,238","$-3,148",-,$-177,-,$-20,$-20,$-177,"$-3,522","$-2,512",$323,"$-2,189",$3,$3,"$-2,479",$-244,"$-4,909","$-1,193",-,"$-2,479"
2009-12-31,"$2,695","$4,901",$138,"$5,039",$-220,-,-,$-348,"$1,926","$8,961","$-5,520",-,$-717,-,$44,$44,$-154,"$-6,347","$-2,483",$8,"$-2,475",$20,$20,"$-2,418",$-98,"$-4,971","$-2,357",-,"$-2,418"
2009-09-30,"$3,275","$4,881","$1,964","$6,845",$-439,-,-,$-211,$-147,"$9,672","$-4,017",-,$-123,$-4,$11,$7,$-180,"$-4,313","$-4,133",$-3,"$-4,136",$4,$4,"$-2,418",$14,"$-6,536","$-1,177",-,"$-2,418"
2009-06-30,"$3,276","$4,847",$803,"$5,650",$-404,-,-,$-7,$-534,"$7,857","$-3,844",-,$-37,$-11,-,$-11,$-174,"$-4,066","$1,936",$-6,"$1,930",$3,$3,"$-2,418",$222,$-263,"$3,528",-,"$-2,418"
2009-03-31,"$3,201","$4,886",$518,"$5,404",$573,-,-,$-51,"$-1,409","$7,915","$-3,173",-,$181,$15,-,$15,$-180,"$-3,157","$4,189","$-3,909",$280,$1,$1,"$-2,416",$-603,"$-2,738","$2,020",-,"$-2,416"
2008-12-31,"$-13,015","$4,834","$17,004","$21,838",$122,-,-,"$1,238","$2,862","$10,837","$-5,243",-,$-715,-,$171,$171,$-192,"$-5,979",$626,"$-3,171","$-2,545",$2,$2,"$-2,357",$240,"$-4,660",$198,-,"$-2,357"
2008-09-30,"$3,289","$4,978","$3,113","$8,091",$-821,-,-,$342,"$-1,320","$9,268","$-5,068",-,$822,-,$406,$406,$-206,"$-4,046","$-1,538","$-1,402","$-2,940",$7,$7,"$-2,348",$22,"$-5,259",$-37,-,"$-2,348"
2008-06-30,"$3,843","$4,958","$1,234","$6,192",$-626,-,-,$115,$-974,"$8,548","$-5,142",-,"$-5,849",$-131,$-73,$-204,$-179,"$-11,374","$5,960",$804,"$6,764","$-1,799","$-1,799","$-2,380",$-91,"$2,494",$-332,-,"$-2,380"
2008-03-31,"$3,519","$4,903",$996,"$5,899",$-150,-,-,$159,"$-4,645","$4,957","$-4,178",-,"$-3,615",$131,-,$131,$-37,"$-7,699","$3,359","$5,786","$9,145","$-3,968","$-3,968","$-2,422",$-20,"$2,735",$-7,-,"$-2,422"
2007-12-31,"$3,332","$5,223",$-316,"$4,907",$-238,-,-,$-359,$121,"$9,897","$-5,593",-,"$-2,039",-,$-129,$-129,$-38,"$-7,799",$-295,$868,$573,"$-1,228","$-1,228","$-2,159",$-28,"$-2,842",$-744,-,"$-2,159"
2007-09-30,"$3,063","$5,322","$1,339","$6,661","$-1,340",-,-,$4,"$-1,095","$9,266","$-4,664",-,$461,$-509,$584,$75,$-36,"$-4,164","$1,031","$-2,286","$-1,255","$-1,524","$-1,524","$-2,170",$-9,"$-4,958",$144,-,"$-2,170"
2007-06-30,"$2,904","$5,416",$-561,"$4,855",$-150,-,-,$83,"$2,878","$10,431","$-4,122",-,$288,$-9,-,$-9,$-33,"$-3,876","$-1,838",$996,$-842,"$-3,334","$-3,334","$-2,196",$23,"$-6,349",$206,-,"$-2,196"
2007-03-31,"$2,848","$5,616",$-171,"$5,445",$237,-,-,$-748,"$-3,743","$4,648","$-3,338",-,$11,$518,-,$518,$-28,"$-2,837","$5,697","$-2,989","$2,708","$-2,318","$-2,318","$-2,218",$-37,"$-1,865",$-54,-,"$-2,218"
2006-12-31,"$1,938","$2,513",$-277,"$2,236",$270,-,-,$-12,$-136,"$5,095","$-2,162",-,"$1,167",-,$-471,$-471,$-74,"$-1,540","$-1,360","$1,313",$-47,"$-1,193","$-1,193","$-1,280",$132,"$-2,388","$1,167",-,"$-1,280"
2006-09-30,"$2,165","$2,430",$-816,"$1,614",$-296,-,-,$126,$-613,"$3,440","$-2,116",-,$17,-,$84,$84,$1,"$-2,014",$-342,"$1,316",$974,$-984,$-984,"$-1,292",$30,"$-1,272",$154,-,"$-1,292"
2006-06-30,"$1,808","$2,479",$-312,"$2,167",$36,-,-,$105,$794,"$4,695","$-2,221",-,$-25,-,$-18,$-18,$7,"$-2,257",$-790,$-249,"$-1,039",$-113,$-113,"$-1,292",$46,"$-2,398",$40,-,"$-1,292"
2006-03-31,"$1,445","$2,485",$-70,"$2,415",$509,-,-,$-189,"$-1,709","$2,458","$-1,821",-,$-35,-,$-699,$-699,-,"$-2,555",$-259,"$1,269","$1,010",$201,$201,"$-1,289",$8,$-70,$-167,-,"$-1,289"
2005-12-31,"$1,655","$2,202",$-357,"$1,845",$-55,-,-,$283,$544,"$4,591","$-1,833",-,"$2,073",$1,$-167,$-166,-,$74,"$1,414","$-2,463","$-1,049","$-1,031","$-1,759","$-1,060",$-6,"$-3,874",$791,-,"$-1,060"
2005-09-30,"$1,246","$1,797",$-130,"$1,667",$-256,-,-,$-235,$390,"$3,346","$-1,414",-,$40,-,"$1,424","$1,424",-,$50,"$-1,086",$-774,"$-1,860",$-443,$-443,"$-1,066",-,"$-3,369",$27,-,"$-1,066"
2005-06-30,"$1,000","$1,804",$-223,"$1,581",$89,-,-,$83,$673,"$3,784","$-1,279",-,$13,$34,$583,$617,-,$-649,$-465,"$-1,643","$-2,108",$16,$16,"$-1,064",-,"$-3,156",$-21,-,"$-1,064"
2005-03-31,$885,"$1,819",$207,"$2,026",$128,-,-,$-97,"$-1,593","$1,253","$-1,050",-,$-96,$64,$596,$660,$37,$-449,$-572,$761,$189,$47,$47,"$-1,066",$3,$-827,$-333,-,"$-1,066"
