,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$106.186,$200.441,$13.878,$214.319,-,-,-,$-101.891,$-77.38,$243.125,$-33.195,-,$-71.519,$4.206,$-0.438,$3.768,$7.958,$-92.988,$355.854,-,$355.854,$-476.581,$-476.581,$-51.49,$17.45,$-154.767,$6.835,$16.975,$-51.49
2020-09-30,$22.677,$149.814,$100.229,$250.043,-,-,-,$32.727,$17.77,$290.49,$-28.392,-,$-80.864,$325,$-153.241,$171.759,$-1.911,$60.592,$135.319,-,$135.319,$-162.691,$-162.691,$-52.028,$-182.729,$-262.129,$84.335,$17.058,$-52.028
2020-06-30,$23.117,$190.058,$48,$238.058,$-19.712,-,-,$46.672,$53.501,$314.676,$-27.688,-,$-29.504,$300,$-525.014,$-225.014,$0.248,$-281.958,$6.69,-,$6.69,$-1.553,$-1.553,$-51.97,$38.047,$-8.786,$22.023,$18.579,$-51.97
2020-03-31,$-127.933,$201.715,$187.333,$389.048,$19.712,-,-,$19.837,$16.627,$277.742,$-39.291,-,$-89.531,$610,$-610.012,$-0.012,$-3.178,$-132.012,$224.373,-,$224.373,$-164.461,$-164.461,$-52.201,$-51.046,$-43.335,$88.495,$16.278,$-52.201
2019-12-31,$67.557,$199.846,$-32.506,$167.34,-,-,-,$19.366,$30.164,$265.061,$-42.855,-,$-490.256,$110.25,$-110.048,$0.202,$0.817,$-532.092,$465.422,-,$465.422,$-196.155,$-196.155,$-41.514,$17.514,$245.267,$-17.56,$12.581,$-41.514
2019-09-30,$21.765,$150.075,$78.017,$228.092,-,-,-,$8.136,$-10.979,$238.878,$-38.596,-,$-132.519,$260,$-243.316,$16.684,$-5.16,$-159.591,$153.036,-,$153.036,$-147.974,$-147.974,$-41.873,$-6.307,$-43.118,$31.868,$12.732,$-41.873
2019-06-30,$31.973,$185.965,$25.669,$211.634,$-1.931,-,-,$-19.314,$-0.166,$243.441,$-36.411,-,$-95.895,$105,$-135.546,$-30.546,$-7.647,$-170.499,$-30,-,$-30,$-76.341,$-76.341,-,$-0.075,$-106.416,$-17.059,$24.487,-
2019-03-31,$25.989,$181.55,$26.47,$208.02,$1.931,-,-,$5.438,$-11.344,$222.665,$-36.374,-,$-55.287,$150.557,$-150.053,$0.504,$6.181,$-84.976,$-215,-,$-215,$69.69,$69.69,-,$-12.737,$-158.047,$-34.429,$23.414,-
2018-12-31,$57.153,$189.743,$-37.973,$151.77,-,-,$2.496,$3.264,$17.552,$226.475,$-44.846,-,$-47.994,$150.89,$-153.05,$-2.16,$-3.03,$-98.03,"$-1,110.58","$1,941",$830.42,$-947.319,$-947.319,-,$-0.449,$-117.348,$14.976,$10.187,-
2018-09-30,$16.144,$152.025,$50.867,$202.892,-,-,$-2.496,$-9.769,$-19.949,$199.087,$-36.352,-,$-118.472,-,$0.859,$0.859,$3.803,$-150.162,"$1,970","$-1,941",$29,$-86.654,$-86.654,-,$-0.252,$-57.906,$-13.039,$10.433,-
2018-06-30,$-57.391,$185.236,$96.632,$281.868,-,-,-,$-0.342,$22.002,$246.479,$-37.518,-,$-167.741,-,$-4.106,$-4.106,$-9.193,$-218.558,$-339.584,-,$-339.584,$329.916,$329.916,-,$2.336,$-7.332,$11.543,$11.297,-
2018-03-31,$31.545,$165.398,$18.719,$184.117,-,-,-,$-7.612,$-37.085,$178.577,$-31.096,-,$-117.622,-,$-0.686,$-0.686,$-2.193,$-151.597,$71.848,-,$71.848,$-31.644,$-31.644,-,$-6.155,$34.049,$60.525,$10.41,-
2017-12-31,$7.66,$178.087,$28.8,$206.887,-,-,-,$-11.094,$12.451,$226.998,$-40.734,-,$-280.54,$0.231,$-0.015,$0.216,$6.866,$-314.192,$346.061,-,$346.061,$-276.214,$-276.214,-,$-46.819,$23.028,$-68.167,$9.355,-
2017-09-30,$49.162,$175.459,$-9.515,$165.944,-,-,-,$-9.723,$-27.833,$187.273,$-36.875,-,$-78.826,-,$-0.382,$-0.382,$-6.191,$-122.274,$274.658,-,$274.658,$-378.932,$-378.932,-,$10.782,$-93.492,$-24.731,$9.423,-
2017-06-30,$9.234,$171.141,$32.085,$203.226,$-1.444,-,-,$-6.432,$19.433,$231.893,$-33.688,-,$-39.53,-,-,-,$-11.146,$-84.364,$-104.847,$110,$5.153,$-140.019,$-140.019,-,$23.028,$-111.838,$31.722,$10.194,-
2017-03-31,$37.598,$172.776,$-4.347,$168.429,$1.444,-,-,$-5.976,$-33.721,$172.306,$-35.747,-,$-42.651,-,-,-,$-5.879,$-84.277,$-5,$-110,$-115,$-4.419,$-4.419,-,$7.147,$-112.272,$-20.499,$9.277,-
2016-12-31,$5.262,$189.348,$3.159,$192.507,$3.644,-,$4.263,$2.309,$17.525,$215.294,$-35.662,-,$-85.433,$0.712,$-0.1,$0.612,$-7.539,$-128.022,$-144.438,$-150,$-294.438,$-343.34,$-343.34,-,$15.687,$-622.091,$-534.961,$8.163,-
2016-09-30,$-15.372,$147.804,$65.047,$212.851,$-3.644,-,$-4.263,$-5.485,$-24.983,$172.496,$-33.659,-,$-42.698,-,-,-,$5.571,$-70.786,$393.176,$120,$513.176,$-52.32,$-52.32,-,$-3.022,$457.834,$558.295,$8.075,-
2016-06-30,$32.709,$178.604,$-21.498,$157.106,-,-,-,$3.681,$20.276,$210.091,$-34.601,-,$-56.872,-,-,-,$-5.615,$-97.088,$-15,$30,$15,$-100.017,$-100.017,-,$-5.96,$-90.977,$31.003,$8.892,-
2016-03-31,$53.639,$169.262,$-37.101,$132.161,-,-,-,$-18.327,$-41.156,$144.644,$-36.06,-,$-91.832,-,-,-,$-4.447,$-132.339,$15,-,$15,$-50.012,$-50.012,-,$1.689,$-33.323,$-14.986,$7.785,-
2015-12-31,$31.017,$166.642,$-13.128,$153.514,-,-,-,$-6.469,$3.762,$188.293,$-46.396,-,$-200.819,$89.728,-,$89.728,$-12.847,$-170.334,$44.085,-,$44.085,$-50.009,$-50.009,-,$3.162,$-2.762,$14.895,$6.844,-
2015-09-30,$-155.948,$161.231,$186.316,$347.547,-,-,-,$-25.745,$-32.394,$159.205,$-43.919,-,$-85.629,-,-,-,$-0.573,$-130.121,$785.773,$-404.899,$380.874,$-400.915,$-400.915,-,$4.77,$-15.271,$3.425,$6.702,-
2015-06-30,$28.305,$174.905,$-17.844,$157.061,-,-,-,$-3.404,$11.758,$197.124,$-50.292,-,$-269.803,-,-,-,$5.039,$-315.056,$-275.874,$412.399,$136.525,$-14.787,$-14.787,-,$3.575,$125.313,$7.475,$8.213,-
2015-03-31,$-79.03,$176.397,$99.761,$276.158,-,-,-,$-7.342,$-18.72,$178.408,$-68.1,-,$-53.279,-,-,-,$-0.175,$-121.554,$110,$-7.5,$102.5,$-135.236,$-135.236,-,$1.207,$-31.529,$22.928,$6.988,-
2014-12-31,$0.39,$185.056,$-33.415,$151.641,$10.649,-,-,$14.018,$37.021,$189.052,$-79.904,-,$-536.474,$20.889,-,$20.889,$-4.652,$-600.141,$373.466,$-85,$288.466,$-282.151,$-282.151,-,$-1.38,$4.935,$-408.657,$5.44,-
2014-09-30,$-16.624,$164.009,$30.148,$194.157,$-10.649,-,-,$-4.104,$-27.19,$150.343,$-59.196,-,$-81.274,-,-,-,$3.134,$-137.336,$574.738,$85,$659.738,$-326.607,$-326.607,-,$-1.763,$331.368,$342.605,$6.417,-
2014-06-30,$-9.468,$165.284,$26.877,$192.161,-,-,-,$-18.077,$-7.963,$174.73,$-39.913,-,$-39.821,-,-,-,$-5.36,$-85.094,$-23.809,-,$-23.809,$-276.227,$-276.227,-,$-5.131,$-305.167,$-215.262,$6.196,-
2014-03-31,$1.407,$148.679,$1.886,$150.565,-,-,-,$12.799,$8.243,$160.215,$-32.238,-,$-927.653,-,-,-,$18.335,$-941.556,$975.47,-,$975.47,-,-,-,$-11.308,$964.162,$200.802,$4.618,-
2013-12-31,$-19.162,$161.199,$1.01,$162.209,$34.531,-,-,$-27.617,$11.492,$154.539,$-65.52,-,$-330.324,-,-,-,$28.114,$-367.73,$112.311,$100,$212.311,$-65.655,$-65.655,-,$2.671,$149.327,$-67.297,$4.195,-
2013-09-30,$21.528,$129.836,$-6.512,$123.324,$-34.531,-,-,$8.252,$-29.963,$114.889,$-33.171,-,$-91.646,-,-,-,$0.747,$-124.07,$96.42,$-100,$-3.58,$-14.714,$-14.714,-,$26.806,$8.512,$-0.033,$4.206,-
2013-06-30,$-35.899,$152.438,$18.833,$171.271,-,-,$0.4,$-10.752,$-1.441,$133.931,$-33.779,-,$-45.867,-,-,-,$-1.095,$-80.741,$46.062,-,$46.062,$-21.868,$-21.868,-,$-8.997,$15.197,$67.212,$4.93,-
2013-03-31,$-22.376,$129.24,$22.636,$151.876,-,-,$-0.4,$-32.778,$-35.272,$94.228,$-36.423,-,$-209.542,-,-,-,$1.308,$-244.657,$40.73,-,$40.73,$4.325,$4.325,-,$-7.254,$37.801,$-110.869,$3.874,-
2012-12-31,$-52.586,$141.317,$20.567,$161.884,$14.22,-,-,$-31.676,$-5.907,$103.391,$-133.104,-,"$-1,269.735",-,-,-,$98.912,"$-1,303.927",$-496.816,$484,$-12.816,$-20.952,$-20.952,-,$25.144,$-8.624,"$-1,207.946",$3.382,-
2012-09-30,$-52.699,$104.211,$44.927,$149.138,$-10.356,-,-,$-10.167,$-7.685,$88.754,$68.126,-,$-31.598,-,-,-,$-0.867,$35.661,"$2,393.705","$-1,168","$1,225.705",$7.341,$7.341,-,$-4.173,"$1,228.873","$1,354.306",$3.679,-
2012-06-30,$-53.454,$97.659,$44.442,$142.101,$-2.605,-,-,$-11.241,$-5.918,$82.729,$-23.435,-,$-900.243,-,-,-,$-1.286,$-924.964,$-88.125,$479,$390.875,$7.818,$7.818,-,$3.448,$402.141,$-438.815,$3.85,-
