,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2017-12-31,$495,$86,$-54,$32,$240,$-12,-,$-77,$-275,$252,$-55,-,$-32,$545,$-759,$-214,$-185,$-486,$871,"$-1,620",$-749,$-273,$-273,$-128,"$1,693",$543,$309,$23,$-91
2017-09-30,"$1,013",$85,$-994,$-909,$45,$-3,-,$-93,$482,$586,-,-,-,"$-1,135",$452,$-683,$747,$64,$584,$300,$884,$-990,$-990,$-104,$-438,$-648,$2,$26,$-104
2017-06-30,$367,$81,$136,$217,$-104,$-150,-,$-115,$-472,$112,$-84,$-80,$-12,$-519,$163,$-356,$69,$-463,$-220,"$3,336","$3,116",$-342,$-342,$-129,"$-2,296",$349,$-2,$24,$-129
2017-03-31,$305,$89,$160,$249,$110,$-277,-,$285,$-24,$530,$-52,$-29,-,"$1,110",$-180,$930,$464,"$1,313",$-714,"$-1,497","$-2,211",-,-,$-144,$325,"$-2,030",$-187,$45,$-106
2016-12-31,$377,$112,$-243,$-131,$227,$19,-,$218,$645,$891,$-18,-,-,$241,"$-1,843","$-1,602",$963,$-657,"$-2,342",$47,"$-2,295",$-155,$-155,$-99,"$2,543",$-6,$228,$25,$-99
2016-09-30,$516,$113,$-19,$94,$-114,$-28,-,$19,$-112,$498,$-58,-,-,"$-1,177",$691,$-486,$601,$57,$671,$-467,$204,$-241,$-241,$-115,$-598,$-750,$-195,$23,$-101
2016-06-30,$324,$118,$164,$282,$-271,$6,-,$-106,$-299,$307,$-78,-,-,$-40,$-529,$-569,$-433,"$-1,080",$881,$430,"$1,311",$-25,$-25,$-123,$-329,$834,$61,$37,$-100
2016-03-31,$326,$110,$231,$341,$-62,$-20,-,$231,$-272,$395,$-76,-,-,$893,$-855,$38,"$-1,146","$-1,184",$-594,"$1,999","$1,405",$-240,$-240,$-117,$-501,$547,$-242,$26,$-102
2015-12-31,$656,$108,$-347,$-239,$82,$-13,-,$7,$484,$901,$-78,-,-,$-677,$-335,"$-1,012","$1,329",$239,$353,"$-3,378","$-3,025",$-215,$-215,$-126,"$2,311","$-1,055",$85,$22,$-103
2015-09-30,$380,$112,$258,$370,$-47,$-11,-,$-154,$-183,$567,$-61,-,-,"$1,457","$-1,439",$18,"$-1,008","$-1,051","$1,933",$774,"$2,707",$-300,$-300,$-120,"$-2,133",$154,$-330,$28,$-106
2015-06-30,$309,$114,$136,$250,$58,$22,-,$-208,$-112,$447,$-24,-,-,"$1,468","$-1,710",$-242,"$-1,822","$-2,088",$-444,"$2,649","$2,205",$-155,$-155,$-129,$-415,"$1,506",$-135,$29,$-106
2015-03-31,$361,$107,$166,$273,$-231,$-32,-,$258,$-131,$503,$-49,-,-,"$2,995","$-3,439",$-444,$-538,"$-1,031",$-956,$-87,"$-1,043",$-180,$-180,$-122,"$1,702",$357,$-171,$21,$-107
2014-12-31,$385,$107,$266,$373,$122,$29,-,$-538,$-237,$521,$-64,-,-,"$-4,277",$683,"$-3,594",$-360,"$-4,018",$533,"$-1,178",$-645,$-180,$-180,$-132,"$4,420","$3,463",$-34,$20,$-109
2014-09-30,$341,$107,$55,$162,$57,$-29,-,$109,$87,$590,$-120,-,-,"$-1,251",$-87,"$-1,338",$-278,"$-1,736",$386,$-422,$-36,$-225,$-225,$-122,"$1,342",$959,$-187,$20,$-110
2014-06-30,$438,$102,-,$102,$128,$-12,-,$-117,$85,$625,$-14,-,-,$-184,"$-1,605","$-1,789",$-749,"$-2,552","$2,693",$314,"$3,007",$-150,$147,$-124,$-944,"$2,086",$159,$26,$-101
2014-03-31,$319,$98,$113,$211,$229,$-4,-,$-230,$-190,$340,$-60,-,-,"$2,914","$-2,163",$751,"$-1,323",$-632,"$1,559","$1,322","$2,881",$-99,$-99,$-112,"$-2,403",$267,$-25,$17,$-103
2013-12-31,$402,$97,$105,$202,$189,$-96,-,$-54,$164,$768,$-109,-,-,"$-2,494",$-664,"$-3,158","$-1,557","$-4,824","$1,588","$-2,049",$-461,$-656,$-215,$-126,"$5,149","$4,347",$291,$18,$-107
2013-09-30,$421,$134,$48,$182,$797,$-24,-,$-123,$633,"$1,236",$-128,-,-,"$-1,513","$-1,623","$-3,136",$-189,"$-3,453","$1,189",$964,"$2,153",-,-,$-111,$672,"$2,714",$497,$19,$-102
2013-06-30,$591,$139,$-139,-,$558,$-2,-,$199,$775,"$1,366",$-122,-,-,"$1,177","$-1,555",$-378,"$-1,091","$-1,591","$-1,256",$-77,"$-1,333",$-539,$54,$-105,"$1,813",$429,$204,$24,$-96
2013-03-31,$412,$137,$52,$189,$878,$-9,-,$-125,$624,"$1,225",$-88,-,-,$135,$219,$354,$-582,$-316,"$1,298","$-4,356","$-3,058",$-125,$-125,$-88,"$2,107","$-1,164",$-255,$17,$-88
2012-12-31,$395,$143,$216,$359,"$-1,300",$-2,-,$376,$-933,$-179,$-133,-,-,"$-1,136",$-291,"$-1,427","$-2,662","$-4,222","$-1,137",$992,$-145,$-225,$-225,$-106,"$4,828","$4,352",$-49,$15,$-88
2012-09-30,$363,$134,$239,$373,$160,$-4,-,$-318,$-73,$663,$-117,-,-,$678,$356,"$1,034",$-886,$31,"$-1,513",$935,$-578,$-350,$-350,$-81,$412,$-597,$97,$17,$-73
2012-06-30,$386,$126,$200,$326,$-222,$-6,-,$-345,$-534,$178,$-122,-,-,$-335,$518,$183,$-415,$-354,$-42,"$2,059","$2,017",$-75,$-75,$-74,"$-1,534",$334,$158,$18,$-74
2012-03-31,$430,$128,$36,$164,"$1,384",$-16,-,$53,"$1,301","$1,895",$-103,-,-,$153,$-739,$-586,"$-1,299","$-1,988",$56,$-390,$-334,-,-,$-83,$82,$-335,$-428,$19,$-74
2011-12-31,$314,$129,$163,$292,"$-1,054",$13,-,$51,$-900,$-294,$-141,-,-,$246,$815,"$1,061","$-2,076","$-1,156",$-104,"$-1,736","$-1,840",-,-,$-83,"$3,688","$1,765",$315,$20,$-74
2011-09-30,$382,$111,$857,$968,$-560,$22,-,$-662,"$-1,584",$-234,$-50,-,-,$-658,$-509,"$-1,167","$-1,621","$-2,838",$-608,"$2,216","$1,608",-,-,$-16,"$1,448","$3,040",$-32,$8,$-8
2011-06-30,$337,$103,$-128,$-25,$109,-,-,$113,$699,"$1,011",$-51,-,-,"$1,111",$-198,$913,$-848,$14,$-452,"$1,476","$1,024",-,-,$-64,"$-1,726",$-766,$259,$14,$-55
2011-03-31,$265,$112,$227,$339,$944,$80,-,$359,"$1,279","$1,883",$-101,-,-,$-966,$205,$-761,$-443,"$-1,305","$1,057",$-224,$833,"$1,368","$-2,040",$-79,$670,$-616,$-38,$17,$-55
2010-12-31,$333,$130,$66,$196,$427,$30,-,$-14,$485,"$1,014",$-88,-,-,"$1,756",$399,"$2,155","$-1,920",$147,"$-1,152",$-290,"$-1,442",-,-,$-59,$284,"$-1,217",$-56,$31,$-8
2010-09-30,$238,$121,$623,$744,$91,$-46,-,$-77,$65,"$1,047",$-50,-,-,"$1,051",$14,"$1,065","$-1,479",$-464,$-154,$348,$194,-,-,$-60,$-718,$-584,$-1,$11,$-8
2010-06-30,$192,$109,$489,$598,$-496,$32,-,$49,$-456,$334,$-54,-,-,$-418,"$1,156",$738,$601,"$1,285",$-183,$166,$-17,-,-,$-59,"$-1,460","$-1,536",$83,$12,$-8
2010-03-31,$-10,$97,$606,$703,$495,$51,-,$-168,$217,$910,$-43,-,-,$-528,$411,$-117,$900,$740,$-970,$-89,"$-1,059",-,-,$-59,$-717,"$-1,835",$-185,$10,$-8
2009-12-31,$-98,$83,$794,$877,$-7,$727,-,$-87,$548,"$1,327",$-47,-,-,"$-2,243","$-2,622","$-4,865",$882,"$-4,030",$520,"$-2,509","$-1,989",-,-,$-59,"$4,939","$2,891",$188,$11,$-7
2009-09-30,$-97,$76,$895,$971,"$1,361",$268,-,$-620,$968,"$1,842",$-65,-,-,$-614,$581,$-33,"$2,159","$2,061",$-22,"$-3,130","$-3,152",-,$-35,$-25,"$-1,460","$-4,672",$-769,$11,$108
2009-06-30,$882,$96,$144,$240,$-736,$48,-,$906,$-426,$696,$-47,-,$546,"$1,074",$902,"$1,976","$1,738","$4,213","$-1,738","$-4,203","$-5,941",$986,$752,$-56,$744,"$-4,501",$408,$12,$-56
2009-03-31,$50,$86,$886,$972,"$-1,250",$-43,-,$630,"$-1,093",$-71,$-69,-,-,"$1,992","$-4,149","$-2,157","$1,058","$-1,168","$-1,298","$1,194",$-104,-,-,$-72,"$1,167",$991,$-248,$11,$-72
2008-12-31,"$-2,142",$705,"$1,313","$2,018",$-22,$-272,-,"$-1,298",$34,$-90,$-185,-,$220,"$-3,303",$757,"$-2,546",$-497,"$-3,008",$-76,"$-1,068","$-1,144",$-2,"$3,397",$-129,$939,"$3,063",$-35,$14,$-62
2008-09-30,$-55,$96,$936,"$1,032",$-384,$-335,-,$-222,"$-1,156",$-179,$-95,-,-,$57,$-356,$-299,$-518,$-912,"$-2,160","$3,238","$1,078",-,-,$-111,$45,"$1,012",$-79,$15,$-111
2008-06-30,$-202,$107,$974,"$1,081",$253,$754,-,$438,"$1,074","$1,953",$-168,-,$-154,$233,$-360,$-127,"$-1,040","$-1,489","$1,153","$-4,869","$-3,716",$2,"$1,074",$-233,"$2,172",$-703,$-239,$16,$-233
2008-03-31,$286,$65,$570,$635,$-148,$-13,-,$764,$488,"$1,409",$-70,-,-,$103,"$-1,257","$-1,154",$729,$-495,$968,"$2,825","$3,793",-,-,$-233,"$-4,042",$-482,$432,$12,$-233
2007-12-31,$17,$92,$149,$241,"$-1,430",$-16,-,$12,"$-1,173",$-915,$-171,-,$-230,$149,$-286,$-137,"$-2,180","$-2,718",$-549,$248,$-301,-,-,$-222,"$4,322","$3,799",$166,$15,$-222
2007-09-30,$324,$90,$129,$219,$54,$-7,-,$-709,$-522,$21,$-190,-,-,$-329,$383,$54,"$-1,751","$-1,887",$432,"$1,771","$2,203",$-109,$-109,$-224,$196,"$2,066",$200,$11,$-224
2007-06-30,$376,$95,$155,$250,$-313,$12,-,$103,$-351,$275,$-108,-,-,$-182,$-606,$-788,$-954,"$-1,850",$-615,"$3,150","$2,535",$-666,$-666,$-230,$19,"$1,658",$83,$18,$-230
2007-03-31,$359,$90,$90,$180,$-297,$27,-,$-301,$-625,$-86,$-116,-,-,$586,$507,"$1,093",$-532,$445,$39,$-212,$-173,$-260,$-260,$-222,$-198,$-853,$-494,$17,$-222
2006-12-31,$65,$101,$574,$675,$-145,$-23,-,$-542,$-844,$-104,$-152,-,-,$-708,"$8,479","$7,771",$-969,"$6,650","$-1,624","$-5,050","$-6,674",$-75,$-75,$-223,$740,"$-6,232",$314,$16,$-223
2006-09-30,$377,$105,$48,$153,$53,$9,-,$-198,$-90,$440,$-86,-,-,$82,"$1,285","$1,367",$-977,$304,$-418,"$1,500","$1,082",$7,$7,$-222,"$-1,882","$-1,015",$-271,$17,$-222
2006-06-30,$383,$99,$36,$135,$-317,$-17,-,$-125,$-522,$-4,$-115,-,-,$-49,$769,$720,"$-1,089",$-484,$-232,$-420,$-652,$11,$11,$-211,"$1,516",$664,$176,$29,$-211
2006-03-31,$363,$94,$79,$173,$554,$-39,-,$-49,$586,"$1,122",$-107,-,$-5,-,$425,$425,"$-1,570","$-1,257",$-436,"$-1,394","$-1,830",$18,$18,$-211,"$1,574",$-449,$-584,$15,$-211
2005-12-31,$332,$99,$40,$139,"$-2,638",$-12,-,$-247,"$-2,725","$-2,254",$-83,-,-,$-45,$604,$559,"$1,084","$1,560","$-1,302",$-55,"$-1,357",$32,$32,$-210,"$1,935",$400,$-294,$12,$-210
2005-09-30,$395,$110,$116,$226,$239,$-21,-,$187,$155,$776,$-96,-,-,$-1,"$1,787","$1,786","$-3,219","$-1,529",$-923,$128,$-795,$16,$16,$-194,"$2,317","$1,344",$591,$16,$-194
2005-06-30,$417,$101,$97,$198,"$1,226",$44,-,$-594,$687,"$1,302",$-37,-,-,"$1,100",$742,"$1,842","$-2,642",$-837,"$1,075","$1,125","$2,200",$13,$13,$-196,"$-2,121",$-104,$361,$19,$-196
2005-03-31,$405,$95,$71,$166,$209,$-51,-,$87,$370,$941,$-41,-,$242,$-652,$132,$-520,"$-1,704","$-2,023","$2,033","$-2,530",$-497,"$-1,614","$-1,614",$-194,"$3,246",$941,$-141,$18,$-194
