,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-03-31,$380,-,$185,$185,$-147,$84,-,$11,$-52,$513,$-230,-,-,$-25,$423,$398,$-112,$56,$-70,-,$-70,$-497,$-497,$-98,$74,$-591,$-21,-,$-98
2017-12-31,$531,$834,$-833,$1,$74,$170,-,$4,$248,$780,$-364,-,$79,$-82,$36,$-46,$-237,$-568,$97,-,$97,$-210,$-210,$-43,-,$-156,$56,-,$-43
2017-09-30,$212,-,$345,$345,$242,$-199,-,$-21,$22,$579,$-260,-,$4,$-56,$-125,$-181,$-96,$-533,$66,-,$66,-,-,$-42,$-15,$9,$59,-,$-42
2017-06-30,$278,-,$296,$296,$-274,$704,-,$228,$658,"$1,232",$-198,-,"$-1,222",$-395,$15,$-380,$-27,"$-1,827",$584,-,$584,$-6,$-6,$-41,$-1,$536,$-55,-,$-41
2017-03-31,$391,-,$318,$318,$51,$-567,-,$-194,$-710,$-1,$-209,-,-,$366,$129,$495,$-13,$273,$-91,-,$-91,-,-,$-97,-,$-188,$85,-,$-97
2016-12-31,$412,$814,$-633,$181,$189,$-60,-,$-185,$-56,$537,$-212,-,-,$54,$-217,$-163,$34,$-341,$-148,-,$-148,$-11,$-11,$-41,$-8,$-208,$-17,-,$-41
2016-09-30,$393,-,$287,$287,$264,$80,-,$-79,$265,$945,$-287,-,-,$-44,$-374,$-418,$-24,$-729,$-147,-,$-147,$-29,$-29,$-41,$-1,$-218,$-4,-,$-41
2016-06-30,$-288,-,$804,$804,$-154,$-7,-,$267,$106,$622,$-549,-,$-79,$132,$-606,$-474,$142,$-960,$476,-,$476,$-53,$-53,$-40,-,$383,$40,-,$-40
2016-03-31,$199,-,$585,$585,$-275,$-541,-,$181,$-635,$149,$-72,-,-,$16,$-107,$-91,$6,$-157,$15,-,$15,$-41,$-41,$-96,$-1,$-123,$-132,-,$-96
2015-12-31,$-291,$992,$-372,$620,$89,$475,-,$459,"$1,023","$1,352",$-103,-,$-157,$-178,$124,$-54,$-34,$-348,$-191,-,$-191,$-648,$-648,$-48,-,$-887,$112,-,$-48
2015-09-30,$282,-,$567,$567,$274,$189,-,$-204,$259,"$1,108",$-212,-,-,$179,$-469,$-290,$-51,$-553,$-84,-,$-84,$-335,$-335,$-51,$-2,$-472,$79,-,$-51
2015-06-30,$247,-,$293,$293,$-90,$381,-,$214,$505,"$1,045",$-759,-,-,$-78,$-214,$-292,$-77,"$-1,128",$297,-,$297,$-190,$-190,$-51,$1,$57,$-22,-,$-51
2015-03-31,$49,-,$510,$510,$-153,$-371,-,$7,$-517,$42,$-448,-,-,$197,$355,$552,$-10,$94,$-123,-,$-123,-,-,$-105,$5,$-223,$-93,-,$-105
2014-12-31,$294,$902,$-650,$252,$167,$18,-,$163,$348,$894,$-977,-,$-448,$907,$69,$976,$-56,$-505,$-274,-,$-274,$-285,$-285,$-100,$2,$-657,$-273,-,$-100
2014-09-30,$269,-,$379,$379,$713,$-30,-,$-427,$256,$904,$377,-,-,$486,$-621,$-135,$-48,$194,$-426,-,$-426,$-214,$-214,$-101,$-3,$-744,$360,-,$-101
2014-06-30,$215,-,$366,$366,$-180,$108,-,$260,$188,$769,$-375,-,-,$225,$-366,$-141,$-6,$-522,$-26,-,$-26,$-162,$-162,$-102,$16,$-274,$-23,-,$-102
2014-03-31,$184,-,$746,$746,$38,$-225,-,$-320,$-507,$423,$-747,-,-,$-222,$330,$108,$2,$-637,$461,-,$461,$-99,$-99,$-130,$1,$233,$6,-,$-130
2013-12-31,$-125,"$1,483",$-951,$532,$-59,$-3,-,$422,$360,$767,$-565,-,$182,$-712,$-216,$-928,$-122,"$-1,433",$866,-,$866,$1,$1,$-153,$-11,$703,$37,-,$-153
2013-09-30,$384,-,$312,$312,$326,$-19,-,$-177,$130,$826,$-46,-,$-235,$-5,$-234,$-239,$-52,$-572,$39,-,$39,$-47,$-47,$-152,$-6,$-166,$93,-,$-152
2013-06-30,$412,-,$278,$278,$-112,$-887,-,$204,$-795,$-105,$-529,-,-,$241,$-311,$-70,$-61,$-660,$632,-,$632,$285,$285,$-146,$-20,$751,$-15,-,$-146
2013-03-31,$398,-,$335,$335,$-68,$8,-,$-65,$-125,$608,$-597,-,-,$375,$-389,$-14,$-22,$-633,$224,-,$224,$-92,$-92,$-146,$-3,$-17,$-49,-,$-146
2012-12-31,$83,$855,$-557,$298,$-195,$16,-,$550,$371,$752,$-350,-,$-620,$445,$-634,$-189,$-34,"$-1,193",$422,-,$422,$223,$223,$-145,$-1,$499,$59,-,$-145
2012-09-30,$310,-,$437,$437,$265,$55,-,$-71,$249,$996,$-116,-,$-367,$-521,$278,$-243,$-18,$-744,$-309,-,$-309,$227,$227,$-138,$-2,$-222,$33,-,$-138
2012-06-30,$198,-,$403,$403,$115,$17,-,$45,$177,$778,$-521,-,-,$-28,$-42,$-70,$-54,$-645,$90,-,$90,$-50,$-50,$-133,$-2,$-95,$37,-,$-133
2012-03-31,$519,-,$270,$270,$142,$-494,-,$-109,$-461,$328,$-197,-,-,$-88,$-192,$-280,$-36,$-513,$39,-,$39,$250,$250,$-133,$-2,$154,$-30,-,$-133
2011-12-31,$412,$769,$-529,$240,$861,$585,-,$-157,"$1,289","$1,941",$-639,-,$-548,$166,"$-1,188","$-1,022",$659,"$-1,550",$-232,-,$-232,$-32,$-32,$-127,-,$-391,$1,-,$-127
2011-09-30,$316,-,$532,$532,$21,$290,-,$-51,$260,"$1,108",$-183,-,-,$-285,$-246,$-531,$-12,$-726,$53,-,$53,$-278,$-278,$-126,$-48,$-399,$-20,-,$-126
2011-06-30,$404,-,$279,$279,$65,"$-1,043",-,$82,$-896,$-213,$-141,-,-,"$1,303",$386,"$1,689",$-359,"$1,189",$-323,-,$-323,$-68,$-68,$-123,$-437,$-951,$25,-,$-123
2011-03-31,$562,-,$164,$164,$138,$522,-,$-257,$403,"$1,129",$-150,-,-,$277,$-528,$-251,$-415,$-816,$-9,-,$-9,$-178,$-178,$-124,$-1,$-312,$3,-,$-124
2010-12-31,$671,$698,$-444,$254,$248,"$-2,021",-,$-94,"$-1,867",$-942,$-231,-,-,"$1,263",$-412,$851,$470,"$1,090",-,-,-,$-44,$-44,$-121,$4,$-161,$-12,-,$-121
2010-09-30,$153,-,$105,$105,$-917,$832,-,$-78,$-163,$95,$1,-,-,$-429,$454,$25,$-300,$-274,$417,-,$417,$-77,$-77,$-120,$-2,$218,$41,-,$-120
2010-06-30,$541,-,$271,$271,$84,$-5,-,$-385,$-306,$506,$330,-,-,$-570,$627,$57,$-128,$259,$-555,-,$-555,$-78,$-78,$-164,$-12,$-809,$-44,-,$-164
2010-03-31,$623,-,$175,$175,$250,$-584,-,$-170,$-504,$294,$-212,-,-,"$1,628","$-1,785",$-157,$-42,$-411,$124,-,$124,$146,$146,$-192,$-14,$64,$-55,-,$-192
2009-12-31,$606,$585,$-341,$244,$148,$664,-,$165,$977,"$1,827",$-311,-,-,$-821,"$-1,085","$-1,906",$41,"$-2,176",$780,-,$780,$-188,$-188,$-193,$-18,$381,$34,-,$-193
2009-09-30,$691,-,$318,$318,$501,$-81,-,$-317,$103,"$1,112",$-760,-,-,$98,$-380,$-282,$10,"$-1,032",$40,-,$40,$74,$74,$-188,$11,$-63,$20,-,$-188
2009-06-30,$559,-,$489,$489,$-50,$-280,-,$-204,$-534,$514,$-806,-,-,$560,$-201,$359,$-100,$-547,$245,-,$245,$-33,$-33,$-187,$-1,$24,$-2,-,$-187
2009-03-31,$-473,-,"$1,360","$1,360",$92,$457,-,$-298,$251,"$1,138",$-567,-,-,"$-1,457",$806,$-651,$110,"$-1,108",$161,-,$161,$1,$1,$-188,$5,$-21,$7,-,$-188
2008-12-31,$-810,$875,$660,"$1,535",$282,"$1,061",$34,$-160,"$1,269","$1,994",$-973,-,-,"$1,375","$-2,489","$-1,114",$-181,"$-2,268",$585,-,$585,$-20,$-20,$-185,$-204,$176,$-105,-,$-185
2008-09-30,$22,-,$868,$868,$384,"$-2,633",$-6,$239,"$-2,344","$-1,454","$-1,158",-,-,"$3,109",$-526,"$2,583",$69,"$1,494",$279,-,$279,$-9,$-9,$-149,$-97,$24,$59,-,$-149
2008-06-30,"$5,219",-,"$-4,616","$-4,616",$153,"$1,067",$-23,$-260,$741,"$1,344",$-940,-,-,$-372,$422,$50,$-320,"$-1,210",$58,-,$58,$246,$246,$-198,$-279,$-173,$-39,-,$-198
2008-03-31,$862,-,$534,$534,$23,$421,$-5,$-512,$91,"$1,487",$-839,-,-,"$-1,170",$41,"$-1,129",$738,"$-1,230",$81,-,$81,$-69,$-69,$-200,$-12,$-200,$56,-,$-200
2007-12-31,"$1,123",$205,$-643,$-438,$751,$120,$-82,$-252,$612,"$1,297",$-871,-,-,"$1,955","$-2,548",$-593,$191,"$-1,273",$31,-,$31,$222,$222,$-197,$-59,$-3,$26,-,$-197
2007-09-30,$555,-,$524,$524,$36,"$1,090",$-45,$16,$983,"$2,062",$-634,-,"$-4,029","$1,403","$2,743","$4,146","$-3,258","$-3,775","$2,108",-,"$2,108",$-291,$-291,$-107,$-2,"$1,708",$-5,-,$-107
2007-06-30,$654,-,$68,$68,$420,"$1,227",$-49,$250,"$1,596","$2,318",$-382,-,-,$-786,"$-1,389","$-2,175",$392,"$-2,165",$-1,-,$-1,$-58,$-58,$-107,-,$-166,$-13,-,$-107
2007-03-31,$768,-,$91,$91,$64,$-640,$38,$-600,$-865,$-6,$-323,-,-,$-421,"$1,897","$1,476",$-755,$398,$-1,-,$-1,$-2,$-2,$-374,$-37,$-414,$-22,-,$-374
2006-12-31,$746.2,$-30,$-80.8,$-110.8,$717.1,$-969.6,$-346.6,$35.2,$-604,$31.4,$-275.8,-,-,"$3,193.8","$-3,640",$-446.2,"$1,258.6",$536.6,$-361.7,-,$-361.7,$-56.8,$-56.8,$-97.3,$-71.5,$-587.3,$-19.3,-,$-97.3
2006-09-30,$635.1,-,$240.6,$240.6,"$1,259","$-1,315.6",$-770.9,$183.4,$-782.7,$93,$-210.1,-,-,"$-3,625.6","$1,044.102","$-2,581.498","$1,027.4","$-1,764.2",$784.3,-,$784.3,"$1,102.5","$1,102.5",$-96.7,$-98.9,"$1,691.2",$20,-,$-96.7
2006-06-30,$568.7,-,$173.7,$173.7,$-30.8,$31.3,$37.4,$52.8,$189.3,$931.7,$-194.7,-,-,"$1,471.7","$-2,103.703",$-632.003,$-480.3,"$-1,307",$-12.6,-,$-12.6,$563.1,$563.1,$-90,$-57.8,$402.7,$27.4,-,$-90
2006-03-31,$541,-,$182.5,$182.5,$205.7,$229.9,$-16.9,$-592.4,$-64.6,$658.9,$-199.4,-,-,"$-3,373.9","$2,566.601",$-807.299,$904.3,$-102.4,$-43,-,$-43,$-46.8,$-46.8,$-162,$-340.8,$-592.6,$-36.1,-,$-162
2005-12-31,$127.9,$173,$-269.4,$-96.4,"$2,364.7",$28.7,"$-1,011.8",$-365,"$1,110.3","$1,141.8",$-91.2,-,$57,$533.2,$-889,$-355.8,"$-1,269.7","$-1,659.7",$-33,-,$-33,$690.3,$690.3,$-70.9,$-108.9,$477.5,$-40.4,-,$-70.9
2005-09-30,$302.2,-,$16.1,$16.1,$1.3,$-158.9,$-134.2,"$1,154.2",$441.2,$759.5,$-98.9,-,$-11.6,$-956.7,$-419.203,"$-1,375.903",$758.8,$-727.6,$-1.9,-,$-1.9,$6.7,$6.7,$-66.2,$-100,$-161.4,$-129.5,-,$-66.2
2005-06-30,$435.6,-,$83.5,$83.5,$999.4,$66.2,$-185.4,$-227.1,$970.5,"$1,489.6",$-143.5,-,$11.6,"$1,424.7",$-957.297,$467.403,$263.6,$599.1,"$-1,855.1",-,"$-1,855.1",$2.6,$2.6,$-62.4,$-16.9,"$-1,931.8",$156.9,-,$-62.4
2005-03-31,$346.3,-,$126.8,$126.8,$411.6,$-62,$-12.6,$-844.1,$-497,$-23.9,$-59.4,-,-,"$-1,638.2","$1,365.5",$-272.7,$346.3,$14.2,$72,-,$72,$3.4,$3.4,$-62.5,$-42.2,$-29.3,$-39,-,$-62.5
