,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$184.453,$45.975,$-145.589,$-99.614,$273.488,$175.236,$-58.645,$-13.511,$377.732,$462.571,$-20.652,-,$197.484,-,-,-,-,$176.832,-,-,-,$0.889,$0.889,-,$-0.359,$0.53,$653.98,$9.3,-
2020-09-30,$38.946,$42.293,$13.561,$55.854,$-231.933,$147.5,$-28.477,$-4.086,$-35.097,$59.703,$-20.777,-,$-0.658,-,-,-,-,$-21.435,$-250,-,$-250,$0.996,$0.996,-,$-0.88,$-249.884,$-213.569,$9.512,-
2020-06-30,$-182.895,$40.158,$19.637,$59.795,$98.463,$-247.729,$239.1,$74.753,$180.402,$57.302,$-19.364,-,$-0.847,-,-,-,-,$-20.211,$138.753,-,$138.753,$1.21,$1.21,-,$-52.708,$87.255,$119.936,$12.793,-
2020-03-31,$-589.681,$48.628,$494.47,$543.098,$27.596,$-59.701,$-192.651,$-317.538,$-320.129,$-366.712,$-31.498,-,$-37.343,-,-,-,-,$-68.841,$600,-,$600,$1.649,$1.649,-,$-2.697,$598.952,$172.16,$10.465,-
2019-12-31,$-15.304,$46.046,$48.355,$94.401,$142.135,$26.155,$126.794,$-27.392,$327.466,$406.563,$-40.035,-,-,-,-,-,$-0.038,$-40.073,-,-,-,$1.675,$1.675,-,$-0.053,$1.622,$368.403,$11.57,-
2019-09-30,$102.315,$46.785,$53.947,$100.732,$-112.469,$61.062,$-125.01,$-26.274,$-213.286,$-10.239,$-28.721,-,-,-,-,-,$-0.276,$-28.997,-,-,-,$1.559,$1.559,-,$-1.01,$0.549,$-38.341,$12.413,-
2019-06-30,$-17.349,$47.321,$0.312,$47.633,$11.926,$-94.578,$236.102,$-26.368,$172.212,$202.496,$-41.135,-,-,-,-,-,$-0.997,$-42.132,$-1.567,-,$-1.567,$2.006,$2.006,-,$1.955,$2.394,$167.79,$13.142,-
2019-03-31,$22.477,$46.527,$0.607,$47.134,$-87.042,$156.88,$-178.428,$43.624,$-159.4,$-89.789,$-35.911,-,-,-,-,-,-,$-35.911,$-136.25,-,$-136.25,$2.232,$2.232,-,$-7.617,$-141.635,$-267.904,$12.493,-
2018-12-31,$4.218,$46.803,$-9.649,$37.154,$210.68,$140.309,$63.766,$-8.284,$468.041,$509.413,$-48.946,-,-,-,$0.001,$0.001,$0.264,$-48.681,$-75,-,$-75,$-8.159,$-8.159,-,-,$-83.159,$389.52,$9.338,-
2018-09-30,$75.268,$43.821,$34.056,$77.877,$-140.742,$128.04,$-197.517,$-47.968,$-180.335,$-27.19,$-25.832,-,-,-,$-0.001,$-0.001,$-2.325,$-28.158,$23.5,-,$23.5,$1.826,$1.826,-,$-0.765,$24.561,$-27.78,$11.772,-
2018-06-30,$-95.544,$45.237,$28.331,$73.568,$63.193,$-175.127,$227.058,$-12.126,$145.959,$123.983,$-28.392,-,-,-,$-39.207,$-39.207,$-2.536,$-70.135,$-141.75,-,$-141.75,$6.595,$6.595,-,$0.086,$-135.069,$-85.865,$12.536,-
2018-03-31,$-30.244,$46.161,$-256.325,$-210.164,$53.703,$16.697,$-66.894,$265.664,$262.432,$22.024,$-55.93,-,-,-,-,-,-,$-55.93,$3.25,-,$3.25,$2.318,$2.318,-,$-1.769,$3.799,$-27.95,$8.137,-
2017-12-31,$-87.92,$45.323,$101.5,$146.823,$59.161,$21.305,$59.214,$-16.357,$204.73,$263.633,$-55.415,-,-,-,-,-,-,$-55.415,$-151.75,-,$-151.75,$1.823,$1.823,-,$-0.195,$-150.122,$54.858,$5.523,-
2017-09-30,$54.241,$45.184,$145.154,$190.338,$-172.054,$-16.506,$2.09,$-25.681,$-210.005,$34.574,$-58.651,-,-,-,-,-,$-1.648,$-60.299,$113.25,-,$113.25,$3.079,$3.079,-,$-0.112,$116.217,$93.315,$9.633,-
2017-06-30,$-12.309,$42.418,$4.529,$46.947,$12.526,$-246.274,$175.373,$-3.48,$-62.833,$-28.195,$-75.483,-,-,-,-,-,-,$-75.483,$93.25,-,$93.25,$3.856,$3.856,-,-,$97.106,$-5.431,$12.694,-
