,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,$-80,$845,$1,$846,"$-1,414",$-114,$32,-,"$-1,557","$-1,061",$-145,-,$-826,-,-,-,$96,$-875,-,"$2,031","$2,031",$-285,$-285,$-71,$-134,"$1,541",$-473,-,$-71
2018-03-31,"$-1,085","$1,932",$-47,"$1,885","$2,221",$952,$-932,-,"$2,223","$3,024",$-188,-,$-869,-,-,-,$16,"$-1,041",$-332,$-749,"$-1,081",$-740,$-740,$-70,$-46,"$-1,937",$53,-,$-70
2017-12-31,$961,$234,"$-1,013",$-779,$-234,$-193,$-605,-,$-429,$-18,$-137,-,$60,-,-,-,$-10,$-87,-,$445,$445,$-219,$-219,$-71,$-30,$125,$54,-,$-71
2017-09-30,$56,$775,$-36,$739,$-449,"$-1,158","$1,345",-,$-158,$598,$-137,-,$-225,-,-,-,$95,$-267,$-4,$302,$298,$-345,$-345,$-59,$-35,$-141,$224,-,$-59
2017-06-30,$365,$227,$238,$465,$-363,$-59,$463,-,$23,$741,$-118,-,"$-1,485",-,-,-,$5,"$-1,598",$-541,$-181,$-722,$-273,$-273,$-62,$-74,"$-1,131","$-1,913",-,$-62
2017-03-31,"$3,623",$247,"$-3,018","$-2,771",$-108,$694,$179,$-92,$767,"$1,435",$-193,-,$259,-,-,-,$284,$350,$615,"$-1,228",$-613,$-220,$-220,$-61,$-30,$-924,$876,$-109,$-61
2016-12-31,$646,$204,$132,$336,$3,$-536,$-281,$196,$-717,$381,$-129,-,"$-2,126",-,-,-,$-18,"$-2,273",$-386,"$1,405","$1,019","$-1,988","$-1,988",$-63,$1,"$-1,031","$-3,030",$30,$-63
2016-09-30,$324,$507,$-109,$398,$-357,$283,$623,$-141,$464,"$1,069",$-126,-,$-219,-,-,-,$153,$-192,$-5,-,$-5,$39,$39,$-63,$-3,$-32,$805,$79,$-63
2016-06-30,$560,$242,$220,$462,$-300,$-121,"$1,549",$-113,"$1,110","$1,859",$-114,-,"$-1,920",-,-,-,$880,"$-1,154",$-1,$-7,$-8,$-22,$-22,$-66,$14,$-82,$611,-,$-66
2016-03-31,$444,$222,$42,$264,$-290,"$1,146","$1,607",$-54,"$2,217","$3,106",$-464,-,$195,-,-,-,"$-1,060","$-1,329",$-602,$9,$-593,$-626,$-626,$-65,$78,"$-1,206",$642,$10,$-65
2015-12-31,$647,$220,$206,$426,$-630,$-928,$-265,$192,"$-1,720",$-685,$61,-,$-218,-,-,-,$-2,$-159,$-498,$-136,$-634,$-330,$-330,$-65,$-28,"$-1,057","$-1,953",$35,$-65
2015-09-30,$630,$222,$105,$327,$-288,$-834,$957,$-132,$-299,$797,$-154,-,$115,-,-,-,$-13,$-52,$-402,$3,$-399,$-466,$-466,$-55,$-67,$-987,$-276,$78,$-55
2015-06-30,$589,$229,$83,$312,$-749,$-635,"$1,003",$-126,$-302,$454,$-120,-,$78,-,-,-,$25,$-17,$-96,$-3,$-99,$-67,$-67,$-59,$22,$-203,$294,-,$-59
2015-03-31,$144,$472,$442,$914,$-6,$436,$644,$-122,$933,"$1,883",$-146,-,$-130,-,-,-,$38,$-238,$-120,$-156,$-276,$-307,$-307,$-56,$-77,$-716,$754,$47,$-56
2014-12-31,$511,$248,$31,$279,"$-1,284","$-1,458","$2,611",$234,$-34,"$1,064",$-129,-,$8,-,-,-,$-11,$-132,$-2,$-114,$-116,$48,$48,$-56,$40,$-84,$783,$45,$-56
2014-09-30,$477,$258,$157,$415,$-838,$-229,$96,$-119,"$-1,022",$-17,$-154,-,$-19,-,-,-,$-22,$-195,$-6,$60,$54,$29,$29,$-56,$-28,$-1,$-301,$82,$-56
2014-06-30,$411,$280,$249,$529,$-693,$-893,"$1,367",$-134,$-487,$182,$-116,-,$-14,-,-,-,$18,$-112,$-222,$158,$-64,$-68,$-68,$-59,$24,$-167,$-88,-,$-59
2014-03-31,$365,$240,$209,$449,$7,$205,"$1,831",$-69,"$2,041","$2,664",$-120,-,"$-4,518",-,-,-,$14,"$-4,624","$3,776",$-52,"$3,724",$25,$25,$-60,$3,"$3,692","$1,762",$45,$-60
2013-12-31,$65,$163,$136,$299,$-482,"$-1,152",$237,$220,"$-1,029",$-341,$-100,-,$97,-,-,-,$-145,$-148,-,-,-,$31,$31,$-55,$-12,$-36,$-529,$42,$-55
2013-09-30,$404,$170,$186,$356,$-254,$-175,$-245,$-116,$-818,$97,$-98,-,$-42,-,-,-,$50,$-90,-,-,-,$68,$68,$-46,$14,$36,$55,$73,$-46
2013-06-30,$424,$162,$130,$292,$-139,$-60,$589,$-116,$305,$716,$-101,-,$-74,-,-,-,$-9,$-184,-,-,-,$-77,$-77,$-53,$57,$-73,$449,-,$-53
2013-03-31,$259,$198,$399,$597,$251,$253,$953,$-116,"$1,333","$2,207",$-144,-,"$-1,296",-,-,-,$15,"$-1,425",$-237,-,$-237,$-747,$-747,$-47,$-7,"$-1,038",$-270,$44,$-47
2012-12-31,$298,$131,$143,$274,$-144,$-332,$-454,$-106,"$-1,008",$-183,$-98,-,$-326,-,-,-,$-9,$-433,$812,-,$812,$-248,$-248,$-47,$-2,$515,$-105,$41,$-47
2012-09-30,$401,$127,$89,$216,$-237,$23,$309,$262,$381,"$1,011",$-80,-,$-143,-,-,-,$22,$-201,$80,-,$80,$-43,$-43,$-47,$2,$-8,$818,$82,$-47
2012-06-30,$380,$125,$-47,$78,$448,$-4,$-933,$-84,$-715,$-552,$-78,-,$-108,-,-,-,$36,$-150,-,$-400,$-400,$-10,$-10,$-53,$38,$-425,"$-1,136",-,$-53
2012-03-31,$521,$85,$264,$349,$-193,$318,$401,$-25,$349,"$1,234",$-91,-,$-847,-,-,-,$-134,"$-1,072",$-407,$400,$-7,"$-1,157","$-1,157",$-49,$5,"$-1,208","$-1,042",$41,$-49
2011-12-31,$300,$137,$89,$226,$-140,$-931,$756,$-69,$-342,$321,$-80,-,$-10,-,-,-,$9,$-81,$-6,-,$-6,$40,$40,$-49,$3,$-12,$248,$35,$-49
2011-09-30,$296,$136,$129,$265,$-240,$34,$435,$241,$556,"$1,069",$-118,-,$-88,-,-,-,$11,$-195,$-1,-,$-1,$31,$31,$-50,$3,$-17,$827,$39,$-50
2011-06-30,$286,$135,$74,$209,$-195,$-303,$445,$-50,$-60,$326,$-109,-,$-106,-,-,-,$61,$-154,$-16,-,$-16,$-621,$-621,$-47,$16,$-668,$-496,$39,$-47
2011-03-31,$422,$144,$194,$338,$-475,$345,$481,$-40,$344,"$1,000",$-120,-,-,-,-,-,$-38,$-158,$-41,-,$-41,$-373,$-373,$-45,$14,$-445,$399,$38,$-45
2010-12-31,$155,$114,$125,$239,$-53,$-640,$469,$260,$36,$540,$-86,-,$-258,-,-,-,$-27,$-371,-,-,-,$43,$43,$-46,$-17,$-20,$163,$33,$-46
2010-09-30,$327,$118,$118,$236,$-317,$690,$-497,$-109,$-233,$270,$-95,-,$75,-,-,-,$4,$-16,-,-,-,$-337,$-337,$-47,$-89,$-473,$-215,$33,$-47
2010-06-30,$298,$120,$45,$165,$172,$-28,$80,$-69,$155,$528,$-87,-,-,-,-,-,$8,$-79,-,-,-,"$-1,016","$-1,016",$-33,$146,$-903,$-466,$33,$-33
2010-03-31,$348,$124,$123,$247,$282,$-577,$209,$-30,$-28,$591,$-107,-,$1,-,-,-,-,$-106,$-218,$-1,$-219,$52,$52,$-33,$16,$-184,$303,$31,$-33
2009-12-31,$326,$126,$-258,$-132,$-466,$-229,$320,$251,$-124,$192,$-82,-,$-18,-,-,-,$89,$-11,-,-,-,$51,$51,$-32,$11,$30,$213,$30,$-32
2009-09-30,$301,$113,$51,$164,$-250,$66,$455,$-110,$161,$626,$-103,-,-,-,-,-,$-3,$-106,-,-,-,$53,$53,$-32,$15,$36,$571,$29,$-32
2009-06-30,$288,$111,$102,$213,$301,$-42,$356,$-84,$531,$907,$-86,-,-,-,-,-,-,$-86,-,-,-,$-267,$-267,$-34,$-2,$-303,$535,$24,$-34
2009-03-31,$281,$111,$-4,$107,$173,$860,$-573,$-143,$163,$617,$-104,-,$25,-,-,-,$-116,$-195,$695,-,$695,$-131,$-131,$-33,$-4,$527,$934,$27,$-33
2008-12-31,$-20,$112,$198,$310,$-544,$-321,$367,$240,$-199,$186,$-118,-,-,-,-,-,$39,$-79,-,-,-,$12,$12,$-33,$1,$-20,$52,$19,$-33
2008-09-30,$327,$112,$180,$292,$-26,$103,$-312,$-99,$-348,$234,$-92,-,$-78,-,-,-,$79,$-91,-,-,-,$-174,$-174,$-33,$8,$-199,$-64,$25,$-33
2008-06-30,$235,$106,$359,$465,$-311,$-272,$329,$-53,$-245,$314,$-78,-,$-242,-,-,-,$-42,$-362,-,-,-,$-112,$-112,$-17,$-1,$-130,$-175,$28,$-17
2008-03-31,$307,$100,$22,$122,$142,$555,$-299,$-12,$498,$916,$-109,-,$-18,-,-,-,$8,$-119,$-153,-,$-153,$-715,$-715,$-17,$14,$-871,$-74,$18,$-17
2007-12-31,$201,$93,$-832,$-739,$-268,"$-1,166",$270,$200,$-932,"$-1,319",$-86,-,$-541,-,-,-,$969,$342,$-1,-,$-1,$-117,$-117,$-17,$34,$-101,"$-1,082",$26,$-17
2007-09-30,$247,$89,$187,$276,$27,$-261,$689,$-53,$356,$840,$-85,-,$-29,-,-,-,$-17,$-131,-,-,-,$-394,$-394,$-18,$7,$-405,$315,$28,$-18
2007-06-30,$235,$89,$-122,$-33,$-189,$196,$102,$-37,$310,$432,$-76,-,$-22,-,-,-,$1,$-97,$-8,-,$-8,$-118,$-118,$-18,$51,$-93,$249,$19,$-18
2007-03-31,$257,$87,$-41,$46,$-77,$536,$-42,$-59,$550,$984,$-111,-,"$-1,828",-,-,-,$-12,"$-1,951",$977,-,$977,$-87,$-87,$-18,$36,$908,$-59,$21,$-18
2006-12-31,$243,$69,$-10,$59,$-388,$-829,$460,$228,$-527,$-130,$-58,-,$-11,-,-,-,$21,$-48,$-3,-,$-3,$-50,$-50,$-18,$9,$-62,$-241,$15,$-18
2006-09-30,$229,$70,$53,$123,$104,$-211,$137,$-13,$10,$388,$-64,-,$171,-,-,-,$-5,$102,$-5,-,$-5,$-244,$-244,$-18,$25,$-242,$254,$24,$-18
2006-06-30,$184,$69,$54,$123,$152,$-424,$317,$25,$110,$297,$-73,-,$-91,-,-,-,$-47,$-211,$-3,-,$-3,$-223,$-223,$-18,$19,$-225,$-139,-,$-18
2006-03-31,$220,$68,$134,$202,$-81,$951,$-117,$104,$802,"$1,272",$-61,-,$-29,-,-,-,$-955,"$-1,045",$-1,-,$-1,$-246,$-246,$-18,$-1,$-266,$-42,$16,$-18
2005-12-31,$193,$69,$-37,$32,$-496,$-612,$131,$206,$-781,$-536,$-118,-,$13,-,-,-,$-11,$-116,$-3,-,$-3,$-137,$-137,$-19,$-3,$-162,$-814,-,$-19
2005-09-30,$167,$61,$12,$73,$81,-,"$1,042",-,"$1,117","$1,364",$-71,-,$-502,-,-,-,$13,$-560,$-9,-,$-9,$-96,$-96,$-18,$-95,$-218,$586,-,$-18
2005-06-30,$171,$64,$53,$117,$-23,$262,$48,$129,$434,$638,$-76,-,$-8,-,-,-,$-8,$-92,$-11,-,$-11,$89,$89,$-18,$3,$63,$609,-,$-18
2005-03-31,$-157,$245,$802,"$1,047",$-325,$-654,"$1,316",$147,$597,"$1,543",$-271,-,$-64,-,-,-,$-25,$-360,$-268,-,$-268,$223,$223,$-70,$24,$-91,"$1,092",-,$-70
