,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-03-31,$579,$575,$-51,$524,$-71,$-124,$-94,$-736,"$-1,025",$78,$-116,-,$-57,-,-,-,$-6,$-179,$-453,$182,$-271,$39,$39,$-60,$-50,$-342,$-386,$43,$-60
2017-12-31,$528,$574,$-492,$82,$-201,$127,$274,"$1,056","$1,256","$1,866",$-212,-,$-66,-,-,-,$-5,$-283,$-747,$-355,"$-1,102",$20,$20,$-60,$-2,"$-1,144",$603,$43,$-60
2017-09-30,$534,$517,$-104,$413,$-34,$-62,$-49,$127,$-18,$929,$-110,-,"$-6,853",-,-,-,$-6,"$-6,969","$4,717",$-275,"$4,442","$1,699","$1,699",$-59,$-1,"$6,081",$129,$45,$-59
2017-06-30,$612,$477,$-115,$362,$-109,$-41,$-65,$90,$-125,$849,$-87,-,$-6,-,-,-,$-2,$-95,$-626,$-70,$-696,$-209,$-209,$-59,-,$-964,$-108,$38,$-59
2017-03-31,$551,$465,$-36,$429,$-18,$-105,$114,$-610,$-619,$361,$-92,-,$-301,-,-,-,$11,$-382,$-184,$566,$382,$-442,$-442,$-59,-,$-119,$-74,$33,$-59
2016-12-31,$629.7,$473.8,$-16.2,$457.6,$-239.6,$75.7,$-10.1,$292,$118,"$1,205.3",$-130.2,-,$-35,$-11.7,-,$-11.7,$84.8,$-92.1,"$-2,028.7",$135.2,"$-1,893.5",$-238.1,$-238.1,$-58.8,$-0.4,"$-2,190.8","$-1,188.9",$31,$-58.8
2016-09-30,$473.5,$433,$-142.9,$290.1,$-17.4,$48.2,$26.2,$-16.2,$40.8,$804.4,$-79.6,-,"$-4,110",$3.8,-,$3.8,$-6.8,"$-4,192.6","$4,951.1",$-167.3,"$4,783.8",$-3.3,$-3.3,$-59.8,-,"$4,720.7","$1,310.4",$34.9,$-59.8
2016-06-30,$516.6,$435.1,$-148.5,$286.6,$-65.1,$30.3,$5.1,$140.1,$110.4,$913.6,$-99.1,-,$-0.6,$4,-,$4,$-0.7,$-96.4,$-649.9,$-237.8,$-887.7,$46.7,$46.7,$-59.1,$-13.2,$-913.3,$-151.7,$33.7,$-59.1
2016-03-31,$402.2,$416.1,$-36.4,$379.7,$-29.9,$-56.2,$34.8,$-395.9,$-447.2,$334.7,$-109.1,-,"$-1,032.4",$3.9,-,$3.9,$-1.3,"$-1,138.9",$997.5,"$1,173.9","$2,171.4",$-968.3,$-968.3,$-60.3,$-0.4,"$1,142.4",$375.2,$33.4,$-60.3
2015-12-31,$602.2,$424.3,$-112.1,$312.2,$-3.1,$34.3,$23.9,$383.7,$438.8,"$1,353.2",$-119,-,$-389,$12,-,$12,$-21,$-517,$-52.8,$-676.5,$-729.3,$-24.6,$-24.6,$-60.3,$-55.7,$-869.9,$-57.9,$33.2,$-60.3
2015-09-30,$476.1,$427.7,$-29.1,$398.6,$55.8,$-53.2,$-48.6,$-84.8,$-130.8,$743.9,$-99.7,-,$-7.4,-,-,-,$0.4,$-106.7,$-383.5,$-396,$-779.5,$14.9,$14.9,$-60.2,$7,$-817.8,$-265,$32.5,$-60.2
2015-06-30,$511.6,$419.7,$-95.6,$324.1,$-77,$-40.8,$-13.1,$60.1,$-70.8,$764.9,$-89.7,-,-,-,-,-,$14.7,$-75,$-703.3,$-97.4,$-800.7,$21.7,$21.7,$-59.7,$9.8,$-828.9,$-96.2,$31.1,$-59.7
2015-03-31,$385.1,$416.3,$-99.2,$317.1,$-124.7,$-81.3,$34.8,$-451,$-622.2,$80,$-96.6,-,$-298.6,-,-,-,$0.9,$-394.3,$-851.4,"$1,218.9",$367.5,$-440,$-440,$-60.8,$32.9,$-100.4,$-478.9,$28.2,$-60.8
2014-12-31,$601.2,$428.7,$-0.5,$428.2,$-28.1,$-0.7,$4.5,$-51.4,$-75.7,$953.7,$-127.1,-,$-2.2,$4.2,-,$4.2,$-0.9,$-126,$557,$-433.9,$123.1,$22.7,$22.7,$-60,$3.5,$89.3,$809.2,$30.5,$-60
2014-09-30,$471.6,$455.7,$-232.7,$223,$36.4,$-55.3,$-6.7,$7,$-18.6,$676,$-83.7,-,$469.7,$19.4,-,$19.4,$12,$417.4,$-978,$-103,"$-1,081",$24.1,$24.1,$-60.1,$2.9,"$-1,114.1",$-50.6,$30.6,$-60.1
2014-06-30,$278.5,$434.8,$-68.7,$366.1,$38.9,$-21.7,$13.2,$213.7,$244.1,$888.7,$-66.2,-,$-6.1,$65,$-33,$32,$34.1,$-6.2,"$-1,851.6",$73.8,"$-1,777.8",$21.1,$21.1,$-59.8,$2.3,"$-1,814.2",$-912.3,$30.8,$-59.8
2014-03-31,$543.1,$365.6,$-825.6,$-460,$-192.6,$-32.1,$-9.8,$252.6,$18.1,$101.2,$-101.3,-,"$-11,999.7",-,$33,$33,$0.1,"$-12,067.9","$4,398.9",$213.2,"$4,612.1","$3,029.5","$3,029.5",$-54.9,$48.4,"$7,635.1","$-4,328.8",$25.2,$-54.9
2013-12-31,$342.1,$249.3,$-248,$1.3,$7.4,$57.5,$-2.1,$322.3,$385.1,$728.5,$-89.7,-,$-5.9,-,$7.1,$7.1,$18.5,$-70,"$3,167.7",$188.6,"$3,356.3",$25.5,$25.5,$-54.2,$-4.1,"$3,323.5","$3,980.4",$24.3,$-54.2
2013-09-30,$317.6,$250.4,$-123.7,$126.7,$-16.3,$-32.1,$15.8,$93.8,$61.2,$505.5,$-44,-,$-0.8,$-0.5,$0.5,-,$-15.6,$-60.4,$-0.2,$0.9,$0.7,$32.6,$32.6,$-54.1,$5.2,$-15.6,$482.9,$22.9,$-54.1
2013-06-30,$277.4,$249.2,$-14.2,$235,$-8.2,$-29.7,$-9.2,$13.1,$-34,$478.4,$-65,-,$-0.9,$0.5,-,$0.5,$-0.3,$-65.7,$-0.2,$-0.1,$-0.3,$70.5,$70.5,$-53.9,$13.6,$29.9,$404.2,$23.3,$-53.9
2013-03-31,$336.2,$251,$2.7,$253.7,$-130.8,$-67.9,$42.5,$-135.4,$-291.6,$298.3,$-63,-,$-3.8,-,-,-,$-0.4,$-67.2,$-0.5,$-1.5,$-2,$12,$12,$-54,$16.2,$-27.8,$152.9,$20.4,$-54
2012-12-31,$376.4,$254.4,$-8.6,$245.8,$28.2,$72.7,$-61.2,$-1.8,$37.9,$660.1,$-103.2,-,$-11,-,$1.9,$1.9,$41.5,$-70.8,$-354.7,$9.6,$-345.1,$-227.2,$-227.2,$-46.9,$11.8,$-607.4,$7.3,$20.4,$-46.9
2012-09-30,$290.4,$245.2,$-104,$141.2,$-4.5,$-29.3,$23.3,$58.8,$48.3,$479.9,$-72.1,-,$-893.7,-,-,-,$-29.6,$-995.4,"$1,282.3",$-350.6,$931.7,$-332.5,$-332.5,$-47.6,$7.1,$558.7,$66,$20.3,$-47.6
2012-06-30,$233.8,$241.6,$23.2,$264.8,$46.7,$-26.3,$-19.4,$7.9,$8.9,$507.5,$-61.8,-,$-178.2,-,-,-,$1.5,$-238.5,$0.4,$-136.9,$-136.5,$-91.3,$-91.3,$-47.7,$-8.5,$-284,$-56,$20.3,$-47.7
2012-03-31,$277.3,$242.5,$1.6,$244.1,$-58.4,$-77,$67.3,$-61.3,$-129.4,$392,$-65.2,-,$-0.5,-,-,-,$-0.5,$-66.2,$-0.4,$-347.4,$-347.8,$-244.9,$-244.9,-,$7.7,$-585,$-228,$17.2,-
2011-12-31,$288.9,$245.6,$120.9,$366.5,$-25.2,$33.7,$4.8,$-31.7,$-18.4,$637,$-78.7,-,$28.4,-,$19.5,$19.5,$-42,$-72.8,$-0.8,$-100.1,$-100.9,$-345.6,$-345.6,-,$0.1,$-446.4,$126,$19.4,-
2011-09-30,$265.4,$228.8,$-44.7,$184.1,$-8.1,$0.1,$-28.4,$-52.4,$-88.8,$360.7,$-59.8,-,"$-3,599.8",-,-,-,$-43.9,"$-3,703.5","$2,079.6",$999.4,"$3,079",$-213.1,$-213.1,-,$5.3,"$2,871.2",$-465.8,$18.7,-
2011-06-30,$523.4,$200.9,$-301.2,$-100.3,$-3.9,$0.7,$-10.9,$-54.3,$-68.4,$354.7,$-51.4,-,"$-2,053.8",-,-,-,$828.2,"$-1,277",$-419,$12,$-407,$-127.7,$-127.7,-,$9,$-525.7,"$-1,432.6",$20.3,-
2011-03-31,$252.2,$184.3,$-8.1,$176.2,$-64,$-63.1,$68.3,$-31,$-89.8,$338.6,$-62.8,-,$-23.7,-,-,-,$-2.4,$-88.9,"$2,140.9",$-2.8,"$2,138.1",$-493,$-493,-,$6.4,"$1,651.5","$1,871.6",$21.6,-
2010-12-31,$297.5,$178.4,$-31.6,$146.8,$59.1,$37.9,$-48,$-55.1,$-6.1,$438.2,$-70.7,-,$-60.8,-,$9,$9,$-29.8,$-152.3,$-2.4,$0.8,$-1.6,$-325.3,$-325.3,-,$4.9,$-322,$-13.1,$19.9,-
2010-09-30,$268.5,$182.4,$-21.9,$160.5,$-30.4,$-11.1,$-4.1,$49.4,$3.8,$432.8,$-61.5,-,$-257.6,-,-,-,$3,$-316.1,$-1,$-8.6,$-9.6,$-471.8,$-471.8,-,$0.1,$-481.3,$-377.2,$20.9,-
2010-06-30,$237.3,$185.3,$-51.2,$134.1,$4.2,$-16.3,$-22.1,$-53.5,$-87.7,$283.7,$-54.9,-,$-58.7,-,-,-,$1,$-112.6,$-152,$0.2,$-151.8,$-164.9,$-164.9,-,$3,$-313.7,$-124.3,$22,-
2010-03-31,$232.3,$193.6,$-10.6,$183,$-103.7,$-34.6,$73.7,$-7.6,$-72.2,$343.1,$-48.1,-,$-229.1,-,-,-,$-0.7,$-277.9,$-209.4,$-0.3,$-209.7,$26.8,$26.8,-,$4.8,$-178.1,$-132.4,$18.8,-
2009-12-31,$273.3,$182.8,$-1.8,$181,$77.4,$53.9,$-76.7,$29.7,$84.3,$538.6,$-70.4,-,$-480.1,-,$0.6,$0.6,$-2.8,$-552.7,$-182.5,$-7.7,$-190.2,$36.9,$36.9,-,$0.9,$-152.4,$-181.6,$10.6,-
2009-09-30,$221.2,$195.5,$-22.8,$172.7,$5.9,$34,$-3.1,$-44.1,$-7.3,$386.6,$-40.8,-,$-9.5,-,$0.2,$0.2,$-8.1,$-58.2,$-0.3,$-13.8,$-14.1,$5.6,$5.6,-,$0.4,$-8.1,$328.3,$20.6,-
2009-06-30,$206.9,$194.3,$-18.8,$175.5,$12.4,$32.3,$-46.9,$-4.9,$-7.1,$375.3,$-27.6,-,$-127.3,-,$0.4,$0.4,$1.6,$-152.9,$4,$-3.6,$0.4,$-407.9,$-407.9,-,$0.7,$-406.8,$-143.7,$20.6,-
2009-03-31,$148.9,$190.3,$-25.6,$164.7,$29,$-11.8,$81.5,$-53.6,$45.1,$358.7,$-47.8,-,$-16,-,-,-,$-1.9,$-65.7,-,$4,$4,$5.2,$5.2,-,$0.6,$9.8,$280.6,$15.2,-
2008-12-31,$287,$194.4,$26.5,$220.9,$22.3,$48,$-80.4,$-37.5,$-47.6,$460.3,$-99,-,$-48.4,-,$-0.5,$-0.5,$-2.3,$-150.2,$-133.5,$3.9,$-129.6,$-82,$-82,-,$5.3,$-206.3,$40.2,$13.6,-
2008-09-30,$218.1,$199.7,$-27.5,$172.2,$28.1,$-33.5,$-6.6,$-7.9,$-19.9,$370.4,$-46.2,-,$-110.1,-,-,-,$4.1,$-152.2,$-0.4,$-5.9,$-6.3,$32.6,$32.6,-,$7.9,$34.2,$233.4,$15.8,-
2008-06-30,$246.1,$199.8,$-46,$153.8,$-5.1,$-19.5,$-82.4,$53.6,$-53.4,$346.5,$-50.5,-,$-35.7,-,-,-,$-4.8,$-91,$-2.2,$-12.1,$-14.3,$20.6,$20.6,-,$5.1,$11.4,$272.9,$16.7,-
2008-03-31,$229.7,$198.8,$11.3,$210.1,$-96.2,$-44.6,$45.5,$-101.5,$-196.8,$243,$-53.3,-,$-3.8,-,$0.5,$0.5,-,$-56.6,-,$-1.3,$-1.3,$-73.5,$-73.5,-,$7.1,$-67.7,$108.9,$11,-
2007-12-31,$227.1,$196.8,$-57.1,$139.7,$47.1,$51.3,$-4.3,$88.3,$182.4,$535.3,$-53,-,$-403.3,-,$-0.1,$-0.1,$6.2,$-450.2,$0.1,$-5.2,$-5.1,$-320.9,$-320.9,-,$32.8,$-293.2,$-205.7,$11.8,-
2007-09-30,$218.5,$187.6,$-27,$160.6,$-15.4,$-7.5,$28.4,$9.5,$15,$394.1,$-45.6,-,$-54.7,-,$-0.2,$-0.2,$-1.7,$-102.2,$-0.8,$-5.8,$-6.6,$-455.3,$-455.3,-,$47,$-414.9,$-120.4,$13.2,-
2007-06-30,$163.9,$187.1,$32.4,$219.5,$0.5,$-11.1,$-60.1,$22.8,$-47.9,$335.5,$-18.5,-,$-5.1,-,$-0.1,$-0.1,$19.2,$-4.5,$-1.1,$-143.2,$-144.3,$110.6,$110.6,-,$7.2,$-26.5,$280.3,$12.3,-
2007-03-31,$138.9,$185.3,$54.4,$239.7,$-42.2,$-46.7,$42.9,$-114,$-160,$218.6,$-39.2,-,$-29.4,$48.2,-,$48.2,$-8.7,$-29.1,$-7.6,$-309.3,$-316.9,$113,$113,-,$9.8,$-194.1,$3.5,$13.8,-
2006-12-31,$25.3,$124.5,$89,$213.5,$-10.6,$38.9,$19.4,$-81,$-33.3,$205.5,$-43.8,-,$286.8,-,$2.7,$2.7,$40.6,$286.3,$-334.6,$243.7,$-90.9,$81.9,$81.9,-,$10.9,$1.9,$509.4,$49.3,-
2006-09-30,$48.8,$39.8,$-9.5,$30.3,$6.1,$-2.6,$3.4,$16,$22.9,$102,$-7.5,-,$-32.6,$2.8,$-6.1,$-3.3,$4.8,$-38.6,-,$-103.5,$-103.5,$4.3,$4.3,-,$0.9,$-98.3,$-31.7,$7.1,-
2006-06-30,$47.9,$39,$-10.4,$28.6,$9,$-3.4,$-13.2,$-2.6,$-10.2,$66.3,$-6.7,-,$-26.6,$-2.8,$71.8,$69,$-4.4,$31.3,-,$77.9,$77.9,$-222.4,$-222.4,-,$1.3,$-143.2,$-41.1,$6.9,-
2006-03-31,$46.9,$37.4,$9.2,$46.6,$27.6,$-25,$1.5,$-65.7,$-61.6,$31.9,$-13,-,$8.9,$2.8,$1.3,$4.1,$4.4,$4.4,-,$-41.3,$-41.3,$16.5,$16.5,-,$4.3,$-20.5,$16.5,$6.1,-
2005-12-31,$56.387,$37.856,$-1.224,$36.632,$-55.12,$21.795,$15.047,$51.295,$33.017,$126.036,$-10.301,-,$6.275,-,$-74.039,$-74.039,$6.532,$-71.533,$-0.265,$-36.741,$-37.006,$5.461,$5.461,-,$0.32,$-31.225,$20.827,$0.733,-
2005-09-30,$57.734,$37.909,$-16.492,$21.417,$-14.934,$-0.295,$3.174,$-11.211,$-23.266,$55.885,$-10.192,-,$-24.513,-,$4.246,$4.246,$59.24,$28.781,$-0.485,$-63.409,$-63.894,$13.018,$13.018,-,$-0.159,$-51.035,$33.715,$0.728,-
2005-06-30,$60.223,$29.869,$-21.435,$8.434,$-2.868,$0.072,$-4.158,$-3.006,$-9.96,$58.697,$-8.775,-,$-874.638,-,$168.564,$168.564,$-0.981,$-715.83,$247.45,$790.343,"$1,037.793",$4.126,$4.126,-,$-572.027,$469.892,$-191.816,$0.698,-
2005-03-31,$48.856,$17.566,$-5.649,$11.917,$9.022,$-15.272,$-7.363,$-16.878,$-30.491,$30.282,$1.868,-,$-34.624,-,$33.129,$33.129,$4.709,$5.082,-,$-1.193,$-1.193,$4.595,$4.595,-,$-0.134,$3.268,$24.674,$0.641,-
