,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$313,$785,$380,"$1,165",$-140,-,$-180,$28,$-292,"$1,186",$-211,-,$-1,-,$-1,$-1,$26,$-187,$-839,$22,$-817,$-189,$-189,-,$-45,"$-1,051",$-32,$83,-
2020-09-30,$276,$799,$1,$800,$182,-,$88,$-304,$-34,"$1,042",$-201,-,$-7,-,-,-,$28,$-180,$-775,$-27,$-802,$-16,$-16,-,$-8,$-826,$44,$84,-
2020-06-30,$9,$829,$108,$937,$78,-,$34,$-27,$85,"$1,031",$-242,-,$558,-,$-584,$-584,$30,$-238,$-199,$-8,$-207,$-566,$-566,-,$-52,$-825,$-27,$94,-
2020-03-31,$377,$844,$-363,$481,$200,-,$-88,$-82,$30,$888,$-246,-,$-110,-,$584,$584,$36,$264,$-208,$7,$-201,$-922,$-922,-,$-11,"$-1,134",$1,$108,-
2019-12-31,$241,$800,$172,$972,$-158,-,$121,$2,$-35,"$1,178",$-290,-,$11,-,$-41,$-41,$27,$-293,$-817,-,$-817,$-250,$-250,-,$-93,"$-1,160",$-137,$108,-
2019-09-30,$225,$582,$35,$617,$91,-,$145,$-40,$196,"$1,038",$-221,-,"$-16,029",-,$-1,$-1,$78,"$-16,173","$7,928",-,"$7,928",$-26,$-26,-,$-134,"$7,768","$-7,371",$87,-
2019-06-30,$223,$191,$-157,$34,$54,-,$-2,$-103,$-51,$206,$-112,-,$8,-,$-3,$-3,$7,$-100,"$7,969",-,"$7,969",$22,$22,-,$-108,"$7,883","$7,989",$15,-
2019-03-31,$225,$205,$17,$222,$6,-,$-26,$-54,$-74,$373,$-98,-,$56,-,-,-,$6,$-36,$-93,-,$-93,$-151,$-151,-,$-56,$-300,$37,$19,-
2018-12-31,$286,$150,$42,$192,$-79,-,$116,$104,$93,$571,$-97,-,$-712,-,$-3,$-3,$6,$-806,$663,-,$663,$-677,$-677,-,$-9,$-23,$-258,$19,-
2018-09-30,$227,$136,$56,$192,$-18,-,$-17,$-62,$-49,$368,$-94,-,$419,-,$-417,$-417,$-1,$-93,$467,-,$467,$-414,$-414,-,$-3,$50,$325,$18,-
2018-06-30,$251,$136,$16,$152,$-78,-,$-21,$-65,$-164,$241,$-92,-,-,-,$-1,$-1,$-2,$-95,$201,-,$201,$-381,$-381,-,$7,$-173,$-34,$17,-
2018-03-31,$423,$134,$-136,$-2,$67,-,$38,$-154,$-49,$372,$-77,-,-,-,$418,$418,$-10,$331,$-297,-,$-297,$-399,$-399,-,-,$-696,$57,$19,-
2017-12-31,$546,$114,$-269,$-155,$-98,-,$63,$108,$73,$468,$-79,-,$-3,-,-,-,-,$-82,$-211,-,$-211,$-194,$-194,-,-,$-405,-,$15,-
2017-09-30,$232,$111,$50,$161,$-36,-,$31,$-61,$-66,$324,$-72,-,$-305,-,$-10,$-10,$6,$-381,$368,-,$368,$-285,$-285,-,-,$83,$26,$15,-
2017-06-30,$221,$111,$20,$131,$17,-,$-40,$-50,$-123,$228,$-60,-,$19,-,-,-,$1,$-40,$93,-,$93,$-290,$-290,-,-,$-197,$-9,$17,-
2017-03-31,$247,$108,$18,$126,$42,-,-,$-2,$90,$463,$-76,-,$-78,-,-,-,-,$-154,$75,-,$75,$-376,$-376,-,-,$-301,$8,$16,-
2016-12-31,$215,$115,$33,$148,$-73,-,$61,$38,$26,$389,$-67,-,-,-,-,-,$-1,$-68,$-68,-,$-68,$-261,$-261,-,$5,$-324,$-3,$14,-
2016-09-30,$214,$104,$8,$112,$-18,-,$74,$-27,$29,$355,$-78,-,-,-,$-1,$-1,$1,$-78,$73,-,$73,$-319,$-319,-,$9,$-237,$40,$15,-
2016-06-30,$212,$102,$-2,$100,$-7,-,$-76,$-51,$-134,$178,$-73,-,-,-,-,-,$2,$-71,$102,-,$102,$-257,$-257,-,$28,$-127,$-20,$17,-
2016-03-31,$289,$100,$18,$118,$10,-,$113,$-21,$102,$509,$-72,-,$-265,-,-,-,-,$-337,$156,-,$156,$-329,$-329,-,$9,$-164,$8,$22,-
2015-12-31,$189,$105,$34,$139,$-18,-,$13,$69,$64,$391,$-67,-,-,-,$-4,$-4,$7,$-64,$80,-,$80,$-445,$-445,-,$4,$-361,$-34,$14,-
2015-09-30,$218,$106,$26,$132,$-37,-,$97,$-54,$6,$355,$-89,-,-,-,-,-,$-4,$-93,$-3,-,$-3,$-479,$-479,-,$-1,$-483,$-221,$15,-
2015-06-30,$127,$104,$61,$165,$19,-,$-9,$-49,$-39,$254,$-113,-,-,-,-,-,-,$-113,$288,-,$288,$-224,$-224,-,$29,$93,$234,$18,-
2015-03-31,$178,$102,$21,$123,$34,-,$47,$-36,$45,$346,$-90,-,-,-,-,-,-,$-90,$49,-,$49,$-303,$-303,-,-,$-254,$2,$18,-
2014-12-31,$181,$104,$23,$127,$-50,-,$21,$68,$39,$347,$-67,-,-,-,-,-,-,$-67,$-49,-,$-49,$-349,$-349,-,$3,$-395,$-115,$12,-
2014-09-30,$239,$101,$1,$102,$-17,-,$101,$-34,$50,$391,$-75,-,-,-,$7,$7,$-2,$-70,-,-,-,$-244,$-244,-,$4,$-240,$80,$10,-
2014-06-30,$166,$99,$26,$125,$26,-,$2,$-42,$-14,$277,$-80,-,-,-,-,-,$1,$-79,-,-,-,$-179,$-179,-,$3,$-176,$22,$12,-
2014-03-31,$168,$100,$3,$103,$-1,-,$44,$-22,$21,$292,$-70,-,-,-,-,-,-,$-70,-,-,-,$-323,$-323,-,$8,$-315,$-93,$15,-
2013-12-31,$221,$102,$-65,$37,$-40,-,-,$91,$100,$358,$-65,-,-,-,$2,$2,$-1,$-64,$-83,-,$-83,$-111,$-111,-,$-18,$-212,$79,$9,-
2013-09-30,$159,$101,$24,$125,$-20,-,$40,$-8,-,$284,$-61,-,$-14,-,$2,$2,$-1,$-74,$-21,-,$-21,$-188,$-188,-,$5,$-204,$1,$11,-
2013-06-30,$151,$103,$-2,$101,$-14,-,$-40,$-27,$-77,$175,$-52,-,-,-,-,-,$116,$64,$-96,-,$-96,$-176,$-176,-,$3,$-269,$-36,$12,-
2013-03-31,$117,$97,$27,$124,$27,-,-,$-42,$-19,$222,$-58,-,$-16,-,-,-,-,$-74,$-138,-,$-138,$-54,$-54,-,$4,$-188,$-2,$14,-
2012-12-31,$179,$88,$25,$113,$-36,-,$16,$12,$-8,$284,$-48,-,-,-,$1,$1,$32,$-15,$-221,-,$-221,$-38,$-38,-,$4,$-255,$51,$9,-
2012-09-30,$139,$89,$-90,$-1,$-37,-,$-16,$-11,$24,$162,$-44,-,-,-,$21,$21,$-1,$-24,$30,-,$30,$-156,$-156,-,$-6,$-132,$5,$10,-
2012-06-30,$161,$86,$2,$88,$43,-,$9,$-67,$-103,$146,$-43,-,-,-,$6,$6,$-2,$-39,$18,-,$18,$-136,$-136,-,$3,$-115,$-9,$11,-
2012-03-31,$132,$87,$6,$93,$18,-,$-9,-,$9,$234,$-58,-,-,-,-,-,-,$-58,-,-,-,$-208,$-208,-,$4,$-204,$-26,$14,-
