,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2016-04-30,"$1,026",$62,$-230,$-168,$306,-,$-26,$-98,$764,"$1,612",$-55,-,$463,$561,$-887,$-326,$3,$85,$500,$-745,$-245,$-425,$-425,$-77,$-12,$-759,$955,$63,$-77
2016-01-31,$24,$58,$70,$128,$-403,-,$109,$423,$155,$317,$-324,-,-,-,-,-,$1,$-323,-,$395,$395,$-434,$-434,$-79,$-6,$-124,$-140,$68,$-79
2015-10-31,$-31,$55,$76,$131,$-28,-,$-6,$-102,$-288,$-188,$-70,-,-,-,$887,$887,$-1,$816,-,$350,$350,"$-1,206","$-1,206",$-82,$-23,$-961,$-334,$69,$-82
2015-07-31,$14,$95,$61,$156,$100,-,$-90,$-73,$-303,$-133,$-78,-,-,$320,$-319,$1,$-10,$-87,-,-,-,$80,$80,$-71,$-165,$-156,$-385,$73,$-71
2015-04-30,$501,$322,$75,$397,$251,-,$9,$-72,$596,"$1,475",$-67,-,$-19,$-12,-,$-12,$38,$-60,-,-,-,$-652,$-652,$-69,$13,$-708,$711,$62,$-69
2015-01-31,$-66,$57,$51,$108,$-323,-,$84,$549,$316,$365,$-61,-,$-67,$156,-,$156,$-2,$26,-,-,-,$-386,$-386,$-69,$20,$-435,$-60,$61,$-69
2014-10-31,$-84,$54,$55,$109,$-4,-,$32,$12,$-155,$-118,$-55,-,$-9,$11,-,$11,$-8,$-61,-,-,-,$-67,$-67,$-74,$18,$-123,$-307,$61,$-74
2014-07-31,$-29,$50,$66,$116,$143,-,$-41,$-34,$-171,$-84,$-65,-,$-381,$-40,$26,$-14,$-8,$-468,-,-,-,$-148,$-148,$-55,$29,$-174,$-725,$56,$-55
2014-04-30,$984,$47,$45,$92,$160,-,$-32,$-348,$323,"$1,388",$-28,-,$-24,$-353,-,$-353,$-4,$-409,-,-,-,$13,$13,$-54,$9,$-32,$949,$49,$-54
2014-01-31,$-37,$50,$41,$91,$-297,-,$56,$477,$267,$332,$-46,-,$-57,$-15,-,$-15,$-3,$-121,-,-,-,$51,$51,$-56,$10,$5,$208,$52,$-56
2013-10-31,$-11,$50,$84,$134,$-11,-,$32,$-93,$-313,$-190,$-47,-,"$1,016",$-13,-,$-13,$-7,$949,-,-,-,"$-1,328","$-1,328",$-55,$33,"$-1,350",$-592,$47,$-55
2013-07-31,$-16,$63,$14,$77,$141,-,$-72,$-24,$-262,$-194,$-48,-,$-6,$-77,-,$-77,$-7,$-138,-,-,-,$-20,$-20,$-51,$3,$-68,$-403,$53,$-51
2013-04-30,$822,$103,$50,$153,$229,-,$18,$-234,$471,"$1,449",$-32,$2,$-8,$-306,-,$-306,$-1,$-345,-,-,-,$-48,$-48,$-51,$9,$-90,"$1,013",$46,$-51
2013-01-31,$71,$58,$42,$100,$-357,-,$46,$335,$76,$256,$-45,$-2,-,$60,-,$60,$-15,$-2,-,-,-,$-32,$-32,$-51,$12,$-71,$183,$47,$-51
2012-10-31,$-19,$54,$49,$103,$-1,-,$12,$-36,$-229,$-145,$-70,-,$57,$15,-,$15,$-2,-,-,-,-,$-27,$-27,$-50,$44,$-33,$-177,$49,$-50
2012-07-31,$4,$57,$-15,$42,$114,-,$-61,$-73,$-236,$-182,$-61,$-10,$-392,$321,-,$321,$-1,$-143,-,-,-,$-103,$-103,$-44,$8,$-139,$-466,$49,$-44
2012-04-30,$734,$52,$55,$107,$297,-,$-4,$-155,$436,"$1,278",$-33,-,-,$16,-,$16,-,$-17,$-500,-,$-500,$-153,$-153,$-45,$19,$-679,$582,$37,$-45
2012-01-31,$118,$61,$32,$93,$-426,-,$45,$395,$47,$260,$-48,-,-,$32,-,$32,$1,$-15,-,-,-,$-270,$-270,$-44,$14,$-300,$-56,$43,$-44
2011-10-31,$-64,$72,$36,$108,$5,-,$39,$-119,$-154,$-110,$-44,-,-,$-20,-,$-20,$14,$-50,-,-,-,$-210,$-210,$-45,$29,$-226,$-389,$40,$-45
2011-07-31,$-57,$93,$48,$141,$94,-,$-66,$-93,$-275,$-172,$-47,$-12,-,$-224,-,$-224,-,$-283,-,-,-,$-202,$-202,-,$12,$-190,$-647,$41,-
2011-04-30,$688,$61,$50,$111,$215,-,$-4,$-136,$350,"$1,138",$-31,-,-,$8,-,$8,$-1,$-24,-,-,-,$-202,$-202,-,$18,$-184,$936,$39,-
2011-01-31,$73,$61,$31,$92,$-333,-,$41,$356,$87,$258,$-84,-,-,$569,-,$569,$34,$519,-,-,-,$-469,$-469,-,$14,$-455,$321,$38,-
2010-10-31,$-70,$56,$65,$121,$-12,-,$5,$-165,$-267,$-211,$-51,$-3,-,$344,-,$344,$-5,$285,-,-,-,$-204,$-204,-,$27,$-177,$-102,$35,-
2010-07-31,$-48,$58,$34,$92,$69,-,$-23,$-1,$-203,$-151,$-30,$-10,$-77,$89,-,$89,$-3,$-31,-,-,-,$-60,$-60,-,$28,$-32,$-216,$36,-
2010-04-30,$576,$55,$2,$57,$264,-,$7,$-196,$406,"$1,044",$-34,$-3,-,$-895,-,$-895,$-2,$-934,-,-,-,$-24,$-24,-,$5,$-19,$93,$34,-
2010-01-31,$114,$68,$-16,$52,$-318,-,$47,$319,$69,$245,$-34,-,$-19,$-59,-,$-59,$58,$-54,-,-,-,$-165,$-165,-,$-3,$-168,$24,$38,-
2009-10-31,$-68,$75,$6,$81,$-13,-,$9,$-92,$-153,$-140,$-32,-,-,$-30,-,$-30,$84,$22,-,-,-,$-235,$-235,-,$-13,$-248,$-366,$27,-
2009-07-31,$-71,$86,$24,$110,$128,-,$-47,$-55,$-108,$-66,$-34,$-20,$-153,$-248,-,$-248,$-2,$-457,-,-,-,$-28,$-28,-,$2,$-26,$-543,$39,-
2009-04-30,$485,$63,$38,$101,$171,-,$25,$-21,$346,$935,$-31,-,$-8,$-40,-,$-40,$-4,$-83,-,-,-,$31,$31,-,-,$31,$883,$37,-
2009-01-31,$85,$66,$30,$96,$-300,-,$-7,$245,$-45,$143,$-50,-,-,$98,-,$98,$2,$50,-,-,-,$-17,$-17,-,$-4,$-21,$170,$35,-
2008-10-31,$-52,$60,$72,$132,$-17,-,$22,$-158,$-280,$-200,$-67,-,-,$123,-,$123,$2,$58,-,-,-,$-88,$-88,-,$-6,$-94,$-244,$22,-
2008-07-31,$-61.622,$59.832,$74.462,$134.294,$97.398,-,$-28.708,$-38.52,$-116.801,$-39.493,$-88.746,-,$-28.187,$17.137,-,$17.137,$32.086,$-67.71,-,-,-,$49.208,$49.208,-,$0.847,$50.055,$-58.303,$26.672,-
2008-04-30,$444.179,$56.938,$22.094,$79.032,$150.54,-,$0.333,$-72.677,$303.31,$831.949,$-95.335,-,$-121.192,$-112.398,-,$-112.398,$4.384,$-324.541,-,-,-,$-261.554,$-261.554,-,$-4.297,$-265.851,$241.356,$30.093,-
2008-01-31,$115.247,$51.36,$28.569,$79.929,$-226.467,-,$-25.623,$197.787,$0.423,$198.907,$-56.644,-,$-126.79,$252.245,-,$252.245,$2.845,$71.656,-,-,-,$-185.855,$-185.855,-,$2.805,$-183.05,$84.08,$29.534,-
2007-10-31,$-20.804,$48.87,$-32.125,$16.745,$-10.471,-,$35.998,$-63.59,$-156.932,$-161.363,$-65.275,-,$117.169,$191.016,-,$191.016,$-9.315,$233.595,-,-,-,$-198.799,$-198.799,-,$11.645,$-187.154,$-109.133,$26.701,-
2007-07-31,$-13.64,$61.6,$-40.975,$20.625,$53.076,-,$-6.887,$-28.143,$-97.226,$-87.905,$-63.949,-,$-47.967,$144.36,-,$144.36,$-39.02,$-6.576,$0.573,-,$0.573,$61.904,$61.904,-,$18.842,$81.319,$-9.372,$18.558,-
2007-04-30,$367.211,$41.435,$28.284,$69.719,$155.895,-,$-23.509,$-11.382,$269.739,$708.234,$-36.402,-,"$-1,162.971",$-252.171,-,$-252.171,$-1.556,"$-1,453.1",$997.755,-,$997.755,$-274.647,$-274.647,-,$-4.796,$718.312,$-21.755,$20.585,-
2007-01-31,$145.362,$27.449,$19.761,$47.21,$-215.488,-,$22.619,$177.189,$50.171,$243.137,$-23.683,-,$18.998,$42.631,-,$42.631,$-2.004,$35.942,-,-,-,$-164.074,$-164.074,-,$7.093,$-156.981,$120.254,$19.312,-
2006-10-31,$-58.93,$28.044,$25.676,$53.72,$2.604,-,$26.351,$-63.925,$-131.845,$-136.706,$-29.223,-,$-60.002,$125.01,-,$125.01,$-4.678,$31.107,-,-,-,$82.898,$82.898,-,$8.312,$91.21,$-13.527,$18.859,-
2006-07-31,$-18.854,$40.258,$29.301,$69.559,$47.205,-,$-22.2,$-38.688,$-188.574,$-136.158,$-25.649,-,$17.796,$1.037,-,$1.037,$7.972,$1.156,$-0.923,-,$-0.923,$57.559,$57.559,-,$5.376,$62.012,$-73.368,$15.997,-
2006-04-30,$298.648,$28.652,$-5.811,$22.841,$174.665,-,$-33.146,$-28.162,$337.32,$659.027,$-8.847,-,$-2.977,$-313.311,-,$-313.311,$0.655,$-324.48,$0.894,-,$0.894,$-215.009,$-215.009,-,$8.22,$-205.895,$130.263,$17.191,-
2006-01-31,$182.973,$28.61,$3.239,$31.849,$-245.772,-,$28.937,$119.512,$-45.063,$170.46,$-22.521,-,$148.1,$-85.56,-,$-85.56,$-1.925,$38.094,$-0.26,-,$-0.26,$-174.098,$-174.098,-,$12.446,$-161.912,$47.732,$17.749,-
2005-10-31,$-45.804,$29.219,$23.592,$52.811,$12.921,-,$30.665,$-53.202,$-90.786,$-83.779,$-25.057,-,$-10.148,$286.725,-,$286.725,$-4.454,$247.066,$-0.634,-,$-0.634,$-173.332,$-173.332,-,$0.939,$-173.027,$-8.868,$20.424,-
2005-07-31,$-19.996,$29.72,$60.618,$90.338,$44.872,-,$-28.716,$-10.07,$-183.222,$-110.857,$-13.218,-,$-0.181,$230.495,-,$230.495,$-1.001,$216.095,$-1.018,-,$-1.018,$-140.828,$-140.828,-,-,$-141.846,$-36.917,$1.119,-
2005-04-30,$300.507,$39.848,$-29.651,$10.197,$167.749,-,$-6.719,$-73.526,$264.909,$575.613,$-15.606,-,$0.422,$-293.358,-,$-293.358,$0.165,$-308.377,$-1.552,-,$-1.552,$-179.421,$-179.421,-,-,$-180.973,$85.892,$1.119,-
2005-01-31,$101.116,$59.409,$31.73,$91.139,$-217.329,-,$32.375,$132.379,$-59.405,$132.85,$-37.56,-,$5.041,$137.472,-,$137.472,$-4.61,$100.343,$-1.341,-,$-1.341,$-223.841,$-223.841,-,-,$-225.182,$8.875,$3.251,-
