,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,"$5,857","$3,003","$-1,221","$1,782",$358,$-117,$57,$-125,"$2,251","$9,890","$-4,061",-,$-714,"$-3,483","$1,056","$-2,427","$1,518","$-5,684",-,$-897,$-897,$897,$897,"$-1,353",$-344,"$-1,697","$2,509",$461,"$-1,353"
2020-09-30,"$4,276","$3,123",$439,"$3,562",$301,$-299,$147,$471,$341,"$8,179","$-3,716",-,-,$482,"$2,122","$2,604",$346,$-766,"$-1,750",$897,$-853,"$-10,512","$-10,512","$-1,404",$-24,"$-12,793","$-5,380",$452,"$-1,404"
2020-06-30,"$5,105","$3,063",$266,"$3,329","$1,020",$277,$91,$304,"$2,723","$11,157","$-3,408",-,-,"$-4,387","$-2,576","$-6,963",$-239,"$-10,610","$-1,700",-,"$-1,700",$9,$9,"$-1,403",$-97,"$-3,191","$-2,644",$492,"$-1,403"
2020-03-31,"$5,661","$3,050",$583,"$3,633",$-796,$-548,$117,"$-1,162","$-3,136","$6,158","$-3,268",-,-,$388,$-493,$-105,$-363,"$-3,736","$9,172",-,"$9,172","$-3,726","$-3,726","$-1,408",$726,"$4,764","$7,186",$449,"$-1,408"
2019-12-31,"$6,905","$2,968",$-772,"$2,196",$-779,$-105,$-32,$797,$787,"$9,888","$-4,666",-,"$-1,047","$-1,682","$1,620",$-62,"$1,290","$-4,485","$1,593","$-1,632",$-39,"$-2,726","$-2,726","$-1,362","$-1,017","$-5,144",$259,$415,"$-1,362"
2019-09-30,"$5,990","$2,679",$136,"$2,815",$-646,$67,$297,"$1,091","$1,906","$10,711","$-4,672",-,-,$388,$863,"$1,251",$-489,"$-3,910",$-396,$636,$240,"$-4,826","$-4,826","$-1,386",$239,"$-5,733","$1,068",$431,"$-1,386"
2019-06-30,"$4,179","$2,554",$644,"$3,198",$725,$-931,$235,$28,$210,"$7,587","$-3,554",-,-,"$-1,323","$1,436",$113,$153,"$-3,288",$294,$-686,$-392,"$-3,034","$-3,034","$-1,414",$254,"$-4,586",$-287,$470,"$-1,414"
2019-03-31,"$3,974","$2,625",$115,"$2,740",$-235,$-512,$196,$-24,"$-1,755","$4,959","$-3,321",-,-,$633,$205,$838,$-239,"$-2,722",$-726,"$1,682",$956,"$-2,240","$-2,240","$-1,414",$596,"$-2,102",$135,$389,"$-1,414"
2018-12-31,"$5,195","$2,493",$330,"$2,823","$-1,265",$148,$-219,$221,"$-1,118","$6,900","$-3,890",-,$358,"$-1,013","$2,557","$1,544",$168,"$-1,820","$-1,098","$-1,707","$-2,805","$-2,256","$-2,256","$-1,368",$961,"$-5,468",$-388,$343,"$-1,368"
2018-09-30,"$6,398","$2,274",$455,"$2,729",$-818,$-59,$156,$270,$-292,"$8,835","$-3,851",-,-,"$2,431","$-1,666",$765,$-349,"$-3,435",$-336,$-284,$-620,"$-2,432","$-2,432","$-1,373",$-182,"$-4,607",$793,$383,"$-1,373"
