,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$482,$323.7,$76.4,$400.1,$-44.1,$-9.9,$-30.1,$-47.5,$-107.4,$774.7,$-661.6,-,-,$696.5,$-20,$676.5,$3.3,$18.2,$-1.1,$4.5,$3.4,$1.6,$1.6,$-296.2,$-15.9,$-307.1,$535,$9.8,$-296.2
2020-09-30,$472.5,$310.5,$4.9,$315.4,$149.4,$20.1,-,$141.3,$463.6,"$1,251.5",$-383.5,-,$-183.3,"$1,411",$-74.3,"$1,336.7",$1,$770.9,$-403.1,$-6.9,$-410,$10.9,$10.9,$-296,$-25.7,$-720.8,"$1,331.6",$14.1,$-296
2020-06-30,$460.8,$290.6,$173,$463.6,$5.7,$-8.8,-,$-73.7,$-149.7,$774.7,"$-1,182.6",-,-,"$-2,515.5",$72.6,"$-2,442.9",$1,"$-3,624.5","$4,895.7",$-14.7,"$4,881",$3,$3,$-295.9,$-44.8,"$4,543.3","$1,701.3",$12.5,$-295.9
2020-03-31,$477.8,$294.7,$-10.1,$284.6,$-112.8,$-8.1,$-1.4,$-72.2,$-190.9,$571.5,$-430.1,-,-,-,$-15.6,$-15.6,-,$-445.7,$-0.6,$-22.9,$-23.5,$14.7,$14.7,$-256,$-2.7,$-267.5,$-186,$13,$-256
2019-12-31,$475.6,$289.2,$65.3,$354.5,$0.9,$-8.4,$1.4,$-41.6,$-163.1,$667,$-432.5,-,-,$177,$-7.1,$169.9,$1.9,$-260.7,$-2.8,$-10.4,$-13.2,$5.5,$5.5,$-255.7,$-6.9,$-270.3,$157.4,$13.9,$-255.7
2019-09-30,$503.2,$293.6,$8.6,$302.2,$70.5,$10.5,-,$27.1,$161.1,$966.5,$-471,-,$-16.2,$-166.8,$-8.8,$-175.6,$-15.1,$-677.9,$-423.2,$-33.8,$-457,$4.8,$4.8,$-255.6,$-1.9,$-709.7,$-448.1,$10.2,$-255.6
2019-06-30,$488,$269.1,$5.3,$274.4,$-84.1,$0.7,-,$7.9,$-44.8,$717.6,$-547.9,-,$-0.7,$2.6,$-5.5,$-2.9,$-1.9,$-553.4,$-2.7,$44.3,$41.6,$17.9,$17.9,$-255.3,$-5.2,$-201,$-39.1,$9.8,$-255.3
2019-03-31,$421.3,$262.1,$17.2,$279.3,$18.2,$-3.8,-,$-14.3,$-70,$630.6,$-557.4,-,$-106.3,$9.9,$-1.4,$8.5,$-0.4,$-655.6,$-0.1,$31.4,$31.3,$40.7,$40.7,$-241.6,$-0.4,$-170,$-187.4,$11.9,$-241.6
2018-12-31,$347.5,$258,$121.3,$379.3,$-73.6,$-10.4,-,$67.8,$-71.6,$655.2,$-402.3,-,-,$172.7,-,$172.7,$3.1,$-226.5,$-2.6,$-38,$-40.6,$4.7,$4.7,$-241.5,$-12.4,$-289.8,$132,$9.3,$-241.5
2018-09-30,$495.1,$257.2,$79.8,$337,$7.7,$-80.2,-,$44.2,$-141.1,$691,$-407.3,-,$-25.2,$-177.5,-,$-177.5,$0.2,$-609.8,$-0.5,$-32.4,$-32.9,$18,$18,$-241.2,$-5.9,$-262,$-195.2,$8.4,$-241.2
