,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$425.866,$196.901,$357.762,$554.663,$-166.837,$-306.353,$235.195,-,$-426.052,$491.286,$-342.697,-,$-67.703,$4.398,$-27.885,$-23.487,$0.365,$-433.522,-,$-5.872,$-5.872,$11.846,$11.846,$-123.019,$-193.668,$-310.713,$-243.272,$17.731,$-123.019
2020-09-30,$222.63,$196.709,$74.258,$270.967,$-226.877,$126.43,$288.276,-,$253.685,$855.623,$-399.924,-,$-21.162,$-153.304,$-6.786,$-160.09,$-34.668,$-615.844,$142.64,$-0.874,$141.766,-,-,$-123.017,$-45.994,$-27.245,$209.012,$17.021,$-123.017
2020-06-30,$133.153,$194.581,$123.12,$317.701,$388.46,$505.997,$-244.877,-,$694.086,"$1,148.762",$-353.364,-,$0.794,$-101.474,$-6.604,$-108.078,$0.597,$-460.051,"$1,012.845",$11.391,"$1,024.236",-,-,$-122.679,$-49.131,$852.426,"$1,544.032",$29.084,$-122.679
2020-03-31,$54.379,$197.275,$316.243,$513.518,$-124.036,$-41.993,$-28.033,-,$-354.811,$201.206,$-406.301,-,-,$154.041,$-3.152,$150.889,$0.535,$-254.877,$-15,$-9.183,$-24.183,$-39.499,$-39.499,$-122.94,$-41.992,$-228.614,$-289.448,$10.017,$-122.94
2019-12-31,$134.253,$192.041,$114.586,$306.627,$163.557,$235.884,$-73.06,-,$294.023,$689.199,$-483.951,-,$-73.611,$-50.424,$-18.221,$-68.645,$0.697,$-625.51,-,$14.719,$14.719,$-90.777,$-90.777,$-122.792,$-17.024,$-215.874,$-151.76,$16.048,$-122.792
2019-09-30,$293.587,$177.885,$34.321,$212.206,$85.768,$195.642,$68.274,-,$358.266,$932.359,$-320.173,-,-,$-199.616,$-16.443,$-216.059,-,$-536.232,-,$-12.362,$-12.362,-,-,$-122.796,$-6.33,$-141.488,$254.573,$13.051,$-122.796
2019-06-30,$412.277,$185.056,$86.105,$271.161,$90.057,$173.212,$-237.274,-,$-97.016,$537.147,$-355.675,-,-,-,$-11.141,$-11.141,-,$-366.816,$-3.137,$-11.351,$-14.488,$-118.789,$-118.789,$-123.074,$-33.459,$-289.81,$-119.015,$48.768,$-123.074
2019-03-31,$530.793,$179.671,$55.568,$235.239,$21.958,$107.907,$-11.397,-,$-101.825,$650.708,$-275.876,-,$58.096,$-50,$-0.029,$-50.029,$2.176,$-265.633,$3.137,$13.568,$16.705,$-72.83,$-72.83,$-123.4,$-53.713,$-233.238,$151.921,$12.492,$-123.4
2018-12-31,$681.07,$178.623,$-48.532,$130.091,$129.685,$-447.236,$6.02,-,$-285.363,$492.493,$-354.167,-,$-33.063,-,$-9.872,$-9.872,$0.001,$-397.101,-,$5.042,$5.042,$-502.606,$-502.606,$-120.394,$-9.162,$-627.12,$-533.269,$7.825,$-120.394
2018-09-30,$706.287,$180.039,$117.911,$297.95,$-12.704,$31.401,$-138.398,-,$12.043,"$1,030.867",$-252.586,-,-,-,$-38.113,$-38.113,$23.969,$-266.73,-,$-6.339,$-6.339,$-169.255,$-169.255,$-121.333,$-13.348,$-310.275,$445.702,$13.692,$-121.333
2018-06-30,$713.615,$179.857,$50.995,$230.852,$-258.432,$-429.333,$210.114,-,$-182.144,$742.671,$-177.953,-,-,-,$-17.526,$-17.526,$0.403,$-195.076,$495.71,$-14.869,$480.841,$-144.154,$-144.154,$-121.862,$-40.075,$174.75,$726.199,$41.442,$-121.862
2018-03-31,$380.112,$181.118,$56.021,$237.139,$-343.982,$-246.933,$157.836,-,$-517.959,$127.921,$-166.236,-,-,$50,$-55.901,$-5.901,$0.975,$-171.162,-,$21.203,$21.203,$-13.881,$-13.881,$-121.787,$-31.067,$-145.532,$-188.85,$10.463,$-121.787
2017-12-31,$395.094,$183.845,$-180.491,$3.354,$77.081,$56.083,$-136.957,-,$-67.117,$288.77,$-150.348,-,$-0.888,-,$-40,$-40,$8.844,$-182.392,$-600,$2.463,$-597.537,$1.654,$1.654,$-121.019,$-7.866,$-724.768,$-626.84,$12.949,$-121.019
2017-09-30,$266.105,$179.495,$-30.677,$148.818,$-10.13,$-175.448,$80.616,-,$-45.504,$415.707,$-96.166,-,$-64.743,-,-,-,$-0.465,$-161.374,-,$11.174,$11.174,$-88.423,$-88.423,$-121.598,$-7.051,$-205.898,$64.591,$10.068,$-121.598
2017-06-30,$341.724,$182.828,$37.483,$220.311,$-106.191,$-261.679,$-42.098,-,$-480.581,$106.719,$-91.061,-,$6.65,-,$-5,$-5,$-0.99,$-90.401,-,$-8.945,$-8.945,$-3.897,$-3.897,$-121.401,$-30.295,$-164.538,$-146.406,$31.635,$-121.401
2017-03-31,$377.648,$180.893,$24.322,$205.215,$-290.261,$-519.902,$413.256,-,$-342.305,$244.142,$-85.665,-,$-485.06,$100,$-14,$86,-,$-484.725,-,$30.18,$30.18,$7.432,$7.432,$-121.303,$-63.411,$-147.102,$-388.202,$9.524,$-121.303
2016-12-31,$175.185,$173.879,$-9.462,$164.417,$110.264,$156.618,$20.57,-,$292.393,$567.911,$-273.716,-,$-291.683,$500,$-15,$485,$0.756,$-79.643,-,$-11.84,$-11.84,$9.943,$9.943,$-120.408,$-21.565,$-143.87,$341.254,$12.301,$-120.408
2016-09-30,$331.365,$171.5,$69.048,$240.548,$70.266,$-106.201,$-236.597,-,$-301.709,$315.718,$-96.842,-,$-48.105,$-100,$-35.659,$-135.659,$7.085,$-273.521,-,$9.855,$9.855,$3.845,$3.845,$-120.373,$-9.118,$-115.791,$-76.443,$6.634,$-120.373
2016-06-30,$271.369,$171.314,$20.625,$191.939,$-294.014,$-297.535,$255.465,-,$-148.488,$315.513,$-140.323,-,$1.386,$-500,$-6.41,$-506.41,$5.473,$-639.874,-,$-16.704,$-16.704,$1.882,$1.882,$-120.149,$-41.746,$-176.717,$-497.338,$30.276,$-120.149
2016-03-31,$122.497,$170.361,$49.6,$219.961,$-104.252,$114.479,$197.35,-,$181.397,$550.859,$-75.388,-,$-1.386,$50,$-6.098,$43.902,$0.792,$-32.08,-,$-14.671,$-14.671,$-5.173,$-5.173,$-120.153,$-50.059,$-190.056,$339.019,$7.3,$-120.153
2015-12-31,$-318.342,$175.105,$53.114,$228.219,$326.818,$690.757,$-355.392,-,$571.107,$411.462,$-86.642,-,$-18.836,-,$-39.138,$-39.138,$0.063,$-144.553,-,$-3.287,$-3.287,$-66.504,$-66.504,$-119.971,$-27.825,$-217.587,$44.044,$6.252,$-119.971
2015-09-30,$267.736,$173.496,$-9.791,$163.705,$74.328,$-101.659,$76.476,-,$95.433,$562.595,$-100.77,-,-,$11.452,$-17.521,$-6.069,$1.077,$-105.762,$-8.3,$11.937,$3.637,-,-,$-119.985,$-16.787,$-133.135,$318.929,$5.595,$-119.985
2015-06-30,$159.344,$174.827,$13.732,$188.559,$-89.154,$141.262,$77.975,-,$264.089,$631.01,$-82.402,-,$-0.253,-,$-2.974,$-2.974,-,$-85.629,$-8,$15.773,$7.773,-,-,$-119.764,$-13.911,$-125.902,$422.559,$27.494,$-119.764
2015-03-31,$84.292,$176.589,$-3.461,$173.128,$343.497,$330.842,$-237.847,-,$353.663,$563.694,$-74.919,-,-,$-11.927,$-20.776,$-32.703,$1.87,$-105.752,-,$-180.239,$-180.239,$0.423,$0.423,$-119.712,$-25.317,$-324.845,$129.793,$6.453,$-119.712
2014-12-31,$207.732,$183.612,$163.176,$346.788,$239.172,$92.301,$-196.02,-,$-68.287,$417.335,$-92.918,-,$-730.115,-,$-3.713,$-3.713,$105.75,$-720.996,$-2.058,$166.408,$164.35,$1.149,$1.149,$-118.893,$-12.636,$33.97,$-271.801,$6.059,$-118.893
2014-09-30,$274.201,$178.117,$-21.87,$156.247,$-169.157,$49.488,$-6.299,-,$21.63,$482.234,$-104.561,-,-,-,$-25.637,$-25.637,$11.5,$-118.698,$-3.3,$-1.312,$-4.612,$4.465,$4.465,$-118.861,$-13.552,$-132.56,$228.384,$6.573,$-118.861
