,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2012-03-31,$59.261,$10.199,$4.564,$14.763,$-47.437,$-20.461,$-10.392,$-9.472,$-73.043,$0.981,$-10.098,-,-,-,-,-,-,$-10.098,$-9.999,-,$-9.999,$1.006,$1.006,$-1.438,$0.707,$-9.724,$-16.311,$5.045,$-1.438
2011-12-31,$46.263,$11.171,$-11.395,$-0.224,$11.588,$-16.148,$56.278,$61.239,$102.567,$148.606,$-15.382,-,$-57.137,-,-,-,-,$-72.519,$-10.282,-,$-10.282,$-1.897,$-1.897,$-1.442,$0.726,$-12.895,$64.479,$5.424,$-1.442
2011-09-30,$46.6,$12.904,$4.419,$17.323,$-14.706,$-16.583,$-2.766,$-0.638,$-29.949,$33.974,$-9.401,-,-,-,-,-,-,$-9.401,$9.897,-,$9.897,$-17.207,$-17.207,$-1.442,-,$-8.752,$-0.339,$3.852,$-1.442
2011-06-30,$36.334,$9.956,$3.063,$13.019,$-29.633,$-25.365,$10.499,$-13.979,$0.207,$49.56,$-5.14,-,$-20.725,-,-,-,-,$-25.865,$-3.809,-,$-3.809,$-3.203,$-3.203,$-0.484,$2.973,$-4.523,$20.788,$5.951,$-0.484
2011-03-31,$40.952,$10.818,$2.74,$13.558,$-35.946,$-21.441,$-4.037,$1.724,$-38.024,$16.486,$-7.385,-,$-31.012,-,-,-,-,$-38.397,$-22.008,-,$-22.008,$1.184,$1.184,$-0.481,$0.716,$-20.589,$-36.254,$3.419,$-0.481
2010-12-31,$30.98,$11.699,$19.09,$30.789,$11.776,$0.684,$38.476,$1.414,$39.118,$100.887,$-8.12,-,$-44.97,-,-,-,-,$-53.09,$12.255,-,$12.255,$0.209,$0.209,$-0.485,$0.197,$12.176,$60.133,$3.547,$-0.485
2010-09-30,$30.544,$9.711,$3.349,$13.06,$20.232,$3.162,$0.794,$-10.383,$7.257,$50.861,$-5.353,-,$-53.285,-,-,-,-,$-58.638,$1.892,-,$1.892,$-1.67,$-1.67,$-0.48,$0.307,$0.049,$10.299,$2.578,$-0.48
2010-06-30,$31.211,$8.776,$2.637,$11.413,$-31.407,$-1.686,$2.483,$-1.713,$-30.603,$12.021,$-3.352,-,-,-,-,-,-,$-3.352,$-11.497,-,$-11.497,$-2.164,$-2.164,$-0.481,$0.692,$-13.45,$-12.391,$3.149,$-0.481
2010-03-31,$30.364,$8.4,$1.144,$9.544,$-34.856,$-3.81,$2.541,$6.516,$-27.541,$12.367,$-3.6,-,$-37.575,-,-,-,-,$-41.175,$27.667,-,$27.667,$-1.5,$-1.5,$-0.468,$1.374,$27.073,$-9.759,$2.491,$-0.468
2009-12-31,$24.205,$10.246,$5.602,$15.848,$28.493,$8.49,$5.089,$-4.532,$29.406,$69.459,$-7.02,-,$-92.807,-,-,-,-,$-99.827,$-40.563,-,$-40.563,$1.795,$1.795,$-0.479,$1.425,$-37.822,$-66.526,$-0.012,$-0.479
2009-09-30,$27.348,$7.048,$2.027,$9.075,$24.368,$6.425,$-4.633,$0.315,$18.402,$54.825,$-2.117,-,$-3.474,-,-,-,-,$-5.591,$80.432,-,$80.432,$0.614,$0.614,$-0.476,$0.32,$80.89,$133.852,$2.218,$-0.476
2009-06-30,$30.836,$8.899,$0.454,$9.353,$17.051,$10.159,$-13.669,$-6.565,$3.565,$43.754,$-5.259,-,$-4.743,-,-,-,-,$-10.002,$-10.635,-,$-10.635,$-12.079,$-12.079,$-0.482,$0.161,$-23.035,$23.241,$0.617,$-0.482
2009-03-31,$32.666,$9.326,$-1.891,$7.435,$10.629,$8.286,$-35.025,$6.015,$-45.839,$-5.738,$0.199,-,-,-,-,-,-,$0.199,$-25.058,-,$-25.058,$-7.452,$-7.452,$-0.48,-,$-32.99,$-43.713,$0.797,$-0.48
2008-12-31,$31.109,$7.791,$7.556,$15.347,$50.969,$-10.918,$1.09,$2.715,$32.049,$78.505,$-6.879,-,$-315.91,-,-,-,-,$-322.789,$235.679,-,$235.679,$-20.806,$-20.806,$-0.486,$-2.579,$211.808,$-44.585,$2.791,$-0.486
2008-09-30,$33.17,$7.567,$4.678,$12.245,$-13.388,$-12.935,$8.853,$2.687,$1.703,$47.118,$-4.601,-,$-82.263,-,-,-,-,$-86.864,$-0.017,-,$-0.017,$0.754,$0.754,$-0.485,$0.455,$0.707,$-55.29,$2.66,$-0.485
2008-06-30,$33.762,$7.136,$2.143,$9.279,$3.121,$-9.803,$12.528,$-7.118,$21.025,$64.066,$-3.95,-,-,-,-,-,-,$-3.95,$-0.028,-,$-0.028,$1.205,$1.205,$-0.481,$1.071,$1.767,$66.847,$3.274,$-0.481
2008-03-31,$32.51,$7.332,$1.655,$8.987,$-61.543,$-9.07,$-8.168,$-0.63,$-75.386,$-33.889,$-3.838,-,-,-,-,-,-,$-3.838,$-0.019,-,$-0.019,$-24.181,$-24.181,$-0.488,$0.117,$-24.571,$-59.856,$1.75,$-0.488
2007-12-31,$28.676,$7.919,$5.841,$13.76,$-8.088,$9.09,$18.913,$-0.129,$55.537,$97.973,$-6.713,-,$-0.849,-,-,-,-,$-7.562,$-0.657,-,$-0.657,$-12.937,$-12.937,$-0.481,$0.113,$-13.962,$76.663,$3.685,$-0.481
2007-09-30,$27.242,$7.545,$1.77,$9.315,$-11.215,$-1.34,$6.207,$-0.548,$-18.244,$18.313,$-4.622,-,$0.115,-,-,-,-,$-4.507,-,-,-,$-0.434,$-0.434,$-0.477,$0.583,$-0.328,$16.8,$2.922,$-0.477
2007-06-30,$28.13,$7.063,$1.762,$8.825,$7.148,$-11.808,$0.103,$-7.057,$-29.484,$7.471,$-4.796,-,$-73.264,-,-,-,-,$-78.06,-,-,-,$-0.678,$-0.678,$-0.495,$0.797,$-0.376,$-65.253,$2.51,$-0.495
2007-03-31,$25.522,$6.613,$1.595,$8.208,$-19.413,$-10.259,$7.536,$4.486,$-14.978,$18.752,$-3.407,-,-,-,-,-,-,$-3.407,-,-,-,$1.567,$1.567,$-0.491,$0.605,$1.681,$18.5,$2.135,$-0.491
2006-12-31,$26.242,$3.674,$8.23,$11.904,$-8.232,$4.946,$9.595,$3.804,$2.973,$41.119,$-6.178,-,$-88.771,-,-,-,-,$-94.949,-,-,-,$-4.302,$-4.302,$-0.487,$-0.007,$-4.796,$-59.606,$1.495,$-0.487
2006-09-30,$17.371,$9.771,$1.809,$11.58,$14.025,$8.232,$-4.199,$-14.347,$7.752,$36.703,$-3.862,-,-,-,-,-,-,$-3.862,-,-,-,$-10.129,$-10.129,$-0.489,$0.174,$-10.444,$8.678,$2.007,$-0.489
2006-06-30,$21.145,$5.804,$-1.878,$3.926,$1.886,$-13.087,$-12.643,$16.69,$3.151,$28.222,$-5.682,-,$0.967,-,-,-,-,$-4.715,-,-,-,$6.11,$6.11,$-0.486,$2.451,$8.075,$47.451,$1.382,$-0.486
2006-03-31,$20.046,$6.055,$2.198,$8.253,$37.99,$-17.902,$-0.112,$-4.289,$16.684,$44.983,$-3.287,-,$2.051,-,-,-,-,$-1.236,-,-,-,$4.077,$4.077,$-0.483,$1.764,$5.358,$50.091,$4.307,$-0.483
2005-12-31,$16.301,$5.421,$17.129,$22.55,$-29.06,$15.002,$-17.53,$1.101,$-1.833,$37.018,$-6.198,-,$0.426,-,-,-,-,$-5.772,$0.12,$-0.129,$-0.009,$10.148,$10.148,$-0.484,-,$9.655,$35.273,$1.722,$-0.484
2005-09-30,$15.076,$6.225,$1.016,$7.241,$-5.708,$-8.676,$-2.758,$-0.479,$-5.303,$17.014,$-5.012,-,$0.061,-,-,-,-,$-4.951,$-0.013,-,$-0.013,$3.156,$3.156,$-0.484,-,$2.659,$19.24,$0.955,$-0.484
2005-06-30,$15.151,$6.656,$0.548,$7.204,$-5.916,$-7.816,$-0.353,$-6.313,$-4.375,$17.98,$-5.456,-,$-0.826,-,-,-,-,$-6.282,$-0.09,-,$-0.09,$11.471,$11.471,$-0.466,-,$10.915,$18.702,$0.474,$-0.466
2005-03-31,$9.248,$6.696,$0.057,$6.753,$-12.896,$-7.026,$14.629,$5.876,$-3.692,$12.309,$-5.021,-,$-35.581,-,-,-,-,$-40.602,$-0.017,-,$-0.017,$5.029,$5.029,$-0.466,-,$4.546,$-27.107,$0.151,$-0.466
