,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-02-28,$390.6,$88.5,$54.9,$143.4,$103.7,$118.5,$-242.5,$-1.7,$-67.3,$442.9,$-396.3,-,$956.6,-,$-5,$-5,-,$555.3,$-507.3,$-40,$-547.3,$15.7,$15.7,$-143.8,$-16.5,$-691.9,$307.7,$11,$-143.8
2020-11-30,"$1,292",$95.5,$-617.7,$-522.2,$12,$2.2,$30.1,$-5.7,$150.2,$918.7,$-189.7,-,$1.8,-,-,-,-,$-187.9,$-677.5,$40,$-637.5,$11.2,$11.2,$-143.6,$-12.7,$-782.6,$-51.7,$18,$-143.6
2020-08-31,$521.8,$74.4,$197.6,$272,$-223.1,$24.4,$145.1,$-1.8,$-41.2,$758.4,$-133.2,-,$-19.9,-,$-4,$-4,$0.9,$-156.2,$-576.9,-,$-576.9,$27.6,$27.6,$-143.7,$-10.1,$-703.1,$-98.2,$19.4,$-143.7
2020-05-31,$-172.6,$71,$725.6,$796.6,$167,$48.6,$-28.4,$74.9,$106.6,$686.5,$-126.5,-,$41.1,-,$-213.4,$-213.4,$-0.3,$-299.1,$235.1,$-238.9,$-3.8,$4.4,$4.4,$-143.9,$-25.7,$-169,$221.4,$14.6,$-143.9
2020-02-29,$409,$82.1,$78.9,$161,$-63.3,$105,$-118.8,$-32,$-147.5,$474.8,$-180.6,-,-,-,$-13,$-13,$-1.5,$-195.1,$-145.6,$-42.6,$-188.2,$39.3,$39.3,$-142.2,$-0.1,$-291.2,$-12.3,$9.8,$-142.2
2019-11-30,$366.5,$94.2,$140.9,$235.1,$147.5,$-227.2,$131.7,$-26.1,$66.8,$656.9,$-182.4,-,$269.7,-,$-0.7,$-0.7,$3.2,$89.8,$-729.5,$130.5,$-599,$6,$6,$-142,$-0.2,$-735.2,$12.4,$17,$-142
2019-08-31,$-517,$96.4,"$1,204.6","$1,301",$-164.8,$143,$26.2,$21.8,$42.6,$826.3,$-199.8,-,-,-,$-13,$-13,$0.6,$-212.2,$-17.3,$-435.5,$-452.8,$-27.5,$-27.5,$-142,$-8.3,$-630.6,$-17.4,$18.1,$-142
2019-05-31,$-237.1,$86.6,$756,$842.6,$58.6,$-50.3,$-22.3,$44.4,$-47,$593.1,$-155.4,-,$-36.2,-,$-20,$-20,$-1.9,$-213.5,$-22.9,$-205,$-227.9,$10.4,$10.4,$-143,$-13.9,$-374.4,$5.1,$15.5,$-143
2019-02-28,"$1,249.4",$196.1,$-921,$-724.9,$-15.5,$65.8,$-279.9,$-46.4,$-331.8,$272.4,$-240,-,$-0.3,-,$-4.2,$-4.2,-,$-244.5,$-17.5,$60,$42.5,$30.6,$30.6,$-139.8,$-1.3,$-68,$-37,$13,$-139.8
2018-11-30,$312.1,$99.7,$133,$232.7,$117.4,$-251.5,$190.3,$-43.2,$31.1,$635.4,$-248.1,-,$-25.1,-,"$-3,925.2","$-3,925.2",$-0.1,"$-4,198.5","$3,623.8",$17.9,"$3,641.7",$11.1,$11.1,$-138.8,$-19.8,"$3,494.2",$-75.5,$15.2,$-138.8
2018-08-31,"$1,151.3",$96.5,$-585.2,$-488.7,$-124.5,$113.2,$96.1,$-6.6,$171.5,$834.5,$-157.7,-,$-19.4,-,$-150.6,$-150.6,$-7.6,$-335.3,$-5.6,$45.1,$39.5,$-390.4,$-390.4,$-138.6,$-14.2,$-503.7,$-3.9,$18.6,$-138.6
2018-05-31,$746.3,$84.2,$-230.9,$-146.7,$-49.3,$10.6,$14.9,$-6.8,$-108.3,$504,$-168.2,-,$-0.8,-,$108.7,$108.7,$6.8,$-53.5,$-5.9,$-77.5,$-83.4,$-92.4,$-92.4,$-140.5,$-12.9,$-329.2,$119.7,$17.3,$-140.5
2018-02-28,$913.8,$162,$-543.7,$-381.7,$4.3,$97.9,$-144.9,$-33.2,$-74.9,$463,$-347.3,-,$-23.2,-,$-19.6,$-19.6,$5.3,$-384.8,"$1,309.6",$-467.7,$841.9,$-787.4,$-787.4,$-99,$-98.6,$-143.1,$-64.2,$15.4,$-99
2017-11-30,$496.4,$102.6,$-97.2,$5.4,$78.3,$-270.9,$117.5,$-16,$-129.4,$365.5,$-200.1,-,$-0.1,-,$-191.3,$-191.3,$-6.2,$-397.7,$-4,$398.3,$394.3,$-219.4,$-219.4,$-100.1,$-12.6,$62.2,$28.9,$16.6,$-100.1
2017-08-31,$504.1,$72.3,$41.8,$114.1,$-19.9,$30.8,$53.8,$-68.7,$90.2,$721.3,$-287.2,-,$-131.8,-,-,-,$-0.3,$-419.3,$-96,$-174.7,$-270.7,$1.1,$1.1,$-100.5,$-8.6,$-378.7,$-73.5,$13.8,$-100.5
2017-05-31,$401,$158.3,$13.7,$172,$-96.8,$18.4,$-13.6,$6.4,$-209.3,$381.6,$-217.1,-,-,-,-,-,$-4.2,$-221.3,$-404.9,$381.3,$-23.6,$16.6,$16.6,$-100.5,$-34.1,$-141.6,$21.7,$15.1,$-100.5
2017-02-28,$455.4,$113.3,$-224.4,$-111.1,$72.1,$42.9,$-174.1,$-41.2,$-44.6,$280.3,$-313.7,-,$6.5,-,$-17.1,$-17.1,$11.6,$-312.7,$551.4,$253,$804.4,$-729.7,$-729.7,$-76.8,$13.7,$11.6,$-19.9,$11.7,$-76.8
2016-11-30,$405,$66.7,$-28.4,$38.3,$-26.6,$-242.8,$145.7,$-14.6,$-92,$370.8,$-223,-,$-257.3,-,-,-,$-15.2,$-495.5,$344.2,$239.9,$584.1,$-361.1,$-361.1,$-79.5,$7.1,$150.6,$20,$13,$-79.5
2016-08-31,$353.2,$63.4,$99.3,$162.7,$-55.9,$67.9,$88.4,$-11,$189.4,$699,$-199.2,-,-,-,-,-,$-0.5,$-199.7,$-517.1,$83.3,$-433.8,$12.9,$12.9,$-79.5,$11.5,$-488.9,$10,$15.4,$-79.5
2016-05-31,$319.1,$63.2,$72,$135.2,$-39,$-19,$55.9,$-4.8,$-76.3,$345.9,$-169.4,-,$-284.9,-,-,-,$0.4,$-453.9,$615.3,$-379.1,$236.2,$14.9,$14.9,$-79.3,$20.1,$191.9,$84.2,$16,$-79.3
