,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,-,-,$-0.131,$-0.131,$789.704,-,$-480.561,$-10.573,$284.865,$284.734,$-39.216,$3.514,-,$-14.407,-,$-14.407,-,$-50.109,$-425.158,-,$-425.158,$5.017,$5.017,-,$-1.743,$-421.884,$-177.986,-,-
2020-09-30,-,-,$10.254,$10.254,$614.29,-,$-447.127,$-0.219,$125.41,$135.664,$-19.96,-,$0.234,$110.58,-,$110.58,-,$90.854,$-0.183,-,$-0.183,$6.98,$6.98,-,$-6.358,$0.439,$232.969,-,-
2020-06-30,-,-,$-0.308,$-0.308,$558.14,-,$-449.617,$-10.616,$92.43,$92.122,$-18.121,-,$-84.649,$14.197,-,$14.197,-,$-88.573,$-0.182,-,$-0.182,$4.134,$4.134,-,$-6.931,$-2.979,$3.689,-,-
2020-03-31,-,-,$8.249,$8.249,$569.001,-,$-509.683,$-0.231,$54.559,$62.808,$-21.553,$-0.1,-,$9.231,-,$9.231,-,$-12.422,$-1.415,-,$-1.415,$-95.937,$-95.937,-,$-1.265,$-98.617,$-54.208,-,-
2019-12-31,-,-,$3.681,$3.681,$595.439,-,$-425.922,$-10.949,$156.121,$159.802,$-21.554,$1.435,$-3.575,$-37.502,-,$-37.502,-,$-61.196,$-0.156,$0.486,$0.33,$-4.627,$-4.627,-,$-0.486,$-4.783,$99.299,-,-
2019-09-30,-,-,$6.044,$6.044,$573.264,-,$-460.644,$-0.296,$93.706,$99.75,$-31.092,-,$-59.728,$-19.089,-,$-19.089,-,$-109.909,$-0.128,$-0.028,$-0.156,$0.829,$0.829,-,$-5.164,$-4.491,$-20.016,-,-
2019-06-30,-,-,$17.395,$17.395,$592.931,-,$-424.849,$-10.626,$138.007,$155.402,$-22.202,$-0.02,-,$7.151,-,$7.151,-,$-15.071,$-0.122,$-0.458,$-0.58,$-11.089,$-11.089,-,$-3.976,$-15.645,$124.831,-,-
2019-03-31,-,-,$4.838,$4.838,$550.291,-,$-507.16,$-0.459,$38.105,$42.943,$-23.555,$7.403,$-16.083,$9.522,-,$9.522,-,$-22.713,$-0.237,-,$-0.237,$3.831,$3.831,-,$-1.433,$2.161,$24.373,-,-
2018-12-31,"$-1,194.1",$-103.6,"$1,442.086","$1,338.486","$2,254.11",$26.3,"$-1,946.585",$-329.403,$-35.892,$105.009,$-53.832,-,-,$-0.979,-,$-0.979,-,$-54.811,$-1.366,-,$-1.366,$-45.637,$-45.637,-,-,$-47.003,$-1.425,$-19.2,-
2018-09-30,$269.3,$34.9,$-307.7,$-272.8,$19.7,$-14.6,$0.6,$59.9,$64.4,$62.277,$-21.881,-,$0.045,$-7.673,-,$-7.673,-,$-29.509,$-0.09,-,$-0.09,$3.746,$3.746,-,$-5.832,$-2.176,$31.504,$7.1,-
2018-06-30,$334.931,$68.7,"$-1,098.2","$-1,029.5",$52.5,$-11.7,$500,$247.178,$770.323,$77.862,$-22.631,-,$0.266,$-61.477,-,$-61.477,-,$-83.842,$-1.418,-,$-1.418,$3.24,$3.24,-,$-3.838,$-2.016,$-3.56,$12.1,-
2018-03-31,$589.869,-,$-2.2,$-2.2,-,-,$-543.7,$-0.378,$-547.323,$40.346,$-27.166,$-0.003,$6.919,$1.434,-,$1.434,-,$-18.816,$-0.087,-,$-0.087,$3.872,$3.872,-,$-1.27,$2.515,$22.662,-,-
2017-12-31,$-39.5,$-106,$-11.232,$-117.232,"$2,116.348",$52.6,"$-1,901.619",$-18.324,$226.069,$69.337,$-26.044,$-0.005,$-1.771,$14.737,-,$14.737,-,$-13.083,$-0.096,-,$-0.096,$10.982,$10.982,-,$-7.31,$3.576,$54.941,$-16.6,-
2017-09-30,$22.1,$35.3,$9.7,$45,$-20.6,$-14.7,$9.7,$3,$-38.6,$28.5,$-20.272,$0.13,$-1.301,$6.629,-,$6.629,-,$-14.814,$-0.071,-,$-0.071,$-2.193,$-2.193,-,$-0.576,$-2.84,$7.454,$6,-
2017-06-30,$5,$37,$6.4,$43.4,$-8.6,$-11,$37,$8.2,$14.1,$62.503,$-25.613,$-3.92,$-0.032,$-7.718,-,$-7.718,-,$-37.283,$-0.073,-,$-0.073,$-0.995,$-0.995,-,-,$-1.068,$30.001,$5.2,-
