,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$590.4,$44,$-357.6,$-313.6,$-85.5,$-40.3,$20.9,$101.8,$69.7,$346.5,$-27,-,$-283.1,-,-,-,-,$-310.1,-,$125.9,$125.9,$-34.6,$-34.6,$-124.3,$-4.2,$-37.2,$25.8,$11.5,$-124.3
2020-09-30,$263.7,$45,$-131.2,$-86.2,$-19.5,$71.8,$25.8,$0.2,$148.3,$325.8,$-21.9,-,$-5,$37.9,$-37.9,-,-,$-26.9,-,$-399.1,$-399.1,$27,$27,$-118.5,-,$-490.6,$-179.4,$11.4,$-118.5
2020-06-30,$314.2,$43.5,$-128.4,$-84.9,$144.7,$-29.3,$-81.7,$85.8,$116.9,$346.2,$-22.1,-,$-286.6,$-46,$38.5,$-7.5,$-1.3,$-317.5,$-0.7,$341.2,$340.5,$3.2,$3.2,$-118,-,$225.7,$268,$12.3,$-118
2020-03-31,$129.9,$42.3,$175.9,$218.2,$-49.2,$-13.8,$51.3,$-57.1,$-130.7,$217.4,$-18.2,-,$-20.8,$36.3,$-37.9,$-1.6,-,$-40.6,$-300,$58,$-242,$-78.8,$-78.8,$-118.4,$0.8,$-438.4,$-284.4,$10.9,$-118.4
2019-12-31,$315.4,$41.9,$-34.8,$7.1,$-85,$1.7,$-0.4,$9.6,$-91.4,$231.1,$-36.8,-,$-238.5,$-1,$43.3,$42.3,-,$-233,-,$23.5,$23.5,$-1.2,$-1.2,$-117.9,-,$-95.6,$-92.2,$11.5,$-117.9
2019-09-30,$8.1,$40,$220.1,$260.1,$24,$72.2,$52.6,$10.5,$206.8,$475,$-22.9,-,-,$64.5,$54.1,$118.6,-,$95.7,-,$-0.6,$-0.6,$-210.7,$-210.7,$-112.9,$-1.1,$-325.3,$229.6,$10.6,$-112.9
2019-06-30,$261.4,$36.9,$46.8,$83.7,$7.1,$8.9,$-26,$15.7,$6.1,$351.2,$-27.8,-,-,$-0.5,$39.5,$39,-,$11.2,-,$-0.7,$-0.7,$-239.5,$-239.5,$-114.4,-,$-354.6,$8.8,$10.7,$-114.4
2019-03-31,$346,$39.4,$-114.5,$-75.1,$-35.4,$-33.6,$19.1,$1.7,$-127.1,$143.8,$-35.7,-,$-20.7,-,$33.6,$33.6,-,$-22.8,$987.6,$-630,$357.6,$-220.3,$-220.3,$-115.6,-,$21.7,$147.7,$10.8,$-115.6
2018-12-31,$80.3,$35.9,$236.1,$272,$-6.1,$-52.4,$-31.2,$-62.8,$-140.3,$212,$-41.9,-,-,$-2.8,$185.6,$182.8,-,$140.9,-,$80.3,$80.3,$-291.1,$-291.1,$-116.9,-,$-327.7,$13.5,$11,$-116.9
2018-09-30,$345.9,$39.7,$36.7,$76.4,$-54,$-11.3,$48.5,$25.8,$-59.5,$362.8,$-46.9,-,-,"$-1,000",$314.6,$-685.4,-,$-732.3,-,$550.3,$550.3,$-386.2,$-386.2,$-112.5,-,$51.6,$-321.3,$9.9,$-112.5
