,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$761.298,$196.525,$164.616,$361.141,$-25.172,$58.291,$73.268,$-400.867,$-536.917,$594.085,$-103.753,-,$-666.235,-,$623.03,$623.03,$-534.121,$-681.079,"$1,976.744",-,"$1,976.744",$5.402,$5.402,-,$-325.739,"$1,656.407","$1,569.413",$17.008,-
2020-09-30,$532.958,$199.083,$663.36,$862.443,-,-,-,$-376.911,$-376.911,"$1,006.795",$-112.832,-,$-646.265,-,$-956.277,$-956.277,"$-1,027.568","$-2,742.942",$958.296,-,$958.296,$12.936,$12.936,-,$-1.67,$969.562,$-766.585,$13.135,-
2020-06-30,$480.406,$152.124,$119.843,$271.967,-,-,-,$129.232,$129.232,$834.943,$-99.553,-,-,-,$519.608,$519.608,$-376.47,$43.585,"$-1,118.863",-,"$-1,118.863",$3.551,$3.551,-,$-0.001,"$-1,115.313",$-236.785,$18.393,-
2020-03-31,$99.274,$166.82,$423.17,$589.99,-,-,-,$132.16,$132.16,$875.953,$-97.164,-,-,-,$-144.212,$-144.212,$-239.76,$-481.136,$-16.713,-,$-16.713,$5.525,$5.525,-,$0.002,$-11.186,$383.631,$16.418,-
2019-12-31,$413.547,$173.555,$56.171,$229.726,$49.183,$-79.542,$46.892,$115.904,$-0.144,$633.772,$-119.679,-,$734.631,-,$-223.107,$-223.107,$-967.472,$-575.627,$-20.436,-,$-20.436,"$1,002.812","$1,002.812",-,$-0.02,$982.356,"$1,040.501",$5.968,-
2019-09-30,$377.157,$154.181,$49.205,$203.386,-,-,-,$-19.486,$-19.486,$682.31,$-179.68,-,$-734.631,-,$637.888,$637.888,$495.784,$219.361,"$-1,304.613",-,"$-1,304.613",$4.615,$4.615,-,$-53.573,"$-1,353.571",$-451.9,$-15.348,-
2019-06-30,$340.566,$149.702,$70.487,$220.189,-,-,-,$67.591,$67.591,$613.39,$-160.863,-,-,-,$-12.544,$-12.544,$-147.895,$-321.302,$-4.874,-,$-4.874,$22.666,$22.666,-,$20.501,$38.293,$330.381,$12.105,-
2019-03-31,$361.299,$153.139,$64.842,$217.981,-,-,-,$158.118,$158.118,$732.929,$-120.859,-,-,-,$367.871,$367.871,$-287.28,$-40.268,$-28.997,-,$-28.997,$4.75,$4.75,-,$29,$4.753,$697.414,$11.537,-
2018-12-31,$357.286,$171.065,$157.428,$328.493,$14.724,$14.788,$-160.952,$-82.951,$-191.253,$502.107,$-111.133,-,-,-,$-546.926,$-546.926,$-159.189,$-817.248,$-30.213,-,$-30.213,$3.681,$3.681,-,$-0.51,$-27.042,$-342.183,$11.364,-
2018-09-30,$452.598,$175.285,$87.45,$262.735,-,-,-,$-12.081,$-12.081,$690.396,$-114.686,-,$472.773,-,$-63.958,$-63.958,$-754.691,$-460.562,$-12.499,-,$-12.499,$4.57,$4.57,-,-,$-7.929,$221.905,$6.125,-
