,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-01-31,$288,$76,$82,$158,$-31,$-35,$43,$-97,$-208,$238,$-41,-,-,-,$-1,$-1,-,$-42,$-105,$239,$134,$-319,$-319,$-59,$-72,$-316,$-111,$40,$-59
2020-10-31,$222,$76,$60,$136,$-108,$18,$37,$11,$19,$377,$-27,-,-,-,$-9,$-9,$9,$-27,$-611,$650,$39,$-246,$-246,$-55,$-7,$-269,$83,$20,$-55
2020-07-31,$199,$77,$34,$111,$-24,$-1,$-25,$12,$-20,$290,$-24,-,-,-,$-20,$-20,$12,$-32,$499,$-660,$-161,$-9,$-9,$-56,$-5,$-231,$35,$19,$-56
2020-04-30,$101,$76,$98,$174,$65,$-53,$5,$-9,$38,$313,$-33,-,-,-,$1,$1,$-21,$-53,-,$25,$25,$-126,$-126,$-55,-,$-156,$97,$17,$-55
2020-01-31,$197,$79,$27,$106,$-40,$-32,$-15,$-195,$-362,$-59,$-34,-,-,-,$-1,$-1,-,$-35,$-4,$60,$56,$-28,$-28,$-56,$-33,$-61,$-156,$27,$-56
2019-10-31,$194,$76,$45,$121,$-48,$-5,$29,$-35,$-1,$314,$-30,-,"$-1,160",-,$-5,$-5,$2,"$-1,193",$600,-,$600,$-47,$-47,$-51,$-5,$497,$-383,$15,$-51
2019-07-31,$191,$55,$29,$84,$-41,$-10,$8,$32,$-33,$242,$-47,$-1,-,-,$-21,$-21,$18,$-51,-,-,-,$-530,$-530,$-51,$-1,$-582,$-390,$17,$-51
2019-04-30,$182,$53,$27,$80,$5,$-9,$8,$-72,$-10,$252,$-39,-,-,-,$3,$3,$-20,$-56,-,-,-,$-39,$-39,$-52,$-1,$-92,$97,$16,$-52
2019-01-31,$504,$54,$-250,$-196,$-22,$-12,$-16,$26,$-95,$213,$-39,-,$-248,-,$-3,$-3,-,$-290,-,-,-,$-53,$-53,$-52,$-17,$-122,$-190,$24,$-52
2018-10-31,$195,$56,$46,$102,$-56,$-17,$49,$44,$75,$372,$-35,-,$-79,-,$-2,$-2,$2,$-114,$-210,$210,-,$-83,$-83,$-47,$-1,$-131,$115,$14,$-47
2018-07-31,$236,$53,$-5,$48,$12,$-32,$5,$-55,$-87,$197,$-33,-,$-430,-,$-11,$-11,$1,$-473,$251,$-566,$-315,$-226,$-226,$-48,-,$-589,$-879,$13,$-48
2018-04-30,$205,$50,$18,$68,$-16,-,$-11,$2,$30,$303,$-48,-,$-1,-,$1,$1,$-3,$-51,$-251,$221,$-30,$-35,$-35,$-48,$-1,$-114,$122,$12,$-48
2018-01-31,$-320,$51,$31,$82,$-5,$-34,$-3,$557,$453,$215,$-60,-,$-6,-,$-1,$-1,-,$-67,-,$135,$135,$-22,$-22,$-48,$-28,$37,$210,$31,$-48
2017-10-31,$177,$52,$38,$90,$-52,$-15,$-9,$48,$21,$288,$-58,-,-,-,$-2,$-2,$1,$-59,$110,$-180,$-70,$8,$8,$-43,$-1,$-106,$117,$12,$-43
2017-07-31,$175,$51,$83,$134,$19,$-17,$5,$-70,$-81,$228,$-43,-,$-57,-,-,-,$-1,$-101,$87,$-48,$39,$32,$32,$-42,-,$29,$174,$13,$-42
2017-04-30,$164,$54,$27,$81,$-17,$-3,$-3,$-15,$12,$257,$-43,-,-,-,-,-,-,$-43,$-87,$139,$52,$-75,$-75,$-43,$-1,$-67,$148,$15,$-43
2017-01-31,$168,$55,$45,$100,$-31,$-26,$9,$-61,$-152,$116,$-32,-,$-69,-,-,-,-,$-101,-,$89,$89,$-93,$-93,$-42,$-12,$-58,$-48,$20,$-42
2016-10-31,$126,$56,$12,$68,$-52,$4,$12,$47,$40,$234,$-52,-,$-26,-,-,-,-,$-78,$262,$-235,$27,$-43,$-43,$-38,$-2,$-56,$90,$11,$-38
2016-07-31,$124,$60,$22,$82,-,$2,$26,$-39,$-12,$194,$-24,-,-,-,-,-,-,$-24,-,-,-,$-67,$-67,$-37,$-1,$-105,$60,$11,$-37
2016-04-30,$91,$64,$58,$122,$34,-,$-35,$8,$41,$254,$-25,-,-,-,$-83,$-83,-,$-108,-,$155,$155,$-86,$-86,$-37,-,$32,$208,$13,$-37
2016-01-31,$121,$66,$33,$99,$-15,$-13,$-18,$-16,$-109,$111,$-38,-,$-235,-,-,-,$245,$-28,-,$80,$80,$-176,$-176,$-38,$-5,$-139,$-72,$23,$-38
2015-10-31,$140,$60,$113,$173,$-25,$-6,$21,$-97,$-72,$241,$-26,-,$-8,-,-,-,$-241,$-275,-,-,-,$1,$1,$-33,$-1,$-33,$-72,$11,$-33
2015-07-31,$111,$62,$5,$67,$-15,-,$-12,$-23,$-70,$108,$-19,-,$-66,-,$-2,$-2,-,$-87,-,-,-,$-82,$-82,$-33,$-12,$-127,$-122,$10,$-33
2015-04-30,$87,$63,$20,$83,$31,$-13,$4,$-36,$13,$183,$-9,-,$3,-,$-1,$-1,-,$-7,-,-,-,$-130,$-130,$-33,$62,$-101,$79,$11,$-33
2015-01-31,$63,$68,$35,$103,$-15,$-5,$-39,$-93,$-186,$-20,$-32,-,-,-,-,-,$1,$-31,-,-,-,$2,$2,$-34,$-796,$-828,$-100,$22,$-34
2014-10-31,$68,$79,$-120,$-41,$-119,$-26,$79,$182,$157,$184,$-43,-,$-10,-,-,-,$-5,$-58,$599,$-35,$564,$52,$52,$-44,$-31,$541,$637,$19,$-44
2014-07-31,$147,$90,$31,$121,$3,$-17,$-73,$-117,$-240,$28,$-52,-,$1,-,$-20,$-20,$1,$-70,$-500,$35,$-465,$-9,$-9,$-44,-,$-518,$-559,$19,$-44
2014-04-30,$139,$97,$49,$146,$-43,$-23,$45,$-5,$40,$325,$-51,-,-,-,$-4,$-4,-,$-55,-,-,-,$-28,$-28,$-44,-,$-72,$208,$22,$-44
2014-01-31,$195,$96,$45,$141,$40,$-33,$-1,$-86,$-142,$194,$-45,-,$-2,-,-,-,-,$-47,-,-,-,$-27,$-27,$-44,$3,$-68,$67,$36,$-44
2013-10-31,$221,$95,$26,$121,$-17,$-19,$20,$-2,$35,$377,$-32,-,$-10,-,$-9,$-9,-,$-51,-,-,-,$45,$45,$-39,-,$6,$345,$19,$-39
2013-07-31,$168,$91,$39,$130,$34,$-28,$-40,$-13,$-83,$215,$-53,-,$-1,-,-,-,-,$-54,$347,-,$347,$-633,$-633,$-41,$-5,$-332,$-189,$17,$-41
2013-04-30,$166,$92,$31,$123,$-56,$-19,-,$32,$26,$315,$-50,-,-,-,$-21,$-21,-,$-71,-,-,-,$-124,$-124,$-41,-,$-165,$69,$18,$-41
2013-01-31,$179,$94,$39,$133,$53,$-34,$-7,$-9,$-67,$245,$-58,-,$-10,-,$-4,$-4,-,$-72,-,-,-,$-27,$-27,$-35,$-1,$-63,$99,$31,$-35
2012-10-31,$425,$94,$-133,$-39,$41,$22,$-30,$15,$99,$485,$-62,-,$-30,-,-,-,-,$-92,$148,$1,$149,$-84,$-84,$-34,$-3,$28,$428,$15,$-34
2012-07-31,$243,$84,$29,$113,$41,$-10,$5,$-70,$-116,$240,$-49,-,"$-2,151",-,-,-,-,"$-2,200",-,$-1,$-1,$29,$29,$-35,-,$-7,"$-1,973",$16,$-35
2012-04-30,$255,$61,$10,$71,$-98,$-18,$36,$28,$27,$353,$-37,-,$-21,-,$2,$2,-,$-56,-,-,-,$-25,$-25,$-35,$-1,$-61,$234,$16,$-35
