,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-03-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-12-31,"$1,519",$134,$371,$505,"$-1,574",-,-,-,"$-1,574","$-1,069",-,-,-,-,"$-2,945","$-2,945","$9,355","$6,410","$-1,169","$-1,957","$-3,126",$-8,$478,$-713,"$16,553","$13,192","$18,533",-,$-635
2020-09-30,"$1,580",$133,$588,$721,$153,-,-,-,$153,"$3,284",-,-,-,-,"$-6,214","$-6,214","$2,359","$-3,855",$-107,"$-6,872","$-6,979",$1,$1,$-707,$-89,"$-7,774","$-8,345",-,$-635
2020-06-30,$689,$131,"$1,630","$1,761","$-3,600",-,-,-,"$-3,600",$-853,-,-,-,-,"$-4,039","$-4,039","$8,303","$4,264","$-9,814","$-5,749","$-15,563",$1,$1,$-714,"$18,452","$2,176","$5,587",-,$-635
2020-03-31,"$1,171",$129,$873,"$1,002",$847,-,-,-,$847,"$2,354",-,-,-,-,"$1,416","$1,416","$-23,675","$-22,259","$11,115","$2,621","$13,736","$-1,651","$-1,651",$-718,"$32,938","$44,305","$24,400",-,$-647
2019-12-31,"$1,486",$130,$277,$407,"$-1,867",-,-,-,"$-1,867",$-62,-,-,-,-,"$1,366","$1,366","$-1,555",$-189,$-963,"$9,144","$8,181","$-2,256","$-2,256",$-742,"$2,201","$7,384","$7,133",-,$-663
2019-09-30,"$1,908",$127,$225,$352,$-251,-,-,-,$-251,"$3,046",-,-,-,-,"$-4,990","$-4,990","$-4,509","$-9,499",$133,$-453,$-320,$-764,$-764,$-661,"$6,538","$4,793","$-1,660",-,$-589
2019-06-30,"$1,821",$125,$256,$381,"$-1,173",-,-,-,"$-1,173",$609,-,-,-,-,$-725,$-725,"$-4,603","$-5,328",$267,$-364,$-97,$-784,$-784,$-673,"$5,090","$3,536","$-1,183",-,$-594
2019-03-31,"$1,699",$120,$277,$397,$-729,-,-,-,$-729,"$1,296",-,-,-,-,"$-5,139","$-5,139","$-1,405","$-6,544",$-657,"$1,257",$600,$-633,$-633,$-669,"$2,612","$1,910","$-3,338",-,$-597
2018-12-31,"$1,856",$121,$167,$288,"$1,123",-,-,-,"$1,123","$2,650",-,-,-,-,$-455,$-455,"$-4,302","$-4,757",$394,"$-9,729","$-9,335",$-805,$-805,$-679,"$14,297","$3,478","$1,371",-,$-603
