,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,-,-,-,-,-,-,-,-,-,"$2,927","$-1,578",-,-,$303,$-300,$3,$32,"$-1,543","$1,275",-,"$1,275",$-600,$-600,$-213,$-68,$394,"$1,778",-,$-213
2018-03-31,-,-,-,-,-,-,-,-,-,"$1,343","$-1,265",-,-,-,$300,$300,$38,$-927,$-244,-,$-244,$-325,$-325,$-217,$-1,$-787,$-371,-,$-217
2017-12-31,"$3,205","$2,222","$2,242","$4,464",$-428,$-397,-,"$-2,727","$-2,597","$1,891","$-1,160",-,-,$132,$-450,$-318,$173,"$-1,305",$11,-,$11,$-327,$-327,$-215,$281,$-250,$336,-,$-215
2017-09-30,-,-,-,-,-,-,-,-,-,"$1,593",$-941,-,-,$94,$-480,$-386,$32,"$-1,295",$-255,-,$-255,$-550,$-550,$-219,$-62,"$-1,086",$-788,-,$-219
2017-06-30,-,-,-,-,-,-,-,-,-,"$2,369",$-988,-,-,$-567,$563,$-4,$34,$-958,$-276,-,$-276,$-600,$-600,$-148,$-50,"$-1,074",$337,-,$-148
2017-03-31,-,-,-,-,-,-,-,-,-,$-830,$-802,-,-,-,$-878,$-878,$-28,"$-1,708","$1,716",-,"$1,716",$-200,$-200,$-149,$313,"$1,680",$-858,-,$-149
2016-12-31,"$4,195","$1,886","$2,118","$4,004",$-134,$-140,-,$-771,$-747,"$1,135",$-794,-,-,"$1,023",-,"$1,023",$216,$445,$-306,-,$-306,$-300,$-300,$-149,$309,$-446,"$1,134",-,$-149
2016-09-30,-,-,-,-,-,-,-,-,-,"$1,854",$-680,-,-,"$-1,095",$866,$-229,$22,$-887,$-254,-,$-254,$-500,$-500,$-150,$-87,$-991,$-24,-,$-150
2016-06-30,-,-,-,-,-,-,-,-,-,"$3,215","$-1,046",-,-,"$1,539","$-1,619",$-80,$14,"$-1,112",$-690,$-68,$-758,"$-1,026","$-1,026",$-103,$-262,"$-2,149",$-46,-,$-103
2016-03-31,-,-,-,-,-,-,-,-,-,"$1,011",$-871,-,-,$-488,$753,$265,$5,$-601,$-9,$68,$59,$-775,$-775,$-107,$149,$-674,$-264,-,$-107
2015-12-31,"$4,526","$1,835","$1,180","$3,015",$-56,$155,-,$331,$229,"$1,479",$-878,-,-,$729,$-779,$-50,$-251,"$-1,179",$-478,-,$-478,$-425,$-425,$-105,$311,$-697,$-397,-,$-105
2015-09-30,-,-,-,-,-,-,-,-,-,"$2,067",$-562,-,-,$289,$-719,$-430,$-17,"$-1,009",$-520,-,$-520,$-425,$-425,$-107,$70,$-982,$76,-,$-107
2015-06-30,-,-,-,-,-,-,-,-,-,"$2,745",$-919,-,-,$-394,$344,$-50,$14,$-955,$-333,-,$-333,$-925,$-925,$-72,$-289,"$-1,619",$171,-,$-72
2015-03-31,-,-,-,-,-,-,-,-,-,"$1,636",$-586,-,-,$115,$-344,$-229,$3,$-812,$-260,-,$-260,$-425,$-425,$-75,$-30,$-790,$34,-,$-75
2014-12-31,$659,"$1,771","$3,732","$5,503",$-302,$172,-,"$-1,325","$-1,491",$582,$-660,-,-,$894,$-262,$632,$-10,$-38,$-403,-,$-403,$-500,$-500,$-75,$12,$-966,$-422,-,$-75
2014-09-30,-,-,-,-,-,-,-,-,-,"$1,358",$-457,-,-,$-894,$-253,"$-1,147",$21,"$-1,583",$-301,-,$-301,$-250,$-250,$-75,$-1,$-627,$-852,-,$-75
2014-06-30,-,-,-,-,-,-,-,-,-,"$2,056",$-518,-,-,$-251,$493,$242,$-3,$-279,$-851,-,$-851,$-225,$-225,$-50,$12,"$-1,114",$663,-,$-50
2014-03-31,-,-,-,-,-,-,-,-,-,$951,$-614,-,-,$251,$-240,$11,$40,$-563,$-353,-,$-353,$-125,$-125,$-51,$-4,$-533,$-145,-,$-51
2013-12-31,"$10,540","$1,658","$-7,816","$-6,158",$90,$-87,-,$87,$170,"$1,131",$-905,-,$-47,$8,-,$8,$-4,$-948,$-293,-,$-293,$-157,$-157,$-51,$144,$-357,$-174,-,$-51
2013-09-30,-,-,-,-,-,-,-,-,-,"$1,161",$-631,-,-,$17,-,$17,$-3,$-617,$-279,-,$-279,$-93,$-93,$-51,$-68,$-491,$53,-,$-51
2013-06-30,-,-,-,-,-,-,-,-,-,"$1,208",$-338,-,-,$87,$-360,$-273,$50,$-561,$-322,-,$-322,-,-,-,$4,$-318,$329,-,-
2013-03-31,-,-,-,-,-,-,-,-,-,"$1,004",$-647,-,-,$46,-,$46,$-29,$-630,$-299,-,$-299,-,-,-,$145,$-154,$220,-,-
2012-12-31,"$1,009","$1,758",$110,"$1,868",$-116,$-451,-,$-278,$54,$550,$-538,-,-,$23,$37,$60,$-55,$-533,$31,-,$31,-,-,-,$94,$125,$142,-,-
2012-09-30,-,-,-,-,-,-,-,-,-,$463,$-426,-,-,$38,$-72,$-34,$32,$-428,$-189,-,$-189,-,-,-,$-111,$-300,$-265,-,-
2012-06-30,-,-,-,-,-,-,-,-,-,$632,$-597,-,-,-,$9,$9,$-64,$-652,$-374,-,$-374,-,-,-,$22,$-352,$-372,-,-
2012-03-31,-,-,-,-,-,-,-,-,-,$831,$-407,-,-,-,$26,$26,$32,$-349,$-367,-,$-367,-,-,-,$139,$-228,$254,-,-
2011-12-31,$854,"$1,716",$275,"$1,991",$-76,$-8,-,$-280,$-61,"$1,158",$-368,-,-,$-234,$216,$-18,$-26,$-412,$-731,-,$-731,-,-,-,$335,$-396,$350,-,-
2011-09-30,-,-,-,-,-,-,-,-,-,$-98,$-233,-,-,-,$13,$13,$8,$-212,$-251,-,$-251,-,-,-,$13,$-238,$-548,-,-
2011-06-30,-,-,-,-,-,-,-,-,-,$986,$-313,-,-,-,$11,$11,$4,$-298,$-580,-,$-580,-,-,-,$-134,$-714,$-26,-,-
2011-03-31,-,-,-,-,-,-,-,-,-,$788,$-340,-,-,-,$-240,$-240,$4,$-576,$-215,-,$-215,-,-,-,$-8,$-223,$-11,-,-
2010-12-31,$593,"$1,727",$535,"$2,262",$-141,$-36,-,$-467,$-128,$318,$-421,-,-,$451,$-666,$-215,$-33,$-669,$-269,-,$-269,-,-,-,$76,$-193,$-544,$89,-
2010-09-30,-,-,-,-,-,-,-,-,-,$514,$-397,-,-,$-524,$98,$-426,$21,$-802,$-701,-,$-701,-,-,-,$-9,$-710,$-998,-,-
2010-06-30,-,-,-,-,-,-,-,-,-,"$1,034",$-196,-,-,-,$-98,$-98,$32,$-262,"$-1,254",-,"$-1,254",-,-,-,$3,"$-1,251",$-479,-,-
2010-03-31,-,-,-,-,-,-,-,-,-,$966,$-328,-,-,$73,-,$73,$-38,$-293,$-368,-,$-368,-,-,-,$1,$-367,$306,-,-
2009-12-31,"$-1,237","$1,906",$-286,"$1,620",$147,-,-,$735,"$1,025",$-73,$-556,-,-,$-121,$256,$135,$62,$-359,$-341,-,$-341,-,-,-,$-16,$-357,$-789,$108,-
2009-09-30,-,-,-,-,-,-,-,-,-,$-25,$-111,-,-,-,-,-,$-134,$-245,$879,-,$879,-,-,-,$-64,$815,$545,-,-
2009-06-30,-,-,-,-,-,-,-,-,-,$834,$-174,-,-,$49,-,$49,$-7,$-132,$-281,-,$-281,-,-,-,$-11,$-292,$410,-,-
2009-03-31,-,-,-,-,-,-,-,-,-,$643,$-361,-,-,$72,-,$72,$17,$-272,$-182,-,$-182,-,-,-,$-3,$-185,$186,-,-
2008-12-31,"$-8,922","$8,582",$384,"$8,966",$194,-,-,"$-1,285","$-1,617","$-1,989",$-262,-,-,$726,-,$726,"$3,049","$3,513",$679,$-300,$379,$192,$192,-,-,$571,"$2,095",$54,-
2008-09-30,-,-,-,-,-,-,-,-,-,$-990,$-283,-,-,$-818,-,$-818,$-5,"$-1,106","$1,021",-,"$1,021",-,-,-,$-4,"$1,017","$-1,079",-,-
2008-06-30,-,-,-,-,-,-,-,-,-,$989,$-262,-,-,-,-,-,$3,$-259,$18,-,$18,-,-,-,$-1,$17,$747,-,-
2008-03-31,-,-,-,-,-,-,-,-,-,$283,$-561,-,-,-,-,-,$11,$-550,$118,-,$118,-,-,-,$-7,$111,$-156,-,-
2007-12-31,"$1,612","$1,039",$-916,$123,$-15,-,-,$330,$-165,$532,$-347,-,-,$49,$83,$132,$25,$-190,$699,-,$699,-,-,-,$-16,$683,"$1,025",$112,-
2007-09-30,-,-,-,-,-,-,-,-,-,$12,$-283,-,-,$-49,-,$-49,$50,$-282,$66,-,$66,-,-,-,$-3,$63,$-207,-,-
2007-06-30,-,-,-,-,-,-,-,-,-,$455,$-164,-,-,-,-,-,$86,$-78,$-590,-,$-590,-,-,-,$-50,$-640,$-263,-,-
2007-03-31,-,-,-,-,-,-,-,-,-,$360,$-137,-,-,-,$34,$34,$28,$-75,$-226,-,$-226,-,-,-,-,$-226,$59,-,-
2006-12-31,"$-6,203","$1,276","$5,454","$6,730",$-152,-,-,$118,$120,$1,$-148,-,-,-,-,-,$101,$-47,$-202,-,$-202,-,-,-,$-1,$-203,$-249,-,-
2006-09-30,-,-,-,-,-,-,-,-,-,$222,$-87,-,-,-,-,-,$-102,$-189,$-181,-,$-181,-,-,-,-,$-181,$-148,-,-
2006-06-30,-,-,-,-,-,-,-,-,-,$139,$-65,-,-,-,-,-,$2,$-63,$-74,-,$-74,-,-,-,-,$-74,$2,-,-
2006-03-31,-,-,-,-,-,-,-,-,-,$631,$-73,-,-,-,-,-,$11,$-62,$-143,-,$-143,-,-,-,$-5,$-148,$421,-,-
2005-12-31,"$-3,818","$1,273",$834,"$2,107",$-122,-,-,$828,"$1,373",$-470,$-83,-,$120,-,$81,$81,$723,$841,$278,-,$278,-,-,-,$-2,$276,$647,-,-
2005-09-30,-,-,-,-,-,-,-,-,-,$100,$-101,-,$297,-,-,-,$-849,$-653,$617,-,$617,-,-,-,$-44,$573,$20,-,-
2005-06-30,-,-,-,-,-,-,-,-,-,$-113,$-94,-,-,-,$-37,$-37,$43,$-88,$-100,-,$-100,-,-,-,$-4,$-104,$-305,-,-
2005-03-31,-,-,-,-,-,-,-,-,-,$176,$-111,-,-,-,$37,$37,$-4,$-78,$85,-,$85,-,-,-,-,$85,$183,-,-
