,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$456.983,$84.257,$21.164,$105.421,$-190.189,$-26.215,$8.039,$207.042,$-1.323,$561.081,$-58.403,-,-,$1.683,$-39.172,$-37.489,-,$-95.892,$40.343,-,$40.343,$-151.136,$-151.136,$-139.584,$-11,$-261.377,$215.646,$26.827,$-139.584
2020-09-30,$420.142,$80.066,$14.95,$95.016,$73,$-85.991,$-9.822,$19.826,$-2.987,$512.171,$-54.811,-,-,$3.228,$-82.737,$-79.509,-,$-134.32,$-50,-,$-50,$-187.897,$-187.897,$-141.164,$-25.145,$-404.206,$-18.589,$26.992,$-141.164
2020-06-30,$410.315,$78.937,$-40.925,$38.012,$10.431,$-56.609,$19.905,$30.792,$4.519,$452.846,$-41.79,-,$-11.543,$1.477,$-53.965,$-52.488,-,$-105.821,$24.828,-,$24.828,$50.349,$50.349,$-132.762,$-3.77,$-61.355,$288.234,$26.378,$-132.762
2020-03-31,$78.009,$338.639,$47.858,$386.497,$73.103,$-11.64,$-12.904,$-49.519,$-0.96,$442.028,$-43.445,-,$-0.07,$-1.377,$46.68,$45.303,-,$1.788,$20.971,-,$20.971,$-315.323,$-315.323,$-133.327,$-4.958,$-432.637,$6.311,$31.27,$-133.327
2019-12-31,$380.305,$88.534,$21.339,$109.873,$-126.682,$-1.477,$35.258,$-9.546,$-102.447,$387.731,$-34.874,-,-,$2.455,$24.271,$26.726,-,$-8.148,$-25,-,$-25,$-260.094,$-260.094,$-134.696,$-12.24,$-432.03,$-48.484,$26.789,$-134.696
2019-09-30,$346.396,$98.588,$39.738,$138.326,$-75.214,$-5.091,$18.885,$72.943,$11.523,$496.245,$-32.566,-,$-78.53,$3.97,$-39.567,$-35.597,-,$-146.693,-,-,-,$-228.382,$-228.382,$-121.636,$-23.595,$-373.613,$-27.646,$26.944,$-121.636
2019-06-30,$217.328,$127.886,$-0.155,$127.731,$-53.565,$13.179,$-3.832,$24.62,$-19.598,$325.461,$-55.846,-,-,$2.048,$84.237,$86.285,-,$30.439,$-2.478,-,$-2.478,$-300.714,$-300.714,$-121.363,$-7.591,$-432.146,$-76.169,$28.168,$-121.363
2019-03-31,$192.645,$73.445,$34.266,$107.711,$-72.796,$-1.893,$-0.59,$-61.483,$-136.762,$163.594,$-25.956,-,"$-1,806.496",$-3.039,$100.588,$97.549,-,"$-1,734.903","$1,183.789",-,"$1,183.789",$-200.029,$-200.029,$-113.581,$-0.894,$869.285,$-701.819,$34.193,$-113.581
2018-12-31,$369.1,$15.806,$16.59,$32.396,$-55.869,$-15.109,$-2.44,$-45.906,$-119.324,$282.172,$-26.366,-,-,$2.241,$232.736,$234.977,-,$208.611,-,-,-,$-229.657,$-229.657,$-114.562,$-3.233,$-347.452,$144.468,$15.695,$-114.562
2018-09-30,$395.944,$16.087,$20.033,$36.12,$36.079,$-55.738,$-14.765,$-16.235,$-50.659,$381.405,$-22.33,-,$-11.787,$2.993,$345.995,$348.988,-,$314.871,-,-,-,$-299.974,$-299.974,$-122.757,$-26.961,$-449.692,$245.132,$16.138,$-122.757
2018-06-30,$348.767,$14.989,$128.671,$143.66,$2.095,$-74.684,$0.403,$-46.728,$-118.914,$373.513,$-22.828,-,$-11.913,$2.067,$159.449,$161.516,-,$126.775,$-225,-,$-225,$2.782,$2.782,$-117.035,$-2.133,$-341.386,$148.7,$18.804,$-117.035
2018-03-31,$306.881,$16.283,$15.872,$32.155,$91.37,$-60.487,$19.183,$-36.495,$13.571,$352.607,$-14.994,$3.377,-,$-2.689,$40.2,$37.511,-,$25.894,$-25,-,$-25,$-84.732,$-84.732,$-92.128,$-0.428,$-202.288,$182.288,$16.21,$-92.128
2017-12-31,$-134.319,$16.13,$9.585,$25.715,$-73.877,$-24.24,$11.069,$325.023,$237.975,$129.371,$-13.369,$-2.667,$-5.49,$2.148,$45.333,$47.481,-,$25.955,$-291.307,-,$-291.307,$-19.848,$-19.848,$-92.575,$-2.567,$-406.297,$-247.303,$13.739,$-92.575
2017-09-30,$280.936,$15.282,$17.302,$32.584,$-95.621,$-20.194,$-8.877,$184.801,$60.109,$373.629,$-15.756,$-0.71,-,$2.444,$127.016,$129.46,-,$112.994,$-156.25,-,$-156.25,$-39.927,$-39.927,$-100.327,$-23.628,$-320.132,$167.646,$14.031,$-100.327
2017-06-30,$256.162,$14.324,$14.793,$29.117,$166.886,$-32.58,$6.712,$36.34,$177.358,$462.637,$-10.303,-,$-28.56,$1.935,$-117.431,$-115.496,-,$-154.359,$-25,-,$-25,$-3.337,$-3.337,$-84.637,-,$-112.974,$197.244,$14.485,$-84.637
2017-03-31,$253.562,$14.198,$12.589,$26.787,$-64.509,$-28.288,$23.017,$14.269,$-55.511,$224.838,$-9.414,-,-,$2.446,$-91.403,$-88.957,-,$-98.371,$-25,-,$-25,-,-,$-85.514,$-1.714,$-112.228,$18.774,$12.536,$-85.514
2016-12-31,$238.251,$14.892,$11.763,$26.655,$-24.386,$13.132,$11.786,$-43.025,$-42.493,$222.413,$-6.047,-,-,$2.351,$-136.637,$-134.286,-,$-140.333,$-40,-,$-40,$23.694,$23.694,$-84.529,$-0.079,$-100.914,$-29.292,$12.444,$-84.529
2016-09-30,$178.101,$14.422,$11.632,$26.054,$-38.241,$1.187,$-1.547,$4.223,$-34.378,$169.777,$-9.883,-,-,$-7.164,$-150.776,$-157.94,-,$-167.823,$-40,-,$-40,-,-,$-89.313,$-17.376,$-146.689,$-142.163,$11.478,$-89.313
2016-06-30,$271.541,$14.888,$25.895,$40.783,$21.4,$26.397,$-19.847,$13.819,$41.769,$354.093,$-4.458,-,-,$1.319,$-66.114,$-64.795,-,$-69.253,$-40,-,$-40,$16.388,$16.388,$-81.12,$-0.459,$-105.191,$182.514,$12.292,$-81.12
2016-03-31,$175.777,$15.78,$11.4,$27.18,$-186.715,$-26.065,$3.751,$117.569,$-91.46,$111.497,$-6.143,-,-,$2.919,$44.096,$47.015,-,$40.872,$-35,-,$-35,$0.002,$0.002,$-82.109,$-1.067,$-118.174,$39.383,$9.185,$-82.109
2015-12-31,$152.207,$16.529,$10.276,$26.805,$32.098,$-36.668,$15.047,$-89.165,$-78.688,$100.324,$-6.723,-,-,$3.298,$144.593,$147.891,-,$141.168,$-20,-,$-20,$-17.211,$-17.211,$-81.38,$0.887,$-117.704,$122.894,$11.325,$-81.38
2015-09-30,$104.897,$19.735,$0.856,$20.591,$124.925,$-31.243,$4.158,$-29.546,$68.294,$193.782,$-7.341,-,-,$-2.727,$41.968,$39.241,-,$31.9,$-40,-,$-40,$-142.592,$-142.592,$-101.674,$-11.367,$-295.633,$-74.328,$12.248,$-101.674
2015-06-30,$142.019,$19.966,$-11.973,$7.993,$43.714,$16.498,$0.148,$107.107,$167.467,$317.479,$-9.237,-,-,$1.45,$165.628,$167.078,-,$157.841,$-29.375,-,$-29.375,$-150.428,$-150.428,$-79.653,$-0.222,$-259.678,$216.133,$12.204,$-79.653
2015-03-31,$131.638,$20.51,$14.007,$34.517,$-1.213,$23.745,$-5.054,$58.784,$76.262,$242.417,$-10.326,-,-,$4.382,$65.009,$69.391,-,$59.065,$-9.375,-,$-9.375,$-168.495,$-168.495,$-82.25,$-1.592,$-261.712,$37.027,$12.767,$-82.25
2014-12-31,$20.268,$18.901,$145.671,$164.572,$-200.282,$10.702,$0.478,$15.346,$-173.756,$11.084,$-12.783,-,-,$0.808,$487.742,$488.55,-,$475.767,"$2,347.539",-,"$2,347.539",$-116.795,$-116.795,"$-2,796.739",$-0.067,$-566.062,$-84.818,$14.848,"$-2,796.739"
2014-09-30,$72.233,$21.159,$-0.375,$20.784,$39.261,$-23.445,$5.276,$-79.183,$-58.091,$34.926,$-13.445,-,-,$-3.581,$242.574,$238.993,-,$225.548,-,-,-,$-120.162,$-120.162,$-82.413,$-12.945,$-215.52,$38.822,$15.483,$-82.413
2014-06-30,$128.731,$22.01,$26.745,$48.755,$66.784,$21.308,$-17.454,$0.516,$71.154,$248.64,$-9.23,-,-,$1.383,$-272.877,$-271.494,-,$-280.724,-,-,-,$-40.036,$-40.036,$-74.466,$-0.025,$-114.527,$-145.362,$14.128,$-74.466
2014-03-31,$203.581,$19.24,$13.159,$32.399,$16.598,$-14.738,$-20.818,$20.705,$1.747,$237.727,$-18.22,-,$-18,$1.582,$-97.959,$-96.377,-,$-132.597,-,-,-,$-46.546,$-46.546,$-74.805,$-1.69,$-123.041,$-17.159,$12.723,$-74.805
2013-12-31,$139.246,$21.185,$12.732,$33.917,$-136.562,$-2.938,$26.997,$54.611,$-57.892,$115.271,$-14.465,-,-,$1.257,$-112.912,$-111.655,-,$-126.12,-,-,-,$-22.583,$-22.583,$-74.983,$-0.02,$-97.586,$-111.567,$14.87,$-74.983
2013-09-30,$111.197,$20.637,$0.38,$21.017,$85.771,$-29.805,$-1.058,$-9.874,$45.034,$177.248,$-21.751,-,-,$-2.485,$-112.432,$-114.917,-,$-136.668,-,-,-,$-19.457,$-19.457,$-74.617,$-29.659,$-123.733,$-80.441,$19.219,$-74.617
2013-06-30,$134.77,$19.098,$23.014,$42.112,$-73.102,$14.116,$8.054,$49.619,$-1.313,$175.569,$-18.91,-,-,$1.086,$1.416,$2.502,-,$-16.408,-,-,-,$-37.732,$-37.732,$-66.181,$-0.289,$-104.202,$51.189,$17.606,$-66.181
2013-03-31,$166.382,$22.495,$15.625,$38.12,$142.764,$11.138,$4.552,$51.827,$210.281,$414.783,$-18.3,-,-,$1.049,$-138.386,$-137.337,-,$-155.637,-,-,-,$-19.658,$-19.658,$-66.561,$0.144,$-86.075,$166.888,$18.536,$-66.561
2012-12-31,$106.63,$20.598,$8.01,$28.608,$-77.272,$28.822,$-12.314,$2.969,$-57.795,$77.443,$-15.253,-,-,$1.372,$111.6,$112.972,-,$97.719,-,-,-,$-44.676,$-44.676,$-66.522,$-3.404,$-114.602,$57.371,$14.958,$-66.522
