,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$182.248,$45.897,$0.528,$46.425,$209.021,$0.814,$-67.307,$-212.827,$-70.299,$160.916,$-72.239,-,$75.482,$-25.405,$283.887,$258.482,-,$261.725,-,-,-,$7.712,$7.712,-,$-12.384,$-4.672,$428.009,$41.116,-
2020-09-30,$99.321,$55.566,$45.308,$100.874,$-97.631,$-7.135,$182.083,$47.737,$-19.166,$181.322,$-16.116,-,$-75.482,$-104.148,$-59.413,$-163.561,-,$-255.159,-,-,-,-,-,-,$-9.696,$-9.696,$-76.492,$45.308,-
2020-06-30,$88.505,$74.725,$53.411,$128.136,$-91.846,$-0.131,-,$179.463,$231.706,$445.423,$-8.905,-,-,$-70.634,$-167.926,$-238.56,-,$-247.465,-,-,-,$6.503,$6.503,-,$-38.506,$-32.003,$167.88,$53.411,-
2020-03-31,$122.722,$69.493,$83.13,$152.623,$54.225,$4.801,$37.672,$-128.272,$-31.574,$245.703,$-6.554,-,$-12.04,$-30.531,$80.251,$49.72,-,$31.126,-,-,-,-,-,-,$-16.708,$-16.708,$250.958,$81.283,-
2019-12-31,$163.642,$60.881,$63.399,$124.28,$213.31,$15.752,$-116.944,$-101.707,$10.411,$295.817,$-21.298,-,$8.715,$-64.652,$86.358,$21.706,-,$9.123,-,-,-,$10.515,$10.515,-,$-9.782,$0.733,$312.031,$63.399,-
2019-09-30,$71.815,$58.977,$55.767,$114.744,$-507.06,$-16.093,$379.005,$86.789,$-153.94,$35.623,$-15.561,-,-,$-58.349,$-129.083,$-187.432,-,$-202.993,-,-,-,-,-,-,$-9.36,$-9.36,$-181.592,$55.767,-
2019-06-30,$46.28,$47.192,$57.432,$104.624,$44.041,$4.029,-,$-188.341,$-43.69,$108.535,$-9.971,-,$-8.715,$54.176,$131.303,$185.479,-,$166.793,-,-,-,-,-,-,$-52.118,$-52.118,$220.009,$57.432,-
2019-03-31,$56.83,$58.196,$179.694,$237.89,$427.906,$11.949,$201.152,$-193.216,$154.1,$453.316,$-23.323,-,$-25,$37.627,$-235.158,$-197.531,-,$-245.854,-,-,-,$-100,$-100,-,$-15.456,$-115.456,$96.491,$69.091,-
2018-12-31,$179.947,$155.427,$123.668,$279.095,$-292.745,$-0.427,-,$110.637,$139.49,$596.234,$-14.502,-,-,$-13.406,$30.497,$17.091,-,$2.589,-,-,-,$-108.892,$-108.892,-,$-21.87,$-130.762,$462.401,$123.668,-
2018-09-30,$25.367,$28.445,$30.343,$58.788,$-294.591,$-29.617,$29.597,$42.572,$-280.373,$-194.852,$-14.855,-,-,$11.098,$63.444,$74.542,-,$59.687,-,-,-,-,-,-,$-5.564,$-5.564,$-141.09,$30.343,-
2018-06-30,$71.693,$22.849,$24.598,$47.447,$61.355,$3.692,$-29.597,$-162.793,$-127.343,$-11.183,$-14.289,-,$-3.149,$7.28,$-29.84,$-22.56,-,$-39.998,-,-,-,$-153.5,$-153.5,-,$-58.403,$-211.903,$-272.187,$24.598,-
2018-03-31,$90.853,$32.665,$-12.33,$20.335,$179.086,$16.893,$34.647,$-92.881,$137.745,$252.454,$-14.079,-,-,$-19.315,$-55.918,$-75.233,-,$-89.312,-,-,-,$-44.656,$-44.656,-,$-31.745,$-76.401,$97.11,$20.238,-
